RefID,Accession,NS3,NS5A,NS5B,StructuredComment,source_PCR_primers,source_bio_material,source_cell_line,source_cell_type,source_clone,source_clone_lib,source_collected_by,source_collection_date,source_db_xref,source_geo_loc_name,source_haplotype,source_host,source_identified_by,source_isolate,source_isolation_source,source_lab_host,source_lat_lon,source_map,source_mol_type,source_note,source_organism,source_pop_variant,source_proviral,source_rearranged,source_segment,source_serotype,source_strain,source_sub_species,source_sub_strain,source_tissue_lib,source_tissue_type,source_variety
1296,JN572957,,,yes,,,,,,,,,07-May-2009,taxon:3052230,China,,Homo sapiens,,GD07020,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 2a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572958,,,yes,,,,,,,,,23-Mar-2009,taxon:3052230,China,,Homo sapiens,,GD07478,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572959,,,yes,,,,,,,,,13-Jul-2009,taxon:3052230,China,,Homo sapiens,,GD06980,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572960,,,yes,,,,,,,,,20-Apr-2009,taxon:3052230,China,,Homo sapiens,,GD07401,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572961,,,yes,,,,,,,,,09-Jun-2009,taxon:3052230,China,,Homo sapiens,,GD06292,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572962,,,yes,,,,,,,,,13-Aug-2009,taxon:3052230,China,,Homo sapiens,,GD07134,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572963,,,yes,,,,,,,,,27-May-2009,taxon:3052230,China,,Homo sapiens,,GD07406,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 3b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572964,,,yes,,,,,,,,,10-Jul-2009,taxon:3052230,China,,Homo sapiens,,GD07014,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572965,,,yes,,,,,,,,,03-Aug-2009,taxon:3052230,China,,Homo sapiens,,GD06679,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572966,,,yes,,,,,,,,,04-Jun-2009,taxon:3052230,China,,Homo sapiens,,GD07753,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572967,,,yes,,,,,,,,,08-Jun-2009,taxon:3052230,China,,Homo sapiens,,GD06454,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572968,,,yes,,,,,,,,,06-Jul-2009,taxon:3052230,China,,Homo sapiens,,GD06615,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 3b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572969,,,yes,,,,,,,,,10-Sep-2009,taxon:3052230,China,,Homo sapiens,,GD07400,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572970,,,yes,,,,,,,,,29-Apr-2009,taxon:3052230,China,,Homo sapiens,,GD05903,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572971,,,yes,,,,,,,,,28-Apr-2009,taxon:3052230,China,,Homo sapiens,,GD05930,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572972,,,yes,,,,,,,,,10-Aug-2009,taxon:3052230,China,,Homo sapiens,,GD07163,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572973,,,yes,,,,,,,,,21-Nov-2009,taxon:3052230,China,,Homo sapiens,,GD07912,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 3b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572974,,,yes,,,,,,,,,01-Feb-2009,taxon:3052230,China,,Homo sapiens,,GD08033,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572975,,,yes,,,,,,,,,17-Aug-2009,taxon:3052230,China,,Homo sapiens,,GD07160,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572976,,,yes,,,,,,,,,03-Aug-2009,taxon:3052230,China,,Homo sapiens,,GD07110,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572977,,,yes,,,,,,,,,26-Apr-2010,taxon:3052230,China,,Homo sapiens,,GD00510,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572978,,,yes,,,,,,,,,08-Jul-2009,taxon:3052230,China,,Homo sapiens,,GD00086,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572979,,,yes,,,,,,,,,02-Apr-2010,taxon:3052230,China,,Homo sapiens,,GD00478,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572980,,,yes,,,,,,,,,12-Apr-2010,taxon:3052230,China,,Homo sapiens,,GD00473,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572981,,,yes,,,,,,,,,01-Feb-2010,taxon:3052230,China,,Homo sapiens,,GD00413,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572982,,,yes,,,,,,,,,03-Feb-2010,taxon:3052230,China,,Homo sapiens,,GD00421,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572983,,,yes,,,,,,,,,08-Feb-2010,taxon:3052230,China,,Homo sapiens,,GD00423,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572984,,,yes,,,,,,,,,11-Mar-2010,taxon:3052230,China,,Homo sapiens,,GD00429,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572985,,,yes,,,,,,,,,13-Mar-2010,taxon:3052230,China,,Homo sapiens,,GD00443,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572986,,,yes,,,,,,,,,13-Mar-2010,taxon:3052230,China,,Homo sapiens,,GD00446,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572987,,,yes,,,,,,,,,22-Mar-2010,taxon:3052230,China,,Homo sapiens,,GD00440,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572988,,,yes,,,,,,,,,15-Mar-2010,taxon:3052230,China,,Homo sapiens,,GD00453,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572989,,,yes,,,,,,,,,15-Mar-2010,taxon:3052230,China,,Homo sapiens,,GD00474,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572990,,,yes,,,,,,,,,03-Jul-2009,taxon:3052230,China,,Homo sapiens,,GD00249,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572991,,,yes,,,,,,,,,07-Apr-2010,taxon:3052230,China,,Homo sapiens,,GD00486,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572992,,,yes,,,,,,,,,09-Feb-2010,taxon:3052230,China,,Homo sapiens,,GD00425,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572993,,,yes,,,,,,,,,20-Jan-2010,taxon:3052230,China,,Homo sapiens,,GD00399,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572994,,,yes,,,,,,,,,19-Jan-2010,taxon:3052230,China,,Homo sapiens,,GD00396,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572995,,,yes,,,,,,,,,27-Jul-2009,taxon:3052230,China,,Homo sapiens,,GD00287,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572996,,,yes,,,,,,,,,28-Dec-2009,taxon:3052230,China,,Homo sapiens,,GD00373,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572997,,,yes,,,,,,,,,19-Jan-2010,taxon:3052230,China,,Homo sapiens,,GD00393,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN572998,,,yes,,,,,,,,,19-Jan-2010,taxon:3052230,China,,Homo sapiens,,GD00394,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1296,JN572999,,,yes,,,,,,,,,14-Jan-2010,taxon:3052230,China,,Homo sapiens,,GD00390,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN573000,,,yes,,,,,,,,,28-Aug-2008,taxon:3052230,China,,Homo sapiens,,GD00267,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1296,JN573001,,,yes,,,,,,,,,25-Dec-2009,taxon:3052230,China,,Homo sapiens,,GD00372,serum of chronic hepatitis C patient,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1297,KF585503,,,yes,,,,,,,,,,taxon:3052230,China,,Homo sapiens,,BJ01,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585504,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ03,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585505,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ04,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585506,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ05,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585507,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ06,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585508,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ07,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585509,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ08,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585510,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ10,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585511,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ11,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585512,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ12,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585513,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ14,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585514,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ15,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585515,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ16,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585516,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ17,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585517,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ20,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585518,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ21,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585519,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ22,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585520,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ23,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585521,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ24,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585522,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ25,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585523,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ26,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585524,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ27,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585525,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BJ29,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585526,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BT01,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585527,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BT02,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585528,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BT03,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585529,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BT04,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585530,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BT05,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585531,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BT06,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585532,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BT07,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585533,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,BT08,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585534,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS04,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585535,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS06,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585536,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS09,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585537,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS12,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585538,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS23,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585539,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS28,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585540,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS30,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585541,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS41,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585542,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS42,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585543,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS46,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585544,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS48,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585545,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS50,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585546,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,CS63,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585547,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ03,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585548,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ04,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585549,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ06,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585550,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ07,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585551,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ10,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585552,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ11,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585553,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ12,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585554,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ14,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585555,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ15,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585556,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ16,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585557,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ18,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585558,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ19,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585559,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ21,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585560,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,FJ22,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585561,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GX01,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585562,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GX02,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585563,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GX03,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585564,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GX04,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585565,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GX07,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585566,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GX08,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585567,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GX10,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585568,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ03,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585569,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ04,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585570,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ05,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585571,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ06,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585572,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ07,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585573,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ08,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585574,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ10,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585575,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ101,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585576,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ102,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585577,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ103,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585578,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ104,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585579,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ106,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585580,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ109,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585581,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ12,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585582,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ14,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585583,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ15,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585584,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ16,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585585,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ18,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585586,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ19,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585587,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ26,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585588,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ27,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585589,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ29,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585590,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ32,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585591,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ35,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585592,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ36,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585593,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ37,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585594,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ40,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585595,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ42,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585596,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ45,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585597,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ46,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585598,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ50,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1297,KF585599,,,yes,,,,,,,,,,taxon:3052230,,,Homo sapiens,,GZ51,serum of volunteer blood donor,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
