name,virus,subtype,bootstrap support
MW205383|geneNS5A|query10-648|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4o,100.0
MK527447|geneNS5A|query1-231|h77_aa22-98|extracted_nt231|aligned_aa77|pident77.922,HCV,1b,100.0
MK527433|geneNS5A|query123-785|h77_aa1-221|extracted_nt663|aligned_aa221|pident81.900,HCV,1b,100.0
MK527509|geneNS5A|query6250-7590|h77_aa1-448|extracted_nt1341|aligned_aa448|pident78.795,HCV,1b,100.0
MK612009|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
MK612021|geneNS5A|query4-1398|h77_aa2-448|extracted_nt1395|aligned_aa471|pident58.599,HCV,2a,100.0
MK814770|geneNS5A|query7-432|h77_aa3-144|extracted_nt426|aligned_aa142|pident78.873,HCV,4d,100.0
MK814771|geneNS5A|query1-432|h77_aa1-144|extracted_nt432|aligned_aa144|pident77.778,HCV,4a,100.0
MK548367|geneNS5A|query6274-7617|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
MK548363|geneNS5A|query6250-7593|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
MK816408|geneNS5A|query157-738|h77_aa1-194|extracted_nt582|aligned_aa194|pident74.742,HCV,3a,100.0
MK612039|geneNS5A|query1-1335|h77_aa1-448|extracted_nt1335|aligned_aa452|pident72.566,HCV,4a,100.0
MK816409|geneNS5A|query154-732|h77_aa1-193|extracted_nt579|aligned_aa193|pident81.347,HCV,1b,100.0
MK816410|geneNS5A|query156-746|h77_aa1-197|extracted_nt591|aligned_aa197|pident96.447,HCV,1a,100.0
MK612024|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
MK612018|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
MK548369|geneNS5A|query6250-7593|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
MK816411|geneNS5A|query134-691|h77_aa3-188|extracted_nt558|aligned_aa186|pident78.495,HCV,4d,100.0
MN146174|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
MN146165|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146181|geneNS5A|query1-348|h77_aa102-217|extracted_nt348|aligned_aa116|pident93.966,HCV,1a,100.0
MN146161|geneNS5A|query1-1338|h77_aa1-448|extracted_nt1338|aligned_aa448|pident79.241,HCV,1b,100.0
MN146154|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
MN146316|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
MN146306|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.759,HCV,1a,100.0
MN146327|geneNS5A|query1-843|h77_aa1-281|extracted_nt843|aligned_aa281|pident93.238,HCV,1a,100.0
MN146329|geneNS5A|query1-1029|h77_aa105-447|extracted_nt1029|aligned_aa343|pident93.003,HCV,1a,100.0
MN146312|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident89.933,HCV,1a,100.0
MN146325|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
MN146291|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.401,HCV,1b,100.0
MN146343|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident94.631,HCV,1a,100.0
MN146335|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident92.170,HCV,1a,100.0
MN146347|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.736,HCV,1a,100.0
MN146344|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.289,HCV,1a,100.0
MN146359|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident92.617,HCV,1a,100.0
MN146357|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident92.841,HCV,1a,100.0
MN146358|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident92.394,HCV,1a,100.0
MN146353|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident95.302,HCV,1a,100.0
MN146363|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident93.289,HCV,1a,100.0
MN146365|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.289,HCV,1a,100.0
MN146345|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident94.407,HCV,1a,100.0
MN146364|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident92.841,HCV,1a,100.0
MN146374|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
MN146372|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident95.078,HCV,1a,100.0
MN146373|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
MN146371|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident93.960,HCV,1a,100.0
MN146368|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident92.841,HCV,1a,100.0
MN146367|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.736,HCV,1a,100.0
MN146377|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
MN146376|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
MN146370|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.289,HCV,1a,100.0
MN146379|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
MN146386|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146383|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
MN146384|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
MN146390|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
MN146394|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident90.604,HCV,1a,100.0
MN146392|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident90.157,HCV,1a,100.0
MN146393|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident90.828,HCV,1a,100.0
MN146395|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident91.051,HCV,1a,100.0
MN146396|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident92.170,HCV,1a,100.0
MN146388|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
MN146387|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
MN146397|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident92.841,HCV,1a,100.0
MN146404|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146400|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident94.407,HCV,1a,100.0
MN146403|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146402|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146408|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
MN146409|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
MN146412|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
MN146410|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
MN146413|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
MN146416|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.079,HCV,3a,100.0
MN146411|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
MN146415|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.079,HCV,3a,100.0
MN146406|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
MN146419|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident94.183,HCV,1a,100.0
MN146414|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
MN146422|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident81.069,HCV,1b,100.0
MN146430|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
MN146425|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident81.069,HCV,1b,100.0
MN146423|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident81.069,HCV,1b,100.0
MN146428|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.357,HCV,1b,100.0
MN146426|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.357,HCV,1b,100.0
MN146432|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146434|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
MN146436|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
MN146438|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident94.407,HCV,1a,100.0
MN146431|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.357,HCV,1b,100.0
MN146433|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146443|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa450|pident79.111,HCV,1b,100.0
MN146439|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident94.631,HCV,1a,100.0
MN146446|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146445|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146449|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident92.617,HCV,1a,100.0
MN146427|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.357,HCV,1b,100.0
MN146441|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident94.631,HCV,1a,100.0
MN146451|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident92.841,HCV,1a,100.0
MN146456|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident89.485,HCV,1a,100.0
MN146447|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.065,HCV,1a,100.0
MN146454|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident89.262,HCV,1a,100.0
MN146452|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident89.262,HCV,1a,100.0
MN146455|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident90.157,HCV,1a,100.0
MN146457|geneNS5A|query4-1341|h77_aa2-447|extracted_nt1338|aligned_aa446|pident92.152,HCV,1a,100.0
MN146453|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident89.709,HCV,1a,100.0
MK256005|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.981,HCV,2a,100.0
MK255994|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident74.074,HCV,6a,100.0
MK256003|geneNS5A|query4-318|h77_aa2-106|extracted_nt315|aligned_aa105|pident65.714,HCV,2a,100.0
MK255998|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident75.000,HCV,6a,100.0
MK256008|geneNS5A|query4-318|h77_aa2-106|extracted_nt315|aligned_aa105|pident67.619,HCV,2a,100.0
MK255995|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident72.222,HCV,6a,100.0
MK255996|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident75.000,HCV,6a,100.0
MK256000|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.038,HCV,2a,100.0
MK256009|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.038,HCV,2a,100.0
MK256010|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.981,HCV,2a,100.0
MK256001|geneNS5A|query4-318|h77_aa2-106|extracted_nt315|aligned_aa105|pident67.619,HCV,2a,100.0
MK255997|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident75.000,HCV,6a,100.0
MK256006|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.981,HCV,2a,100.0
MK256007|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident67.925,HCV,2a,100.0
MK256004|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident67.925,HCV,2a,100.0
MK256002|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.038,HCV,2a,100.0
MK255999|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident74.074,HCV,6a,100.0
MK473184|geneNS5A|query1102-2445|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
MK328025|geneNS5A|query6286-6915|h77_aa9-218|extracted_nt630|aligned_aa210|pident56.667,HCV,1l,40.0
MK527386|geneNS5A|query3-224|h77_aa25-98|extracted_nt222|aligned_aa74|pident79.730,HCV,1b,100.0
MK328016|geneNS5A|query6270-6923|h77_aa4-221|extracted_nt654|aligned_aa218|pident70.642,HCV,6g,52.0
MN146120|geneNS5A|query1-612|h77_aa1-204|extracted_nt612|aligned_aa204|pident95.098,HCV,1a,100.0
MK527419|geneNS5A|query123-434|h77_aa1-104|extracted_nt312|aligned_aa104|pident78.846,HCV,1b,100.0
MK816412|geneNS5A|query154-741|h77_aa1-196|extracted_nt588|aligned_aa196|pident97.449,HCV,1a,100.0
MN146143|geneNS5A|query1-594|h77_aa250-447|extracted_nt594|aligned_aa198|pident89.394,HCV,1a,100.0
MN146137|geneNS5A|query1-1344|h77_aa2-448|extracted_nt1344|aligned_aa448|pident95.982,HCV,1a,100.0
MN146142|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.960,HCV,1a,100.0
MN146144|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.736,HCV,1a,100.0
MN146153|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident94.407,HCV,1a,100.0
MN146149|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
MN146150|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident91.051,HCV,1a,100.0
MN146156|geneNS5A|query1-1338|h77_aa1-448|extracted_nt1338|aligned_aa448|pident79.018,HCV,1b,100.0
MN146247|geneNS5A|query1-594|h77_aa250-447|extracted_nt594|aligned_aa198|pident94.949,HCV,1a,100.0
MN146338|geneNS5A|query1-1167|h77_aa1-389|extracted_nt1167|aligned_aa389|pident91.003,HCV,1a,100.0
MN146333|geneNS5A|query1-840|h77_aa1-280|extracted_nt840|aligned_aa280|pident93.214,HCV,1a,100.0
MK473309|geneNS5A|query1102-1713|h77_aa1-204|extracted_nt612|aligned_aa204|pident95.098,HCV,1a,100.0
MN146355|geneNS5A|query1-822|h77_aa1-274|extracted_nt822|aligned_aa274|pident96.350,HCV,1a,100.0
MN146458|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident94.407,HCV,1a,100.0
MN146437|geneNS5A|query1-837|h77_aa1-279|extracted_nt837|aligned_aa279|pident96.416,HCV,1a,100.0
MN146459|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.295,HCV,1a,100.0
MK255944|geneNS5A|query1-339|h77_aa1-113|extracted_nt339|aligned_aa113|pident71.681,HCV,3b,100.0
MK255984|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident75.000,HCV,6a,100.0
MK255982|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident74.074,HCV,6a,100.0
MK291242|geneNS5A|query6120-7475|h77_aa1-448|extracted_nt1356|aligned_aa455|pident65.934,HCV,3a,100.0
MK327985|geneNS5A|query6239-7600|h77_aa1-448|extracted_nt1362|aligned_aa457|pident69.803,HCV,6w,83.0
MK327988|geneNS5A|query6259-7623|h77_aa1-448|extracted_nt1365|aligned_aa457|pident67.396,HCV,6g,53.0
MK327987|geneNS5A|query6249-7610|h77_aa1-448|extracted_nt1362|aligned_aa458|pident70.524,HCV,1l,78.0
MK327983|geneNS5A|query6260-7231|h77_aa1-323|extracted_nt972|aligned_aa324|pident73.148,HCV,6w,98.0
MK327982|geneNS5A|query6267-7181|h77_aa3-307|extracted_nt915|aligned_aa305|pident73.770,HCV,6g,92.0
MK327993|geneNS5A|query6255-7607|h77_aa1-448|extracted_nt1353|aligned_aa454|pident69.824,HCV,4k,71.0
MK256172|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.038,HCV,2a,100.0
MK327991|geneNS5A|query6260-7612|h77_aa1-448|extracted_nt1353|aligned_aa455|pident69.670,HCV,6w,82.0
MK327990|geneNS5A|query6267-7613|h77_aa3-448|extracted_nt1347|aligned_aa452|pident69.027,HCV,3a,65.0
MK255966|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident75.000,HCV,6a,100.0
MK255968|geneNS5A|query7-330|h77_aa3-110|extracted_nt324|aligned_aa108|pident75.926,HCV,6a,100.0
MK256197|geneNS5A|query4-318|h77_aa2-106|extracted_nt315|aligned_aa105|pident66.667,HCV,2a,100.0
MK256191|geneNS5A|query4-318|h77_aa2-106|extracted_nt315|aligned_aa105|pident65.714,HCV,2a,100.0
MK256195|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.038,HCV,2a,100.0
MK256201|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.038,HCV,2a,100.0
MK256202|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident65.094,HCV,2a,100.0
MK256199|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident65.094,HCV,2a,100.0
MK256174|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident66.981,HCV,2a,100.0
MK256194|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident65.094,HCV,2a,100.0
MK327989|geneNS5A|query6265-7617|h77_aa1-448|extracted_nt1353|aligned_aa453|pident71.744,HCV,6w,77.0
MK327996|geneNS5A|query6258-7610|h77_aa1-448|extracted_nt1353|aligned_aa453|pident73.289,HCV,6w,56.0
MK327997|geneNS5A|query6261-7619|h77_aa3-448|extracted_nt1359|aligned_aa455|pident71.648,HCV,6w,83.0
MK327995|geneNS5A|query6243-6905|h77_aa1-221|extracted_nt663|aligned_aa221|pident75.113,HCV,6w,86.0
MK327998|geneNS5A|query6258-7613|h77_aa3-448|extracted_nt1356|aligned_aa455|pident70.989,HCV,6w,98.0
MN146493|geneNS5A|query1-573|h77_aa257-447|extracted_nt573|aligned_aa191|pident91.623,HCV,1a,100.0
MN227785|geneNS5A|query1-456|h77_aa2-153|extracted_nt456|aligned_aa152|pident75.000,HCV,3a,100.0
MN164877|geneNS5A|query5986-7329|h77_aa1-448|extracted_nt1344|aligned_aa448|pident81.696,HCV,1l,97.0
MN227962|geneNS5A|query6-437|h77_aa11-154|extracted_nt432|aligned_aa144|pident73.611,HCV,3a,100.0
MN146571|geneNS5A|query1-663|h77_aa1-221|extracted_nt663|aligned_aa221|pident80.995,HCV,1b,100.0
MF182695|geneNS5A|query1-597|h77_aa7-205|extracted_nt597|aligned_aa199|pident81.910,HCV,1b,100.0
M55974|geneNS5A|query1-315|h77_aa344-448|extracted_nt315|aligned_aa105|pident98.095,HCV,1a,100.0
M96362|geneNS5A|query6259-7599|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
MG455130|geneNS5A|query7-1332|h77_aa3-448|extracted_nt1326|aligned_aa449|pident73.497,HCV,4d,100.0
MF182719|geneNS5A|query1-597|h77_aa7-205|extracted_nt597|aligned_aa199|pident80.402,HCV,1b,100.0
MF182728|geneNS5A|query1-597|h77_aa7-205|extracted_nt597|aligned_aa199|pident93.970,HCV,1a,100.0
MF182726|geneNS5A|query1-597|h77_aa7-205|extracted_nt597|aligned_aa199|pident93.970,HCV,1a,100.0
MF182711|geneNS5A|query1-597|h77_aa7-205|extracted_nt597|aligned_aa199|pident79.899,HCV,1b,100.0
MG450359|geneNS5A|query778-116|h77_aa1-221|extracted_nt663|aligned_aa221|pident80.090,HCV,1b,100.0
MG455158|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.464,HCV,1b,100.0
MG455173|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident78.348,HCV,1b,100.0
MG455185|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
MG455194|geneNS5A|query1-1398|h77_aa1-448|extracted_nt1398|aligned_aa472|pident61.441,HCV,2b,53.0
MG455198|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.518,HCV,1a,100.0
MG455196|geneNS5A|query7-1353|h77_aa3-448|extracted_nt1347|aligned_aa454|pident69.604,HCV,6a,100.0
MG455195|geneNS5A|query1-1407|h77_aa1-448|extracted_nt1407|aligned_aa473|pident60.254,HCV,2c,100.0
MG455201|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.071,HCV,1a,100.0
MG455199|geneNS5A|query4-1398|h77_aa2-448|extracted_nt1395|aligned_aa471|pident59.448,HCV,2a,100.0
MG455200|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.178,HCV,1b,100.0
MN146462|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident91.723,HCV,1a,100.0
MN146468|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.982,HCV,1a,100.0
MN146470|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
MN146478|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident94.183,HCV,1a,100.0
MN146474|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146473|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MG455166|geneNS5A|query1-1287|h77_aa1-428|extracted_nt1287|aligned_aa435|pident60.920,HCV,2j,72.0
MG455167|geneNS5A|query4-1398|h77_aa2-448|extracted_nt1395|aligned_aa471|pident58.599,HCV,2a,100.0
MG455168|geneNS5A|query1-1398|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.322,HCV,2a,100.0
MN146485|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.289,HCV,1a,100.0
MN146487|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident79.510,HCV,1b,100.0
MN146481|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident93.512,HCV,1a,100.0
MN146491|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident79.510,HCV,1b,100.0
MN146490|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident79.510,HCV,1b,100.0
MN146498|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
MN146483|geneNS5A|query1-1341|h77_aa1-447|extracted_nt1341|aligned_aa447|pident93.736,HCV,1a,100.0
MN146504|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident91.051,HCV,1a,100.0
MN146505|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident91.051,HCV,1a,100.0
MG455177|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
MN146519|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.580,HCV,1b,100.0
MN146515|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.580,HCV,1b,100.0
MN146524|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident81.292,HCV,1b,100.0
MN146510|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident95.749,HCV,1a,100.0
MN146502|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident91.499,HCV,1a,100.0
MN146523|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident81.292,HCV,1b,100.0
MN146532|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MN146530|geneNS5A|query1-1341|h77_aa2-448|extracted_nt1341|aligned_aa447|pident94.855,HCV,1a,100.0
MN146521|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident81.292,HCV,1b,100.0
