Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
MG455288,2,77.675,1402,2i,88.445,1402,2111-2179,
MG455289,1,90.402,1344,1a,89.955,1344,2111-2179,
MG455291,5,88.000,1350,5a,88.222,1350,2111-2179,
MG455292,4,89.296,1336,4a,89.296,1336,2111-2179,
MG455295,4,87.566,1335,4a,87.566,1335,2111-2179,
MG455296,4,76.689,1347,4d,95.759,1344,2111-2179,
MG455298,1,74.314,1312,1b,87.472,1341,2111-2179,
MG455299,4,75.949,1343,4d,93.596,1343,2111-2179,
MG455302,4,77.160,1331,4n,90.562,1335,2111-2179,
MG455303,4,88.099,1336,4a,88.099,1336,2111-2179,
MG455305,1,91.369,1344,1a,91.071,1344,2111-2179,
MG455306,4,86.316,1330,4a,86.316,1330,2111-2179,
MG455307,1,76.578,1315,1b,90.529,1341,2111-2179,
MG455308,2,76.380,1359,2c,86.871,1371,2111-2179,
MG455309,4,88.847,1336,4a,88.847,1336,2111-2179,
MG455311,4,75.390,1345,4d,93.676,1344,2111-2179,
MG455317,1,75.437,1315,1b,91.126,1341,2111-2179,
MG455318,1,93.838,1347,1a,94.061,1347,2111-2179,
MG455319,4,76.208,1345,4d,94.420,1344,2111-2179,
MG455320,1,91.220,1344,1a,90.997,1344,2111-2179,
MG455321,4,87.126,1336,4a,87.126,1336,2111-2179,
MG455322,1,75.296,1352,1b,91.051,1341,2111-2179,
MG455323,1,93.378,1344,1a,92.783,1344,2111-2179,
MG455325,5,89.407,1350,5a,90.370,1350,2111-2179,
MG455327,4,75.019,1345,4o,81.634,1334,2111-2179,
MG455328,1,75.361,1315,1b,90.306,1341,2111-2179,
MG455331,4,87.940,1335,4a,87.940,1335,2111-2179,
MG455332,4,75.298,1344,4d,88.988,1344,2111-2179,
MG455333,4,87.949,1336,4a,87.949,1336,2111-2179,
MG455336,6,75.949,1343,6a,89.179,1340,2111-2179,
MG455337,4,87.275,1336,4a,87.275,1336,2111-2179,
MG455340,4,75.650,1347,4d,93.676,1344,2111-2179,
MG455341,4,87.341,1335,4a,87.341,1335,2111-2179,
MG455342,1,74.658,1314,1b,89.925,1340,2111-2179,
MG455343,1,75.667,1311,1b,89.701,1340,2111-2179,
MG455346,2,88.905,1397,2a,89.557,1398,2111-2179,
MG455348,1,89.658,1344,1a,89.435,1344,2111-2179,
MG455350,1,91.220,1344,1a,91.146,1344,2111-2179,
MG455352,2,88.984,1398,2a,89.477,1397,2111-2179,
MG455353,1,91.295,1344,1a,91.146,1344,2111-2179,
MG455356,6,76.267,1361,6a,91.189,1362,2111-2179,
MG455357,5,88.667,1350,5a,88.667,1350,2111-2179,
MG455358,5,88.519,1350,5a,89.119,1351,2111-2179,
MG455359,5,88.593,1350,5a,90.519,1350,2111-2179,
MG455360,4,75.931,1342,4n,90.637,1335,2111-2179,
MG455361,6,69.535,1139,6n,95.639,1353,2111-2179,
MG455363,2,79.009,1029,2i,89.116,1029,2111-2179,
MG455364,4,75.148,1348,4f,89.344,1342,2111-2179,
MG455365,2,86.202,1348,2a,87.183,1342,2111-2179,
MG455369,1,94.568,1344,1a,94.122,1344,2111-2179,
MG455372,6,76.279,1349,6a,93.939,1353,2111-2179,
MG455375,5,88.148,1350,5a,89.556,1350,2111-2179,
MG455378,6,76.798,1349,6a,90.687,1353,2111-2179,
MG455381,4,84.547,1346,4a,84.547,1346,2111-2179,
MG455383,6,77.522,1348,6a,93.052,1353,2111-2179,
MG455387,1,92.708,1344,1a,92.411,1344,2111-2179,
MG455388,4,87.444,1330,4a,87.444,1330,2111-2179,
MG455390,6,71.501,986,6m,92.563,1358,2111-2179,
MG455392,4,87.799,1336,4a,87.799,1336,2111-2179,
MG455393,2,81.974,1398,2a,82.332,1398,2111-2179,
MG455401,2,73.754,1063,2b,89.771,1398,2111-2179,
MG455405,2,74.294,1062,2b,90.565,1399,2111-2179,
MG455406,2,75.262,954,2b,89.485,1398,2111-2179,
MG455407,2,71.744,1405,2b,91.631,1398,2111-2179,
MG455409,2,72.923,1300,2b,88.905,1397,2111-2179,
MG455410,2,70.676,1405,2b,90.129,1398,2111-2179,
MG455412,2,88.968,1396,2a,89.692,1397,2111-2179,
MG455414,2,75.073,1023,2b,90.701,1398,2111-2179,
MG455417,2,75.977,1024,2b,90.987,1398,2111-2179,
MG455418,2,69.504,1410,2b,89.692,1397,2111-2179,
MG455419,2,74.482,1062,2b,90.773,1398,2111-2179,
MG455420,2,71.659,1302,2b,88.841,1398,2111-2179,
MG455422,2,73.044,1291,2b,90.701,1398,2111-2179,
MG455423,2,89.621,1397,2a,90.129,1398,2111-2179,
MG455425,2,72.546,1406,2b,91.989,1398,2111-2179,
MG455426,2,71.132,1396,2b,89.986,1398,2111-2179,
MG455428,2,73.946,1067,2b,90.629,1398,2111-2179,
MG455429,2,74.976,1023,2b,90.129,1398,2111-2179,
MG455430,2,69.757,1402,2b,89.485,1398,2111-2179,
MG455431,2,88.905,1397,2a,88.698,1398,2111-2179,
MG455432,2,75.877,1397,2c,86.842,1406,2111-2179,
MG455434,2,90.623,1397,2a,91.488,1398,2111-2179,
MG455436,2,72.000,1300,2b,89.342,1398,2111-2179,
MG455438,2,88.144,1029,2a,88.641,1030,2111-2179,
MG455439,2,73.705,1023,2b,89.056,1398,2111-2179,
MG455440,2,87.187,1397,2a,87.196,1398,2111-2179,
MG455442,2,71.195,1406,2b,90.057,1398,2111-2179,
MG455445,1,92.560,1344,1a,92.634,1344,2111-2179,
MG455448,2,72.028,1405,2b,92.341,1397,2111-2179,
MG455449,2,73.446,1062,2b,87.482,1398,2111-2179,
MG455450,2,73.635,1062,2b,91.202,1398,2111-2179,
MG455452,2,74.439,1025,2b,88.913,1398,2111-2179,
MG455455,2,72.363,1024,2b,86.972,1397,2111-2179,
MG455459,2,70.993,1410,2b,88.913,1398,2111-2179,
MG455460,2,76.271,1062,2b,91.059,1398,2111-2179,
MG455461,2,74.318,1063,2b,91.345,1398,2111-2179,
MG455462,2,71.510,1404,2b,88.984,1398,2111-2179,
MG455463,2,70.391,1405,2b,86.695,1398,2111-2179,
MG455464,2,75.977,1024,2b,88.269,1398,2111-2179,
MG455468,2,72.976,1062,2b,89.914,1398,2111-2179,
MG455470,2,74.168,1022,2b,90.629,1398,2111-2179,
MG455473,2,74.512,1024,2b,89.628,1398,2111-2179,
MG455474,2,71.591,1408,2b,90.994,1399,2111-2179,
MG455479,2,73.607,1023,2b,90.272,1398,2111-2179,
MG455481,2,72.046,1295,2b,90.701,1398,2111-2179,
MG455490,2,72.171,1405,2b,90.987,1398,2111-2179,
MG455492,2,73.565,1063,2b,88.484,1398,2111-2179,
MG455496,2,75.293,1024,2b,90.057,1398,2111-2179,
MG455497,2,71.023,1408,2b,90.193,1397,2111-2179,
MG455499,2,72.084,1329,2b,92.203,1398,2111-2179,
MG455500,2,86.795,1401,2a,86.910,1398,2111-2179,
MG455502,2,71.846,1062,2b,87.831,1397,2111-2179,
MG455503,2,70.890,1405,2b,90.851,1399,2111-2179,
MG455504,2,71.206,1410,2b,92.418,1398,2111-2179,
MG455506,2,71.795,1404,2b,90.558,1398,2111-2179,
MG455508,2,71.398,1402,2b,91.416,1398,2111-2179,
MG455509,2,89.120,1397,2a,89.270,1398,2111-2179,
MG455511,2,71.561,1403,2b,91.273,1398,2111-2179,
MG455512,2,74.272,1065,2b,90.844,1398,2111-2179,
MG455518,2,75.365,1027,2b,89.127,1398,2111-2179,
MG455520,2,71.378,1408,2b,92.203,1398,2111-2179,
MG455522,2,87.258,1397,2a,87.625,1398,2111-2179,
MG455526,3,90.332,1355,3a,90.258,1355,2111-2179,
MG455529,3,93.432,1355,3a,92.251,1355,2111-2179,
MG455530,3,90.627,1355,3a,91.661,1355,2111-2179,
MG455531,3,91.734,1355,3a,92.694,1355,2111-2179,
MG455534,3,93.142,1356,3a,92.035,1356,2111-2179,
MG455535,3,93.358,1355,3a,92.694,1355,2111-2179,
MG455536,3,93.137,1355,3a,92.399,1355,2111-2179,
MG455538,3,91.185,1350,3a,90.560,1356,2111-2179,
MG455539,3,92.541,1354,3a,92.614,1354,2111-2179,
MG455540,3,92.620,1355,3a,92.177,1355,2111-2179,
MG455541,3,90.701,1355,3a,90.701,1355,2111-2179,
MG455544,3,92.325,1355,3a,91.439,1355,2111-2179,
MG455545,3,90.339,1356,3a,89.971,1356,2111-2179,
MG455546,3,91.401,1349,3a,90.332,1355,2111-2179,
MG455547,3,92.694,1355,3a,92.620,1355,2111-2179,
MG455548,3,93.953,1356,3a,92.699,1356,2111-2179,
MG455549,3,92.519,1350,3a,91.218,1355,2111-2179,
MG455551,3,91.253,1349,3a,92.103,1355,2111-2179,
MG455552,3,92.103,1355,3a,92.399,1355,2111-2179,
MG455553,3,92.296,1350,3a,92.915,1355,2111-2179,
MG455554,3,91.808,1355,3a,90.849,1355,2111-2179,
MG455556,3,93.210,1355,3a,92.989,1355,2111-2179,
MG455557,3,91.513,1355,3a,91.144,1355,2111-2179,
MG455558,3,89.528,1356,3a,89.012,1356,2111-2179,
MG455559,3,93.284,1355,3a,92.472,1355,2111-2179,
MG455560,3,92.103,1355,3a,92.030,1355,2111-2179,
MG455561,3,92.847,1356,3a,92.109,1356,2111-2179,
MG455562,3,92.035,1356,3a,91.667,1356,2111-2179,
MG455563,3,91.956,1355,3a,92.251,1355,2111-2179,
MG455566,3,91.587,1355,3a,90.554,1355,2111-2179,
MG455567,3,92.103,1355,3a,91.365,1355,2111-2179,
MG455568,3,92.030,1355,3a,91.218,1355,2111-2179,
MG455569,3,91.888,1356,3a,92.625,1356,2111-2179,
MG455572,3,91.661,1355,3a,91.365,1355,2111-2179,
MG455574,3,89.233,1356,3a,89.086,1356,2111-2179,
MG455575,3,92.330,1356,3a,91.372,1356,2111-2179,
MG455576,3,93.284,1355,3a,93.506,1355,2111-2179,
MG455577,3,92.325,1355,3a,91.882,1355,2111-2179,
MG455578,3,92.325,1355,3a,91.292,1355,2111-2179,
MG455579,3,92.325,1355,3a,91.513,1355,2111-2179,
MG455581,3,89.086,1356,3a,89.749,1356,2111-2179,
MG455582,3,91.090,1358,3a,91.458,1358,2111-2179,
MG455583,3,91.532,1358,3a,91.679,1358,2111-2179,
MG455584,3,92.620,1355,3a,92.399,1355,2111-2179,
MG455585,3,91.956,1355,3a,90.185,1355,2111-2179,
MG455586,3,93.875,1355,3a,92.325,1355,2111-2179,
MG455588,3,90.775,1355,3a,89.446,1355,2111-2179,
MG455589,3,90.996,1355,3a,89.668,1355,2111-2179,
MG455590,3,91.734,1355,3a,91.734,1355,2111-2179,
MG455591,3,92.472,1355,3a,91.292,1355,2111-2179,
MG455592,3,92.915,1355,3a,91.956,1355,2111-2179,
MG455593,3,92.000,1350,3a,91.224,1356,2111-2179,
MG455594,3,90.140,1359,3a,90.949,1359,2111-2179,
MG455595,3,93.210,1355,3a,92.768,1355,2111-2179,
MG455596,3,92.222,1350,3a,90.413,1356,2111-2179,
MG455598,3,91.882,1355,3a,91.218,1355,2111-2179,
MG455600,3,92.291,1349,3a,91.734,1355,2111-2179,
MG455601,3,92.330,1356,3a,91.814,1356,2111-2179,
MG455602,3,89.381,1356,3a,89.757,1357,2111-2179,
MG455603,3,91.667,1356,3a,93.142,1356,2111-2179,
MG455604,3,92.478,1356,3a,94.100,1356,2111-2179,
MG455605,3,91.382,1346,3a,90.713,1346,2111-2179,
MG455609,3,91.439,1355,3a,91.882,1355,2111-2179,
MG455611,3,92.915,1355,3a,92.546,1355,2111-2179,
MG455613,3,92.768,1355,3a,92.915,1355,2111-2179,
MG455614,3,90.272,1398,3a,89.557,1398,2111-2179,
MG455615,3,93.875,1355,3a,93.432,1355,2111-2179,
MG455617,3,90.406,1355,3a,91.218,1355,2111-2179,
MG455620,3,91.956,1355,3a,91.661,1355,2111-2179,
MG455621,3,92.030,1355,3a,92.062,1348,2111-2179,
MG455622,3,92.325,1355,3a,91.808,1355,2111-2179,
MG455623,3,92.768,1355,3a,91.587,1355,2111-2179,
MG455624,3,92.694,1355,3a,93.284,1355,2111-2179,
MG455625,3,92.325,1355,3a,92.768,1355,2111-2179,
MG455626,3,92.177,1355,3a,92.472,1355,2111-2179,
MG455627,3,91.808,1355,3a,92.177,1355,2111-2179,
MG455630,3,92.030,1355,3a,92.694,1355,2111-2179,
MG455631,3,90.775,1355,3a,90.111,1355,2111-2179,
MG455632,3,92.620,1355,3a,92.103,1355,2111-2179,
MG455633,3,92.030,1355,3a,91.956,1355,2111-2179,
MG455634,3,92.472,1355,3a,91.587,1355,2111-2179,
MG455635,3,92.620,1355,3a,91.734,1355,2111-2179,
MG455636,3,90.258,1355,3a,90.406,1355,2111-2179,
MG455637,3,93.137,1355,3a,91.956,1355,2111-2179,
MG455638,3,92.399,1355,3a,92.472,1355,2111-2179,
MG455639,3,91.882,1355,3a,90.775,1355,2111-2179,
MG455642,3,92.103,1355,3a,91.365,1355,2111-2179,
MG455644,3,89.299,1355,3a,89.233,1356,2111-2179,
MG455645,3,92.109,1356,3a,91.962,1356,2111-2179,
MG455646,3,90.775,1355,3a,91.439,1355,2111-2179,
MG455650,3,93.506,1355,3a,93.875,1355,2111-2179,
MG455653,3,93.801,1355,3a,91.808,1355,2111-2179,
MG455654,3,92.472,1355,3a,92.251,1355,2111-2179,
MG455655,3,93.210,1355,3a,91.808,1355,2111-2179,
MG455656,3,93.289,1356,3a,93.142,1356,2111-2179,
MG455657,3,91.882,1355,3a,90.923,1355,2111-2179,
MG455659,3,90.111,1355,3a,90.111,1355,2111-2179,
MG455663,3,92.546,1355,3a,92.103,1355,2111-2179,
MG455667,3,90.037,1355,3a,89.307,1356,2111-2179,
MG455668,3,93.289,1356,3a,92.773,1356,2111-2179,
MG455670,3,92.768,1355,3a,91.439,1355,2111-2179,
MG455671,3,92.103,1355,3a,91.734,1355,2111-2179,
MG455674,3,93.137,1355,3a,92.620,1355,2111-2179,
MG455675,3,90.185,1355,3a,90.775,1355,2111-2179,
MG455676,3,92.546,1355,3a,92.325,1355,2111-2179,
MG455677,3,92.620,1355,3a,92.030,1355,2111-2179,
MG455678,3,93.358,1355,3a,92.177,1355,2111-2179,
MG455679,3,92.211,1348,3a,90.627,1355,2111-2179,
MG455682,3,91.734,1355,3a,92.177,1355,2111-2179,
MG455683,3,91.698,1349,3a,90.480,1355,2111-2179,
MG455684,3,92.030,1355,3a,91.587,1355,2111-2179,
MG455685,3,91.808,1355,3a,91.587,1355,2111-2179,
MG455686,3,90.258,1355,3a,90.554,1355,2111-2179,
MG455687,3,93.653,1355,3a,92.841,1355,2111-2179,
MG455688,3,91.956,1355,3a,91.144,1355,2111-2179,
MG455690,3,92.768,1355,3a,92.251,1355,2111-2179,
MG455691,3,91.973,1358,3a,91.016,1358,2111-2179,
MG455694,3,93.210,1355,3a,92.546,1355,2111-2179,
MG455695,3,91.956,1355,3a,91.144,1355,2111-2179,
MG455696,3,91.002,1367,3a,90.198,1367,2111-2179,
MG455697,3,92.989,1355,3a,91.956,1355,2111-2179,
MG455698,3,93.137,1355,3a,92.399,1355,2111-2179,
MG455700,3,93.137,1355,3a,91.439,1355,2111-2179,
MG455704,3,90.185,1355,3a,89.299,1355,2111-2179,
MG455705,3,92.841,1355,3a,91.882,1355,2111-2179,
MG455706,3,93.142,1356,3a,91.003,1356,2111-2179,
MG455707,3,94.000,1350,3a,92.251,1355,2111-2179,
MG455708,3,91.956,1355,3a,91.144,1355,2111-2179,
MG455711,3,92.177,1355,3a,92.546,1355,2111-2179,
MG455712,3,92.768,1355,3a,92.472,1355,2111-2179,
MG455714,3,90.923,1355,3a,90.627,1355,2111-2179,
MG455715,3,93.953,1356,3a,92.920,1356,2111-2179,
MG455717,3,90.037,1355,3a,89.963,1355,2111-2179,
MG455721,3,92.251,1355,3a,92.030,1355,2111-2179,
MG455722,3,91.920,1349,3a,92.171,1354,2111-2179,
MG455723,3,92.251,1355,3a,92.694,1355,2111-2179,
MG455724,3,92.694,1355,3a,91.956,1355,2111-2179,
MG455725,3,93.137,1355,3a,92.915,1355,2111-2179,
MG455727,3,93.137,1355,3a,91.882,1355,2111-2179,
MG455728,3,92.768,1355,3a,91.513,1355,2111-2179,
MG455729,3,90.215,1349,3a,89.660,1354,2111-2179,
MG455732,3,90.882,1349,3a,90.037,1355,2111-2179,
MG455735,3,92.251,1355,3a,91.808,1355,2111-2179,
MG455737,3,90.849,1355,3a,89.815,1355,2111-2179,
MG455739,3,92.773,1356,3a,91.740,1356,2111-2179,
MG455740,3,89.299,1355,3a,89.454,1356,2111-2179,
MG455741,3,93.137,1355,3a,91.882,1355,2111-2179,
MG455742,3,91.882,1355,3a,90.996,1355,2111-2179,
MG455744,3,92.768,1355,3a,90.627,1355,2111-2179,
MG455745,3,90.775,1355,3a,89.815,1355,2111-2179,
MG455746,3,92.546,1355,3a,91.218,1355,2111-2179,
MG455747,3,93.063,1355,3a,92.841,1355,2111-2179,
MG455749,3,92.177,1355,3a,91.218,1355,2111-2179,
MG455750,3,91.070,1355,3a,91.218,1355,2111-2179,
MG455753,3,92.325,1355,3a,92.552,1356,2111-2179,
MG455755,3,92.719,1346,3a,91.882,1355,2111-2179,
MG455756,3,92.251,1355,3a,92.177,1355,2111-2179,
MG455758,3,92.694,1355,3a,91.734,1355,2111-2179,
MG455759,3,91.513,1355,3a,91.882,1355,2111-2179,
MG455760,3,72.727,1353,3b,88.987,1353,2111-2179,
MG455762,3,91.956,1355,3a,91.292,1355,2111-2179,
MG455763,3,91.740,1356,3a,90.560,1356,2111-2179,
MG455765,3,89.749,1356,3a,88.348,1356,2111-2179,
MG455766,3,91.365,1355,3a,91.292,1355,2111-2179,
MG455767,3,90.896,1362,3a,91.043,1362,2111-2179,
MG455768,3,90.332,1355,3a,90.185,1355,2111-2179,
MG455769,3,92.768,1355,3a,93.137,1355,2111-2179,
MG455771,3,91.882,1355,3a,91.292,1355,2111-2179,
MG455772,3,92.989,1355,3a,92.399,1355,2111-2179,
MG455774,3,93.579,1355,3a,93.875,1355,2111-2179,
MG455778,3,92.109,1356,3a,91.445,1356,2111-2179,
MG455781,3,92.699,1356,3a,92.920,1356,2111-2179,
MG455782,3,92.183,1356,3a,92.330,1356,2111-2179,
MG455783,3,91.519,1356,3a,91.519,1356,2111-2179,
MG455784,3,90.480,1355,3a,90.420,1357,2111-2179,
MG455785,3,91.439,1355,3a,91.144,1355,2111-2179,
MG455791,3,92.989,1355,3a,92.251,1355,2111-2179,
MG455792,3,90.775,1355,3a,90.111,1355,2111-2179,
MG455793,3,93.506,1355,3a,92.472,1355,2111-2179,
MG455794,3,90.996,1355,3a,91.070,1355,2111-2179,
MG455795,3,90.185,1355,3a,90.052,1357,2111-2179,
MG455796,3,74.025,1359,3b,87.970,1355,2111-2179,
MG455798,3,93.506,1355,3a,92.103,1355,2111-2179,
MG455800,3,92.963,1350,3a,91.150,1356,2111-2179,
MG455801,3,93.063,1355,3a,91.882,1355,2111-2179,
MG455802,3,91.439,1355,3a,90.185,1355,2111-2179,
MG455803,3,92.768,1355,3a,91.882,1355,2111-2179,
MG455806,3,92.177,1355,3a,91.882,1355,2111-2179,
MG455807,3,91.753,1358,3a,91.311,1358,2111-2179,
MG455808,3,92.177,1355,3a,92.546,1355,2111-2179,
MG455809,3,92.472,1355,3a,90.923,1355,2111-2179,
MG455811,2,89.621,1397,2a,90.129,1398,2111-2179,
MG455812,2,74.291,1023,2b,90.701,1398,2111-2179,
MG455813,1,75.796,1351,1b,91.723,1341,2111-2179,
MG455815,1,91.220,1344,1a,90.774,1344,2111-2179,
MG455816,2,74.506,1063,2b,90.694,1397,2111-2179,
MG455817,4,88.464,1335,4a,88.464,1335,2111-2179,
MG455819,1,91.964,1344,1a,91.667,1344,2111-2179,
MG455820,1,92.262,1344,1a,91.815,1344,2111-2179,
MG455823,1,95.015,1344,1a,94.792,1344,2111-2179,
MG455826,1,93.155,1344,1a,92.708,1344,2111-2179,
MG455827,2,87.258,1397,2a,87.661,1394,2111-2179,
MG455828,1,92.783,1344,1a,92.634,1344,2111-2179,
MG455829,3,92.620,1355,3a,92.841,1355,2111-2179,
MG455830,3,90.963,1350,3a,91.587,1355,2111-2179,
MG455832,1,92.932,1344,1a,92.560,1344,2111-2179,
MG455833,1,92.033,1343,1a,91.735,1343,2111-2179,
MG455836,3,92.103,1355,3a,92.177,1355,2111-2179,
MG455837,1,89.062,1344,1a,88.393,1344,2111-2179,
MG455838,4,75.751,1332,4d,94.144,1332,2111-2179,
MG455839,1,93.676,1344,1a,93.527,1344,2111-2179,
MG455840,1,93.229,1344,1a,93.304,1344,2111-2179,
MG455841,2,74.953,1062,2b,91.202,1398,2111-2179,
MG455842,1,95.610,1344,1a,95.312,1344,2111-2179,
MG455845,1,90.916,1343,1a,90.618,1343,2111-2179,
MG455846,1,93.973,1344,1a,93.824,1344,2111-2179,
MG455847,1,91.958,1343,1a,91.809,1343,2111-2179,
MG455848,1,94.196,1344,1a,93.899,1344,2111-2179,
MG455849,1,93.229,1344,1a,92.932,1344,2111-2179,
MG455850,1,92.485,1344,1a,92.039,1344,2111-2179,
MG455852,1,92.411,1344,1a,92.262,1344,2111-2179,
MG455854,4,87.126,1336,4a,87.126,1336,2111-2179,
MG455855,4,87.799,1336,4a,87.799,1336,2111-2179,
MG455856,1,93.304,1344,1a,93.304,1344,2111-2179,
MG455857,1,93.527,1344,1a,93.229,1344,2111-2179,
MG455858,1,90.835,1342,1a,90.387,1342,2111-2179,
MG455859,4,76.744,1333,4d,91.685,1335,2111-2179,
MG455861,1,93.899,1344,1a,93.601,1344,2111-2179,
MG455862,1,90.104,1344,1a,90.625,1344,2111-2179,
MG455863,1,91.592,1344,1a,91.369,1344,2111-2179,
MG455866,1,91.884,1343,1a,92.033,1343,2111-2179,
MG455867,3,91.704,1350,3a,91.882,1355,2111-2179,
MG455868,3,91.224,1356,3a,90.855,1356,2111-2179,
MG455869,2,74.788,1063,2b,88.698,1398,2111-2179,
MG455870,3,91.439,1355,3a,91.956,1355,2111-2179,
MG455871,1,93.527,1344,1a,93.080,1344,2111-2179,
MG455874,1,95.387,1344,1a,95.089,1344,2111-2179,
MG455875,1,92.634,1344,1a,92.932,1344,2111-2179,
MG455880,1,92.932,1344,1a,93.080,1344,2111-2179,
MG455881,1,90.030,1344,1a,89.583,1344,2111-2179,
MG455885,1,89.360,1344,1a,88.914,1344,2111-2179,
MG455887,1,93.006,1344,1a,92.485,1344,2111-2179,
MG455888,1,93.006,1344,1a,92.485,1344,2111-2179,
MG455890,2,74.462,1022,2b,88.054,1398,2111-2179,
MG455891,1,93.601,1344,1a,93.080,1344,2111-2179,
MG455892,1,91.443,1344,1a,91.146,1344,2111-2179,
MG455893,3,90.258,1355,3a,90.849,1355,2111-2179,
MG455898,1,75.612,1308,1b,90.082,1341,2111-2179,
MG455900,1,90.104,1344,1a,90.402,1344,2111-2179,
MG455903,1,93.899,1344,1a,93.899,1344,2111-2179,
MG455904,1,93.676,1344,1a,93.601,1344,2111-2179,
MG455905,3,91.003,1356,3a,91.224,1356,2111-2179,
MG455907,1,92.783,1344,1a,93.824,1344,2111-2179,
MG455908,1,92.708,1344,1a,92.336,1344,2111-2179,
MG455909,2,75.269,1023,2b,91.059,1398,2111-2179,
MG455913,1,75.419,1314,1b,89.858,1341,2111-2179,
MG455914,1,94.345,1344,1a,93.973,1344,2111-2179,
MG455916,1,90.327,1344,1a,89.807,1344,2111-2179,
MG455917,1,91.592,1344,1a,91.369,1344,2111-2179,
MG455918,1,91.741,1344,1a,91.443,1344,2111-2179,
MG455919,1,90.625,1344,1a,90.179,1344,2111-2179,
MG455920,1,94.048,1344,1a,94.048,1344,2111-2179,
MG455921,1,93.155,1344,1a,93.452,1344,2111-2179,
MG455922,1,92.857,1344,1a,93.155,1344,2111-2179,
MG455923,1,92.932,1344,1a,93.229,1344,2111-2179,
MG455924,1,94.940,1344,1a,94.494,1344,2111-2179,
MG455926,1,93.973,1344,1a,93.452,1344,2111-2179,
MG455929,4,85.180,1336,4a,85.180,1336,2111-2179,
MG455930,1,93.676,1344,1a,93.452,1344,2111-2179,
MG455932,2,89.135,1353,2a,89.217,1354,2111-2179,
MG455935,1,90.923,1344,1a,90.774,1344,2111-2179,
MG455937,2,75.911,1399,2c,86.950,1410,2111-2179,
MG455939,1,93.899,1344,1a,93.601,1344,2111-2179,
MG455940,2,75.141,1062,2b,91.488,1398,2111-2179,
MG455942,1,90.699,1344,1a,90.402,1344,2111-2179,
MG455945,1,76.059,1345,1b,91.946,1341,2111-2179,
MG455946,1,93.299,1343,1a,93.150,1343,2111-2179,
MG455947,1,92.480,1343,1a,92.182,1343,2111-2179,
MG455948,1,93.304,1344,1a,93.676,1344,2111-2179,
MG455950,1,90.551,1344,1a,90.402,1344,2111-2179,
MG455951,1,76.275,1353,1b,91.723,1341,2111-2179,
MG455955,6,76.466,1364,6a,89.231,1365,2111-2179,
MG455958,1,91.071,1344,1a,90.774,1344,2111-2179,
MG455959,4,89.746,1336,4a,89.746,1336,2111-2179,
MG455960,1,91.369,1344,1a,91.220,1344,2111-2179,
MG455961,2,75.271,1015,2b,89.829,1347,2111-2179,
MG455962,1,94.048,1344,1a,93.676,1344,2111-2179,
MG455965,1,75.057,1319,1b,89.635,1341,2111-2179,
MG455966,4,72.734,1357,4r,89.625,1359,2111-2179,
MG455968,1,93.527,1344,1a,93.304,1344,2111-2179,
MG455969,4,87.874,1336,4a,87.874,1336,2111-2179,
MG455970,6,76.906,1364,6a,94.212,1365,2111-2179,
MG455972,4,88.108,1337,4a,88.108,1337,2111-2179,
MG455973,1,91.592,1344,1a,91.443,1344,2111-2179,
MG455975,1,75.799,1314,1b,89.709,1341,2111-2179,
MG455976,1,89.509,1344,1a,89.509,1344,2111-2179,
MG455978,1,89.286,1344,1a,88.914,1344,2111-2179,
MG455979,2,76.945,1401,2j,80.114,1398,2111-2179,
MG455980,4,88.099,1336,4a,88.099,1336,2111-2179,
MG455982,1,76.056,1349,1b,91.573,1341,2111-2179,
MG455987,2,75.401,1435,2c,86.662,1447,2111-2179,
MG455988,1,74.924,1320,1b,90.753,1341,2111-2179,
MG455989,6,71.124,1361,6l,93.422,1353,2111-2179,
MG455990,2,74.576,1062,2b,90.629,1398,2111-2179,
MG455991,1,91.443,1344,1a,90.848,1344,2111-2179,
MG455992,1,90.848,1344,1a,90.699,1344,2111-2179,
MG455997,1,93.973,1344,1a,93.601,1344,2111-2179,
MG456001,1,74.723,1353,1b,91.350,1341,2111-2179,
MG456003,4,70.510,1353,4k,90.385,1352,2111-2179,
MG456005,2,75.367,1023,2b,91.091,1347,2111-2179,
MG456008,4,76.208,1345,4d,95.383,1343,2111-2179,
MG456009,6,69.113,1376,6q,92.240,1366,2111-2179,
MG456010,4,73.842,1338,4b,88.641,1347,2111-2179,
MG456012,1,90.253,1344,1a,89.955,1344,2111-2179,
MG456013,1,74.447,1311,1b,89.113,1341,2111-2179,
MG456014,4,75.958,1331,4d,93.844,1332,2111-2179,
MG456015,1,75.626,1317,1b,89.948,1343,2111-2179,
MG456016,2,76.170,1410,2k,85.724,1408,2111-2179,
MG456017,4,76.519,1333,4d,94.895,1332,2111-2179,
MG456018,2,89.232,1393,2a,90.165,1393,2111-2179,
MG456019,4,86.856,1339,4a,86.856,1339,2111-2179,
MG456020,1,74.277,1314,1b,89.336,1341,2111-2179,
MG456022,1,90.774,1344,1a,90.402,1344,2111-2179,
MG456023,1,73.735,1344,1i,91.499,1341,2111-2179,
MG456024,2,73.796,1370,2k,85.109,1370,2111-2179,
MG456026,1,94.717,1344,1a,94.420,1344,2111-2179,
