Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
PX386752,3,94.085,9332,3a,92.618,9333,1175-1315,
PX386753,3,92.558,9419,3a,91.835,9430,1175-1315,
PX386754,1,92.638,9291,1a,92.314,9290,1175-1315,
PX386755,2,77.192,9444,2b,91.345,9416,1175-1315,
PX386756,1,91.965,9210,1a,91.835,9210,1175-1315,
PX386758,1,89.674,9229,1a,89.694,9228,1175-1315,
PX386759,3,92.295,9397,3a,91.800,9403,1175-1315,
PX386760,3,93.009,9398,3a,92.018,9409,1175-1315,
PX386761,3,92.268,9416,3a,91.364,9414,1175-1315,
PX386762,3,91.445,9410,3a,91.066,8227,1175-1315,
PX386765,1,93.900,9393,1a,94.507,9393,1175-1315,
PX386768,3,92.467,9412,3a,92.041,9411,1175-1315,
PX386769,1,90.700,9312,1a,90.571,9312,1175-1315,
PX386770,1,93.506,9363,1a,93.955,9363,1175-1315,
PX386771,3,93.447,9416,3a,92.687,9421,1175-1315,
PX386772,3,92.987,9426,3a,91.772,9431,1175-1315,
PX386774,1,89.419,8014,1a,89.476,8010,1175-1315,
PX386776,3,92.946,9413,3a,92.353,9416,1175-1315,
PX386778,1,78.490,9391,1b,90.539,9365,1175-1315,
PX386779,1,93.771,9408,1a,93.836,9394,1175-1315,
PX386781,3,92.152,9416,3a,91.323,9427,1175-1315,
PX386782,1,91.488,9328,1a,91.264,9329,1175-1315,
PX386783,1,77.666,9416,1c,90.450,9414,1175-1315,
PX386784,1,91.034,8242,1a,91.013,8245,1175-1315,
PX386785,1,77.469,9174,1b,89.812,9158,1175-1315,
PX386786,1,93.442,9393,1a,93.474,9393,1175-1315,
PX386787,3,91.560,5782,3a,90.878,5788,1175-1315,
PX386788,1,93.025,9233,1a,92.689,9233,1175-1315,
PX386790,1,78.646,9347,1b,90.889,9329,1175-1315,
PX386791,3,92.549,9421,3a,92.010,9424,1175-1315,
PX386792,1,93.294,9409,1a,93.252,9395,1175-1315,
PX386793,1,79.045,9382,1b,90.376,9372,1175-1315,
PX386794,1,91.510,9329,1a,91.339,9329,1175-1315,
PX386797,3,93.945,9414,3a,92.247,9416,1175-1315,
PX386799,3,92.451,9418,3a,91.837,9421,1175-1315,
PX386801,2,77.147,9430,2b,90.475,9407,1175-1315,
PX386802,3,91.925,9325,3a,91.177,9328,1175-1315,
PX386805,1,91.596,6604,1a,91.480,6596,1175-1315,
PX386806,1,92.674,9309,1a,92.403,9306,1175-1315,
PX386807,1,91.439,9310,1a,91.224,9310,1175-1315,
PX386808,3,92.945,9426,3a,92.233,9424,1175-1315,
PX386809,3,92.229,9432,3a,91.340,9434,1175-1315,
PX386810,3,90.034,8248,3a,89.383,8251,1175-1315,
PX386812,3,92.856,9420,3a,91.945,9423,1175-1315,
PX386814,1,93.272,9394,1a,93.401,9396,1175-1315,
PX386815,1,78.596,9442,1b,90.363,9412,1175-1315,
PX386816,1,90.336,9303,1a,90.014,9303,1175-1315,
PX386817,3,92.916,9416,3a,92.197,9419,1175-1315,
PX386819,1,92.931,9393,1a,92.973,9393,1175-1315,
PX386820,3,92.928,9418,3a,91.457,9423,1175-1315,
PX386821,3,92.527,9421,3a,91.582,9420,1175-1315,
PX386823,1,89.915,9360,1a,89.808,9360,1175-1315,
PX386824,3,88.077,2273,3a,88.039,2274,1175-1315,
PX386825,1,91.405,9308,1a,91.285,9306,1175-1315,
PX386826,2,77.117,9260,2b,90.315,9241,1175-1315,
PX386827,1,90.292,9312,1a,90.024,9312,1175-1315,
PX386829,1,90.718,9298,1a,90.573,9292,1175-1315,
PX386830,3,92.838,9411,3a,92.309,9414,1175-1315,
PX386832,3,93.427,9417,3a,92.611,9420,1175-1315,
PX386833,1,92.175,9227,1a,92.121,9227,1175-1315,
PX386834,3,93.322,9419,3a,91.869,9421,1175-1315,
PX386835,3,92.743,9411,3a,92.236,9415,1175-1315,
PX386837,3,92.715,9417,3a,91.913,9423,1175-1315,
PX386840,1,90.488,9399,1a,90.427,9391,1175-1315,
PX386841,1,91.583,9314,1a,91.454,9314,1175-1315,
PX386843,3,93.280,9420,3a,92.545,9416,1175-1315,
PX386844,3,92.488,9412,3a,91.685,9417,1175-1315,
PX386845,1,90.868,9297,1a,90.556,9297,1175-1315,
PX386846,2,76.949,9323,2b,90.943,9308,1175-1315,
PX386847,3,92.311,9416,3a,91.772,9419,1175-1315,
PX386848,3,92.536,9418,3a,91.900,9420,1175-1315,
PX386849,1,88.423,9260,1a,88.282,9259,1175-1315,
PX386850,3,91.001,9434,3a,90.366,9435,1175-1315,
PX386852,1,93.145,9293,1a,93.210,9293,1175-1315,
PX386853,1,90.470,8541,1a,90.287,8545,1175-1315,
PX386854,3,92.460,9416,3a,91.846,9419,1175-1315,
PX386856,1,91.092,9329,1a,90.942,9329,1175-1315,
PX386857,1,78.652,9275,1b,90.317,9253,1175-1315,
PX386858,3,92.527,9421,3a,91.757,9426,1175-1315,
PX386860,3,92.254,9424,3a,91.552,9422,1175-1315,
PX386862,3,92.698,9340,3a,91.855,9343,1175-1315,
PX386863,3,93.774,9412,3a,92.055,9415,1175-1315,
PX386865,3,92.625,9424,3a,91.775,9423,1175-1315,
PX386869,1,93.074,9298,1a,93.106,9298,1175-1315,
PX386870,1,91.810,9390,1a,91.602,9395,1175-1315,
PX386873,3,92.264,9411,3a,90.675,9416,1175-1315,
PX386874,3,90.059,9426,3a,89.066,9429,1175-1315,
PX386875,1,91.489,9329,1a,91.333,9334,1175-1315,
PX386876,3,92.739,9420,3a,91.275,9421,1175-1315,
PX386878,1,87.697,4373,1a,87.514,4373,1175-1315,
PX386879,1,91.984,9306,1a,91.758,9306,1175-1315,
PX386880,3,92.513,9416,3a,91.795,9421,1175-1315,
PX386881,1,90.606,9251,1a,90.498,9251,1175-1315,
PX386883,3,92.231,9422,3a,91.745,9425,1175-1315,
PX386884,3,92.777,9415,3a,91.954,9421,1175-1315,
PX386885,1,77.427,8572,1b,88.943,8556,1175-1315,
PX386887,3,90.722,9409,3a,90.183,9412,1175-1315,
PX386888,3,92.040,9322,3a,91.425,9329,1175-1315,
PX386892,1,77.816,9313,1b,88.625,9292,1175-1315,
PX386893,3,92.485,9434,3a,91.889,9444,1175-1315,
PX386894,1,90.952,9284,1a,90.876,9294,1175-1315,
PX386896,3,92.464,9422,3a,91.882,9423,1175-1315,
PX386897,1,93.675,9297,1a,93.234,9297,1175-1315,
PX386898,1,91.476,9256,1a,91.195,9256,1175-1315,
PX386899,3,92.458,9414,3a,92.077,9416,1175-1315,
PX386900,1,91.210,9295,1a,91.006,9295,1175-1315,
PX386901,3,93.136,9411,3a,91.779,9415,1175-1315,
PX386902,3,92.882,9427,3a,92.226,9429,1175-1315,
PX386905,3,93.368,9409,3a,91.961,9417,1175-1315,
PX386906,1,92.572,9303,1a,92.412,9304,1175-1315,
PX386908,1,92.886,9306,1a,92.768,9306,1175-1315,
PX386909,1,90.931,9262,1a,90.790,9262,1175-1315,
PX386911,3,93.706,9421,3a,92.242,9422,1175-1315,
PX386914,3,90.784,6055,3a,90.607,6058,1175-1315,
PX386916,3,93.523,9418,3a,92.198,9421,1175-1315,
PX386917,1,92.748,9252,1a,92.488,9252,1175-1315,
PX386918,3,91.731,9421,3a,90.846,9428,1175-1315,
PX386919,3,93.007,9409,3a,92.360,9411,1175-1315,
PX386920,3,92.863,9416,3a,92.282,9420,1175-1315,
PX386921,3,92.792,9420,3a,91.301,9426,1175-1315,
PX386922,1,93.866,9390,1a,93.312,9390,1175-1315,
PX386923,1,93.718,6495,1a,93.796,6496,1175-1315,
PX386924,1,91.346,9221,1a,91.181,9219,1175-1315,
PX386925,3,92.571,9422,3a,91.798,9424,1175-1315,
PX386926,2,79.569,9476,2m,81.269,9471,1175-1315,
PX386928,3,92.278,9415,3a,91.804,9419,1175-1315,
PX386929,3,91.131,9415,3a,90.186,9415,1175-1315,
PX386930,1,91.308,9319,1a,91.136,9319,1175-1315,
PX386932,1,92.938,9275,1a,93.003,9275,1175-1315,
PX386933,3,93.302,9421,3a,91.671,9425,1175-1315,
PX386934,3,92.322,9416,3a,91.708,9419,1175-1315,
PX386935,1,91.816,6403,1a,91.863,6403,1175-1315,
PX386937,1,78.648,9348,1b,90.772,9330,1175-1315,
PX386939,1,92.694,9184,1a,92.889,9183,1175-1315,
PX386942,3,92.652,9417,3a,91.932,9420,1175-1315,
PX386945,3,91.975,6791,3a,91.228,6794,1175-1315,
PX386947,1,91.379,9315,1a,91.257,9310,1175-1315,
PX386948,1,92.626,9411,1a,92.485,9395,1175-1315,
PX386949,1,77.540,9261,1b,88.891,9236,1175-1315,
PX386950,3,93.425,9415,3a,91.924,9423,1175-1315,
PX386957,3,93.270,9421,3a,92.529,9423,1175-1315,
PX386958,1,91.801,9306,1a,91.457,9306,1175-1315,
PX386959,3,93.358,9410,3a,92.669,9412,1175-1315,
PX386963,4,79.050,9260,4v,91.163,9245,1175-1315,
PX386965,4,76.674,9350,4b,89.887,9325,1175-1315,
PX386966,3,78.656,9436,3b,87.976,9431,1175-1315,
PX386969,6,80.326,9383,6a,92.826,9367,1175-1315,
PX386970,3,73.169,9463,3h,79.394,9400,1175-1315,
PX386971,4,83.623,9336,4c,91.443,9419,1175-1315,
PX386972,3,72.580,9391,3h,91.324,9325,1175-1315,
PX386973,3,78.340,9432,3b,88.092,9431,1175-1315,
PX386974,4,78.518,9338,4r,91.275,9318,1175-1315,
PX386975,4,83.490,9340,4c,90.622,9426,1175-1315,
PX386976,4,78.222,9349,4r,91.057,9326,1175-1315,
PX386978,6,80.073,9374,6a,93.932,9361,1175-1315,
PX386980,4,80.137,9354,4t,91.426,9401,1175-1315,
PX386981,1,77.545,9401,1g,92.211,9398,1175-1315,
PX386982,1,78.414,9418,1g,92.618,9401,1175-1315,
PX386983,4,80.133,9312,4v,93.219,9306,1175-1315,
PX386984,1,77.778,9432,1l,92.101,9419,1175-1315,
PX386986,1,78.506,9398,1e,91.535,9392,1175-1315,
PX386987,2,77.066,9427,2b,91.062,9409,1175-1315,
PX386989,2,76.754,9266,2b,90.147,9246,1175-1315,
PX386990,2,76.782,9428,2b,90.846,9406,1175-1315,
PX386992,1,89.518,9292,1a,89.373,9297,1175-1315,
PX386993,4,80.125,9258,4f,91.678,9229,1175-1315,
PX386994,4,88.344,9240,4a,88.344,9240,1175-1315,
PX386996,4,80.273,9312,4d,94.816,9337,1175-1315,
PX386998,4,80.530,9312,4d,94.604,9340,1175-1315,
PX386999,4,77.392,6511,4k,91.249,6525,1175-1315,
PX387000,4,79.655,5687,4o,89.669,5682,1175-1315,
PX387001,5,89.383,9315,5a,90.147,9276,1175-1315,
PX387002,5,89.872,9311,5a,90.613,9321,1175-1315,
PX387003,1,91.161,9243,1a,90.999,9243,1175-1315,
PX387004,1,90.022,7657,1a,89.970,7657,1175-1315,
PX387006,1,78.270,9273,1b,88.590,9264,1175-1315,
PX387009,1,91.090,9327,1a,90.962,9327,1175-1315,
PX387010,1,92.950,9277,1a,92.681,9277,1175-1315,
PX387012,1,94.094,9295,1a,94.158,9295,1175-1315,
PX387013,1,93.838,9412,1a,94.274,9395,1175-1315,
PX387017,3,92.502,9416,3a,91.690,9422,1175-1315,
PX387018,1,91.516,9312,1a,91.436,9318,1175-1315,
PX387019,1,91.394,9389,1a,91.303,9394,1175-1315,
PX387024,1,91.729,9310,1a,91.385,9309,1175-1315,
PX387028,1,92.674,9227,1a,92.489,9227,1175-1315,
PX387030,1,88.386,6931,1a,88.268,6930,1175-1315,
PX387031,3,91.378,9418,3a,90.757,9423,1175-1315,
PX387035,1,90.004,6723,1a,89.781,6723,1175-1315,
PX387036,1,78.946,9224,1b,91.138,9197,1175-1315,
PX387037,1,89.781,9394,1a,89.631,9393,1175-1315,
PX387038,3,92.623,9326,3a,90.934,9332,1175-1315,
PX387039,3,92.032,9413,3a,91.429,9416,1175-1315,
PX387040,2,76.094,7245,2b,89.603,9243,1175-1315,
PX446232,4,79.693,9322,4f,92.225,9299,1175-1315,
PX459926,1,78.515,9309,1e,91.440,9311,1175-1315,
EU155213,1,92.335,9393,1a,92.351,9334,1175-1315,
EU155214,1,92.359,9305,1a,92.036,9304,1175-1315,
EU155215,1,93.942,9392,1a,93.921,9295,1175-1315,
EU155216,1,94.139,9299,1a,94.278,9298,1175-1315,
EU155217,1,79.131,9344,1b,91.403,9329,1175-1315,
EU155218,1,79.327,9355,1b,91.351,9331,1175-1315,
EU155219,1,79.098,9339,1b,91.007,9329,1175-1315,
EU155220,1,79.597,9332,1b,91.320,9320,1175-1315,
EU155221,1,79.176,9345,1b,91.446,9329,1175-1315,
EU155222,1,79.017,9341,1b,91.182,9333,1175-1315,
EU155223,1,78.947,9362,1b,91.163,9336,1175-1315,
EU155224,1,79.259,9344,1b,91.467,9328,1175-1315,
EU155225,1,79.071,9341,1b,91.170,9332,1175-1315,
EU155226,1,79.259,9344,1b,91.514,9333,1175-1315,
EU155227,1,79.068,9359,1b,91.232,9329,1175-1315,
EU155228,1,79.172,9348,1b,91.396,9333,1175-1315,
EU155229,1,79.341,9342,1b,91.856,9332,1175-1315,
EU155230,1,79.403,9341,1b,91.479,9330,1175-1315,
EU155231,1,79.103,9341,1b,91.585,9329,1175-1315,
EU155232,1,79.250,9335,1b,91.159,9331,1175-1315,
EU155233,1,92.015,9305,1a,91.750,9309,1175-1315,
EU155234,1,79.003,9349,1b,90.971,9337,1175-1315,
EU155235,1,79.151,9353,1b,90.867,9329,1175-1315,
EU155236,1,94.994,9269,1a,94.768,9269,1175-1315,
EU155237,1,94.838,9357,1a,95.119,9343,1175-1315,
EU155238,1,95.368,9304,1a,95.088,9304,1175-1315,
EU155239,1,95.012,9402,1a,94.688,9319,1175-1315,
EU155240,1,92.155,9369,1a,91.977,9323,1175-1315,
EU155242,1,91.767,9292,1a,91.713,9292,1175-1315,
EU155243,1,92.338,9279,1a,92.176,9279,1175-1315,
EU155244,1,95.690,9374,1a,95.074,9358,1175-1315,
EU155245,1,96.009,9296,1a,95.837,9296,1175-1315,
EU155246,1,95.056,9365,1a,95.064,9319,1175-1315,
EU155248,1,95.323,9387,1a,94.957,9320,1175-1315,
EU155249,1,94.794,9374,1a,94.430,9318,1175-1315,
EU155250,1,94.902,9298,1a,94.633,9298,1175-1315,
EU155251,1,95.328,9376,1a,94.824,9312,1175-1315,
EU155252,1,94.805,9374,1a,94.398,9318,1175-1315,
EU155253,1,79.456,9336,1b,91.224,9332,1175-1315,
EU155254,1,78.910,9341,1b,91.280,9335,1175-1315,
EU155255,1,79.448,9347,1b,91.334,9335,1175-1315,
EU155256,1,79.041,9342,1b,91.267,9332,1175-1315,
EU155257,1,79.274,9341,1b,91.607,9329,1175-1315,
EU155258,1,79.171,9357,1b,91.748,9331,1175-1315,
EU155259,1,78.957,9338,1b,91.524,9332,1175-1315,
EU155261,1,79.061,9346,1b,91.608,9330,1175-1315,
EU155262,1,79.187,9350,1b,91.082,9329,1175-1315,
EU155263,1,79.128,9338,1b,90.888,9328,1175-1315,
EU155264,1,79.018,9327,1b,91.028,9307,1175-1315,
EU155266,1,95.026,9308,1a,94.544,9274,1175-1315,
EU155267,1,95.430,9343,1a,95.079,9307,1175-1315,
EU155268,1,92.071,9333,1a,91.975,9296,1175-1315,
EU155269,1,92.289,9363,1a,92.232,9320,1175-1315,
EU155270,1,94.642,9369,1a,94.269,9318,1175-1315,
EU155271,1,94.452,9300,1a,94.570,9300,1175-1315,
EU155272,1,93.511,9355,1a,93.449,9297,1175-1315,
EU155274,1,95.102,9249,1a,95.145,9249,1175-1315,
EU155275,1,94.430,9408,1a,94.837,9317,1175-1315,
EU155276,1,94.934,9297,1a,95.106,9297,1175-1315,
EU155277,1,91.815,9273,1a,91.858,9273,1175-1315,
EU155278,1,94.315,9288,1a,93.981,9288,1175-1315,
EU155279,1,79.221,9341,1b,91.521,9329,1175-1315,
EU155280,1,78.989,9333,1b,91.478,9329,1175-1315,
EU155281,1,78.977,9342,1b,91.092,9329,1175-1315,
EU155282,1,92.268,9325,1a,92.027,9319,1175-1315,
EU155283,1,91.917,9341,1a,91.612,9335,1175-1315,
EU155284,1,93.127,9312,1a,92.912,9312,1175-1315,
EU155285,1,94.439,9279,1a,94.719,9279,1175-1315,
EU155286,1,95.438,9273,1a,95.104,9273,1175-1315,
EU155287,1,94.846,9411,1a,94.773,9356,1175-1315,
EU155288,1,96.342,9295,1a,95.804,9295,1175-1315,
EU155289,1,92.473,9393,1a,92.473,9327,1175-1315,
EU155290,1,95.152,9344,1a,94.928,9306,1175-1315,
EU155291,1,96.612,9297,1a,96.106,9297,1175-1315,
EU155292,1,95.486,9370,1a,95.358,9328,1175-1315,
EU155293,1,95.220,9330,1a,95.051,9275,1175-1315,
EU155294,1,92.990,9272,1a,92.893,9272,1175-1315,
EU155295,1,92.033,9389,1a,92.114,9320,1175-1315,
EU155296,1,96.051,9293,1a,95.545,9293,1175-1315,
EU155297,1,94.484,9373,1a,94.279,9317,1175-1315,
EU155298,1,94.118,9367,1a,94.179,9329,1175-1315,
EU155299,1,93.402,9351,1a,93.262,9320,1175-1315,
EU155300,1,78.884,9320,1b,91.410,9313,1175-1315,
EU155301,1,79.283,9345,1b,91.544,9331,1175-1315,
EU155302,1,78.548,9351,1b,92.572,9329,1175-1315,
EU155303,1,79.435,9351,1b,91.607,9329,1175-1315,
EU155304,1,78.361,9076,1b,91.544,9059,1175-1315,
EU155305,1,79.030,9337,1b,91.864,9329,1175-1315,
EU155306,1,79.217,9344,1b,90.257,9330,1175-1315,
EU155307,1,79.161,9343,1b,91.297,9330,1175-1315,
EU155308,1,78.799,9339,1b,91.244,9331,1175-1315,
EU155309,1,94.835,9293,1a,95.007,9293,1175-1315,
EU155310,1,94.806,9376,1a,94.697,9316,1175-1315,
EU155311,1,94.906,9383,1a,94.489,9327,1175-1315,
EU155313,1,93.851,9400,1a,94.168,9310,1175-1315,
EU155314,1,91.576,9331,1a,91.589,9274,1175-1315,
EU155315,1,79.085,9338,1b,91.309,9332,1175-1315,
EU155316,1,78.835,9360,1b,90.636,9334,1175-1315,
EU155317,1,79.366,9344,1b,91.296,9329,1175-1315,
EU155318,1,79.465,9345,1b,91.803,9333,1175-1315,
EU155319,1,91.803,9357,1a,91.778,9280,1175-1315,
EU155320,1,96.313,9249,1a,95.816,9249,1175-1315,
EU155321,1,95.093,9252,1a,95.298,9252,1175-1315,
EU155322,1,92.423,9291,1a,92.304,9291,1175-1315,
EU155323,1,91.782,9309,1a,91.524,9309,1175-1315,
EU155324,1,78.969,9348,1b,91.857,9333,1175-1315,
EU155325,1,79.262,9350,1b,91.460,9333,1175-1315,
EU155326,1,79.501,9342,1b,91.939,9329,1175-1315,
EU155327,1,79.450,9338,1b,91.495,9324,1175-1315,
EU155328,1,78.951,9345,1b,91.683,9330,1175-1315,
EU155329,1,79.227,9344,1b,91.480,9331,1175-1315,
EU155330,1,78.874,9396,1b,91.723,9375,1175-1315,
EU155331,1,79.609,9357,1b,92.164,9329,1175-1315,
EU155332,1,79.388,9344,1b,91.950,9329,1175-1315,
EU155333,1,79.302,9344,1b,91.779,9318,1175-1315,
EU155334,1,79.077,9344,1b,91.845,9332,1175-1315,
EU155335,1,79.138,9347,1b,91.578,9333,1175-1315,
EU155336,1,78.889,9346,1b,91.950,9329,1175-1315,
EU155337,1,79.131,9344,1b,92.186,9329,1175-1315,
EU155338,1,97.486,9308,1a,96.970,9307,1175-1315,
EU155339,1,95.244,9273,1a,95.395,9273,1175-1315,
EU155340,1,95.902,9273,1a,95.406,9273,1175-1315,
EU155341,1,93.005,9306,1a,92.951,9306,1175-1315,
EU155342,1,96.024,9280,1a,95.517,9280,1175-1315,
EU155343,1,96.999,9297,1a,96.483,9297,1175-1315,
EU155344,1,95.778,9284,1a,95.390,9284,1175-1315,
EU155345,1,91.391,9351,1a,91.374,9309,1175-1315,
EU155346,1,91.763,9300,1a,91.637,9303,1175-1315,
EU155347,1,91.430,9288,1a,91.311,9288,1175-1315,
EU155348,1,91.677,9300,1a,91.648,9303,1175-1315,
EU155349,1,91.772,9285,1a,91.556,9285,1175-1315,
EU155351,1,92.570,9314,1a,92.527,9313,1175-1315,
EU155352,1,91.869,9310,1a,91.944,9310,1175-1315,
EU155353,1,92.109,9302,1a,91.873,9302,1175-1315,
EU155354,1,95.327,9309,1a,95.574,9309,1175-1315,
EU155355,1,91.589,9309,1a,91.471,9309,1175-1315,
EU155356,1,79.655,9344,1b,91.439,9333,1175-1315,
EU155357,1,79.373,9342,1b,91.256,9332,1175-1315,
EU155358,1,78.919,9340,1b,90.717,9329,1175-1315,
EU155359,1,79.231,9360,1b,91.533,9330,1175-1315,
EU155360,1,79.212,9342,1b,91.447,9330,1175-1315,
EU155361,1,78.540,9343,1b,90.546,9329,1175-1315,
EU155362,1,78.912,9337,1b,91.521,9329,1175-1315,
EU155363,1,79.627,9341,1b,91.244,9331,1175-1315,
EU155364,1,79.298,9342,1b,90.846,9329,1175-1315,
EU155365,1,78.925,9343,1b,91.042,9332,1175-1315,
EU155366,1,79.471,9338,1b,91.835,9333,1175-1315,
EU155367,1,79.204,9343,1b,90.890,9330,1175-1315,
EU155368,1,79.640,9337,1b,91.040,9330,1175-1315,
EU155369,1,78.995,9355,1b,91.189,9329,1175-1315,
EU155370,1,79.310,9338,1b,91.199,9329,1175-1315,
EU155371,1,79.285,9346,1b,91.008,9331,1175-1315,
EU155372,1,78.870,9347,1b,91.221,9340,1175-1315,
EU155373,1,78.932,9341,1b,91.115,9330,1175-1315,
EU155374,1,79.169,9366,1b,91.101,9349,1175-1315,
EU155375,1,79.542,9341,1b,91.318,9330,1175-1315,
EU155376,1,79.355,9339,1b,90.497,9334,1175-1315,
EU155377,1,79.247,9348,1b,90.760,9329,1175-1315,
EU155378,1,94.925,9320,1a,95.064,9258,1175-1315,
EU155380,1,93.237,9360,1a,93.198,9306,1175-1315,
EU155381,1,78.947,9343,1b,91.568,9334,1175-1315,
EU155382,1,79.073,9347,1b,90.512,9338,1175-1315,
EU158186,6,73.439,9484,6v,100.000,9429,1175-1315,
EU234061,1,79.261,9340,1b,92.187,9331,1175-1315,
EU234062,1,79.319,9337,1b,91.543,9330,1175-1315,
EU234063,1,93.935,9398,1a,94.207,9321,1175-1315,
EU234064,1,93.112,9292,1a,93.005,9292,1175-1315,
EU234065,1,97.649,9273,1a,97.131,9273,1175-1315,
EU239713,1,92.580,9394,1a,92.309,9349,1175-1315,
EU239714,1,79.068,9335,1b,91.641,9331,1175-1315,
EU239715,1,96.179,9395,1a,95.622,9342,1175-1315,
EU239716,1,94.083,9295,1a,93.642,9295,1175-1315,
EU246930,6,79.804,9388,6a,92.508,9357,1175-1315,
EU246931,6,73.478,9430,6e,86.755,9385,1175-1315,
EU246932,6,72.956,9440,6e,90.566,9381,1175-1315,
EU246933,6,73.193,9423,6l,94.436,9364,1175-1315,
EU246934,6,73.985,9433,6o,91.853,9365,1175-1315,
EU246935,6,73.169,7223,6i,95.005,9330,1175-1315,
EU246936,6,73.290,9416,6f,94.537,9372,1175-1315,
EU246938,6,73.584,9426,6n,95.716,9361,1175-1315,
EU246939,6,73.087,9434,6t,100.000,9364,1175-1315,
EU246940,6,73.427,9423,6u,100.000,9367,1175-1315,
EU250017,1,95.008,9295,1a,94.696,9295,1175-1315,
EU255927,1,91.945,9298,1a,91.729,9298,1175-1315,
EU255928,1,92.090,9305,1a,92.080,9305,1175-1315,
EU255929,1,92.035,9303,1a,91.820,9303,1175-1315,
EU255930,1,91.713,9304,1a,91.574,9304,1175-1315,
EU255931,1,95.808,9304,1a,95.228,9304,1175-1315,
EU255932,1,95.392,9418,1a,95.047,9327,1175-1315,
EU255933,1,93.568,9391,1a,93.426,9309,1175-1315,
EU255934,1,94.588,9312,1a,94.845,9312,1175-1315,
EU255935,1,95.241,9308,1a,95.110,9305,1175-1315,
EU255936,1,94.529,9304,1a,94.379,9304,1175-1315,
EU255937,1,91.511,9294,1a,91.705,9295,1175-1315,
EU255938,1,95.521,9311,1a,95.049,9311,1175-1315,
EU255939,1,92.505,9300,1a,92.180,9297,1175-1315,
EU255940,1,94.544,9311,1a,94.664,9314,1175-1315,
EU255941,1,94.455,9305,1a,94.627,9305,1175-1315,
EU255942,1,94.576,9310,1a,94.103,9310,1175-1315,
EU255943,1,91.579,9298,1a,91.535,9297,1175-1315,
EU255944,1,92.200,9282,1a,91.920,9282,1175-1315,
EU255945,1,92.094,9297,1a,91.979,9301,1175-1315,
EU255946,1,91.446,9306,1a,91.203,9310,1175-1315,
EU255947,1,91.678,9313,1a,91.667,9312,1175-1315,
EU255948,1,91.511,9306,1a,91.425,9306,1175-1315,
EU255949,1,91.574,9304,1a,91.197,9304,1175-1315,
EU255950,1,90.521,9294,1a,90.532,9294,1175-1315,
EU255951,1,91.861,9411,1a,91.858,9334,1175-1315,
EU255952,1,91.654,9298,1a,91.493,9298,1175-1315,
EU255953,1,94.544,9385,1a,94.423,9324,1175-1315,
EU255954,1,91.913,9373,1a,91.733,9326,1175-1315,
EU255955,1,91.782,9284,1a,91.685,9284,1175-1315,
EU255956,1,94.100,9305,1a,94.100,9305,1175-1315,
EU255957,1,92.239,9329,1a,91.950,9329,1175-1315,
EU255958,1,93.551,9304,1a,93.487,9304,1175-1315,
EU255960,1,79.268,9343,1b,90.706,9329,1175-1315,
EU255962,1,78.836,9053,1b,91.845,9050,1175-1315,
EU255963,1,95.744,9305,1a,95.701,9305,1175-1315,
EU255964,1,92.432,9289,1a,92.261,9291,1175-1315,
EU255965,1,95.700,9302,1a,95.797,9302,1175-1315,
EU255966,1,92.375,9312,1a,92.085,9312,1175-1315,
EU255968,1,95.855,9288,1a,95.995,9288,1175-1315,
EU255969,1,97.226,9300,1a,96.699,9300,1175-1315,
EU255970,1,93.234,9296,1a,93.008,9296,1175-1315,
EU255971,1,97.221,9283,1a,96.747,9283,1175-1315,
EU255973,1,97.117,9297,1a,96.612,9297,1175-1315,
EU255974,1,95.809,9306,1a,95.648,9306,1175-1315,
EU255975,1,97.130,9303,1a,96.550,9303,1175-1315,
EU255976,1,95.741,9298,1a,95.945,9298,1175-1315,
EU255977,1,95.958,9302,1a,95.431,9302,1175-1315,
EU255978,1,95.760,9292,1a,95.157,9292,1175-1315,
EU255979,1,97.431,9305,1a,96.916,9305,1175-1315,
EU255980,1,95.729,9296,1a,95.923,9296,1175-1315,
EU255981,1,95.758,9312,1a,95.694,9312,1175-1315,
EU255982,1,92.776,9302,1a,92.757,9305,1175-1315,
EU255983,1,97.193,9297,1a,96.644,9297,1175-1315,
EU255984,1,94.434,9289,1a,94.380,9289,1175-1315,
EU255985,1,97.023,9306,1a,96.465,9306,1175-1315,
EU255986,1,95.368,9305,1a,95.594,9305,1175-1315,
EU255987,1,92.839,9286,1a,92.860,9286,1175-1315,
EU255988,1,95.667,9300,1a,96.247,9300,1175-1315,
EU255989,1,93.138,9312,1a,92.851,9316,1175-1315,
EU255990,1,95.862,9303,1a,95.410,9303,1175-1315,
EU255991,1,96.880,9294,1a,96.363,9294,1175-1315,
EU255992,1,95.010,9299,1a,95.172,9299,1175-1315,
EU255993,1,93.924,9398,1a,93.923,9330,1175-1315,
EU255994,1,94.918,9288,1a,95.026,9288,1175-1315,
EU255995,1,92.299,9363,1a,92.054,9326,1175-1315,
EU255996,1,92.332,9312,1a,92.043,9313,1175-1315,
EU255997,1,94.999,9279,1a,94.471,9279,1175-1315,
EU255998,1,95.078,9305,1a,94.530,9305,1175-1315,
EU255999,1,91.926,9289,1a,91.732,9289,1175-1315,
EU256000,1,79.097,9343,1b,91.296,9329,1175-1315,
