Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
OK582627,2,18.564,18.564,9.877,9.877,20.455,21.266,20.506,20.960,20.960,22.727,20.707,20.707,20.960,25.130,25.130,19.444,19.444,20.960,20.960,22.222,19.444,23.737,21.465,2b,9.877,2a,18.564
OK582628,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582629,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582630,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582631,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582632,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582633,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582634,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582635,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582636,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582637,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582638,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582639,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582640,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582641,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582642,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582643,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582644,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582645,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582646,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582647,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582648,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582649,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582650,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582651,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582652,2,18.812,18.812,9.383,9.383,20.707,21.013,20.759,20.573,20.573,22.980,21.212,21.212,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.383,2a,18.812
OK582653,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582654,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582655,2,18.812,18.812,9.630,9.630,20.707,21.013,20.759,20.573,20.573,22.980,20.960,20.960,21.212,24.870,24.870,19.697,19.697,21.212,21.212,22.475,19.192,23.990,21.717,2b,9.630,2a,18.812
OK582656,2,21.817,21.817,10.301,10.301,22.004,22.505,22.428,22.016,22.016,22.824,20.814,20.814,23.236,25.755,25.755,20.880,20.880,21.951,21.951,22.694,20.966,22.346,22.546,2b,10.301,2j,20.814
OK582657,2,21.764,21.764,10.354,10.354,21.951,22.505,22.375,21.963,21.963,22.771,20.761,20.761,23.289,25.808,25.808,20.827,20.827,21.898,21.898,22.641,21.019,22.399,22.599,2b,10.354,2j,20.761
OK582658,2,21.817,21.817,10.407,10.407,22.057,22.558,22.428,22.016,22.016,22.718,20.708,20.708,23.342,25.808,25.808,20.880,20.880,21.951,21.951,22.694,21.125,22.505,22.653,2b,10.407,2j,20.708
OK582659,2,21.817,21.817,10.407,10.407,22.004,22.558,22.428,22.016,22.016,22.824,20.814,20.814,23.342,25.861,25.861,20.880,20.880,21.951,21.951,22.694,21.072,22.452,22.653,2b,10.407,2j,20.814
OK582660,2,21.764,21.764,10.354,10.354,21.951,22.505,22.375,21.963,21.963,22.771,20.761,20.761,23.289,25.808,25.808,20.827,20.827,21.898,21.898,22.641,21.019,22.399,22.599,2b,10.354,2j,20.761
OK582661,2,21.764,21.764,10.354,10.354,21.951,22.505,22.375,21.963,21.963,22.771,20.761,20.761,23.289,25.808,25.808,20.827,20.827,21.898,21.898,22.641,21.019,22.399,22.599,2b,10.354,2j,20.761
OK582662,2,21.764,21.764,10.354,10.354,21.951,22.505,22.375,21.963,21.963,22.771,20.761,20.761,23.289,25.808,25.808,20.827,20.827,21.898,21.898,22.641,21.019,22.399,22.599,2b,10.354,2j,20.761
AB030907,2,21.670,21.670,0.000,0.000,21.391,22.730,22.152,21.656,21.656,22.346,20.825,20.825,22.840,25.861,25.861,21.391,21.391,22.134,22.134,22.364,20.584,22.665,22.417,2b,0.000,2t,20.584
AB031663,2,19.345,19.345,22.797,22.797,18.505,18.534,19.045,19.480,19.480,18.524,18.965,18.965,0.000,25.900,25.900,17.666,17.666,15.234,15.234,17.994,21.751,18.737,20.011,2k,0.000,2q,15.234
AB047639,2,0.000,0.000,22.399,22.399,19.798,20.393,20.159,19.480,19.480,19.798,20.509,20.509,20.541,26.698,26.698,18.577,18.577,19.002,19.002,20.170,22.446,18.843,21.516,2a,0.000,2m,18.577
AB047640,2,8.611,8.611,22.357,22.357,18.949,18.694,19.427,19.002,19.002,19.958,19.555,19.555,19.533,25.621,25.621,17.834,17.834,17.463,17.463,18.896,22.560,18.418,20.754,2a,8.611,2q,17.463
AB047641,2,7.343,7.343,21.987,21.987,19.214,20.223,19.894,20.053,20.053,20.011,20.562,20.562,19.639,25.766,25.766,19.268,19.268,19.268,19.268,19.108,22.722,19.480,21.538,2a,7.343,2r,19.108
AB047642,2,9.033,9.033,22.146,22.146,19.108,19.543,20.000,19.692,19.692,19.904,20.350,20.350,20.064,25.938,25.938,17.994,17.994,18.312,18.312,19.002,22.983,19.480,22.134,2a,9.033,2m,17.994
AB047643,2,8.875,8.875,21.353,21.353,18.823,19.012,18.737,18.833,18.833,19.745,19.070,19.070,19.692,24.564,24.564,17.728,17.728,18.259,18.259,18.737,22.293,19.321,21.231,2a,8.875,2m,17.728
AB047644,2,8.294,8.294,21.776,21.776,19.161,18.694,19.851,19.904,19.904,20.488,20.244,20.244,19.798,25.251,25.251,18.047,18.047,18.418,18.418,18.790,22.611,19.161,20.966,2a,8.294,2m,18.047
AB047645,2,8.347,8.347,22.252,22.252,19.374,19.384,19.904,19.692,19.692,19.798,20.243,20.243,20.064,25.449,25.449,18.365,18.365,18.312,18.312,19.002,23.195,18.843,21.285,2a,8.347,2q,18.312
AB559564,2,21.406,21.406,9.778,9.778,22.399,22.983,22.800,22.069,22.069,22.452,20.814,20.814,22.387,26.232,26.232,21.304,21.304,21.686,21.686,22.163,20.690,22.558,23.077,2b,9.778,2j,20.814
AB661373,2,22.093,22.093,8.280,8.280,21.550,23.261,22.187,21.603,21.603,22.771,21.459,21.459,22.983,25.212,25.212,20.807,20.807,21.497,21.497,22.399,21.125,22.081,22.629,2b,8.280,2m,20.807
AB661374,2,22.410,22.410,8.347,8.347,22.293,22.995,23.211,22.399,22.399,23.036,21.723,21.723,23.248,25.914,25.914,22.293,22.293,22.346,22.346,22.840,20.807,23.036,23.726,2b,8.347,2t,20.807
AB661375,2,21.882,21.882,7.749,7.749,22.281,22.995,22.983,21.868,21.868,22.240,21.130,21.130,23.142,25.967,25.967,21.008,21.008,21.857,21.857,22.971,20.807,22.346,22.016,2b,7.749,2t,20.807
AB661376,2,22.093,22.093,7.643,7.643,21.603,22.570,22.930,21.921,21.921,22.505,21.512,21.512,22.611,26.112,26.112,22.311,22.311,22.293,22.293,22.629,20.594,22.134,22.930,2b,7.643,2t,20.594
AB661377,2,21.882,21.882,7.378,7.378,22.452,22.146,22.205,20.913,20.913,22.028,21.406,21.406,22.930,25.238,25.238,21.444,21.444,21.709,21.709,22.665,20.594,22.399,22.505,2b,7.378,2t,20.594
AB661378,2,21.934,21.934,8.121,8.121,22.481,22.464,22.877,22.452,22.452,23.355,21.870,21.870,22.983,26.709,26.709,21.868,21.868,22.134,22.134,23.036,21.338,23.089,23.529,2b,8.121,2t,21.338
AB661379,2,22.741,22.741,9.516,9.516,23.342,24.360,23.422,23.459,23.459,24.086,22.685,22.685,23.827,27.491,27.491,22.820,22.820,23.145,23.145,23.839,22.205,24.086,24.608,2b,9.516,2t,22.205
AB661380,2,22.833,22.833,7.554,7.554,22.146,23.089,22.004,22.358,22.358,22.517,21.882,21.882,22.587,25.704,25.704,21.103,21.103,21.986,21.986,23.330,20.732,22.677,23.048,2b,7.554,2t,20.732
AB661381,2,22.833,22.833,8.391,8.391,22.163,22.558,22.641,22.570,22.570,22.411,21.882,21.882,22.146,26.129,26.129,21.721,21.721,21.880,21.880,22.428,21.285,22.889,22.358,2b,8.391,2t,21.285
AB661382,2,22.516,22.516,8.015,8.015,22.399,22.730,23.301,22.134,22.134,23.408,21.723,21.723,22.771,26.497,26.497,21.550,21.550,21.963,21.963,22.946,20.648,23.408,23.089,2b,8.015,2t,20.648
AB661383,2,21.353,21.353,7.382,7.382,21.774,23.048,22.623,22.092,22.092,23.101,21.512,21.512,23.048,26.766,26.766,21.508,21.508,21.721,21.721,22.783,20.818,22.305,23.261,2b,7.382,2t,20.818
AB661384,2,21.934,21.934,8.546,8.546,22.081,22.783,22.682,23.195,23.195,22.787,21.553,21.553,22.470,26.101,26.101,22.152,22.152,22.187,22.187,22.910,21.622,22.611,22.629,2b,8.546,2j,21.553
AB661385,2,21.670,21.670,7.113,7.113,21.739,22.836,21.921,22.187,22.187,22.293,21.564,21.564,22.346,26.179,26.179,20.913,20.913,21.975,21.975,21.887,20.541,22.558,22.611,2b,7.113,2t,20.541
AB661386,2,21.712,21.712,6.688,6.688,22.258,22.824,22.611,22.028,22.028,21.921,21.236,21.236,23.130,26.391,26.391,21.114,21.114,21.656,21.656,22.611,20.701,22.122,22.824,2b,6.688,2t,20.701
AB661387,2,22.293,22.293,8.011,8.011,22.371,22.771,22.987,21.969,21.969,22.440,21.148,21.148,23.077,26.165,26.165,22.163,22.163,22.069,22.069,22.706,21.167,22.653,23.289,2b,8.011,2t,21.167
AB661388,2,22.081,22.081,7.958,7.958,22.653,22.505,23.024,22.653,22.653,22.387,21.395,21.395,22.971,26.854,26.854,22.352,22.352,22.599,22.599,23.501,21.315,22.865,23.554,2b,7.958,2j,21.395
AB661389,2,21.670,21.670,6.847,6.847,22.081,22.358,22.028,21.603,21.603,22.718,20.772,20.772,22.505,25.437,25.437,20.963,20.963,21.762,21.762,22.505,20.371,22.187,22.240,2b,6.847,2t,20.371
AB661390,2,22.146,22.146,7.378,7.378,22.558,23.420,22.840,22.399,22.399,23.089,22.029,22.029,23.820,26.656,26.656,22.334,22.334,22.334,22.334,23.142,21.857,22.505,23.301,2b,7.378,2t,21.857
AB661391,2,22.146,22.146,7.113,7.113,22.493,22.942,22.558,22.399,22.399,22.293,21.247,21.247,23.383,26.497,26.497,21.656,21.656,22.028,22.028,22.971,21.444,22.771,22.387,2b,7.113,2j,21.247
AB661392,2,21.987,21.987,6.762,6.762,22.028,22.358,21.444,21.822,21.822,21.887,21.300,21.300,22.718,25.649,25.649,21.497,21.497,21.868,21.868,21.975,20.223,22.240,22.258,2b,6.762,2t,20.223
AB661393,2,21.670,21.670,6.635,6.635,21.921,23.208,22.134,21.762,21.762,21.868,20.666,20.666,22.771,26.073,26.073,21.504,21.504,22.399,22.399,22.771,20.754,22.665,22.771,2b,6.635,2j,20.666
AB661394,2,22.569,22.569,8.333,8.333,22.346,23.208,22.293,22.505,22.505,22.505,22.252,22.252,23.036,26.126,26.126,21.198,21.198,21.656,21.656,22.734,20.966,22.877,23.248,2b,8.333,2t,20.966
AB661395,2,21.670,21.670,7.079,7.079,21.444,22.570,22.246,21.709,21.709,22.293,20.719,20.719,22.611,25.384,25.384,20.849,20.849,21.603,21.603,22.028,20.382,21.656,22.505,2b,7.079,2t,20.382
AB661396,2,22.293,22.293,7.026,7.026,21.762,22.199,21.822,21.603,21.603,21.910,20.666,20.666,22.228,25.967,25.967,21.709,21.709,21.815,21.815,22.352,20.541,22.611,22.187,2b,7.026,2t,20.541
AB661397,2,21.512,21.512,7.237,7.237,21.940,22.039,22.399,21.815,21.815,23.089,21.617,21.617,22.983,26.006,26.006,21.379,21.379,21.762,21.762,22.665,20.838,22.399,22.028,2b,7.237,2t,20.838
AB661398,2,22.463,22.463,8.174,8.174,22.505,22.836,22.824,22.346,22.346,22.824,21.300,21.300,23.142,26.522,26.522,22.081,22.081,21.762,21.762,22.824,21.921,23.195,23.461,2b,8.174,2j,21.300
AB661399,2,22.410,22.410,6.476,6.476,22.611,22.889,22.611,22.346,22.346,22.399,21.512,21.512,23.355,25.914,25.914,21.762,21.762,21.709,21.709,22.399,20.435,22.187,22.399,2b,6.476,2t,20.435
AB661400,2,22.293,22.293,7.026,7.026,21.762,22.199,21.822,21.603,21.603,21.910,20.666,20.666,22.228,25.967,25.967,21.709,21.709,21.815,21.815,22.352,20.541,22.611,22.187,2b,7.026,2t,20.541
AB661401,2,22.093,22.093,6.635,6.635,22.028,22.570,22.240,22.240,22.240,22.152,21.089,21.089,22.611,25.794,25.794,21.444,21.444,21.391,21.391,22.665,20.382,22.187,22.452,2b,6.635,2t,20.382
AB661402,2,22.252,22.252,6.635,6.635,21.656,22.730,21.975,22.240,22.240,22.452,21.195,21.195,23.514,25.808,25.808,21.072,21.072,22.134,22.134,22.877,20.594,22.771,23.195,2b,6.635,2t,20.594
AB661403,2,22.199,22.199,8.404,8.404,21.338,22.836,22.787,22.134,22.134,22.505,21.447,21.447,23.248,25.808,25.808,21.444,21.444,21.762,21.762,22.293,21.072,22.399,23.142,2b,8.404,2t,21.072
AB661404,2,22.164,22.164,8.668,8.668,21.815,22.039,22.399,21.975,21.975,22.470,21.425,21.425,22.718,25.914,25.914,21.432,21.432,22.346,22.346,22.246,21.178,22.493,22.734,2b,8.668,2t,21.178
AB661405,2,22.093,22.093,7.431,7.431,22.930,23.048,23.089,23.089,23.089,23.036,21.987,21.987,23.461,26.232,26.232,22.311,22.311,22.505,22.505,22.629,21.550,22.771,23.885,2b,7.431,2t,21.550
AB661406,2,21.617,21.617,8.227,8.227,21.975,22.836,22.258,21.497,21.497,21.709,21.395,21.395,22.840,27.070,27.070,21.769,21.769,22.187,22.187,22.787,21.675,22.134,23.142,2b,8.227,2j,21.395
AB661407,2,22.727,22.727,7.219,7.219,21.921,22.836,21.921,22.081,22.081,22.505,20.814,20.814,23.142,25.225,25.225,21.326,21.326,21.550,21.550,22.505,20.754,22.665,22.771,2b,7.219,2j,20.814
AB661408,2,20.983,20.983,8.758,8.758,21.285,22.517,22.452,22.028,22.028,22.452,20.402,20.402,22.240,26.444,26.444,20.701,20.701,21.338,21.338,21.815,20.541,22.399,22.930,2b,8.758,2j,20.402
AB661409,2,22.304,22.304,7.272,7.272,22.399,23.048,22.099,21.921,21.921,22.187,21.195,21.195,23.036,26.444,26.444,20.849,20.849,22.505,22.505,22.187,20.754,22.452,23.195,2b,7.272,2t,20.754
AB661410,2,21.512,21.512,6.210,6.210,21.834,22.199,22.576,21.603,21.603,22.665,20.983,20.983,22.558,26.497,26.497,21.019,21.019,21.550,21.550,22.122,20.648,22.824,23.077,2b,6.210,2t,20.648
AB661411,2,20.772,20.772,7.803,7.803,21.497,22.411,21.975,22.187,22.187,22.240,21.089,21.089,22.134,25.649,25.649,21.338,21.338,21.815,21.815,21.868,20.966,22.134,22.558,2b,7.803,2a,20.772
AB661412,2,22.410,22.410,9.241,9.241,21.986,23.301,22.464,22.199,22.199,22.517,21.025,21.025,22.399,26.606,26.606,20.860,20.860,21.868,21.868,22.110,21.561,23.101,23.101,2b,9.241,2m,20.860
AB661413,2,22.199,22.199,8.546,8.546,22.399,21.614,22.293,22.399,22.399,22.505,21.300,21.300,22.718,26.232,26.232,21.603,21.603,22.240,22.240,22.187,20.913,22.665,23.142,2b,8.546,2t,20.913
AB661414,2,22.040,22.040,7.219,7.219,22.081,22.305,21.940,22.081,22.081,22.081,21.300,21.300,22.558,25.740,25.740,21.273,21.273,21.338,21.338,22.175,20.913,22.240,22.399,2b,7.219,2t,20.913
AB661415,2,20.930,20.930,8.970,8.970,21.762,22.464,22.558,21.815,21.815,22.877,21.353,21.353,22.718,26.338,26.338,21.039,21.039,21.538,21.538,22.240,20.860,22.665,22.771,2b,8.970,2a,20.930
AB661416,2,22.357,22.357,7.325,7.325,22.240,22.252,22.665,21.444,21.444,22.946,21.617,21.617,23.355,25.873,25.873,21.209,21.209,22.134,22.134,22.718,20.966,22.399,22.824,2b,7.325,2t,20.966
AB661417,2,21.406,21.406,7.696,7.696,22.576,23.845,23.408,22.983,22.983,23.567,21.670,21.670,23.461,26.257,26.257,21.603,21.603,22.505,22.505,22.558,21.656,22.452,23.036,2b,7.696,2a,21.406
AB661418,2,21.670,21.670,6.741,6.741,21.178,22.252,21.868,21.751,21.751,21.868,20.983,20.983,22.877,25.384,25.384,20.710,20.710,21.338,21.338,21.868,19.851,21.656,22.771,2b,6.741,2t,19.851
AB661419,2,21.617,21.617,9.395,9.395,21.762,22.783,23.036,22.346,22.346,22.812,21.353,21.353,22.187,26.511,26.511,21.762,21.762,21.698,21.698,22.971,21.391,22.665,23.355,2b,9.395,2j,21.353
AB661420,2,22.939,22.939,6.635,6.635,22.399,22.517,23.142,22.346,22.346,22.930,21.617,21.617,22.718,26.575,26.575,21.285,21.285,22.346,22.346,22.611,21.391,22.611,23.423,2b,6.635,2m,21.285
AB661421,2,21.617,21.617,6.741,6.741,22.081,22.995,22.346,21.762,21.762,22.240,20.772,20.772,23.142,26.285,26.285,21.338,21.338,21.603,21.603,22.682,21.391,22.824,22.877,2b,6.741,2j,20.772
AB661422,2,21.829,21.829,7.006,7.006,21.815,22.039,22.246,21.921,21.921,22.293,20.930,20.930,21.781,26.352,26.352,20.754,20.754,21.444,21.444,22.081,20.456,21.815,22.840,2b,7.006,2t,20.456
AB661423,2,21.247,21.247,9.183,9.183,21.497,21.561,22.187,21.125,21.125,22.293,21.553,21.553,21.709,25.596,25.596,21.603,21.603,21.019,21.019,22.275,20.541,21.550,21.762,2b,9.183,2t,20.541
AB661424,2,21.195,21.195,6.582,6.582,21.898,22.358,22.028,22.081,22.081,22.665,21.372,21.372,22.665,26.020,26.020,21.622,21.622,21.762,21.762,22.787,21.285,22.452,22.523,2b,6.582,2a,21.195
AB661425,2,22.199,22.199,6.210,6.210,22.240,22.517,22.046,22.293,22.293,22.399,20.772,20.772,22.653,25.755,25.755,21.550,21.550,21.815,21.815,22.399,20.754,21.921,22.983,2b,6.210,2j,20.772
AB661426,2,21.776,21.776,7.272,7.272,21.656,22.836,22.187,22.028,22.028,22.983,21.447,21.447,22.706,26.360,26.360,21.592,21.592,22.069,22.069,22.346,21.178,22.877,23.036,2b,7.272,2t,21.178
AB661427,2,21.776,21.776,6.688,6.688,22.205,23.208,22.452,22.505,22.505,23.089,20.877,20.877,22.999,25.755,25.755,21.868,21.868,21.603,21.603,22.999,21.368,22.983,22.930,2b,6.688,2j,20.877
AB661428,2,21.617,21.617,9.395,9.395,21.762,22.783,23.036,22.346,22.346,22.812,21.353,21.353,22.187,26.511,26.511,21.762,21.762,21.698,21.698,22.971,21.391,22.665,23.355,2b,9.395,2j,21.353
AB661429,2,21.670,21.670,6.741,6.741,21.178,22.252,21.868,21.751,21.751,21.868,20.983,20.983,22.877,25.384,25.384,20.710,20.710,21.338,21.338,21.868,19.851,21.656,22.771,2b,6.741,2t,19.851
AB661430,2,22.146,22.146,8.599,8.599,21.815,22.517,22.187,22.081,22.081,22.558,20.877,20.877,22.493,26.126,26.126,20.966,20.966,21.815,21.815,22.375,19.745,22.240,22.824,2b,8.599,2t,19.745
AB661431,2,22.304,22.304,8.121,8.121,22.452,21.986,22.505,21.709,21.709,22.505,21.934,21.934,22.718,26.179,26.179,21.485,21.485,22.134,22.134,22.458,20.754,22.293,22.187,2b,8.121,2t,20.754
AB661432,2,22.093,22.093,8.227,8.227,22.240,22.570,22.417,21.762,21.762,21.921,21.195,21.195,22.470,25.437,25.437,21.008,21.008,20.913,20.913,21.975,20.594,22.187,23.036,2b,8.227,2t,20.594
AB690460,2,10.512,10.512,22.081,22.081,19.639,20.818,20.541,18.790,18.790,20.541,20.562,20.562,20.435,26.246,26.246,18.355,18.355,18.153,18.153,19.427,21.656,19.321,21.497,2a,10.512,2q,18.153
AB690461,2,10.724,10.724,22.028,22.028,19.035,20.552,20.648,18.524,18.524,20.170,20.350,20.350,20.807,26.550,26.550,18.790,18.790,17.994,17.994,19.268,21.822,18.684,21.550,2a,10.724,2q,17.994
AB719600,2,25.420,25.420,5.846,5.846,25.630,25.210,25.210,23.333,23.333,23.529,24.370,24.370,24.841,29.140,29.140,23.319,23.319,23.109,23.109,25.000,23.950,23.319,27.521,2b,5.846,2q,23.109
AF169002,2,7.818,7.818,22.674,22.674,19.268,19.384,19.692,19.108,19.108,19.639,20.403,20.403,20.117,25.357,25.357,18.153,18.153,18.577,18.577,19.002,22.399,19.321,21.338,2a,7.818,2m,18.153
AF169003,2,7.871,7.871,21.776,21.776,18.312,19.596,19.904,19.363,19.363,18.790,19.820,19.820,19.692,25.779,25.779,17.781,17.781,18.471,18.471,18.577,22.665,19.161,20.860,2a,7.871,2m,17.781
AF169004,2,6.973,6.973,21.882,21.882,18.259,19.172,19.480,19.214,19.214,19.002,19.809,19.809,19.639,25.779,25.779,17.834,17.834,18.524,18.524,18.418,22.187,19.055,21.231,2a,6.973,2m,17.834
AF169005,2,7.977,7.977,22.558,22.558,19.055,18.640,19.586,20.064,20.064,19.798,20.191,20.191,19.586,25.938,25.938,17.994,17.994,18.365,18.365,18.896,22.824,18.631,21.178,2a,7.977,2m,17.994
AF177036,2,4.068,4.068,21.406,21.406,18.471,19.118,19.745,19.851,19.851,18.577,19.015,19.015,20.011,25.462,25.462,17.781,17.781,18.100,18.100,18.737,22.452,18.737,21.656,2a,4.068,2m,17.781
AF238481,2,7.501,7.501,22.463,22.463,18.790,19.278,19.108,19.214,19.214,19.639,19.926,19.926,19.321,25.610,25.610,17.994,17.994,17.941,17.941,18.312,22.343,18.471,20.913,2a,7.501,2q,17.941
AF238482,2,7.030,7.030,21.776,21.776,18.524,18.800,18.790,18.737,18.737,19.108,19.174,19.174,19.639,25.596,25.596,17.941,17.941,18.100,18.100,17.781,22.293,18.365,21.072,2a,7.030,2r,17.781
