Accession,ClosestSubtypeAlignedNT,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
KJ130302,1895,28.624,30.623,5.811,28.760,29.641,29.968,30.190,30.053,3,5.811,1,28.624
KJ130303,1895,29.114,31.432,5.283,29.688,29.874,30.462,30.676,30.149,3,5.283,1,29.114
KJ130304,1895,29.620,31.013,5.335,29.514,29.241,30.115,31.164,30.218,3,5.335,5,29.241
KJ130305,1895,30.153,31.607,5.547,29.831,29.610,29.612,30.499,30.409,3,5.547,6,29.612
KJ130306,1895,29.325,30.506,6.233,29.173,29.604,30.068,30.289,29.740,3,6.233,4,29.173
KJ130307,1895,29.468,31.243,6.022,29.974,29.635,30.384,30.049,30.144,3,6.022,1,29.468
KJ130308,1895,30.016,31.330,4.966,29.604,29.606,29.626,30.446,30.585,3,4.966,5,29.606
KJ130309,1894,30.274,30.639,6.498,29.228,29.995,30.016,31.145,30.728,3,6.498,4,29.228
KJ130310,1519,30.951,31.200,5.731,29.908,29.528,31.205,30.825,29.953,3,5.731,5,29.528
KJ130311,1895,29.551,31.349,6.022,29.461,29.685,30.705,30.975,30.212,3,6.022,4,29.461
KJ130312,1895,29.468,31.045,4.754,29.340,29.371,29.758,30.899,30.000,3,4.754,5,29.371
KJ130313,1895,30.011,30.911,6.656,30.253,29.995,30.032,30.105,30.128,3,6.656,6,30.032
KJ130314,1894,30.458,31.167,6.237,30.037,30.116,30.558,31.049,30.037,3,6.237,4,30.037
KJ130315,1895,28.624,30.643,5.547,28.707,29.430,29.811,30.169,30.213,3,5.547,1,28.624
KJ130316,1895,29.868,31.098,6.128,29.968,29.452,29.769,30.257,30.212,3,6.128,5,29.452
KJ130317,1895,29.499,31.401,5.969,29.514,29.628,30.652,30.922,30.159,3,5.969,1,29.499
KJ437307,1894,29.257,30.591,5.283,30.201,29.678,29.968,30.538,29.612,3,5.283,1,29.257
KJ437311,1895,29.248,31.293,5.969,29.288,29.375,29.805,30.563,29.191,3,5.969,8,29.191
KJ437313,1895,29.932,31.001,6.075,29.635,30.148,29.858,30.688,29.968,3,6.075,4,29.635
KJ437314,1894,29.362,30.871,6.339,28.361,29.499,29.554,31.109,29.745,3,6.339,4,28.361
KJ437318,1895,30.047,31.009,4.332,29.635,29.715,29.669,30.705,30.691,3,4.332,4,29.635
KJ437327,1895,28.963,30.973,6.603,28.669,29.815,30.110,30.478,30.319,3,6.603,4,28.669
KJ437342,1894,29.248,30.633,7.184,29.046,29.489,29.690,30.632,29.628,3,7.184,4,29.046
KJ470612,1894,29.889,31.036,5.018,29.266,30.068,30.121,30.652,30.229,3,5.018,4,29.266
KJ470613,1895,29.768,31.487,5.177,29.725,30.676,30.010,31.036,30.389,3,5.177,4,29.725
KJ470614,1895,29.678,31.346,3.962,29.725,29.800,29.548,30.866,29.702,3,3.962,6,29.548
KJ470615,1895,29.037,31.065,6.128,29.393,30.321,30.396,30.531,30.324,3,6.128,1,29.037
KJ470616,1890,28.278,30.405,21.417,29.244,29.673,29.514,30.063,28.828,3,21.417,1,28.278
KJ470617,1890,29.551,29.563,20.994,30.053,30.632,29.931,30.576,29.768,3,20.994,1,29.551
KJ470618,1893,30.643,31.194,20.507,29.319,29.673,31.055,30.959,31.045,3,20.507,4,29.319
KJ470619,1893,30.011,30.111,19.863,29.894,31.049,30.391,32.314,29.894,3,19.863,4,29.894
KM043280,1893,29.520,30.960,6.184,29.831,29.963,30.206,30.341,29.989,3,6.184,1,29.520
KM043281,1893,29.520,30.960,6.184,29.831,29.963,30.206,30.341,29.989,3,6.184,1,29.520
KM057769,524,33.522,,7.634,31.862,32.135,30.443,32.373,28.114,3,7.634,6,30.443
KM057770,596,33.168,,8.893,33.389,32.514,30.843,33.445,34.228,3,8.893,6,30.843
KM057771,596,35.630,,9.396,33.002,30.343,33.220,,34.768,3,9.396,4,33.002
KM057772,539,,32.827,6.679,32.054,33.648,29.367,,33.524,3,6.679,6,29.367
KM587622,1895,29.700,31.029,7.079,29.197,30.079,29.989,31.247,29.275,3,7.079,4,29.197
KM587623,1890,29.424,31.487,22.634,30.154,30.453,30.712,31.006,29.092,3,22.634,8,29.092
KM588706,1894,29.589,30.485,7.290,28.700,29.483,29.974,30.858,29.533,3,7.290,4,28.700
KM588707,1894,29.589,30.501,7.079,28.436,29.694,29.816,30.964,29.268,3,7.079,4,28.436
KM588708,1895,29.468,31.158,7.343,29.197,28.988,29.331,30.225,29.910,3,7.343,5,28.988
KM588709,1895,29.763,31.412,4.015,29.598,30.400,30.163,31.579,30.835,3,4.015,4,29.598
KM588710,1894,29.921,31.727,6.550,29.657,30.497,30.147,30.483,30.643,3,6.550,4,29.657
KM588711,1894,29.979,31.674,6.498,29.551,30.497,30.095,30.378,30.538,3,6.498,4,29.551
KM588712,1894,29.874,31.674,6.498,29.499,30.497,30.042,30.378,30.485,3,6.498,4,29.499
KM588713,1894,29.926,31.727,6.656,29.551,30.497,30.200,30.378,30.643,3,6.656,4,29.551
KM588714,1894,30.032,31.727,6.550,29.604,30.550,30.147,30.430,30.591,3,6.550,4,29.604
KM588715,1894,29.567,31.171,4.596,29.461,30.242,30.284,30.882,30.463,3,4.596,4,29.461
KM588716,1894,29.461,31.329,4.490,29.461,30.295,30.336,30.882,30.409,3,4.490,4,29.461
KM588717,1894,29.520,31.315,6.181,29.530,29.910,30.462,31.076,30.234,3,6.181,4,29.530
KM588718,1894,29.520,31.557,5.917,29.371,29.595,30.462,31.076,30.287,3,5.917,4,29.371
KM588719,1895,30.100,31.484,4.913,29.250,29.989,29.989,30.895,30.301,3,4.913,4,29.250
KM588720,1895,29.889,31.484,4.596,29.197,29.837,29.727,31.000,30.144,3,4.596,4,29.197
KM588721,1895,30.079,31.465,4.702,29.107,29.852,29.989,30.705,30.356,3,4.702,4,29.107
KM588722,1895,30.153,31.537,4.807,29.409,30.153,29.884,30.947,30.463,3,4.807,4,29.409
KM588723,1894,29.641,31.329,7.396,29.046,30.220,30.231,31.493,30.582,3,7.396,4,29.046
KM588724,1894,29.694,31.329,7.448,29.046,30.200,30.126,31.493,30.582,3,7.448,4,29.046
KM588725,1895,29.768,31.260,4.860,29.272,29.784,30.332,31.372,29.793,3,4.860,4,29.272
KM588726,1895,29.557,31.260,4.754,29.483,29.837,30.490,31.477,29.952,3,4.754,4,29.483
KM588727,1895,29.663,31.471,4.702,29.309,29.942,30.542,31.358,30.058,3,4.702,4,29.309
KM588728,1894,29.710,31.276,5.600,28.843,29.741,29.140,31.109,30.106,3,5.600,4,28.843
KM588729,1895,29.684,31.224,5.124,29.347,29.942,29.900,30.971,29.131,3,5.124,4,29.347
KM588730,1895,29.737,31.224,5.230,29.483,29.995,29.953,31.024,29.359,3,5.230,4,29.483
KM588731,1894,29.489,31.082,6.339,29.039,29.542,30.068,30.336,30.090,3,6.339,4,29.039
KM588732,1895,29.747,31.484,0.000,29.620,30.032,29.811,30.920,30.144,3,0.000,4,29.620
KM588733,1893,29.731,31.557,5.966,29.526,29.520,30.242,29.989,30.176,3,5.966,5,29.520
KM588734,1895,28.624,30.368,5.177,28.677,29.573,29.690,30.373,29.477,3,5.177,1,28.624
KM588735,1893,29.228,30.903,5.864,28.647,29.747,29.963,30.563,30.409,3,5.864,4,28.647
KM588736,1894,30.469,31.435,7.343,29.099,30.222,30.215,31.405,30.190,3,7.343,4,29.099
KM588737,1895,29.248,30.643,6.075,29.514,29.837,29.226,30.636,29.787,3,6.075,6,29.226
KM588738,1895,30.132,32.032,5.283,29.197,29.942,30.700,30.834,30.435,3,5.283,4,29.197
KM588739,1895,28.986,30.951,5.917,29.551,29.710,29.700,29.851,30.053,3,5.917,1,28.986
KM588740,1895,29.279,30.639,6.392,29.334,29.737,30.142,30.757,30.266,3,6.392,4,29.334
KM588741,1895,29.852,30.262,5.600,29.303,29.852,29.805,30.911,30.618,3,5.600,4,29.303
KM588742,1894,29.626,30.691,5.652,29.673,30.206,30.026,29.912,30.467,3,5.652,4,29.673
KM588743,1893,29.211,31.253,6.181,29.061,29.715,30.414,30.572,30.106,3,6.181,4,29.061
KM588744,1895,28.730,31.382,4.596,28.918,29.415,29.464,30.244,29.771,3,4.596,1,28.730
KM588745,1895,29.362,30.570,4.913,29.409,29.430,29.906,30.745,30.622,3,4.913,5,29.430
KM588746,1895,29.136,31.062,4.754,29.567,29.626,30.168,31.025,30.303,3,4.754,1,29.136
KM588747,1895,29.731,31.171,4.807,29.160,30.222,29.653,30.494,30.393,3,4.807,4,29.160
KM588748,1895,29.663,31.309,5.283,29.583,29.805,30.446,31.148,30.197,3,5.283,4,29.583
KM588749,1894,29.653,30.368,7.660,29.551,30.047,30.131,31.056,30.154,3,7.660,4,29.551
KM588750,1894,29.905,31.607,6.075,29.461,30.190,30.068,31.424,30.377,3,6.075,4,29.461
KM588751,1894,30.364,31.607,6.128,29.272,30.416,30.174,30.745,29.968,3,6.128,4,29.272
KM588752,1894,29.942,31.668,4.173,29.226,29.947,29.805,30.935,29.952,3,4.173,4,29.226
KM588753,1895,29.362,31.313,4.860,28.692,29.784,30.709,30.680,30.407,3,4.860,4,28.692
KM588754,1895,29.905,30.290,8.769,29.440,29.393,29.979,30.878,30.053,3,8.769,5,29.393
KM588755,1895,29.678,30.611,6.339,29.024,30.169,29.748,30.688,29.618,3,6.339,4,29.024
KM588756,1895,29.573,30.696,6.867,28.760,29.848,29.868,30.321,29.840,3,6.867,4,28.760
KM588757,1893,29.136,30.316,9.086,28.850,28.918,29.517,31.016,29.884,3,9.086,5,28.918
KM588758,1894,30.047,30.975,9.667,29.989,29.310,29.953,31.005,30.672,3,9.667,6,29.953
KM588759,1895,28.925,31.085,4.596,28.949,29.309,29.437,30.315,30.005,3,4.596,4,28.949
KM588760,1894,29.895,30.619,6.128,30.148,29.937,29.884,30.802,30.345,3,6.128,6,29.884
KM589422,1890,29.958,30.476,21.311,30.169,29.952,30.724,30.021,29.235,3,21.311,8,29.235
KM589423,1890,29.725,30.453,20.888,30.435,29.160,29.303,31.076,29.145,3,20.888,5,29.160
KM589424,1889,28.549,28.849,21.311,29.008,28.843,29.673,29.927,28.624,3,21.311,1,28.549
KM589425,1890,28.971,29.139,20.360,28.692,29.810,29.931,30.660,28.255,3,20.360,8,28.255
KM589426,1890,30.169,30.752,21.629,30.311,30.164,30.989,30.335,29.446,3,21.629,8,29.446
KM589427,1890,29.989,30.017,21.100,30.554,29.213,29.250,31.040,29.160,3,21.100,5,29.213
KM589428,1889,28.496,28.902,21.153,28.956,28.790,29.446,30.084,28.737,3,21.153,1,28.496
KM589429,1890,28.865,29.194,20.254,28.639,29.651,29.545,30.556,28.308,3,20.254,8,28.308
KM589430,1890,29.883,30.586,21.311,30.274,30.058,30.883,29.969,29.340,3,21.311,8,29.340
KM589431,1890,30.042,30.506,21.259,30.541,29.303,29.250,30.987,28.881,3,21.259,5,29.303
KM589432,1889,28.865,29.322,21.206,29.008,29.002,29.657,30.189,28.571,3,21.206,5,29.002
KM589433,1890,28.918,29.360,20.465,28.587,29.863,29.825,30.592,28.361,3,20.465,8,28.361
KM589434,1890,29.883,30.642,21.470,30.327,29.952,30.777,30.021,29.340,3,21.470,8,29.340
KM874788,804,31.921,31.669,7.960,30.615,29.913,30.548,31.474,32.915,3,7.960,4,30.615
KP057778,554,,32.700,7.220,32.448,32.392,28.817,32.677,32.762,3,7.220,6,28.817
KP057779,555,31.887,33.271,7.207,31.698,31.698,29.693,32.874,33.270,3,7.207,6,29.693
KP057780,555,32.203,32.264,7.027,31.226,32.514,30.268,32.024,33.017,3,7.027,6,30.268
KP057781,555,,,7.387,32.885,32.642,29.198,32.677,33.712,3,7.387,6,29.198
KP057782,554,33.208,31.380,7.220,30.769,32.514,29.008,31.693,33.080,3,7.220,6,29.008
KP057783,555,,,7.748,30.492,31.569,28.489,32.609,31.395,3,7.748,6,28.489
KP057784,555,,32.325,7.387,32.129,30.979,29.885,32.417,32.448,3,7.387,6,29.885
KP057785,555,33.396,33.585,6.667,31.369,32.514,29.885,32.480,32.258,3,6.667,6,29.885
KP057786,555,,,7.207,31.767,32.203,29.962,31.818,32.861,3,7.207,6,29.962
KP057787,555,,32.584,6.306,32.115,34.026,29.693,31.890,33.080,3,6.306,6,29.693
KP162349,569,,33.840,6.854,33.017,32.830,29.389,32.941,33.650,3,6.854,6,29.389
KP162350,575,33.648,33.145,6.783,32.699,32.702,30.443,33.202,33.391,3,6.783,6,30.443
KP162355,575,31.707,33.523,9.217,33.045,32.703,29.389,32.535,33.854,3,9.217,6,29.389
KP162359,524,33.396,33.460,4.389,32.054,32.514,30.077,33.071,33.714,3,4.389,6,30.077
KP162378,575,33.396,32.765,6.783,31.749,,30.134,33.792,,3,6.783,6,30.134
KP162382,531,33.396,33.208,8.175,31.027,33.648,30.326,32.016,34.972,3,8.175,6,30.326
KP162391,575,32.453,,7.478,30.822,32.392,29.310,31.486,33.102,3,7.478,6,29.310
KP162403,575,32.673,32.296,6.957,32.526,32.514,30.344,31.621,32.582,3,6.957,6,30.344
KP162411,575,,,6.435,32.062,31.569,29.119,32.480,31.195,3,6.435,6,29.119
KP162413,617,33.600,33.547,5.673,31.782,33.280,30.337,33.014,,3,5.673,6,30.337
KP162415,637,32.764,32.707,6.436,31.918,33.540,30.360,33.699,32.701,3,6.436,6,30.360
KP162416,633,32.806,33.697,8.517,30.455,33.145,30.460,33.399,33.621,3,8.517,6,30.460
KP162421,611,32.645,32.336,8.183,31.154,32.892,29.637,,34.300,3,8.183,6,29.637
KP162436,575,33.208,32.700,5.217,32.642,,29.502,33.268,33.449,3,5.217,6,29.502
KP162442,575,31.132,32.325,5.913,32.297,32.580,29.885,32.874,33.217,3,5.913,6,29.885
KP162449,498,,34.029,6.073,33.537,33.669,31.014,32.515,29.787,3,6.073,6,31.014
KP162450,575,31.895,33.459,5.565,32.699,32.325,29.580,32.613,33.507,3,5.565,6,29.580
KP162453,575,33.019,32.381,6.087,32.409,32.453,29.119,33.399,32.409,3,6.087,6,29.119
KP162457,554,,32.331,6.318,31.670,32.892,29.310,31.936,33.652,3,6.318,6,29.310
KP162462,554,,32.955,6.318,31.749,33.270,30.710,32.283,33.207,3,6.318,6,30.710
KP162463,575,32.453,32.392,6.783,32.353,32.015,28.817,31.890,33.276,3,6.783,6,28.817
KP162465,554,32.075,31.509,6.137,30.361,,30.268,,29.433,3,6.137,4,30.361
KP162466,524,32.264,31.939,5.153,30.594,33.270,29.198,31.115,33.013,3,5.153,6,29.198
KP162467,524,33.209,32.700,4.528,31.439,32.325,30.077,32.874,33.776,3,4.528,6,30.077
KP162495,524,33.017,34.286,4.389,33.654,33.710,29.771,32.283,34.095,3,4.389,6,29.771
KP162496,575,32.264,32.083,5.565,32.131,32.392,29.580,32.677,32.699,3,5.565,6,29.580
KP162499,554,,32.890,5.054,31.499,33.459,29.502,31.788,33.460,3,5.054,6,29.502
KP162500,575,33.208,33.270,4.348,32.124,32.768,29.885,33.071,33.449,3,4.348,6,29.885
KP162513,575,33.019,32.510,4.348,32.180,32.703,29.367,32.677,33.795,3,4.348,6,29.367
KP162515,575,33.333,33.270,4.696,32.124,32.514,30.460,33.071,34.549,3,4.696,6,30.460
KP162516,555,31.809,32.258,6.847,31.538,31.947,29.885,32.731,28.723,3,6.847,6,29.885
KP162520,574,32.381,,7.491,32.870,,30.402,31.238,34.397,3,7.491,6,30.402
KP162528,575,32.083,33.397,6.957,32.638,33.083,30.228,32.087,32.409,3,6.957,6,30.228
KP162534,575,,34.030,6.435,31.689,33.081,28.681,33.922,,3,6.435,6,28.681
KP162539,575,34.095,,27.739,33.271,34.861,32.068,34.400,30.277,3,27.739,8,30.277
KP162544,572,,33.080,5.594,33.043,32.514,29.771,,,3,5.594,6,29.771
KP162545,524,,32.576,6.298,31.862,30.943,30.518,32.480,33.143,3,6.298,6,30.518
KP162566,575,,,7.130,31.834,33.270,29.771,32.411,32.578,3,7.130,6,29.771
KP162572,575,32.453,33.270,5.913,33.218,30.789,29.310,33.004,33.449,3,5.913,6,29.310
KP162576,575,32.258,32.890,5.739,32.297,,29.637,32.939,26.241,3,5.739,6,29.637
KP162579,575,31.132,32.510,5.565,32.124,32.392,29.502,31.496,32.756,3,5.565,6,29.502
KP162581,575,33.270,32.308,6.261,32.815,31.489,28.736,32.806,28.470,3,6.261,6,28.736
KP162583,575,32.386,32.952,5.913,32.465,32.703,29.198,33.857,33.460,3,5.913,6,29.198
KP162584,576,33.459,33.333,6.424,33.218,33.710,30.534,32.874,33.922,3,6.424,6,30.534
KP162589,575,32.830,33.270,6.957,32.236,31.321,28.736,33.725,34.835,3,6.957,6,28.736
KP162590,575,32.075,32.270,6.783,31.904,32.830,29.502,32.101,32.639,3,6.783,6,29.502
KP162592,575,31.809,32.083,6.783,31.904,32.642,29.771,32.101,32.639,3,6.783,6,29.771
KP162593,575,32.453,32.510,5.913,31.120,32.129,30.651,32.609,32.526,3,5.913,6,30.651
KP162604,575,33.962,34.831,9.043,34.375,34.463,30.651,33.858,32.267,3,9.043,6,30.651
KP162608,575,32.892,32.325,6.435,32.353,33.270,29.119,32.411,33.507,3,6.435,6,29.119
KP162617,572,,32.638,6.643,32.465,32.580,29.502,32.290,32.635,3,6.643,6,29.502
KP162621,575,33.400,32.510,6.435,31.952,32.252,29.580,33.849,33.333,3,6.435,6,29.580
KP162625,575,,,7.304,32.872,32.325,31.107,32.812,29.433,3,7.304,6,31.107
KP162632,524,,,4.771,32.054,32.514,29.389,32.283,33.588,3,4.771,6,29.389
KP162634,524,31.610,32.879,6.679,30.296,33.145,28.927,33.661,33.204,3,6.679,6,28.927
KP162638,575,32.453,33.459,5.913,31.779,32.514,28.927,32.874,32.812,3,5.913,6,28.927
KP162639,574,32.264,34.221,7.317,32.639,32.514,30.593,33.925,34.495,3,7.317,6,30.593
KP162640,524,32.453,33.712,7.634,32.329,32.347,29.885,32.677,31.740,3,7.634,6,29.885
KP162652,575,32.061,32.514,5.391,32.526,32.890,29.367,33.071,33.160,3,5.391,6,29.367
KP162653,575,33.144,33.013,7.652,32.988,33.333,30.077,33.554,31.304,3,7.652,6,30.077
KP162656,554,,32.700,7.220,31.499,32.325,30.268,31.463,32.264,3,7.220,6,30.268
KP162660,575,33.208,32.703,7.130,32.007,,30.077,32.677,33.276,3,7.130,6,30.077
KP162665,568,33.585,33.080,5.106,32.258,31.891,29.693,33.597,33.805,3,5.106,6,29.693
KP162673,575,31.412,32.879,6.783,32.069,33.522,29.502,33.661,33.102,3,6.783,6,29.502
KP162682,575,31.321,31.743,6.261,31.661,32.703,30.134,32.265,32.812,3,6.261,6,30.134
KP162691,568,,32.264,8.803,31.992,32.794,29.771,32.024,35.038,3,8.803,6,29.771
KP162695,575,31.809,32.892,7.652,31.897,31.887,30.153,32.296,33.507,3,7.652,6,30.153
KP162699,569,32.207,33.459,8.787,31.887,32.075,30.798,33.074,29.942,3,8.787,6,30.798
KP162705,575,34.023,32.129,8.348,33.077,32.136,29.658,32.258,33.449,3,8.348,6,29.658
KP162707,575,32.453,32.830,6.783,33.080,33.710,28.791,,32.929,3,6.783,6,28.791
KP162709,554,,32.830,6.137,31.939,32.210,30.268,32.609,32.700,3,6.137,6,30.268
KP162712,575,32.642,32.325,6.957,31.488,,29.693,32.283,32.414,3,6.957,6,29.693
KP162719,523,34.783,34.799,8.987,33.397,35.217,,35.200,,3,8.987,4,33.397
KP162720,575,34.146,32.845,8.348,33.391,32.264,30.534,33.268,33.854,3,8.348,6,30.534
KP162728,575,32.264,33.524,7.304,31.606,31.569,28.927,33.465,32.448,3,7.304,6,28.927
KP162733,574,30.943,33.144,5.923,32.348,33.145,29.502,31.641,32.578,3,5.923,6,29.502
KP162737,575,33.276,33.080,5.565,31.088,31.569,30.077,32.874,34.201,3,5.565,6,30.077
KP162743,575,33.774,34.030,5.565,32.988,33.081,29.693,33.268,33.459,3,5.565,6,29.693
KP162748,524,,,4.571,32.448,31.947,29.693,32.549,33.586,3,4.571,6,29.693
KP162752,554,33.208,33.080,4.332,32.258,33.080,29.693,33.399,29.781,3,4.332,6,29.693
KP162760,524,32.443,32.448,6.489,31.499,32.762,28.352,31.961,29.942,3,6.489,6,28.352
KP162763,575,32.768,33.017,6.087,32.988,33.522,29.502,33.465,33.391,3,6.087,6,29.502
KP162765,512,31.809,33.268,7.617,30.159,33.658,30.039,,31.105,3,7.617,6,30.039
KP162770,498,33.002,32.777,5.823,29.545,31.653,30.478,32.866,29.433,3,5.823,6,30.478
KP162772,554,32.453,32.514,6.498,31.179,,30.077,31.693,32.443,3,6.498,6,30.077
KP162778,575,31.412,32.490,6.609,31.724,33.333,29.119,33.268,33.102,3,6.609,6,29.119
KP162783,554,36.466,35.472,12.094,36.243,35.356,33.142,,33.213,3,12.094,6,33.142
KP162786,575,31.827,33.144,5.913,31.952,32.203,29.693,33.467,33.969,3,5.913,6,29.693
KP162789,574,31.569,34.023,7.840,32.929,,28.352,32.480,32.753,3,7.840,6,28.352
KP162790,545,33.585,33.208,7.339,32.453,33.397,30.326,,30.814,3,7.339,6,30.326
KP162794,569,32.830,32.197,5.448,32.246,32.510,28.927,32.932,33.275,3,5.448,6,28.927
KP162795,575,31.698,32.645,6.957,33.045,33.271,29.063,,33.854,3,6.957,6,29.063
KP162799,575,32.392,34.221,6.609,32.465,32.325,30.077,32.677,33.449,3,6.609,6,30.077
KP162827,575,32.642,32.514,6.435,31.834,,29.693,32.283,32.759,3,6.435,6,29.693
KP162833,575,32.642,32.571,5.391,32.353,32.580,29.008,32.677,26.950,3,5.391,6,29.008
KP162834,575,33.270,33.017,6.435,32.448,,29.693,32.024,33.449,3,6.435,6,29.693
KP162844,575,32.363,33.019,7.130,30.710,31.947,29.693,32.016,26.596,3,7.130,6,29.693
KP162845,575,32.203,32.827,5.217,32.642,33.081,30.651,33.268,33.449,3,5.217,6,30.651
KP162856,575,33.017,32.887,7.304,32.872,34.221,30.443,32.480,33.449,3,7.304,6,30.443
KP162858,575,32.075,33.144,7.478,30.594,34.331,30.798,32.759,28.014,3,7.478,6,30.798
KP162859,568,,,5.106,31.439,32.514,29.693,32.549,33.207,3,5.106,6,29.693
KP162862,575,32.830,32.584,5.217,32.180,,28.736,32.677,34.783,3,5.217,6,28.736
KP162868,575,31.014,32.490,6.435,31.724,33.145,29.119,33.268,32.756,3,6.435,6,29.119
KP162879,575,32.827,32.892,7.478,32.353,33.586,29.771,31.890,33.217,3,7.478,6,29.771
KP162881,575,,33.144,8.174,33.622,32.707,30.344,32.064,32.699,3,8.174,6,30.344
KP162883,574,33.396,32.580,6.098,32.522,31.827,29.962,31.693,33.460,3,6.098,6,29.962
KP162884,575,,33.837,6.957,32.812,,30.843,31.349,,3,6.957,6,30.843
KP162898,575,31.895,33.270,6.609,32.642,31.947,30.636,32.417,32.870,3,6.609,6,30.636
KP162913,524,33.019,32.068,5.534,31.286,32.768,28.736,33.137,32.890,3,5.534,6,28.736
KP162922,575,32.642,32.264,6.261,31.062,31.947,28.927,33.218,32.570,3,6.261,6,28.927
KP162926,575,32.824,32.252,8.000,32.174,33.588,28.161,32.874,32.948,3,8.000,6,28.161
KP162932,585,,33.105,5.442,32.530,32.136,29.771,33.008,33.851,3,5.442,6,29.771
KP162961,524,32.075,34.095,6.226,32.319,32.325,29.885,32.677,29.078,3,6.226,6,29.885
KP162963,524,33.271,31.835,5.283,31.923,,29.198,31.693,32.762,3,5.283,6,29.198
KP162965,524,33.208,31.559,5.916,31.670,32.075,29.310,33.399,32.571,3,5.916,6,29.310
KP162967,575,31.749,31.758,5.565,32.933,32.068,28.983,32.150,33.097,3,5.565,6,28.983
KP162972,575,32.642,34.026,5.565,32.409,33.145,30.077,,33.276,3,5.565,6,30.077
KP162982,524,32.830,33.207,8.015,32.438,32.892,30.916,33.399,30.142,3,8.015,6,30.916
KP162983,554,,,4.874,31.439,32.514,29.693,32.549,33.207,3,4.874,6,29.693
KP162984,524,31.939,32.985,7.443,32.115,32.136,29.885,32.797,28.527,3,7.443,6,29.885
KP162988,524,31.746,32.514,7.252,31.286,31.569,30.210,32.490,29.651,3,7.252,6,30.210
KP162995,559,32.270,,7.335,32.510,31.827,29.580,32.745,32.827,3,7.335,6,29.580
KP163000,563,33.774,33.080,6.394,31.629,31.316,29.885,31.969,34.220,3,6.394,6,29.885
KP163002,524,,33.781,7.634,33.654,34.087,30.710,33.868,33.714,3,7.634,6,30.710
KP163007,523,,,5.714,31.862,33.144,29.885,32.745,33.397,3,5.714,6,29.885
KP163025,575,32.136,33.397,6.609,32.815,32.015,30.077,32.087,33.565,3,6.609,6,30.077
KP163037,575,32.824,33.460,6.957,32.297,31.810,30.268,32.745,32.929,3,6.957,6,30.268
KP163064,524,,,4.962,31.862,32.703,29.885,32.745,33.714,3,4.962,6,29.885
KP163065,563,32.514,32.576,5.329,32.258,32.203,29.310,32.594,28.826,3,5.329,6,29.310
KP163068,545,33.019,33.080,7.156,31.689,31.947,30.268,32.549,28.723,3,7.156,6,30.268
KP163078,563,,33.403,8.703,31.735,32.937,30.020,32.866,28.723,3,8.703,6,30.020
KP163091,559,32.957,31.887,5.725,31.179,32.514,29.119,32.745,28.315,3,5.725,6,29.119
KP163092,557,34.151,33.586,9.695,33.270,,31.609,34.252,34.791,3,9.695,6,31.609
KP163094,575,33.774,32.432,6.435,32.699,,30.518,34.381,,3,6.435,6,30.518
KP163100,554,32.258,31.985,7.762,31.879,32.319,28.053,,32.563,3,7.762,6,28.053
KP163104,575,31.548,32.514,6.957,31.034,31.758,30.385,32.685,29.651,3,6.957,4,31.034
KP163106,524,33.396,33.402,6.489,33.077,30.789,29.885,32.738,29.154,3,6.489,6,29.885
KP163108,575,32.830,31.818,6.435,32.353,,29.885,31.961,29.360,3,6.435,6,29.885
KP163110,575,31.767,33.017,6.261,31.862,31.450,29.389,33.268,32.929,3,6.261,6,29.389
KP163111,575,,,7.652,33.161,31.638,29.885,32.613,32.062,3,7.652,6,29.885
KP163113,554,,,4.693,31.818,32.136,29.885,32.549,33.397,3,4.693,6,29.885
KP163127,531,,31.191,7.736,32.948,32.136,30.038,32.283,29.433,3,7.736,6,30.038
KP163131,524,33.021,33.270,7.443,32.308,32.580,30.534,32.213,33.524,3,7.443,6,30.534
KP163140,524,33.776,34.026,8.397,32.821,,29.771,33.922,31.977,3,8.397,6,29.771
KP163144,575,31.638,33.905,7.304,34.370,32.580,29.502,32.549,33.564,3,7.304,6,29.502
KP163148,575,33.208,32.890,4.348,32.353,32.892,30.077,32.283,33.276,3,4.348,6,30.077
KP163152,575,33.396,33.647,6.087,33.333,31.053,29.502,32.937,33.622,3,6.087,6,29.502
KP163154,531,33.396,33.586,4.906,31.559,31.947,30.077,33.268,30.259,3,4.906,6,30.077
KP163158,575,31.698,32.892,6.957,32.241,,28.927,31.890,,3,6.957,6,28.927
KP163160,575,,32.830,6.087,33.019,,30.534,32.806,32.929,3,6.087,6,30.534
KP163163,524,,,6.679,31.279,32.580,29.310,31.929,28.369,3,6.679,6,29.310
KP163169,575,33.046,32.892,10.783,32.236,34.021,28.053,32.677,32.765,3,10.783,6,28.053
