Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
EF139689,213,6,22.066,22.066,19.811,15.023,15.493,7.042,16.981,20.657,21.226,21.226,19.417,18.310,23.944,17.840,18.310,18.310,15.566,16.509,16.901,18.957,21.359,17.453,17.453,15.166,23.301,23.301,21.596,21.596,21.127,21.127,20.755,20.755,16.901,21.127,21.127,20.188,20.188,18.310,18.310,20.188,20.188,23.944,20.188,20.188,23.832,6e,7.042,6c,15.023
EF424625,1893,6,25.779,25.779,25.713,21.447,22.451,21.289,22.756,25.594,24.828,24.271,25.343,23.380,24.828,25.040,22.967,22.967,21.261,21.089,0.000,22.240,23.865,20.560,20.560,21.447,25.278,25.278,24.604,24.604,25.132,25.132,24.657,24.657,22.293,25.588,25.588,23.652,23.652,20.972,20.972,24.079,24.079,24.107,23.032,23.032,25.145,6q,0.000,6t,20.560
EF424626,1893,6,24.670,24.670,24.630,20.961,20.772,21.089,23.666,24.683,25.026,24.789,25.225,23.520,24.617,23.918,23.958,23.958,19.123,0.000,21.089,21.987,24.388,20.591,20.591,20.085,25.820,25.820,24.260,24.260,24.260,24.260,25.529,25.529,21.406,23.613,23.613,24.313,24.313,21.723,21.723,25.423,25.423,22.689,23.943,23.943,25.160,6p,0.000,6o,19.123
EF424627,1893,6,24.207,24.207,24.049,20.340,21.036,20.814,22.504,24.511,25.119,25.581,25.530,23.772,25.053,25.106,24.101,24.101,0.000,19.123,21.261,21.670,22.999,20.127,20.127,21.036,25.080,25.080,23.601,23.601,23.126,23.126,24.868,24.868,20.930,23.943,23.943,25.092,25.092,22.489,22.489,25.000,25.000,24.209,24.129,24.129,25.832,6o,0.000,6p,19.123
EF424628,1893,6,25.251,25.251,26.480,24.125,24.551,25.158,25.317,26.043,20.666,21.209,22.246,19.810,0.000,21.395,19.810,19.810,25.053,24.617,24.828,25.621,24.708,23.772,23.772,25.013,24.353,24.353,24.723,24.723,24.829,24.829,19.027,19.027,26.108,24.987,24.987,18.965,18.965,24.142,24.142,21.025,21.025,25.568,18.605,18.605,18.384,6l,0.000,6xj,18.384
EF424629,1893,6,25.027,25.027,23.342,0.000,19.692,21.700,21.353,24.587,23.926,24.894,24.866,23.278,24.125,24.802,23.877,23.877,20.340,20.961,21.447,21.078,24.244,21.353,21.353,21.119,23.658,23.658,23.714,23.714,23.011,23.011,25.655,25.655,22.440,23.620,23.620,24.868,24.868,23.032,23.032,25.040,25.040,24.549,24.471,24.471,24.522,6c,0.000,6d,19.692
EF632069,1893,6,24.670,24.670,24.577,21.142,21.659,20.085,22.504,24.670,25.476,24.231,23.211,24.049,24.300,25.053,23.467,23.467,20.232,21.225,20.791,22.569,22.946,6.815,6.815,19.767,25.845,25.845,23.890,23.890,24.287,24.287,24.657,24.657,20.402,23.467,23.467,23.679,23.679,21.987,21.987,23.520,23.520,23.138,24.471,24.471,25.264,6t,6.815,6u,19.767
EF632070,1893,6,25.476,25.476,24.908,20.924,20.666,20.243,22.398,24.459,24.524,23.211,24.165,23.414,23.191,24.154,22.304,22.304,19.810,21.078,20.402,21.617,22.682,7.818,7.818,19.290,24.655,24.655,23.654,23.654,23.402,23.402,23.244,23.244,20.930,23.784,23.784,23.943,23.943,20.877,20.877,23.679,23.679,23.958,23.732,23.732,24.683,6t,7.818,6u,19.290
EF632071,1893,6,25.423,25.423,24.697,21.353,20.507,20.825,21.794,25.145,24.524,24.642,23.953,23.706,23.772,24.828,23.309,23.309,20.232,20.972,20.470,22.093,21.940,0.000,0.000,20.085,25.630,25.630,23.943,23.943,24.551,24.551,24.459,24.459,21.036,23.837,23.837,23.837,23.837,22.040,22.040,23.362,23.362,23.560,23.666,23.666,24.313,6t,0.000,6u,20.085
Y12083,1893,6,0.000,0.000,20.560,25.133,25.185,25.885,26.004,26.624,25.304,26.202,26.193,24.974,25.832,25.357,24.459,24.459,25.581,25.198,26.413,24.855,25.239,26.586,26.586,25.871,25.660,25.660,25.607,25.607,25.185,25.185,25.740,25.740,25.990,19.704,19.704,26.043,26.043,25.805,25.805,25.251,25.251,25.885,25.515,25.515,25.251,6a,0.000,6xd,19.704
AY859526,1893,6,0.000,0.000,19.397,25.027,24.393,24.775,24.879,25.304,24.564,25.977,25.292,24.446,25.251,25.092,23.244,23.244,24.207,24.670,25.779,24.300,24.390,25.423,25.423,24.775,25.543,25.543,25.092,25.092,24.657,24.657,24.947,24.947,25.462,18.700,18.700,25.304,25.304,25.938,25.938,24.089,24.089,25.092,24.406,24.406,24.934,6a,0.000,6xd,18.700
AY878650,1893,6,24.881,24.881,24.974,23.877,24.453,24.815,24.507,26.360,21.564,23.171,22.322,16.852,18.489,20.549,20.391,20.391,24.921,25.106,24.974,24.604,24.603,23.679,23.679,25.053,25.079,25.079,23.560,23.560,24.011,24.011,16.068,16.068,25.158,24.921,24.921,20.919,20.919,23.983,23.983,21.447,21.447,25.132,16.173,16.173,8.347,6xj,8.347,6xb,16.068
AY878651,1893,6,25.885,25.885,25.409,24.036,24.352,25.251,24.507,26.255,21.406,21.845,22.216,17.010,18.595,20.549,20.285,20.285,25.238,25.159,24.921,25.026,24.655,24.300,24.300,25.861,24.393,24.393,23.613,23.613,24.076,24.076,15.486,15.486,25.713,24.828,24.828,20.444,20.444,24.591,24.591,21.289,21.289,26.360,15.222,15.222,7.924,6xj,7.924,6xi,15.222
AY878652,1893,6,23.983,23.983,24.604,23.983,23.377,24.142,24.262,25.645,19.662,20.349,21.845,19.704,19.810,17.750,0.000,0.000,24.366,23.958,22.967,23.430,24.708,23.309,23.309,24.129,25.304,25.304,25.040,25.040,23.101,23.101,20.666,20.666,24.129,24.300,24.300,14.263,14.263,24.433,24.433,14.422,14.422,24.617,19.546,19.546,19.915,6n,0.000,6xe,14.263
GU945430,569,6,5.097,5.097,24.037,24.242,25.490,27.094,25.688,29.877,24.571,24.340,25.312,23.929,23.265,25.568,22.348,22.348,27.592,25.847,26.972,25.357,26.560,27.273,27.273,27.143,26.335,26.335,26.497,26.497,26.025,26.025,24.952,24.952,29.055,21.468,21.468,23.864,23.864,25.668,25.668,23.295,23.295,27.857,25.614,25.614,24.621,6a,5.097,6xd,21.468
GU945433,569,6,5.272,5.272,24.220,24.421,25.490,27.094,25.688,29.877,24.762,24.340,25.490,24.107,23.452,25.379,22.159,22.159,27.592,25.847,26.972,25.357,26.738,27.273,27.273,27.143,26.335,26.335,26.316,26.316,26.025,26.025,25.143,25.143,29.055,21.468,21.468,23.674,23.674,25.668,25.668,23.295,23.295,27.679,25.789,25.789,24.811,6a,5.272,6xd,21.468
GU945452,569,6,7.733,7.733,23.303,23.497,25.134,26.025,26.239,,24.571,26.415,25.490,24.643,23.077,25.947,22.538,22.538,27.417,27.094,28.440,25.000,26.560,26.916,26.916,25.536,25.865,25.865,27.768,27.768,25.134,25.134,24.000,24.000,28.520,20.367,20.367,24.432,24.432,25.370,25.370,23.485,23.485,27.372,25.627,25.627,23.864,6a,7.733,6xd,20.367
GU945453,569,6,6.151,6.151,23.303,23.497,25.267,26.916,26.239,,24.762,25.660,24.599,24.242,23.265,27.083,22.538,22.538,27.592,26.250,27.339,25.536,25.847,27.305,27.305,27.500,25.841,25.841,27.405,27.405,25.847,25.847,25.143,25.143,28.699,21.468,21.468,23.674,23.674,25.847,25.847,24.242,24.242,27.482,25.263,25.263,24.621,6a,6.151,6xd,21.468
HQ639936,1893,6,4.807,4.807,19.503,24.038,24.657,24.617,25.145,25.990,24.300,25.607,25.398,23.073,24.617,24.670,23.402,23.402,24.894,24.459,26.149,24.881,24.178,25.846,25.846,25.357,25.013,25.013,24.287,24.287,25.079,25.079,24.947,24.947,25.409,18.700,18.700,24.564,24.564,25.646,25.646,24.406,24.406,25.145,24.775,24.775,24.723,6a,4.807,6xd,18.700
HQ912954,1893,6,4.807,4.807,19.556,23.799,24.815,24.723,24.775,26.466,24.459,25.871,25.345,24.036,24.987,24.036,23.402,23.402,24.313,24.617,26.149,23.918,23.966,25.317,25.317,24.670,24.417,24.417,24.815,24.815,24.815,24.815,24.419,24.419,25.304,18.859,18.859,25.092,25.092,25.646,25.646,24.142,24.142,24.723,24.089,24.089,24.775,6a,4.807,6xd,18.859
HQ912955,1893,6,4.226,4.226,19.820,24.333,24.287,24.617,25.409,25.885,24.828,25.607,25.451,23.390,25.251,24.934,23.402,23.402,24.260,23.825,25.779,24.498,24.390,25.793,25.793,25.040,24.735,24.735,24.657,24.657,23.865,23.865,24.789,24.789,25.251,18.436,18.436,24.723,24.723,25.541,25.541,24.194,24.194,25.092,24.459,24.459,24.828,6a,4.226,6xd,18.436
OR345990,1892,6,24.260,24.260,25.793,21.829,21.606,8.932,23.032,24.789,23.812,23.719,25.477,25.092,24.142,24.419,24.049,24.049,20.855,20.719,20.994,22.281,23.317,20.296,20.296,15.275,26.099,26.099,23.837,23.837,23.918,23.918,24.710,24.710,19.292,24.313,24.313,24.683,24.683,21.987,21.987,24.287,24.287,25.132,24.366,24.366,25.818,6e,8.932,6u,15.275
OR345991,1892,6,24.207,24.207,25.740,21.829,21.606,8.985,23.032,24.789,23.759,23.772,25.530,25.092,24.194,24.471,24.101,24.101,20.855,20.772,20.940,22.281,23.264,20.349,20.349,15.328,26.099,26.099,23.837,23.837,23.970,23.970,24.710,24.710,19.345,24.260,24.260,24.736,24.736,22.040,22.040,24.340,24.340,25.185,24.366,24.366,25.818,6e,8.985,6u,15.328
OR345992,1892,6,24.313,24.313,24.630,21.247,21.882,9.249,22.386,25.634,24.260,23.996,24.511,24.353,24.670,24.775,23.666,23.666,20.814,20.127,21.581,21.923,22.093,19.757,19.757,16.376,25.831,25.831,24.353,24.353,24.511,24.511,25.145,25.145,18.658,23.784,23.784,24.366,24.366,22.081,22.081,24.182,24.182,24.946,24.683,24.683,25.674,6e,9.249,6u,16.376
OR345993,1892,6,24.366,24.366,24.577,21.142,21.723,9.355,22.492,25.740,24.101,24.101,24.353,24.406,24.775,24.670,23.613,23.613,20.814,20.074,21.474,21.870,22.199,19.863,19.863,16.270,25.938,25.938,24.300,24.300,24.353,24.353,25.092,25.092,18.499,23.732,23.732,24.366,24.366,22.187,22.187,24.129,24.129,25.000,24.577,24.577,25.726,6e,9.355,6u,16.270
OR345994,1892,6,23.679,23.679,24.499,21.353,21.512,9.249,22.029,24.252,23.877,23.784,24.589,23.930,24.736,24.313,23.626,23.626,20.719,20.190,20.497,21.331,22.946,20.402,20.402,15.116,26.299,26.299,23.256,23.256,23.613,23.613,24.260,24.260,18.763,23.138,23.138,24.683,24.683,21.195,21.195,23.983,23.983,24.447,23.719,23.719,25.646,6e,9.249,6u,15.116
OR345995,1892,6,23.732,23.732,24.552,21.406,21.564,9.302,22.081,24.306,23.877,23.784,24.642,23.983,24.789,24.313,23.573,23.573,20.772,20.190,20.549,21.383,22.999,20.455,20.455,15.169,26.352,26.352,23.309,23.309,23.666,23.666,24.260,24.260,18.816,23.191,23.191,24.630,24.630,21.247,21.247,23.930,23.930,24.501,23.666,23.666,25.699,6e,9.302,6u,15.169
OR345996,1892,6,23.837,23.837,24.446,21.776,21.776,8.298,22.386,24.789,23.877,23.877,24.854,23.613,24.459,23.943,23.784,23.784,21.406,19.979,20.602,22.516,23.277,20.137,20.137,15.539,26.126,26.126,24.247,24.247,24.723,24.723,24.762,24.762,19.292,23.560,23.560,25.053,25.053,20.877,20.877,24.406,24.406,24.881,23.613,23.613,25.290,6e,8.298,6u,15.539
OR345997,1892,6,23.784,23.784,24.498,21.934,21.934,9.038,22.439,24.947,23.719,24.300,24.536,23.296,24.300,23.996,23.520,23.520,21.089,20.349,20.708,22.727,23.330,19.715,19.715,16.173,25.834,25.834,24.471,24.471,24.775,24.775,24.974,24.974,19.450,23.455,23.455,24.947,24.947,20.930,20.930,24.300,24.300,24.828,23.877,23.877,25.198,6e,9.038,6u,16.173
OR345998,1892,6,23.442,23.442,25.951,21.530,20.814,21.976,22.569,23.666,24.386,26.057,25.416,23.930,24.710,23.706,24.209,24.209,18.763,8.404,20.940,22.070,23.807,20.930,20.930,21.014,26.285,26.285,24.247,24.247,24.234,24.234,24.841,24.841,21.500,24.142,24.142,24.353,24.353,22.504,22.504,24.828,24.828,24.169,23.877,23.877,25.674,6p,8.404,6o,18.763
OR345999,1892,6,23.495,23.495,26.004,21.636,20.972,22.134,22.674,23.825,24.440,26.216,25.684,23.772,24.657,23.759,24.367,24.367,18.605,8.562,21.100,22.017,23.860,21.036,21.036,21.067,26.391,26.391,24.194,24.194,24.446,24.446,24.630,24.630,21.447,24.300,24.300,24.406,24.406,22.451,22.451,25.040,25.040,24.380,23.719,23.719,25.568,6p,8.562,6o,18.605
OR346000,1893,6,23.998,23.998,25.370,21.278,21.142,20.602,22.504,24.697,24.274,24.987,24.748,23.150,24.511,23.296,23.799,23.799,19.599,8.505,20.726,21.934,23.953,20.591,20.591,20.666,26.285,26.285,24.154,24.154,24.459,24.459,24.617,24.617,21.723,23.996,23.996,23.044,23.044,22.463,22.463,24.207,24.207,23.825,23.679,23.679,24.657,6p,8.505,6o,19.599
OR346001,1893,6,23.892,23.892,25.211,21.383,20.613,20.655,22.504,24.749,24.274,24.881,25.066,22.992,24.511,23.138,23.430,23.430,19.282,9.086,20.983,21.776,23.794,20.433,20.433,20.455,26.045,26.045,24.049,24.049,24.300,24.300,24.406,24.406,21.617,23.573,23.573,22.992,22.992,22.410,22.410,24.049,24.049,23.772,23.362,23.362,24.815,6p,9.086,6o,19.282
OR349755,1893,6,4.860,4.860,19.662,23.799,24.815,24.670,24.723,26.360,24.564,25.871,25.557,24.194,25.251,24.142,23.402,23.402,24.471,24.775,26.043,24.076,24.125,25.317,25.317,24.775,24.470,24.470,24.815,24.815,24.974,24.974,24.366,24.366,25.568,18.912,18.912,25.251,25.251,25.699,25.699,24.247,24.247,24.670,24.300,24.300,25.092,6a,4.860,6xd,18.912
OR349756,1893,6,5.071,5.071,19.345,23.639,24.762,24.828,24.723,26.307,24.459,25.818,25.610,23.930,24.828,23.930,23.296,23.296,24.207,24.459,25.885,23.812,23.913,25.211,25.211,24.511,24.470,24.470,24.762,24.762,24.868,24.868,24.101,24.101,25.145,18.595,18.595,25.092,25.092,25.594,25.594,24.194,24.194,24.670,23.877,23.877,24.934,6a,5.071,6xd,18.595
OR349757,1893,6,5.018,5.018,19.345,23.639,24.657,24.617,24.670,26.360,24.459,25.713,25.345,23.719,24.828,24.089,23.244,23.244,24.207,24.300,25.990,23.654,23.754,25.053,25.053,24.617,24.417,24.417,24.710,24.710,24.815,24.815,24.313,24.313,25.251,18.648,18.648,24.775,24.775,25.541,25.541,24.036,24.036,24.670,23.983,23.983,24.617,6a,5.018,6xd,18.648
OR349758,1893,6,5.018,5.018,19.345,23.639,24.657,24.617,24.670,26.360,24.459,25.713,25.345,23.719,24.828,24.089,23.244,23.244,24.207,24.300,25.990,23.654,23.754,25.053,25.053,24.617,24.417,24.417,24.710,24.710,24.815,24.815,24.313,24.313,25.251,18.648,18.648,24.775,24.775,25.541,25.541,24.036,24.036,24.670,23.983,23.983,24.617,6a,5.018,6xd,18.648
OR349759,1893,6,5.071,5.071,19.397,23.693,24.710,24.670,24.723,26.413,24.511,25.766,25.398,23.772,24.881,24.142,23.296,23.296,24.260,24.353,26.043,23.706,23.807,25.106,25.106,24.670,24.470,24.470,24.762,24.762,24.868,24.868,24.366,24.366,25.304,18.700,18.700,24.828,24.828,25.594,25.594,24.089,24.089,24.723,24.036,24.036,24.670,6a,5.071,6xd,18.700
OR349760,1893,6,5.230,5.230,19.450,23.799,24.762,24.828,24.670,26.466,24.564,25.924,25.345,23.825,24.987,24.142,23.349,23.349,24.419,24.406,26.096,23.759,23.860,25.159,25.159,24.723,24.470,24.470,24.921,24.921,24.815,24.815,24.419,24.419,25.462,18.753,18.753,24.881,24.881,25.646,25.646,24.036,24.036,24.775,24.089,24.089,24.723,6a,5.230,6xd,18.753
OR349761,1893,6,5.283,5.283,19.503,23.639,24.868,24.723,24.670,26.360,24.670,25.871,25.451,23.877,25.040,24.247,23.402,23.402,24.260,24.406,26.149,23.706,23.807,25.106,25.106,24.775,24.523,24.523,24.815,24.815,24.974,24.974,24.577,24.577,25.357,18.700,18.700,24.934,24.934,25.488,25.488,24.194,24.194,24.723,24.142,24.142,24.775,6a,5.283,6xd,18.700
PX216756,1893,6,25.185,25.185,24.366,23.726,23.390,24.393,24.617,26.730,26.110,25.000,25.331,24.300,25.488,23.933,23.616,23.616,23.654,24.723,25.621,24.842,24.165,24.960,24.960,24.194,25.013,25.013,25.858,25.858,3.803,3.803,24.406,24.406,25.198,24.723,24.723,24.460,24.460,24.267,24.267,24.262,24.262,25.660,23.983,23.983,25.871,6xa,3.803,6d,23.390
PX216757,1893,6,25.766,25.766,23.679,23.885,23.337,24.868,24.234,26.252,25.423,25.264,24.536,24.406,25.383,23.840,23.629,23.629,23.231,25.092,26.307,24.697,24.655,25.066,25.066,24.142,24.180,24.180,26.332,26.332,4.120,4.120,24.300,24.300,25.621,24.564,24.564,24.512,24.512,24.707,24.707,23.892,23.892,26.610,23.890,23.890,26.082,6xa,4.120,6o,23.231
PX386969,1893,6,7.026,7.026,19.662,24.280,24.011,24.670,24.895,25.105,23.877,25.621,25.345,23.442,24.670,24.828,23.402,23.402,25.092,23.930,25.462,25.238,24.589,25.409,25.409,25.198,25.543,25.543,24.446,24.446,24.762,24.762,24.630,24.630,25.092,18.384,18.384,24.987,24.987,25.422,25.422,24.511,24.511,24.775,24.247,24.247,24.089,6a,7.026,6xd,18.384
PX386978,1893,6,5.969,5.969,20.085,24.306,24.762,24.987,25.515,26.149,24.934,25.713,24.920,24.380,25.621,24.934,23.825,23.825,24.630,24.617,25.938,24.617,24.814,25.476,25.476,24.723,25.316,25.316,25.343,25.343,24.895,24.895,25.053,25.053,24.987,19.493,19.493,25.515,25.515,25.726,25.726,24.723,24.723,25.251,24.775,24.775,25.304,6a,5.969,6xd,19.493
PX386979,1893,6,8.716,8.716,21.829,25.400,25.766,25.779,26.572,27.047,25.938,26.452,26.299,25.290,26.255,25.990,24.881,24.881,25.990,25.145,26.783,25.818,26.087,26.586,26.586,26.624,26.069,26.069,25.699,25.699,25.963,25.963,26.427,26.427,26.307,20.391,20.391,26.149,26.149,26.793,26.793,25.885,25.885,26.096,26.043,26.043,26.202,6a,8.716,6xd,20.391
EU158186,1893,6,25.437,25.437,24.881,23.658,25.066,26.206,25.622,26.371,25.384,26.624,26.108,25.199,25.185,26.491,25.475,25.475,25.278,25.820,25.397,27.138,25.527,25.214,25.214,25.738,0.000,0.000,26.160,26.160,24.246,24.246,26.190,26.190,27.141,25.711,25.711,25.967,25.967,25.356,25.356,25.541,25.541,26.305,25.199,25.199,25.791,6v,0.000,6c,23.658
EU246930,1893,6,5.388,5.388,19.873,24.359,24.340,25.040,25.462,25.779,25.264,25.755,25.423,23.918,25.145,24.828,23.825,23.825,24.260,23.962,25.726,24.987,24.194,25.476,25.476,24.602,25.331,25.331,24.657,24.657,24.498,24.498,24.947,24.947,24.617,18.859,18.859,25.145,25.145,25.488,25.488,24.564,24.564,25.040,24.670,24.670,24.934,6a,5.388,6xd,18.859
EU246931,1892,6,23.784,23.784,23.679,20.455,20.772,11.892,21.331,24.247,23.626,24.260,24.814,24.841,24.142,24.300,22.557,22.557,20.232,20.074,20.560,21.436,23.754,19.651,19.651,15.803,26.232,26.232,23.719,23.719,24.076,24.076,25.343,25.343,18.288,22.463,22.463,24.142,24.142,21.353,21.353,23.983,23.983,24.207,23.943,23.943,25.079,6e,11.892,6u,15.803
EU246932,1892,6,24.366,24.366,25.396,21.512,22.081,9.408,23.349,25.423,24.775,24.841,24.881,25.092,25.079,25.687,25.264,25.264,21.025,20.285,22.252,21.882,22.643,19.915,19.915,16.649,26.550,26.550,24.419,24.419,23.520,23.520,25.277,25.277,19.027,23.943,23.943,25.449,25.449,22.040,22.040,24.234,24.234,25.465,25.159,25.159,25.990,6e,9.408,6u,16.649
EU246933,1893,6,25.238,25.238,26.427,23.906,24.459,25.053,24.551,25.357,20.666,21.474,22.364,19.757,5.283,21.764,19.810,19.810,25.000,24.353,24.234,24.934,24.814,23.930,23.930,24.324,24.657,24.657,24.511,24.511,24.723,24.723,18.235,18.235,25.621,25.409,25.409,19.070,19.070,23.455,23.455,20.761,20.761,25.515,18.110,18.110,18.489,6l,5.283,6xi,18.110
EU246934,1893,6,23.996,23.996,23.414,19.767,20.507,20.814,21.712,25.159,24.446,24.947,25.384,23.666,24.736,23.309,23.138,23.138,7.501,18.331,20.137,20.666,22.853,20.127,20.127,20.507,24.748,24.748,23.613,23.613,23.309,23.309,23.918,23.918,21.089,23.203,23.203,23.666,23.666,21.512,21.512,24.564,24.564,23.166,23.349,23.349,24.815,6o,7.501,6p,18.331
EU246935,1893,6,25.766,25.766,25.752,23.832,24.234,24.313,25.766,26.016,20.074,4.490,17.600,20.997,20.805,21.406,20.190,20.190,24.670,23.985,24.536,25.634,24.841,23.754,23.754,24.908,26.057,26.057,24.697,24.697,25.159,25.159,21.493,21.493,24.670,25.462,25.462,19.810,19.810,23.558,23.558,21.817,21.817,24.947,20.986,20.986,22.906,6i,4.490,6j,17.600
EU246936,1893,6,24.771,24.771,23.825,21.882,22.081,23.085,5.230,24.234,25.554,26.413,25.547,25.319,26.110,24.908,24.222,24.222,23.191,23.719,22.863,18.499,24.364,22.187,22.187,23.244,25.410,25.410,23.732,23.732,24.406,24.406,25.267,25.267,22.914,24.036,24.036,25.529,25.529,23.244,23.244,25.594,25.594,25.185,25.040,25.040,24.760,6f,5.230,6r,18.499
EU246937,1894,6,24.564,24.564,25.159,24.340,24.222,24.300,25.053,26.119,20.697,21.353,22.698,19.905,20.908,18.849,4.857,4.857,25.515,24.473,23.684,24.974,25.822,23.772,23.772,25.079,26.043,26.043,25.121,25.121,23.747,23.747,21.183,21.183,23.852,24.921,24.921,14.263,14.263,24.313,24.313,15.478,15.478,24.881,20.106,20.106,20.591,6n,4.857,6xe,14.263
EU246938,1893,6,23.772,23.772,24.287,24.036,23.747,23.983,24.644,25.645,20.032,20.296,21.560,19.863,19.810,18.436,3.592,3.592,24.406,24.723,23.085,24.274,25.080,23.467,23.467,24.446,25.145,25.145,24.799,24.799,23.272,23.272,20.402,20.402,23.759,24.564,24.564,14.052,14.052,23.761,23.761,14.052,14.052,24.459,19.599,19.599,20.074,6n,3.592,6xg,14.052
EU246939,1893,6,25.634,25.634,24.789,21.512,21.089,20.296,22.398,24.881,25.106,24.178,24.491,23.825,24.194,25.159,23.203,23.203,20.127,20.591,20.560,21.670,22.576,0.000,0.000,20.721,25.201,25.201,24.459,24.459,24.723,24.723,23.947,23.947,20.402,24.313,24.313,24.207,24.207,22.093,22.093,23.890,23.890,23.812,24.313,24.313,24.894,6t,0.000,6o,20.127
EU246940,1893,6,24.775,24.775,24.551,21.119,20.391,16.006,22.557,25.281,24.393,24.636,25.079,24.708,25.013,25.396,24.129,24.129,21.036,20.085,21.447,21.647,23.852,20.085,20.085,0.000,25.738,25.738,23.377,23.377,23.325,23.325,25.596,25.596,18.384,24.300,24.300,25.343,25.343,21.542,21.542,24.182,24.182,24.043,24.178,24.178,25.649,6u,0.000,6e,16.006
EU408326,1892,6,23.983,23.983,24.063,21.459,22.252,8.510,22.281,25.264,24.393,24.207,25.145,24.670,24.697,24.934,24.247,24.247,21.395,20.814,21.089,22.199,22.828,20.232,20.232,16.860,26.656,26.656,23.970,23.970,24.101,24.101,25.198,25.198,19.820,23.772,23.772,25.370,25.370,21.617,21.617,24.076,24.076,24.690,24.683,24.683,25.977,6e,8.510,6u,16.860
EU408327,1893,6,24.511,24.511,23.573,20.180,20.719,20.444,21.976,24.736,24.644,25.000,25.225,24.142,24.894,25.159,23.666,23.666,9.086,19.334,20.560,21.406,23.529,20.497,20.497,21.005,24.748,24.748,23.825,23.825,24.101,24.101,24.169,24.169,21.987,23.890,23.890,25.040,25.040,22.040,22.040,24.670,24.670,23.309,23.877,23.877,25.726,6o,9.086,6p,19.334
EU408328,1893,6,24.300,24.300,23.890,21.078,21.183,22.927,17.548,25.422,24.828,25.588,25.424,24.182,25.621,25.409,23.430,23.430,21.670,21.987,22.240,0.000,23.794,21.670,21.670,21.647,26.702,26.702,23.958,23.958,24.234,24.234,25.251,25.251,23.061,24.393,24.393,25.238,25.238,22.134,22.134,24.340,24.340,25.027,24.222,24.222,25.607,6r,0.000,6f,17.548
EU408329,1893,6,24.390,24.390,24.019,24.244,22.629,23.383,24.100,25.463,24.462,25.264,25.370,24.708,24.708,25.981,24.708,24.708,22.999,24.388,23.865,23.794,0.000,21.940,21.940,23.852,25.040,25.040,24.960,24.960,23.860,23.860,24.536,24.536,24.019,24.072,24.072,25.080,25.080,23.205,23.205,24.417,24.417,24.814,23.913,23.913,24.602,6s,0.000,6t,21.940
EU408330,1893,6,24.657,24.657,23.747,23.011,22.439,24.129,24.023,26.069,25.990,25.357,24.695,23.495,24.987,23.774,23.259,23.259,23.126,24.260,25.132,24.446,24.390,24.551,24.551,23.325,24.377,24.377,25.858,25.858,0.000,0.000,24.247,24.247,24.921,24.406,24.406,24.156,24.156,24.485,24.485,23.588,23.588,25.185,23.706,23.706,25.277,6xa,0.000,6d,22.439
EU408331,1893,6,24.710,24.710,24.393,23.077,22.927,24.076,23.930,26.069,25.885,25.357,24.695,23.390,25.198,23.669,23.365,23.365,23.337,24.683,25.449,24.182,23.807,24.380,24.380,23.641,24.112,24.112,25.858,25.858,1.162,1.162,24.089,24.089,24.710,24.511,24.511,24.209,24.209,24.333,24.333,23.523,23.523,25.554,23.641,23.641,25.594,6xa,1.162,6d,22.927
EU408332,1893,6,24.710,24.710,24.287,23.184,22.809,24.551,23.812,26.016,25.740,25.423,24.642,23.470,24.829,23.722,23.101,23.101,23.495,24.683,25.502,24.234,23.860,24.697,24.697,23.852,24.271,24.271,25.858,25.858,0.000,0.000,24.142,24.142,24.974,24.617,24.617,24.156,24.156,24.213,24.213,23.681,23.681,25.502,23.654,23.654,25.383,6xa,0.000,6d,22.809
EU643834,1893,6,25.449,25.449,25.264,23.714,24.710,24.142,24.577,24.407,24.142,24.974,26.218,25.092,24.723,25.502,24.564,24.564,23.601,24.260,24.868,24.960,24.879,24.154,24.154,23.377,26.082,26.082,0.000,0.000,26.041,26.041,25.581,25.581,24.828,25.040,25.040,24.327,24.327,24.446,24.446,25.768,25.768,24.610,24.828,24.828,24.247,6w,0.000,6u,23.377
