Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MN227987,3,6.614,21.785,17.232,20.888,20.779,20.779,23.423,20.260,20.260,23.796,23.796,3a,6.614,3d,17.232
MN227988,3,7.474,21.503,17.313,18.863,20.513,20.513,23.867,19.330,19.330,22.946,22.946,3a,7.474,3d,17.313
MN227989,3,7.732,21.964,17.054,19.121,20.566,20.566,23.565,18.346,18.346,24.363,24.363,3a,7.732,3d,17.054
MN227990,3,8.399,21.875,17.143,20.104,21.671,21.671,24.405,20.833,20.833,24.157,24.157,3a,8.399,3d,17.143
MN227991,3,9.536,20.672,17.313,20.413,20.566,20.566,24.773,19.588,19.588,24.079,24.079,3a,9.536,3d,17.313
MN227992,3,8.031,23.117,18.229,19.792,20.519,20.519,23.867,19.740,19.740,24.363,24.363,3a,8.031,3d,18.229
MN227993,3,8.226,22.165,17.313,19.638,21.392,21.392,24.702,19.744,19.744,24.157,24.157,3a,8.226,3d,17.313
MN227994,3,7.937,21.204,18.799,20.104,20.104,20.104,24.169,20.104,20.104,24.363,24.363,3a,7.937,3d,18.799
MN227995,3,7.772,22.021,18.750,19.792,21.244,21.244,24.169,20.207,20.207,25.212,25.212,3a,7.772,3d,18.750
MN227996,3,7.417,22.108,18.205,18.718,19.437,19.437,23.353,17.391,17.391,22.472,22.472,3a,7.417,3i,17.391
MN227997,3,9.463,22.108,17.436,18.974,19.898,19.898,23.810,20.153,20.153,25.000,25.000,3a,9.463,3d,17.436
MN227998,3,10.104,21.762,17.188,19.638,20.930,20.930,26.284,20.260,20.260,26.346,26.346,3a,10.104,3d,17.188
MN227999,3,9.021,20.155,17.829,20.000,20.930,20.930,22.156,19.072,19.072,23.229,23.229,3a,9.021,3d,17.829
MN228000,3,8.052,22.078,17.708,19.010,21.558,21.558,24.169,19.481,19.481,24.646,24.646,3a,8.052,3d,17.708
MN228001,3,8.136,22.135,18.394,18.653,21.503,21.503,24.551,20.725,20.725,25.000,25.000,3a,8.136,3d,18.394
MN228002,3,7.712,21.392,17.829,18.346,20.103,20.103,22.917,20.000,20.000,24.157,24.157,3a,7.712,3d,17.829
MN228003,3,9.067,22.078,18.490,20.312,19.481,19.481,23.867,19.481,19.481,24.079,24.079,3a,9.067,3d,18.490
MN228004,3,8.661,20.997,18.110,19.160,21.522,21.522,23.653,18.684,18.684,23.876,23.876,3a,8.661,3d,18.110
MN228005,3,8.974,23.136,17.010,20.361,22.680,22.680,25.816,20.972,20.972,24.650,24.650,3a,8.974,3d,17.010
MN228006,3,8.740,21.392,17.571,19.380,20.619,20.619,22.455,19.330,19.330,21.910,21.910,3a,8.740,3d,17.571
MN228007,3,8.094,22.078,18.442,20.779,22.715,22.715,24.041,19.171,19.171,23.464,23.464,3a,8.094,3d,18.442
MN228008,3,6.545,20.308,15.979,18.670,19.638,19.638,26.302,19.330,19.330,23.529,23.529,3a,6.545,3d,15.979
MN228009,3,8.997,21.134,17.571,18.088,21.538,21.538,23.653,19.588,19.588,24.157,24.157,3a,8.997,3d,17.571
MN228010,3,7.874,21.039,17.098,18.912,20.207,20.207,21.856,19.689,19.689,23.034,23.034,3a,7.874,3d,17.098
MN228011,3,8.808,18.912,15.625,19.010,21.299,21.299,24.471,18.182,18.182,24.119,24.119,3a,8.808,3d,15.625
MN228012,3,7.273,20.789,18.016,18.254,21.094,21.094,22.356,19.010,19.010,23.580,23.580,3a,7.273,3d,18.016
MN228013,3,8.462,21.337,17.526,18.926,20.361,20.361,23.582,19.023,19.023,23.810,23.810,3a,8.462,3d,17.526
MN228014,3,8.333,20.228,16.857,16.716,19.355,19.355,22.945,19.714,19.714,23.248,23.248,3a,8.333,3d,16.857
MN228015,3,7.712,21.907,17.010,17.995,19.897,19.897,24.169,19.121,19.121,23.729,23.729,3a,7.712,3d,17.010
MN228016,3,10.997,22.108,18.718,18.575,20.205,20.205,23.810,19.898,19.898,23.034,23.034,3a,10.997,3e,18.575
MN231294,3,6.032,17.372,15.363,16.892,16.161,16.161,25.087,16.233,16.233,21.191,21.191,3a,6.032,3d,15.363
MN231295,3,6.032,17.372,15.363,16.892,16.161,16.161,25.087,16.233,16.233,21.191,21.191,3a,6.032,3d,15.363
MN385583,3,17.541,8.291,15.751,18.951,15.680,15.680,23.991,14.723,14.723,20.828,20.828,3b,8.291,3i,14.723
MN528413,3,7.643,21.338,15.434,18.328,19.169,19.169,23.256,20.447,20.447,23.929,23.929,3a,7.643,3d,15.434
MN528414,3,10.510,21.338,18.006,18.328,19.108,19.108,24.806,21.338,21.338,23.929,23.929,3a,10.510,3d,18.006
MN528415,3,9.554,23.003,17.685,17.516,21.406,21.406,24.419,22.684,22.684,26.351,26.351,3a,9.554,3d,17.685
MN528416,3,7.325,22.045,16.399,17.685,20.767,20.767,24.031,19.489,19.489,24.643,24.643,3a,7.325,3d,16.399
MN528417,3,7.325,23.323,18.006,18.971,20.767,20.767,24.806,20.767,20.767,24.643,24.643,3a,7.325,3d,18.006
MN528418,3,24.601,11.502,24.116,24.116,16.933,16.933,22.801,20.128,20.128,24.497,24.497,3b,11.502,3g,16.933
LN555582,3,4.848,17.315,15.703,17.146,15.820,15.820,24.228,16.278,16.278,20.899,20.899,3a,4.848,3d,15.703
LN845875,3,24.869,24.672,24.409,26.509,22.895,22.895,25.000,21.053,21.053,5.526,5.526,3k,5.526,3i,21.053
LN845876,3,7.592,21.260,15.748,15.927,17.105,17.105,25.587,18.684,18.684,23.421,23.421,3a,7.592,3d,15.748
LN845877,3,8.901,20.997,17.060,17.105,16.535,16.535,24.804,17.895,17.895,22.368,22.368,3a,8.901,3g,16.535
LN845878,3,25.131,24.147,23.885,27.105,24.474,24.474,25.263,21.316,21.316,2.632,2.632,3k,2.632,3i,21.316
LN845879,3,6.562,21.429,15.079,16.976,16.359,16.359,25.393,17.772,17.772,22.812,22.812,3a,6.562,3d,15.079
LN845880,3,23.298,24.672,22.310,26.053,23.947,23.947,25.263,20.526,20.526,5.000,5.000,3k,5.000,3i,20.526
LN845881,3,9.186,21.636,17.196,17.772,19.261,19.261,24.737,21.220,21.220,21.485,21.485,3a,9.186,3d,17.196
LN845882,3,8.377,20.210,16.010,17.105,18.421,18.421,25.326,17.105,17.105,23.421,23.421,3a,8.377,3d,16.010
LN845883,3,7.874,22.751,15.079,17.507,16.623,16.623,25.789,19.098,19.098,23.342,23.342,3a,7.874,3d,15.079
LT623780,3,11.048,21.875,19.886,17.045,19.886,19.886,25.915,19.034,19.034,24.432,24.432,3a,11.048,3e,17.045
LT623781,3,9.915,21.591,17.045,18.028,19.602,19.602,28.169,20.170,20.170,24.716,24.716,3a,9.915,3d,17.045
MF075260,3,23.656,8.961,24.373,22.581,15.849,15.849,22.909,21.223,21.223,23.605,23.605,3b,8.961,3g,15.849
MF075262,3,6.923,22.266,18.919,17.939,20.849,20.849,26.459,20.000,20.000,23.846,23.846,3a,6.923,3e,17.939
MF075263,3,21.951,11.382,23.984,23.673,17.886,17.886,20.000,18.293,18.293,22.358,22.358,3b,11.382,3g,17.886
MF075264,3,20.087,9.362,22.707,20.614,17.521,17.521,19.231,17.094,17.094,22.368,22.368,3b,9.362,3i,17.094
MF075265,3,6.564,20.233,18.147,17.761,21.012,21.012,25.483,18.677,18.677,22.179,22.179,3a,6.564,3e,17.761
MF075267,3,21.622,8.306,21.262,23.256,16.556,16.556,21.379,18.874,18.874,22.848,22.848,3b,8.306,3g,16.556
MF075268,3,22.581,8.333,23.387,23.387,18.000,18.000,19.920,19.124,19.124,21.687,21.687,3b,8.333,3g,18.000
MF075269,3,8.679,21.509,18.251,18.251,19.549,19.549,23.664,19.772,19.772,25.283,25.283,3a,8.679,3e,18.251
MF075270,3,7.692,22.508,18.006,18.530,20.579,20.579,25.182,20.900,20.900,23.311,23.311,3a,7.692,3d,18.006
MF075271,3,21.933,8.633,22.464,21.961,18.773,18.773,21.269,19.713,19.713,21.569,21.569,3b,8.633,3g,18.773
MF075272,3,24.113,10.638,24.823,25.177,17.021,17.021,21.073,20.213,20.213,23.790,23.790,3b,10.638,3g,17.021
MF075273,3,8.464,21.384,18.239,18.612,20.126,20.126,24.138,21.069,21.069,24.555,24.555,3a,8.464,3d,18.239
MF075274,3,8.075,21.203,18.038,18.495,19.938,19.938,24.419,19.626,19.626,23.571,23.571,3a,8.075,3d,18.038
MF075276,3,8.385,21.519,17.089,18.987,19.315,19.315,24.419,20.561,20.561,25.857,25.857,3a,8.385,3d,17.089
MF075277,3,23.248,9.873,21.222,22.186,15.238,15.238,21.824,19.489,19.489,24.125,24.125,3b,9.873,3g,15.238
MF075278,3,8.923,23.765,17.901,20.679,20.370,20.370,24.710,20.062,20.062,26.852,26.852,3a,8.923,3d,17.901
MF075279,3,8.157,22.256,18.182,17.879,20.122,20.122,27.928,19.697,19.697,24.545,24.545,3a,8.157,3e,17.879
MF075280,3,8.889,20.767,19.427,17.834,19.365,19.365,24.806,21.019,21.019,25.000,25.000,3a,8.889,3e,17.834
MF075281,3,8.889,21.406,19.427,18.153,20.635,20.635,25.581,21.338,21.338,25.000,25.000,3a,8.889,3e,18.153
MF075282,3,8.282,21.846,19.077,18.293,20.308,20.308,25.581,20.000,20.000,25.538,25.538,3a,8.282,3e,18.293
MF075283,3,8.563,21.166,18.712,19.325,21.166,21.166,25.194,20.308,20.308,25.767,25.767,3a,8.563,3d,18.712
MF075284,3,24.296,12.014,24.735,24.911,16.608,16.608,22.909,19.788,19.788,22.179,22.179,3b,12.014,3g,16.608
MF182737,3,16.495,6.627,12.813,15.169,15.464,15.464,19.735,12.666,12.666,16.789,16.789,3b,6.627,3d,12.813
MF182741,3,3.682,16.495,16.348,16.618,15.022,15.022,22.401,14.412,14.412,18.115,18.115,3a,3.682,3i,14.412
MF182744,3,14.853,7.216,12.666,14.433,14.875,14.875,18.999,11.782,11.782,16.053,16.053,3b,7.216,3i,11.782
MF182745,3,4.566,15.611,14.728,16.765,15.169,15.169,22.500,13.529,13.529,17.084,17.084,3a,4.566,3i,13.529
MF182746,3,4.566,16.495,14.433,16.495,13.697,13.697,22.434,14.138,14.138,17.968,17.968,3a,4.566,3g,13.697
MF182749,3,4.124,16.495,15.022,16.618,15.169,15.169,23.235,15.000,15.000,18.262,18.262,3a,4.124,3d,15.022
MF182751,3,5.155,15.906,15.022,16.200,13.844,13.844,22.828,14.138,14.138,18.115,18.115,3a,5.155,3g,13.844
MF182752,3,15.317,8.542,13.549,15.169,15.022,15.022,18.999,12.224,12.224,16.348,16.348,3b,8.542,3i,12.224
MF182758,3,5.744,16.053,15.464,16.029,14.433,14.433,22.941,15.000,15.000,18.999,18.999,3a,5.744,3g,14.433
MF182760,3,15.464,7.069,12.666,13.697,14.433,14.433,19.735,11.782,11.782,15.758,15.758,3b,7.069,3i,11.782
MF182761,3,4.860,16.348,15.758,17.059,14.875,14.875,22.255,14.118,14.118,17.621,17.621,3a,4.860,3i,14.118
MF182763,3,4.860,15.317,14.433,15.147,14.286,14.286,22.206,13.676,13.676,17.673,17.673,3a,4.860,3i,13.676
MF182766,3,4.713,16.348,15.317,17.059,14.875,14.875,22.401,14.412,14.412,18.115,18.115,3a,4.713,3i,14.412
MF182776,3,5.155,16.348,15.317,15.859,14.728,14.728,21.962,14.412,14.412,18.262,18.262,3a,5.155,3i,14.412
MF182779,3,17.526,8.100,12.813,15.464,15.464,15.464,20.324,12.960,12.960,16.789,16.789,3b,8.100,3d,12.813
MF182780,3,3.682,15.464,14.875,15.735,14.391,14.391,22.059,14.853,14.853,18.851,18.851,3a,3.682,3g,14.391
MF182781,3,5.891,16.789,15.317,17.647,15.272,15.272,22.840,15.588,15.588,19.146,19.146,3a,5.891,3d,15.317
MF182783,3,4.566,16.642,15.464,16.618,15.169,15.169,22.206,15.441,15.441,19.440,19.440,3a,4.566,3g,15.169
MF182784,3,4.566,16.937,15.758,16.053,14.728,14.728,22.287,14.809,14.809,17.673,17.673,3a,4.566,3g,14.728
MF182786,3,4.271,16.200,14.580,15.735,13.844,13.844,21.912,13.971,13.971,17.968,17.968,3a,4.271,3g,13.844
MF182789,3,5.891,16.642,14.875,17.084,15.317,15.317,22.727,14.286,14.286,18.557,18.557,3a,5.891,3i,14.286
MF182792,3,3.682,16.053,15.464,16.471,14.728,14.728,22.353,14.706,14.706,18.409,18.409,3a,3.682,3g,14.728
MF182797,3,6.775,18.115,16.200,17.794,15.611,15.611,21.816,14.853,14.853,18.262,18.262,3a,6.775,3i,14.853
MF182799,3,4.566,17.084,14.433,16.324,14.433,14.433,22.255,14.412,14.412,18.262,18.262,3a,4.566,3d,14.433
MF182801,3,4.271,15.906,14.728,16.176,15.022,15.022,22.647,15.000,15.000,17.968,17.968,3a,4.271,3d,14.728
MF182804,3,15.906,7.364,13.697,14.875,14.728,14.728,20.177,12.224,12.224,16.642,16.642,3b,7.364,3i,12.224
MF182806,3,17.673,8.837,14.286,15.758,16.200,16.200,21.797,12.960,12.960,17.378,17.378,3b,8.837,3i,12.960
MF182809,3,16.495,7.511,11.635,15.022,14.728,14.728,20.619,11.487,11.487,16.937,16.937,3b,7.511,3d,11.635
MF182811,3,3.976,16.053,15.022,16.765,14.433,14.433,22.548,14.559,14.559,18.262,18.262,3a,3.976,3g,14.433
MF182812,3,4.566,17.084,14.433,16.324,14.433,14.433,22.255,14.412,14.412,18.262,18.262,3a,4.566,3d,14.433
MF182814,3,3.682,15.317,14.138,14.853,13.991,13.991,21.471,13.824,13.824,18.115,18.115,3a,3.682,3g,13.991
MF182817,3,5.155,15.169,15.758,16.765,15.169,15.169,22.694,14.118,14.118,18.704,18.704,3a,5.155,3i,14.118
MF182818,3,4.418,16.053,15.022,16.324,13.991,13.991,22.794,13.824,13.824,17.968,17.968,3a,4.418,3g,13.991
MF182819,3,6.186,16.495,15.169,16.471,15.022,15.022,22.467,13.971,13.971,18.409,18.409,3a,6.186,3i,13.971
MF182822,3,5.007,16.053,15.758,16.618,14.728,14.728,23.235,15.735,15.735,18.704,18.704,3a,5.007,3g,14.728
MF182823,3,17.084,6.775,14.286,15.317,16.053,16.053,22.239,13.844,13.844,16.642,16.642,3b,6.775,3i,13.844
MF182824,3,5.302,16.789,14.875,17.059,14.728,14.728,22.353,15.000,15.000,18.851,18.851,3a,5.302,3g,14.728
MF182826,3,16.642,6.922,13.402,15.169,15.464,15.464,21.502,12.224,12.224,16.789,16.789,3b,6.922,3i,12.224
MF182833,3,5.744,16.053,15.169,17.673,14.728,14.728,22.386,15.169,15.169,17.820,17.820,3a,5.744,3g,14.728
MF182834,3,5.302,16.053,15.169,16.053,14.138,14.138,22.059,13.549,13.549,17.206,17.206,3a,5.302,3i,13.549
MF182840,3,5.155,16.053,15.317,16.912,14.138,14.138,22.059,14.559,14.559,17.526,17.526,3a,5.155,3g,14.138
MF182841,3,4.713,15.464,14.706,15.882,14.286,14.286,21.733,13.971,13.971,17.353,17.353,3a,4.713,3i,13.971
MF182842,3,3.976,16.200,14.728,15.735,14.728,14.728,21.765,14.118,14.118,17.526,17.526,3a,3.976,3i,14.118
MF182845,3,5.302,16.495,15.906,17.059,13.844,13.844,22.548,14.706,14.706,18.851,18.851,3a,5.302,3g,13.844
MF182846,3,3.535,16.789,15.758,15.859,14.728,14.728,22.500,14.559,14.559,18.262,18.262,3a,3.535,3i,14.559
MF182850,3,4.860,17.084,15.611,15.882,14.286,14.286,21.994,14.412,14.412,18.115,18.115,3a,4.860,3g,14.286
MF182851,3,3.535,15.317,14.728,16.029,14.244,14.244,21.912,13.676,13.676,17.673,17.673,3a,3.535,3i,13.676
MF182852,3,16.200,8.542,12.518,14.286,15.317,15.317,20.913,11.782,11.782,15.611,15.611,3b,8.542,3i,11.782
MF372703,3,7.631,19.808,15.764,18.153,16.852,16.852,24.961,18.760,18.760,21.656,21.656,3a,7.631,3d,15.764
MF372705,3,8.267,20.447,16.561,18.631,17.170,17.170,25.592,19.237,19.237,22.293,22.293,3a,8.267,3d,16.561
MF372706,3,7.631,19.968,15.764,18.312,17.011,17.011,24.961,18.601,18.601,21.975,21.975,3a,7.631,3d,15.764
MF372711,3,8.426,20.607,16.561,18.949,17.647,17.647,25.750,19.555,19.555,22.452,22.452,3a,8.426,3d,16.561
MF928580,3,6.780,22.635,18.305,17.508,20.678,20.678,25.806,21.088,21.088,25.556,25.556,3a,6.780,3e,17.508
MF928581,3,9.155,22.615,19.858,18.280,22.183,22.183,24.895,21.555,21.555,22.656,22.656,3a,9.155,3e,18.280
MF986702,3,8.786,22.280,15.803,18.912,17.358,17.358,25.320,18.912,18.912,24.093,24.093,3a,8.786,3d,15.803
MF986703,3,8.786,23.514,16.839,17.738,19.171,19.171,26.735,18.135,18.135,23.834,23.834,3a,8.786,3d,16.839
MF986704,3,7.874,21.579,17.105,18.421,18.684,18.684,26.110,17.632,17.632,23.158,23.158,3a,7.874,3d,17.105
MF986705,3,8.527,22.997,17.358,17.358,18.394,18.394,25.707,19.430,19.430,23.773,23.773,3a,8.527,3e,17.358
MF986706,3,8.527,23.057,18.394,17.358,18.653,18.653,26.276,19.171,19.171,24.289,24.289,3a,8.527,3e,17.358
MF986707,3,8.527,22.997,16.839,17.358,17.876,17.876,26.221,18.912,18.912,24.093,24.093,3a,8.527,3d,16.839
MF986708,3,11.051,22.283,17.251,17.380,20.216,20.216,27.346,19.293,19.293,25.876,25.876,3a,11.051,3e,17.380
MF986709,3,8.847,21.448,17.962,17.021,19.624,19.624,27.128,16.890,16.890,23.861,23.861,3a,8.847,3i,16.890
MF986710,3,8.108,21.351,17.027,19.035,18.699,18.699,26.667,18.919,18.919,23.784,23.784,3a,8.108,3d,17.027
MF986711,3,8.786,23.057,16.839,15.803,17.876,17.876,25.193,17.876,17.876,24.352,24.352,3a,8.786,3e,15.803
MF986712,3,9.044,22.280,16.580,18.653,18.653,18.653,25.320,19.689,19.689,24.870,24.870,3a,9.044,3d,16.580
MF986713,3,8.947,21.809,16.095,20.580,18.734,18.734,27.034,20.588,20.588,26.121,26.121,3a,8.947,3d,16.095
MF986714,3,9.044,21.503,16.062,18.135,18.394,18.394,25.320,19.072,19.072,23.834,23.834,3a,9.044,3d,16.062
MF986715,3,10.853,22.539,17.617,18.135,19.689,19.689,25.964,18.135,18.135,23.575,23.575,3a,10.853,3d,17.617
MF986716,3,9.186,23.421,16.579,18.684,19.737,19.737,26.753,19.474,19.474,25.263,25.263,3a,9.186,3d,16.579
MF986717,3,8.527,21.705,15.544,17.617,18.653,18.653,25.707,18.653,18.653,23.834,23.834,3a,8.527,3d,15.544
MF986718,3,9.044,23.514,17.098,17.098,18.394,18.394,25.707,19.948,19.948,23.834,23.834,3a,9.044,3e,17.098
MF986719,3,7.752,23.575,16.839,18.135,18.394,18.394,25.575,19.171,19.171,24.611,24.611,3a,7.752,3d,16.839
MF986720,3,10.104,22.021,16.062,17.224,18.394,18.394,26.343,18.299,18.299,23.834,23.834,3a,10.104,3d,16.062
MF986721,3,10.881,21.964,16.580,17.995,17.617,17.617,25.831,18.041,18.041,23.834,23.834,3a,10.881,3d,16.580
MF986722,3,11.399,23.057,17.098,19.537,20.207,20.207,27.366,19.588,19.588,24.611,24.611,3a,11.399,3d,17.098
MF986723,3,10.594,22.222,16.321,17.224,19.171,19.171,27.366,19.072,19.072,24.093,24.093,3a,10.594,3d,16.321
MF986724,3,8.786,22.280,16.580,17.995,17.876,17.876,24.808,18.912,18.912,23.316,23.316,3a,8.786,3d,16.580
MF986725,3,9.561,22.021,16.580,19.689,18.653,18.653,25.064,19.948,19.948,23.316,23.316,3a,9.561,3d,16.580
MF986726,3,10.594,22.798,17.617,18.135,19.430,19.430,26.221,18.653,18.653,23.834,23.834,3a,10.594,3d,17.617
MF986727,3,9.561,24.031,18.135,17.358,19.689,19.689,26.735,20.725,20.725,24.870,24.870,3a,9.561,3e,17.358
MF986728,3,8.786,23.834,17.358,17.876,18.653,18.653,25.964,19.171,19.171,24.352,24.352,3a,8.786,3d,17.358
MF986729,3,8.786,21.503,17.098,18.509,18.653,18.653,26.087,18.912,18.912,23.834,23.834,3a,8.786,3d,17.098
MF986730,3,8.086,23.450,18.059,17.520,19.189,19.189,26.738,18.329,18.329,24.528,24.528,3a,8.086,3e,17.520
MF986731,3,8.010,20.984,15.285,17.995,16.839,16.839,24.552,18.653,18.653,23.834,23.834,3a,8.010,3d,15.285
MF986732,3,10.554,22.074,17.150,18.848,19.789,19.789,27.604,18.883,18.883,25.066,25.066,3a,10.554,3d,17.150
MF986733,3,9.819,23.256,18.394,18.394,19.430,19.430,26.992,19.948,19.948,25.130,25.130,3a,9.819,3e,18.394
MF986734,3,8.010,21.244,16.062,17.358,18.135,18.135,25.193,18.135,18.135,23.834,23.834,3a,8.010,3d,16.062
MF986735,3,9.561,23.514,17.876,18.394,18.653,18.653,26.992,19.689,19.689,24.352,24.352,3a,9.561,3d,17.876
MF986736,3,9.561,22.021,16.062,18.653,17.876,17.876,25.320,18.653,18.653,25.648,25.648,3a,9.561,3d,16.062
MF986737,3,8.269,23.514,17.098,17.358,17.617,17.617,25.964,18.653,18.653,24.352,24.352,3a,8.269,3d,17.098
MF986738,3,8.527,21.503,16.062,18.653,17.617,17.617,25.831,18.653,18.653,23.575,23.575,3a,8.527,3d,16.062
MF986739,3,8.311,20.912,16.086,16.755,18.548,18.548,25.661,19.839,19.839,24.129,24.129,3a,8.311,3d,16.086
MF986740,3,10.638,24.533,19.200,19.733,19.733,19.733,27.778,20.533,20.533,24.800,24.800,3a,10.638,3d,19.200
MF986741,3,9.946,23.370,18.059,19.677,19.137,19.137,27.273,20.219,20.219,24.798,24.798,3a,9.946,3d,18.059
MF986742,3,8.010,22.021,15.285,18.394,17.876,17.876,24.552,19.430,19.430,24.093,24.093,3a,8.010,3d,15.285
MF986743,3,9.763,22.955,17.460,18.254,19.048,19.048,26.963,20.106,20.106,25.661,25.661,3a,9.763,3d,17.460
MF986744,3,9.819,22.997,17.358,18.135,18.912,18.912,26.667,19.948,19.948,25.389,25.389,3a,9.819,3d,17.358
MF986745,3,7.507,23.529,17.694,17.694,19.086,19.086,26.596,19.035,19.035,24.665,24.665,3a,7.507,3e,17.694
MF986746,3,9.302,23.514,18.394,17.358,19.689,19.689,26.735,19.948,19.948,24.611,24.611,3a,9.302,3e,17.358
MF986747,3,10.104,22.021,16.321,15.681,19.689,19.689,25.897,18.394,18.394,24.611,24.611,3a,10.104,3e,15.681
MF986748,3,9.044,23.514,18.394,17.358,19.689,19.689,26.992,19.689,19.689,24.352,24.352,3a,9.044,3e,17.358
MF986749,3,8.269,21.503,15.544,17.526,17.617,17.617,25.128,18.653,18.653,23.834,23.834,3a,8.269,3d,15.544
MF986750,3,7.235,21.762,15.544,17.876,17.358,17.358,25.064,18.394,18.394,23.575,23.575,3a,7.235,3d,15.544
MF986751,3,7.874,20.681,15.969,17.662,16.053,16.053,24.289,18.586,18.586,23.298,23.298,3a,7.874,3d,15.969
MF986752,3,9.302,20.930,14.508,18.135,18.912,18.912,26.478,18.135,18.135,23.834,23.834,3a,9.302,3d,14.508
MF986753,3,7.527,21.680,16.173,18.868,17.251,17.251,25.867,19.241,19.241,24.528,24.528,3a,7.527,3d,16.173
MF986754,3,8.174,19.945,15.946,18.157,17.166,17.166,25.337,18.306,18.306,23.224,23.224,3a,8.174,3d,15.946
MF986755,3,9.162,20.526,15.748,18.373,18.063,18.063,24.870,18.325,18.325,23.360,23.360,3a,9.162,3d,15.748
MF986756,3,8.527,20.466,15.285,18.252,18.135,18.135,24.552,18.394,18.394,23.316,23.316,3a,8.527,3d,15.285
MF986757,3,9.044,22.739,17.358,17.358,18.394,18.394,25.193,19.430,19.430,24.611,24.611,3a,9.044,3e,17.358
MF986758,3,9.302,21.447,15.285,16.967,18.912,18.912,26.735,19.948,19.948,25.130,25.130,3a,9.302,3d,15.285
MF986759,3,10.622,21.762,16.062,17.481,18.912,18.912,26.343,18.557,18.557,24.093,24.093,3a,10.622,3d,16.062
MF986760,3,8.707,22.955,17.989,17.323,19.048,19.048,27.034,18.783,18.783,24.868,24.868,3a,8.707,3e,17.323
MF986761,3,8.245,21.600,16.800,18.667,18.133,18.133,25.000,18.933,18.933,24.267,24.267,3a,8.245,3d,16.800
MF986762,3,9.326,21.299,17.403,18.701,19.481,19.481,25.000,17.922,17.922,22.857,22.857,3a,9.326,3d,17.403
MF986763,3,21.842,11.436,21.316,23.421,15.789,15.789,25.000,18.449,18.449,24.804,24.804,3b,11.436,3g,15.789
MF986764,3,21.579,11.549,21.260,23.097,15.789,15.789,24.934,18.635,18.635,25.065,25.065,3b,11.549,3g,15.789
MF986765,3,20.930,10.104,20.672,21.244,16.062,16.062,23.057,19.430,19.430,24.485,24.485,3b,10.104,3g,16.062
MF986766,3,22.078,8.831,20.207,21.558,16.364,16.364,24.156,19.221,19.221,24.352,24.352,3b,8.831,3g,16.364
MF986767,3,21.833,8.424,20.163,22.703,16.216,16.216,25.135,18.306,18.306,25.337,25.337,3b,8.424,3g,16.216
MF986768,3,20.930,9.845,19.121,20.207,15.762,15.762,23.057,18.135,18.135,24.289,24.289,3b,9.845,3g,15.762
MF986769,3,22.691,9.309,21.053,21.372,15.831,15.831,24.274,19.786,19.786,25.722,25.722,3b,9.309,3g,15.831
MF986770,3,21.505,9.920,20.321,21.716,15.860,15.860,23.324,20.107,20.107,25.333,25.333,3b,9.920,3g,15.860
MF986771,3,22.011,8.219,20.325,21.467,16.304,16.304,24.457,18.733,18.733,24.054,24.054,3b,8.219,3g,16.304
MF986772,3,22.487,9.524,20.580,21.164,15.344,15.344,23.280,20.106,20.106,24.211,24.211,3b,9.524,3g,15.344
MF986773,3,21.762,9.326,21.503,21.244,16.321,16.321,23.575,19.171,19.171,24.806,24.806,3b,9.326,3g,16.321
MF986774,3,20.984,11.140,19.121,21.244,15.026,15.026,24.870,18.135,18.135,23.773,23.773,3b,11.140,3g,15.026
MF986775,3,22.280,9.585,21.503,21.762,15.803,15.803,23.575,19.948,19.948,24.031,24.031,3b,9.585,3g,15.803
MF986776,3,22.280,9.585,21.244,21.762,15.803,15.803,23.575,19.948,19.948,24.031,24.031,3b,9.585,3g,15.803
MF986777,3,22.372,8.967,22.372,22.372,15.903,15.903,22.642,18.579,18.579,23.656,23.656,3b,8.967,3g,15.903
MF986778,3,22.632,9.186,20.942,21.785,16.842,16.842,24.934,19.948,19.948,25.131,25.131,3b,9.186,3g,16.842
MF986779,3,21.244,9.845,20.413,21.503,16.580,16.580,23.057,18.912,18.912,24.548,24.548,3b,9.845,3g,16.580
MF986780,3,23.467,9.333,20.745,22.133,18.133,18.133,23.467,20.800,20.800,25.532,25.532,3b,9.333,3g,18.133
MF986781,3,22.340,10.400,20.745,22.133,17.067,17.067,24.000,20.000,20.000,25.798,25.798,3b,10.400,3g,17.067
MF986782,3,21.964,10.104,19.897,20.725,16.021,16.021,24.352,20.207,20.207,24.742,24.742,3b,10.104,3g,16.021
MF986783,3,21.503,9.326,20.413,21.503,17.358,17.358,24.093,18.653,18.653,23.773,23.773,3b,9.326,3g,17.358
MF986784,3,22.280,10.881,22.021,21.762,17.876,17.876,24.093,18.912,18.912,24.806,24.806,3b,10.881,3g,17.876
MF986785,3,21.503,9.067,19.638,21.244,16.580,16.580,22.798,19.171,19.171,22.997,22.997,3b,9.067,3g,16.580
MF986786,3,23.057,8.290,20.155,21.244,16.321,16.321,22.798,20.466,20.466,25.000,25.000,3b,8.290,3g,16.321
