Accession,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MF284572,1,6.920,6.920,19.450,19.450,19.397,19.397,21.999,21.455,21.455,21.172,21.172,20.613,20.613,20.222,16.482,15.425,20.243,20.243,15.214,15.214,15.576,15.576,20.719,20.719,1a,6.920,1m,15.214
MF284573,1,7.184,7.184,19.609,19.609,19.345,19.345,22.052,21.402,21.402,21.172,21.172,20.719,20.719,20.275,16.535,15.425,20.169,20.169,15.478,15.478,15.628,15.628,20.772,20.772,1a,7.184,1k,15.425
MF284574,1,7.026,7.026,19.503,19.503,19.397,19.397,21.999,21.455,21.455,21.225,21.225,20.560,20.560,20.169,16.482,15.531,20.243,20.243,15.214,15.214,15.470,15.470,20.719,20.719,1a,7.026,1m,15.214
MF284575,1,7.026,7.026,19.450,19.450,19.397,19.397,22.052,21.349,21.349,21.119,21.119,20.560,20.560,20.222,16.376,15.531,20.190,20.190,15.320,15.320,15.576,15.576,20.719,20.719,1a,7.026,1m,15.320
MF284576,1,7.026,7.026,19.662,19.662,19.345,19.345,22.052,21.583,21.583,21.447,21.447,20.560,20.560,20.222,16.535,15.531,20.137,20.137,15.214,15.214,15.470,15.470,20.719,20.719,1a,7.026,1m,15.214
MF284577,1,7.026,7.026,19.503,19.503,19.450,19.450,22.158,21.455,21.455,21.289,21.289,20.560,20.560,20.327,16.482,15.478,20.296,20.296,15.320,15.320,15.576,15.576,20.666,20.666,1a,7.026,1m,15.320
MF284578,1,7.132,7.132,19.450,19.450,19.397,19.397,21.999,21.560,21.560,21.331,21.331,20.666,20.666,20.222,16.535,15.372,20.296,20.296,15.320,15.320,15.628,15.628,20.613,20.613,1a,7.132,1m,15.320
MF284579,1,7.079,7.079,19.397,19.397,19.186,19.186,21.893,21.402,21.402,21.331,21.331,20.666,20.666,20.169,16.323,15.478,20.190,20.190,15.372,15.372,15.628,15.628,20.507,20.507,1a,7.079,1m,15.372
MF284580,1,7.237,7.237,19.662,19.662,19.186,19.186,21.893,21.508,21.508,21.331,21.331,20.560,20.560,20.116,16.429,15.320,20.243,20.243,15.372,15.372,15.734,15.734,20.613,20.613,1a,7.237,1k,15.320
MF284581,1,7.132,7.132,19.556,19.556,19.503,19.503,21.946,21.402,21.402,21.331,21.331,20.613,20.613,20.327,16.587,15.372,20.243,20.243,15.320,15.320,15.470,15.470,20.877,20.877,1a,7.132,1m,15.320
MF284582,1,7.079,7.079,19.450,19.450,19.397,19.397,21.893,21.508,21.508,21.383,21.383,20.560,20.560,20.275,16.640,15.478,20.349,20.349,15.478,15.478,15.734,15.734,20.772,20.772,1a,7.079,1k,15.478
MF284583,1,7.290,7.290,19.609,19.609,19.503,19.503,22.105,21.719,21.719,21.436,21.436,20.560,20.560,20.327,16.640,15.742,20.349,20.349,15.320,15.320,15.892,15.892,20.825,20.825,1a,7.290,1m,15.320
MF284584,1,6.920,6.920,19.556,19.556,19.292,19.292,21.893,21.402,21.402,21.225,21.225,20.560,20.560,20.327,16.429,15.425,20.190,20.190,15.214,15.214,15.523,15.523,20.560,20.560,1a,6.920,1m,15.214
MF284585,1,7.132,7.132,19.609,19.609,19.292,19.292,21.946,21.560,21.560,21.225,21.225,20.719,20.719,20.486,16.587,15.425,20.455,20.455,15.372,15.372,15.734,15.734,20.719,20.719,1a,7.132,1m,15.372
MF284586,1,7.079,7.079,19.556,19.556,19.397,19.397,21.893,21.402,21.402,21.278,21.278,20.560,20.560,20.222,16.482,15.478,20.296,20.296,15.372,15.372,15.523,15.523,20.613,20.613,1a,7.079,1m,15.372
MF284587,1,7.026,7.026,19.503,19.503,19.239,19.239,21.946,21.508,21.508,21.172,21.172,20.613,20.613,20.222,16.482,15.531,20.243,20.243,15.320,15.320,15.576,15.576,20.560,20.560,1a,7.026,1m,15.320
MF284588,1,7.184,7.184,19.662,19.662,19.503,19.503,22.105,21.489,21.489,21.278,21.278,20.772,20.772,20.433,16.482,15.478,20.402,20.402,15.478,15.478,15.628,15.628,20.825,20.825,1a,7.184,1k,15.478
MF284589,1,6.920,6.920,19.450,19.450,19.239,19.239,21.946,21.349,21.349,21.119,21.119,20.507,20.507,20.222,16.376,15.320,20.190,20.190,15.372,15.372,15.576,15.576,20.613,20.613,1a,6.920,1k,15.320
MF284590,1,7.924,7.924,19.556,19.556,19.133,19.133,22.422,22.035,22.035,21.436,21.436,20.930,20.930,20.855,16.957,15.742,20.296,20.296,15.478,15.478,15.892,15.892,20.137,20.137,1a,7.924,1m,15.478
MF284591,1,8.082,8.082,19.345,19.345,19.186,19.186,22.581,21.801,21.801,21.383,21.383,20.666,20.666,20.750,16.640,15.795,20.349,20.349,15.372,15.372,15.628,15.628,20.296,20.296,1a,8.082,1m,15.372
MF284592,1,7.977,7.977,19.397,19.397,19.133,19.133,22.316,21.719,21.719,21.331,21.331,20.719,20.719,21.025,17.010,15.901,20.455,20.455,15.214,15.214,15.734,15.734,20.296,20.296,1a,7.977,1m,15.214
MF284593,1,8.030,8.030,19.186,19.186,19.397,19.397,22.304,21.432,21.432,21.436,21.436,20.507,20.507,20.317,16.799,15.372,20.190,20.190,15.161,15.161,15.734,15.734,20.349,20.349,1a,8.030,1m,15.161
MF284594,1,8.294,8.294,19.662,19.662,19.503,19.503,22.475,22.122,22.122,21.806,21.806,20.719,20.719,20.591,17.063,15.689,20.613,20.613,15.478,15.478,15.998,15.998,20.507,20.507,1a,8.294,1m,15.478
MF284595,1,8.082,8.082,19.609,19.609,19.662,19.662,22.422,22.017,22.017,21.806,21.806,20.613,20.613,20.644,17.063,15.795,20.507,20.507,15.372,15.372,15.998,15.998,20.243,20.243,1a,8.082,1m,15.372
MF284596,1,8.082,8.082,19.503,19.503,19.556,19.556,22.422,21.964,21.964,21.595,21.595,20.507,20.507,20.750,16.957,15.584,20.560,20.560,15.320,15.320,15.892,15.892,20.455,20.455,1a,8.082,1m,15.320
MF284597,1,8.241,8.241,19.662,19.662,19.450,19.450,22.475,22.070,22.070,21.753,21.753,20.349,20.349,20.644,16.957,15.742,20.719,20.719,15.425,15.425,16.103,16.103,20.507,20.507,1a,8.241,1m,15.425
MF284598,1,8.082,8.082,19.503,19.503,19.556,19.556,22.316,22.012,22.012,21.595,21.595,20.402,20.402,20.750,17.063,15.689,20.560,20.560,15.372,15.372,15.998,15.998,20.455,20.455,1a,8.082,1m,15.372
MF284599,1,8.135,8.135,19.503,19.503,19.450,19.450,22.528,21.801,21.801,21.542,21.542,20.560,20.560,20.591,16.640,15.425,20.349,20.349,15.320,15.320,15.787,15.787,20.349,20.349,1a,8.135,1m,15.320
MF284600,1,8.294,8.294,19.820,19.820,19.662,19.662,22.475,21.959,21.959,21.647,21.647,20.560,20.560,20.855,17.116,15.742,20.666,20.666,15.478,15.478,15.998,15.998,20.455,20.455,1a,8.294,1m,15.478
MF284601,1,8.188,8.188,19.556,19.556,19.503,19.503,22.369,21.964,21.964,21.647,21.647,20.560,20.560,20.591,17.063,15.637,20.455,20.455,15.478,15.478,15.892,15.892,20.455,20.455,1a,8.188,1m,15.478
MF284602,1,8.399,8.399,19.609,19.609,19.397,19.397,22.581,21.906,21.906,21.700,21.700,20.507,20.507,20.803,17.063,15.848,20.455,20.455,15.637,15.637,16.209,16.209,20.613,20.613,1a,8.399,1m,15.637
MF284603,1,8.188,8.188,19.503,19.503,19.450,19.450,22.316,21.911,21.911,21.595,21.595,20.507,20.507,20.539,16.957,15.584,20.507,20.507,15.478,15.478,15.998,15.998,20.349,20.349,1a,8.188,1m,15.478
MF284604,1,7.607,7.607,20.032,20.032,19.186,19.186,21.840,21.953,21.953,21.700,21.700,20.243,20.243,20.792,16.957,15.478,20.402,20.402,15.267,15.267,15.681,15.681,20.772,20.772,1a,7.607,1m,15.267
MF284605,1,7.396,7.396,20.032,20.032,19.239,19.239,22.210,21.689,21.689,21.700,21.700,20.507,20.507,20.844,16.904,15.478,20.190,20.190,15.161,15.161,15.787,15.787,20.507,20.507,1a,7.396,1m,15.161
MF284606,1,7.501,7.501,19.873,19.873,19.027,19.027,21.946,21.489,21.489,21.712,21.712,20.455,20.455,20.422,16.799,15.425,20.190,20.190,15.267,15.267,15.734,15.734,20.455,20.455,1a,7.501,1m,15.267
MF284607,1,7.924,7.924,20.032,20.032,18.816,18.816,22.222,21.806,21.806,21.542,21.542,20.402,20.402,20.644,16.957,15.689,20.296,20.296,15.161,15.161,16.209,16.209,20.455,20.455,1a,7.924,1m,15.161
MF284608,1,7.554,7.554,19.715,19.715,18.658,18.658,22.063,21.700,21.700,21.595,21.595,20.296,20.296,20.644,16.852,15.742,20.137,20.137,14.950,14.950,16.262,16.262,20.296,20.296,1a,7.554,1m,14.950
MF284609,1,7.765,7.765,20.243,20.243,19.345,19.345,22.187,21.847,21.847,21.870,21.870,20.666,20.666,20.814,17.485,16.006,20.380,20.380,15.689,15.689,16.631,16.631,20.613,20.613,1a,7.765,1m,15.689
MF284610,1,7.713,7.713,19.926,19.926,18.763,18.763,22.081,21.647,21.647,21.553,21.553,20.560,20.560,20.539,17.010,15.584,20.063,20.063,15.055,15.055,16.315,16.315,20.402,20.402,1a,7.713,1m,15.055
MF284611,1,7.871,7.871,19.873,19.873,18.816,18.816,22.134,21.478,21.478,21.817,21.817,20.772,20.772,20.644,17.010,15.742,20.116,20.116,15.320,15.320,16.420,16.420,20.455,20.455,1a,7.871,1m,15.320
MF284612,1,7.818,7.818,20.085,20.085,18.922,18.922,22.134,21.583,21.583,21.764,21.764,20.719,20.719,20.539,17.063,15.689,20.116,20.116,15.161,15.161,16.262,16.262,20.455,20.455,1a,7.818,1m,15.161
MF284613,1,7.607,7.607,19.662,19.662,18.975,18.975,22.081,21.489,21.489,21.606,21.606,20.560,20.560,20.380,17.169,15.584,20.011,20.011,15.161,15.161,16.262,16.262,20.402,20.402,1a,7.607,1m,15.161
MF284614,1,7.818,7.818,19.979,19.979,18.816,18.816,22.081,21.478,21.478,21.817,21.817,20.349,20.349,20.591,17.433,15.531,20.380,20.380,15.372,15.372,16.315,16.315,20.613,20.613,1a,7.818,1m,15.372
MF284615,1,7.871,7.871,20.032,20.032,19.133,19.133,22.187,21.689,21.689,21.870,21.870,20.772,20.772,20.644,17.327,15.795,20.486,20.486,15.425,15.425,16.315,16.315,20.613,20.613,1a,7.871,1m,15.425
MF284616,1,7.818,7.818,20.243,20.243,19.080,19.080,22.293,21.753,21.753,21.712,21.712,20.666,20.666,20.591,17.169,15.689,20.327,20.327,15.425,15.425,16.526,16.526,20.613,20.613,1a,7.818,1m,15.425
MF284617,1,7.977,7.977,20.296,20.296,18.859,18.859,22.240,21.859,21.859,21.870,21.870,20.772,20.772,20.855,17.380,15.689,20.455,20.455,15.372,15.372,16.367,16.367,20.666,20.666,1a,7.977,1m,15.372
MF284618,1,7.871,7.871,20.085,20.085,19.027,19.027,22.134,21.647,21.647,21.870,21.870,20.560,20.560,20.644,17.010,15.689,20.380,20.380,15.267,15.267,16.420,16.420,20.560,20.560,1a,7.871,1m,15.267
MF284619,1,7.818,7.818,20.190,20.190,19.080,19.080,22.187,21.806,21.806,21.712,21.712,20.666,20.666,20.644,17.169,15.637,20.327,20.327,15.320,15.320,16.367,16.367,20.507,20.507,1a,7.818,1m,15.320
MF284620,1,7.713,7.713,20.137,20.137,19.133,19.133,22.240,21.542,21.542,21.764,21.764,20.877,20.877,20.591,16.957,15.637,20.327,20.327,15.425,15.425,16.420,16.420,20.402,20.402,1a,7.713,1m,15.425
MF284621,1,7.660,7.660,19.926,19.926,19.027,19.027,22.293,21.689,21.689,21.753,21.753,20.455,20.455,20.855,17.485,16.218,20.455,20.455,15.161,15.161,16.209,16.209,21.036,21.036,1a,7.660,1m,15.161
MF284622,1,7.554,7.554,20.190,20.190,19.027,19.027,22.540,21.900,21.900,21.542,21.542,20.666,20.666,20.855,17.274,16.376,20.825,20.825,15.584,15.584,16.526,16.526,21.036,21.036,1a,7.554,1m,15.584
MF284623,1,7.554,7.554,20.032,20.032,19.027,19.027,22.187,21.847,21.847,21.595,21.595,20.507,20.507,20.750,17.538,16.006,20.455,20.455,15.161,15.161,16.156,16.156,20.825,20.825,1a,7.554,1m,15.161
MF284624,1,7.501,7.501,19.873,19.873,19.027,19.027,22.134,21.953,21.953,21.806,21.806,20.666,20.666,20.697,17.538,16.323,20.402,20.402,15.108,15.108,16.367,16.367,20.930,20.930,1a,7.501,1m,15.108
MF284625,1,7.765,7.765,19.873,19.873,19.017,19.017,22.345,21.741,21.741,21.489,21.489,20.560,20.560,20.750,17.485,16.006,20.455,20.455,15.003,15.003,16.579,16.579,20.983,20.983,1a,7.765,1m,15.003
MF284626,1,7.554,7.554,19.820,19.820,19.133,19.133,22.293,21.794,21.794,21.542,21.542,20.613,20.613,20.803,17.591,16.059,20.402,20.402,15.108,15.108,16.420,16.420,20.930,20.930,1a,7.554,1m,15.108
MF284627,1,7.501,7.501,19.767,19.767,19.080,19.080,22.187,21.741,21.741,21.489,21.489,20.560,20.560,20.644,17.538,16.006,20.349,20.349,15.108,15.108,16.473,16.473,20.983,20.983,1a,7.501,1m,15.108
MF284628,1,7.713,7.713,19.926,19.926,19.133,19.133,22.134,21.847,21.847,21.489,21.489,20.455,20.455,20.803,17.697,16.059,20.507,20.507,15.267,15.267,16.579,16.579,20.877,20.877,1a,7.713,1m,15.267
MF284629,1,7.660,7.660,19.979,19.979,18.975,18.975,22.293,21.900,21.900,21.700,21.700,20.719,20.719,20.961,17.485,16.376,20.507,20.507,15.161,15.161,16.367,16.367,20.825,20.825,1a,7.660,1m,15.161
MF284630,1,7.607,7.607,19.767,19.767,19.080,19.080,22.134,21.900,21.900,21.595,21.595,20.560,20.560,20.644,17.538,16.059,20.402,20.402,15.214,15.214,16.262,16.262,20.930,20.930,1a,7.607,1m,15.214
MF284631,1,7.660,7.660,19.979,19.979,19.027,19.027,22.187,21.794,21.794,21.647,21.647,20.507,20.507,20.750,17.644,16.059,20.455,20.455,15.161,15.161,16.420,16.420,20.930,20.930,1a,7.660,1m,15.161
MF284632,1,7.607,7.607,19.820,19.820,19.133,19.133,22.187,21.847,21.847,21.542,21.542,20.507,20.507,20.697,17.591,16.059,20.349,20.349,15.267,15.267,16.420,16.420,20.825,20.825,1a,7.607,1m,15.267
MF284633,1,7.660,7.660,19.926,19.926,19.133,19.133,22.293,21.900,21.900,21.647,21.647,20.666,20.666,20.803,17.697,16.165,20.402,20.402,15.267,15.267,16.526,16.526,21.036,21.036,1a,7.660,1m,15.267
MF284634,1,7.607,7.607,19.820,19.820,19.186,19.186,22.134,22.058,22.058,21.595,21.595,20.507,20.507,20.697,17.591,16.059,20.455,20.455,15.055,15.055,16.209,16.209,20.983,20.983,1a,7.607,1m,15.055
MF284635,1,7.501,7.501,19.715,19.715,19.027,19.027,22.240,21.847,21.847,21.542,21.542,20.560,20.560,20.750,17.591,16.059,20.507,20.507,15.161,15.161,16.420,16.420,20.930,20.930,1a,7.501,1m,15.161
MF284636,1,7.660,7.660,19.767,19.767,19.133,19.133,22.187,21.741,21.741,21.542,21.542,20.613,20.613,20.644,17.538,16.059,20.402,20.402,15.161,15.161,16.420,16.420,20.825,20.825,1a,7.660,1m,15.161
MF284637,1,7.660,7.660,20.032,20.032,19.133,19.133,22.187,21.794,21.794,21.489,21.489,20.455,20.455,20.750,17.591,16.270,20.560,20.560,15.161,15.161,16.367,16.367,20.825,20.825,1a,7.660,1m,15.161
MF284638,1,7.713,7.713,19.979,19.979,18.816,18.816,22.029,21.900,21.900,21.383,21.383,20.507,20.507,20.644,17.485,16.059,20.455,20.455,15.108,15.108,16.367,16.367,20.983,20.983,1a,7.713,1m,15.108
MF284639,1,7.554,7.554,19.926,19.926,19.239,19.239,22.398,21.794,21.794,21.489,21.489,20.719,20.719,20.697,17.644,16.165,20.402,20.402,15.161,15.161,16.631,16.631,20.930,20.930,1a,7.554,1m,15.161
MF284640,1,7.607,7.607,19.873,19.873,19.027,19.027,22.345,21.900,21.900,21.647,21.647,20.560,20.560,20.855,17.644,16.059,20.560,20.560,15.214,15.214,16.473,16.473,20.877,20.877,1a,7.607,1m,15.214
MF284641,1,7.607,7.607,19.767,19.767,18.975,18.975,22.081,21.900,21.900,21.647,21.647,20.613,20.613,20.803,17.433,16.006,20.402,20.402,15.003,15.003,16.420,16.420,20.825,20.825,1a,7.607,1m,15.003
MF284642,1,7.818,7.818,19.979,19.979,19.239,19.239,22.398,21.847,21.847,21.647,21.647,20.613,20.613,20.644,17.802,16.112,20.507,20.507,15.267,15.267,16.631,16.631,20.825,20.825,1a,7.818,1m,15.267
MF284643,1,20.570,20.570,9.826,9.826,21.677,21.677,16.790,21.236,21.236,22.451,22.451,18.542,18.542,16.852,20.961,20.453,20.285,20.285,20.664,20.664,19.842,19.842,21.097,21.097,1b,9.826,1d,16.790
MF284644,1,21.003,21.003,9.831,9.831,21.741,21.741,17.221,21.406,21.406,22.715,22.715,18.763,18.763,17.010,20.972,20.411,19.926,19.926,20.781,20.781,19.747,19.747,21.055,21.055,1b,9.831,1i,17.010
MF284645,1,20.739,20.739,9.884,9.884,21.372,21.372,16.852,21.142,21.142,22.504,22.504,18.816,18.816,16.693,20.814,20.517,20.137,20.137,20.992,20.992,20.063,20.063,20.950,20.950,1b,9.884,1d,16.852
MF284646,1,20.528,20.528,9.514,9.514,21.583,21.583,17.010,21.195,21.195,22.662,22.662,18.763,18.763,16.693,20.866,20.148,20.137,20.137,20.886,20.886,19.958,19.958,20.739,20.739,1b,9.514,1i,16.693
MF284647,1,20.739,20.739,9.884,9.884,21.530,21.530,17.063,21.300,21.300,22.557,22.557,18.869,18.869,17.063,20.866,20.570,20.137,20.137,20.886,20.886,20.116,20.116,21.055,21.055,1b,9.884,1d,17.063
MF284648,1,5.441,5.441,19.979,19.979,19.968,19.968,21.840,22.322,22.322,22.216,22.216,21.089,21.089,21.489,16.852,16.059,20.666,20.666,15.003,15.003,15.884,15.884,20.930,20.930,1a,5.441,1m,15.003
MF284649,1,5.385,5.385,20.021,20.021,19.905,19.905,21.512,22.046,22.046,22.046,22.046,21.078,21.078,21.319,16.895,16.156,20.792,20.792,14.678,14.678,15.876,15.876,20.972,20.972,1a,5.385,1m,14.678
MF284650,1,3.962,3.962,19.609,19.609,18.859,18.859,21.682,21.794,21.794,21.014,21.014,20.613,20.613,20.750,15.901,15.478,19.979,19.979,14.580,14.580,14.889,14.889,19.662,19.662,1a,3.962,1m,14.580
MF284651,1,3.962,3.962,19.609,19.609,19.229,19.229,21.470,21.953,21.953,21.331,21.331,20.719,20.719,20.697,15.689,15.637,20.402,20.402,14.527,14.527,14.414,14.414,19.873,19.873,1a,3.962,1n,14.414
MF284652,1,3.909,3.909,19.609,19.609,19.017,19.017,21.735,21.636,21.636,21.119,21.119,20.930,20.930,20.697,15.901,15.372,20.243,20.243,14.527,14.527,14.572,14.572,19.609,19.609,1a,3.909,1m,14.527
MF284653,1,5.250,5.250,18.697,18.697,18.999,18.999,20.579,20.289,20.289,21.084,21.084,20.869,20.869,21.145,15.964,15.612,20.024,20.024,13.743,13.743,14.683,14.683,19.481,19.481,1a,5.250,1m,13.743
MF284654,1,5.071,5.071,19.503,19.503,19.027,19.027,21.417,20.844,20.844,21.595,21.595,20.772,20.772,21.383,16.156,16.006,20.666,20.666,14.210,14.210,15.214,15.214,19.926,19.926,1a,5.071,1m,14.210
MF284655,1,7.814,7.814,20.074,20.074,19.387,19.387,22.199,21.959,21.959,21.372,21.372,20.908,20.908,20.475,17.265,16.315,20.422,20.422,15.734,15.734,16.078,16.078,20.814,20.814,1a,7.814,1m,15.734
MF284656,1,7.818,7.818,20.032,20.032,19.450,19.450,22.263,21.970,21.970,21.436,21.436,20.866,20.866,20.433,17.433,16.323,20.591,20.591,15.584,15.584,16.192,16.192,20.877,20.877,1a,7.818,1m,15.584
MF284657,1,7.660,7.660,20.032,20.032,19.397,19.397,22.052,21.970,21.970,21.383,21.383,20.972,20.972,20.222,17.274,16.429,20.644,20.644,15.584,15.584,16.086,16.086,20.772,20.772,1a,7.660,1m,15.584
MF284658,1,7.977,7.977,20.243,20.243,19.450,19.450,22.316,22.287,22.287,21.489,21.489,21.183,21.183,20.433,17.538,16.429,20.803,20.803,15.742,15.742,15.770,15.770,20.613,20.613,1a,7.977,1m,15.742
MF284659,1,7.871,7.871,20.085,20.085,19.292,19.292,22.475,22.076,22.076,21.542,21.542,21.130,21.130,20.803,17.591,16.323,20.697,20.697,15.742,15.742,16.456,16.456,20.825,20.825,1a,7.871,1m,15.742
MF284660,1,8.082,8.082,20.032,20.032,19.503,19.503,22.158,21.918,21.918,21.331,21.331,21.078,21.078,20.697,17.485,16.270,20.591,20.591,15.689,15.689,16.192,16.192,20.719,20.719,1a,8.082,1m,15.689
MF284661,1,20.475,20.475,8.985,8.985,21.466,21.466,16.825,22.252,22.252,22.199,22.199,18.605,18.605,15.892,21.289,20.275,20.243,20.243,20.275,20.275,19.113,19.113,21.183,21.183,1b,8.985,1i,15.892
MF284662,1,20.369,20.369,9.249,9.249,21.572,21.572,17.090,22.304,22.304,22.357,22.357,18.816,18.816,16.103,21.553,20.369,20.190,20.190,20.591,20.591,19.271,19.271,21.236,21.236,1b,9.249,1i,16.103
MF284663,1,20.253,20.253,9.086,9.086,21.508,21.508,16.975,22.134,22.134,22.293,22.293,18.753,18.753,15.884,21.436,20.253,20.180,20.180,20.528,20.528,18.997,18.997,21.172,21.172,1b,9.086,1i,15.884
MF284664,1,20.739,20.739,9.461,9.461,21.508,21.508,17.249,22.093,22.093,22.463,22.463,19.080,19.080,16.209,21.395,20.486,20.243,20.243,20.908,20.908,19.219,19.219,21.553,21.553,1b,9.461,1i,16.209
MF284665,1,20.781,20.781,9.461,9.461,21.560,21.560,17.302,22.146,22.146,22.463,22.463,19.080,19.080,16.262,21.447,20.539,20.402,20.402,20.961,20.961,19.377,19.377,21.659,21.659,1b,9.461,1i,16.262
MF284666,1,20.903,20.903,9.651,9.651,21.833,21.833,17.043,22.270,22.270,22.569,22.569,19.099,19.099,16.363,21.567,20.097,20.172,20.172,21.279,21.279,19.464,19.464,21.555,21.555,1b,9.651,1i,16.363
MG738825,1,9.450,9.450,22.203,22.203,20.447,20.447,24.914,24.702,24.702,24.871,24.871,21.649,21.649,22.298,18.900,18.589,21.859,21.859,17.354,17.354,18.010,18.010,21.993,21.993,1a,9.450,1m,17.354
MG738826,1,10.742,10.742,22.222,22.222,22.417,22.417,25.494,26.223,26.223,27.022,27.022,21.542,21.542,23.077,19.336,20.273,23.587,23.587,18.713,18.713,17.704,17.704,23.002,23.002,1a,10.742,1n,17.704
MG738827,1,9.728,9.728,22.913,22.913,21.553,21.553,25.444,25.977,25.977,27.573,27.573,21.063,21.063,22.986,18.872,18.219,22.718,22.718,19.417,19.417,18.605,18.605,23.346,23.346,1a,9.728,1n,18.605
MG738828,1,9.766,9.766,21.053,21.053,20.273,20.273,24.901,24.803,24.803,26.430,26.430,19.960,19.960,22.485,18.945,17.739,22.222,22.222,17.188,17.188,17.510,17.510,22.612,22.612,1a,9.766,1m,17.188
MG738829,1,7.797,7.797,22.070,22.070,19.922,19.922,24.219,25.825,25.825,25.146,25.146,20.898,20.898,22.222,17.188,19.922,22.461,22.461,18.164,18.164,17.751,17.751,20.312,20.312,1a,7.797,1j,17.188
MG738830,1,8.398,8.398,22.222,22.222,19.493,19.493,24.111,24.901,24.901,25.388,25.388,20.751,20.751,23.077,18.555,19.883,23.002,23.002,17.934,17.934,18.288,18.288,22.027,22.027,1a,8.398,1m,17.934
MG738831,1,7.617,7.617,20.858,20.858,19.688,19.688,23.541,25.097,25.097,26.459,26.459,20.468,20.468,21.401,17.949,19.298,21.637,21.637,17.349,17.349,17.704,17.704,22.222,22.222,1a,7.617,1m,17.349
MG738832,1,8.984,8.984,21.832,21.832,20.553,20.553,23.197,25.290,25.290,26.036,26.036,19.883,19.883,21.401,19.727,19.103,21.553,21.553,17.934,17.934,17.704,17.704,22.530,22.530,1a,8.984,1m,17.934
MG738833,1,8.203,8.203,20.468,20.468,19.763,19.763,24.366,23.938,23.938,26.036,26.036,20.078,20.078,22.957,18.555,19.103,22.417,22.417,17.739,17.739,17.315,17.315,23.123,23.123,1a,8.203,1n,17.315
MG738834,1,8.398,8.398,21.637,21.637,19.493,19.493,24.704,23.622,23.622,26.848,26.848,20.158,20.158,22.925,18.945,18.519,21.942,21.942,17.969,17.969,16.926,16.926,23.977,23.977,1a,8.398,1n,16.926
MG738835,1,8.008,8.008,21.832,21.832,20.468,20.468,24.901,26.285,26.285,26.459,26.459,20.158,20.158,21.893,18.359,18.605,23.977,23.977,19.103,19.103,18.093,18.093,21.637,21.637,1a,8.008,1n,18.093
MG738836,1,9.375,9.375,22.807,22.807,20.858,20.858,24.901,26.027,26.027,25.000,25.000,20.751,20.751,23.471,19.336,20.858,22.222,22.222,19.103,19.103,17.899,17.899,22.807,22.807,1a,9.375,1n,17.899
MG738837,1,7.212,7.212,20.432,20.432,19.527,19.527,23.518,24.951,24.951,25.394,25.394,20.751,20.751,22.682,17.773,19.531,22.461,22.461,17.383,17.383,16.959,16.959,20.316,20.316,1a,7.212,1n,16.959
MG738838,1,8.594,8.594,20.858,20.858,19.170,19.170,23.197,23.552,23.552,25.540,25.540,20.078,20.078,22.957,18.555,19.103,21.637,21.637,16.959,16.959,17.510,17.510,22.332,22.332,1a,8.594,1m,16.959
MG738839,1,7.422,7.422,21.637,21.637,20.468,20.468,24.506,25.737,25.737,26.408,26.408,20.751,20.751,21.302,17.188,20.468,21.832,21.832,17.349,17.349,16.926,16.926,22.417,22.417,1a,7.422,1n,16.926
MG738840,1,8.984,8.984,22.417,22.417,21.442,21.442,24.506,25.245,25.245,26.181,26.181,20.949,20.949,22.880,19.336,20.468,22.807,22.807,18.129,18.129,19.493,19.493,23.587,23.587,1a,8.984,1m,18.129
MG738841,1,9.552,9.552,22.461,22.461,20.907,20.907,25.099,25.591,25.591,27.165,27.165,21.937,21.937,23.669,20.312,20.117,22.179,22.179,19.727,19.727,19.103,19.103,23.866,23.866,1a,9.552,1n,19.103
MG738842,1,6.055,6.055,22.027,22.027,20.273,20.273,23.518,23.772,23.772,25.875,25.875,20.158,20.158,20.513,18.359,18.908,22.612,22.612,18.129,18.129,16.732,16.732,23.002,23.002,1a,6.055,1n,16.732
