Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
DQ911165,4,17.109,20.710,19.174,17.109,17.109,19.527,19.527,21.534,18.289,18.289,13.864,18.584,18.047,6.490,16.556,18.289,17.109,17.507,17.799,16.814,16.814,18.639,18.639,4o,6.490,4l,13.864
DQ911166,4,18.694,23.145,17.881,15.232,15.232,17.219,17.219,22.590,19.288,19.288,18.101,16.225,20.772,7.122,17.550,18.991,19.288,17.699,17.105,17.134,17.134,18.447,18.447,4o,7.122,4s,17.699
DQ911167,4,17.404,22.781,15.929,15.929,15.929,16.568,16.568,22.124,16.822,16.822,11.209,14.159,8.284,15.938,12.952,15.044,16.224,16.875,15.938,13.864,13.864,18.944,18.944,4n,8.284,4l,11.209
DQ911168,4,8.260,23.077,13.274,16.471,16.471,16.216,16.216,18.675,18.584,18.584,16.814,15.339,19.764,21.829,18.879,20.059,17.994,19.288,19.195,17.404,17.404,20.059,20.059,4a,8.260,4c,13.274
DQ911169,4,9.145,23.964,11.209,14.454,14.454,16.864,16.864,18.072,17.994,17.994,15.929,14.454,18.879,19.469,18.879,19.764,17.404,17.507,20.060,15.634,15.634,21.598,21.598,4a,9.145,4c,11.209
DQ911170,4,9.440,21.829,11.504,14.454,14.454,17.456,17.456,19.764,17.994,17.994,15.634,13.569,20.710,21.239,18.289,19.174,17.109,16.914,17.647,17.699,17.699,19.764,19.764,4a,9.440,4c,11.504
DQ911171,4,9.172,22.419,10.947,13.905,13.905,16.814,16.814,18.373,17.751,17.751,15.976,13.314,19.118,19.822,18.619,18.935,15.680,17.804,18.563,15.089,15.089,20.944,20.944,4a,9.172,4c,10.947
DQ911172,4,14.696,22.508,16.399,14.469,14.469,15.461,15.461,21.406,15.434,15.434,11.576,5.751,18.650,17.763,14.696,16.720,15.974,17.042,16.077,15.756,15.756,21.222,21.222,4m,5.751,4l,11.576
DQ911173,4,8.850,21.893,11.799,14.159,14.159,17.211,17.211,19.174,18.289,18.289,14.749,13.864,18.584,20.059,18.584,18.289,16.519,17.507,17.957,15.929,15.929,21.239,21.239,4a,8.850,4c,11.799
DQ911174,4,7.965,21.302,11.209,13.864,13.864,16.024,16.024,17.994,15.634,15.634,15.044,14.454,17.404,19.174,17.699,18.289,15.634,17.804,18.576,16.519,16.519,19.527,19.527,4a,7.965,4c,11.209
DQ911175,4,9.145,22.189,11.504,14.159,14.159,17.507,17.507,17.994,14.749,14.749,13.864,13.569,17.751,18.289,15.634,17.404,14.749,16.914,16.562,15.929,15.929,19.231,19.231,4a,9.145,4c,11.504
DQ911177,4,12.389,23.373,14.749,12.979,12.979,15.727,15.727,20.000,13.750,13.750,12.684,7.375,18.047,18.879,14.749,17.699,14.454,16.617,17.365,14.749,14.749,18.343,18.343,4m,7.375,4a,12.389
DQ911178,4,9.735,21.006,11.504,15.044,15.044,16.568,16.568,20.059,17.699,17.699,16.224,14.159,20.414,20.649,19.469,18.879,15.339,17.211,18.069,15.044,15.044,21.829,21.829,4a,9.735,4c,11.504
DQ911179,4,15.929,20.414,17.109,14.454,14.454,20.475,20.475,20.944,18.584,18.584,15.634,17.699,17.456,7.670,16.776,17.699,17.699,17.804,15.858,15.634,15.634,18.343,18.343,4o,7.670,4d,14.454
DQ911180,4,8.850,23.077,12.094,15.339,15.339,17.456,17.456,18.879,17.699,17.699,15.634,15.044,18.639,19.764,18.289,20.059,17.109,17.804,17.957,15.929,15.929,20.414,20.414,4a,8.850,4c,12.094
DQ911181,4,11.209,21.302,13.569,15.339,15.339,16.024,16.024,19.174,17.994,17.994,15.929,16.224,18.289,18.879,19.469,17.994,17.404,18.991,19.325,15.634,15.634,19.764,19.764,4a,11.209,4c,13.569
DQ911182,4,8.850,23.077,11.799,15.044,15.044,18.047,18.047,19.764,18.584,18.584,16.519,14.159,18.879,21.239,18.879,19.174,17.404,18.398,19.814,16.814,16.814,20.944,20.944,4a,8.850,4c,11.799
DQ911183,4,9.145,20.118,11.209,14.159,14.159,15.385,15.385,18.675,17.994,17.994,16.224,13.864,18.935,20.059,17.994,20.059,14.749,19.288,16.467,15.929,15.929,19.527,19.527,4a,9.145,4c,11.209
DQ911184,4,10.029,20.710,14.159,15.634,15.634,17.160,17.160,19.375,19.764,19.764,18.289,15.339,17.404,20.059,18.879,20.354,16.814,19.881,18.576,15.044,15.044,20.059,20.059,4a,10.029,4c,14.159
DQ911185,4,11.799,22.485,13.274,15.882,15.882,16.024,16.024,20.059,17.404,17.404,16.224,14.454,17.456,18.879,17.404,19.469,16.224,19.288,17.028,15.929,15.929,21.006,21.006,4a,11.799,4c,13.274
DQ911186,4,9.145,23.077,12.094,15.882,15.882,15.976,15.976,18.584,19.412,19.412,14.454,14.159,17.699,20.354,18.289,19.174,17.404,17.211,17.647,15.044,15.044,22.189,22.189,4a,9.145,4c,12.094
DQ911187,4,9.145,20.821,12.389,15.044,15.044,14.793,14.793,19.764,17.404,17.404,15.044,15.044,18.047,20.059,18.879,18.289,16.814,17.507,17.117,17.109,17.109,21.006,21.006,4a,9.145,4c,12.389
DQ911188,4,8.125,21.875,11.801,16.562,16.562,16.250,16.250,17.445,18.380,18.380,17.445,16.250,20.615,20.938,19.688,19.003,16.875,18.438,18.438,16.250,16.250,21.981,21.981,4a,8.125,4c,11.801
DQ911189,4,8.580,21.534,12.722,15.385,15.385,17.404,17.404,17.262,16.199,16.199,15.976,13.905,17.994,20.414,17.456,19.231,16.568,18.101,17.337,15.680,15.680,20.649,20.649,4a,8.580,4c,12.722
DQ911190,4,10.619,21.893,12.389,15.339,15.339,16.272,16.272,17.994,19.764,19.764,14.749,13.864,17.994,20.059,18.529,18.584,16.814,18.694,18.827,16.519,16.519,21.006,21.006,4a,10.619,4c,12.389
DQ911191,4,11.209,23.077,12.094,15.497,15.497,17.804,17.804,17.964,17.109,17.109,18.289,15.044,20.414,21.239,19.764,19.469,17.699,19.469,19.345,17.404,17.404,21.302,21.302,4a,11.209,4c,12.094
DQ911192,4,11.209,22.781,14.454,16.519,16.519,16.568,16.568,19.764,19.174,19.174,15.634,16.224,18.935,18.879,18.289,17.699,19.764,18.101,19.375,15.882,15.882,20.354,20.354,4a,11.209,4c,14.454
DQ911193,4,9.735,21.829,11.504,14.749,14.749,17.160,17.160,19.469,17.699,17.699,14.749,14.159,18.343,20.059,17.109,18.289,17.404,18.101,17.188,16.224,16.224,18.935,18.935,4a,9.735,4c,11.504
DQ911194,4,9.145,21.893,12.094,15.339,15.339,16.864,16.864,18.879,16.814,16.814,13.864,14.159,18.639,20.059,17.404,17.994,15.339,18.694,18.809,16.814,16.814,20.414,20.414,4a,9.145,4c,12.094
DQ911195,4,9.440,21.893,11.799,12.684,12.684,16.568,16.568,19.174,16.519,16.519,16.224,13.274,18.639,20.354,16.519,17.699,14.454,17.804,17.337,17.109,17.109,21.006,21.006,4a,9.440,4c,11.799
DQ911196,4,8.850,21.994,10.914,14.454,14.454,16.568,16.568,18.879,17.404,17.404,15.044,12.979,20.118,20.354,17.109,19.469,16.224,16.320,17.028,17.699,17.699,19.822,19.822,4a,8.850,4c,10.914
DQ911197,4,7.670,20.118,11.799,15.929,15.929,15.680,15.680,16.250,17.109,17.109,15.929,14.749,18.343,18.584,17.699,19.469,16.519,18.101,18.576,15.339,15.339,20.414,20.414,4a,7.670,4c,11.799
DQ911198,4,9.145,21.893,12.684,12.979,12.979,13.125,13.125,18.289,16.519,16.519,16.224,15.634,18.343,19.174,16.519,17.404,14.454,16.250,16.463,15.634,15.634,20.118,20.118,4a,9.145,4c,12.684
DQ911199,4,8.260,19.764,11.799,14.159,14.159,15.976,15.976,17.109,14.454,14.454,14.454,12.979,17.404,20.649,17.699,17.109,15.339,17.211,17.957,15.634,15.634,20.414,20.414,4a,8.260,4c,11.799
DQ911200,4,7.670,20.414,11.209,13.529,13.529,17.160,17.160,17.699,16.519,16.519,14.454,13.274,17.751,18.289,16.814,17.404,15.339,17.211,16.718,15.634,15.634,19.527,19.527,4a,7.670,4c,11.209
DQ911201,4,8.260,21.893,11.799,14.749,14.749,15.089,15.089,16.562,17.994,17.994,14.159,12.094,18.047,19.174,17.994,17.994,17.109,15.430,16.718,13.569,13.569,21.006,21.006,4a,8.260,4c,11.799
DQ911202,4,8.555,21.598,13.274,13.864,13.864,15.430,15.430,17.699,17.699,17.699,14.749,12.979,17.456,16.224,16.814,17.699,16.814,15.727,16.099,14.749,14.749,18.639,18.639,4a,8.555,4m,12.979
DQ911203,4,6.785,21.598,11.799,12.647,12.647,15.727,15.727,18.289,17.109,17.109,14.159,12.684,19.231,19.174,16.224,18.289,15.929,15.727,15.789,14.749,14.749,19.822,19.822,4a,6.785,4c,11.799
DQ911204,4,8.850,21.006,10.029,15.044,15.044,16.320,16.320,17.994,15.339,15.339,13.864,13.274,16.568,17.994,15.634,17.404,15.339,16.320,17.702,13.864,13.864,19.822,19.822,4a,8.850,4c,10.029
DQ911205,4,10.324,23.964,11.799,14.159,14.159,17.211,17.211,20.944,17.404,17.404,15.929,13.274,18.639,19.469,17.699,19.174,15.929,18.694,17.647,16.224,16.224,20.710,20.710,4a,10.324,4c,11.799
DQ911206,4,8.260,21.726,9.735,14.454,14.454,14.583,14.583,16.562,15.938,15.938,15.339,13.274,17.857,17.699,16.168,19.174,15.929,17.262,17.337,15.044,15.044,20.536,20.536,4a,8.260,4c,9.735
DQ911207,4,10.029,23.373,11.504,14.749,14.749,18.047,18.047,21.534,18.584,18.584,17.994,15.634,20.118,21.239,19.469,21.239,16.519,18.694,17.957,17.404,17.404,22.485,22.485,4a,10.029,4c,11.504
DQ911208,4,9.199,21.365,12.463,15.430,15.430,18.398,18.398,19.940,17.804,17.804,16.617,16.024,18.991,20.772,18.991,19.288,16.914,19.288,17.957,17.211,17.211,20.414,20.414,4a,9.199,4c,12.463
DQ911209,4,7.965,21.598,10.619,15.000,15.000,17.507,17.507,18.584,16.519,16.519,14.454,14.159,16.568,18.584,15.929,16.814,15.634,16.320,17.647,13.864,13.864,20.414,20.414,4a,7.965,4c,10.619
DQ911210,4,7.080,22.485,12.094,13.274,13.274,16.568,16.568,18.750,16.224,16.224,14.454,12.389,17.160,18.879,16.224,18.584,15.929,16.024,14.551,14.749,14.749,20.414,20.414,4a,7.080,4c,12.094
DQ911211,4,9.440,22.485,13.569,14.454,14.454,17.160,17.160,19.469,16.814,16.814,15.044,14.159,17.160,16.814,17.994,17.404,16.224,14.540,15.576,15.044,15.044,21.893,21.893,4a,9.440,4c,13.569
DQ911212,4,8.850,22.189,12.389,16.224,16.224,15.385,15.385,18.584,18.584,18.584,15.634,14.749,19.822,21.239,20.354,18.584,16.519,18.101,18.266,15.634,15.634,20.649,20.649,4a,8.850,4c,12.389
DQ911213,4,8.850,21.893,12.389,14.749,14.749,15.089,15.089,17.757,18.584,18.584,15.634,15.044,19.527,20.944,19.764,18.289,18.584,18.398,18.576,15.634,15.634,19.822,19.822,4a,8.850,4c,12.389
DQ911214,4,9.440,19.741,13.274,14.118,14.118,15.680,15.680,16.511,17.994,17.994,15.339,15.044,17.751,18.879,17.699,17.994,17.109,18.398,17.028,15.929,15.929,18.935,18.935,4a,9.440,4c,13.274
DQ911215,4,8.260,23.373,12.094,15.000,15.000,17.507,17.507,17.445,15.929,15.929,15.634,12.979,16.568,18.879,15.929,17.994,16.519,15.430,17.957,13.274,13.274,21.006,21.006,4a,8.260,4c,12.094
DQ911216,4,7.670,21.598,12.094,14.118,14.118,15.385,15.385,17.812,17.109,17.109,14.454,13.274,18.047,18.289,16.224,17.109,16.224,14.243,16.409,12.389,12.389,21.598,21.598,4a,7.670,4c,12.094
DQ911217,4,8.260,20.649,12.094,15.634,15.634,17.751,17.751,19.174,18.584,18.584,16.224,15.634,16.814,19.469,18.879,18.289,17.109,18.991,18.885,15.339,15.339,19.764,19.764,4a,8.260,4c,12.094
DQ911218,4,7.670,22.647,12.094,12.647,12.647,16.864,16.864,18.584,14.749,14.749,14.454,12.684,16.272,17.404,14.159,15.929,14.749,16.024,16.517,13.864,13.864,19.355,19.355,4a,7.670,4c,12.094
DQ911219,4,17.160,23.304,16.864,17.160,17.160,16.566,16.566,20.536,19.527,19.527,14.201,15.680,8.850,17.160,15.385,18.935,16.864,18.991,18.323,14.793,14.793,22.124,22.124,4n,8.850,4l,14.201
DQ911220,4,9.145,23.669,11.504,16.224,16.224,16.272,16.272,19.469,18.879,18.879,15.339,12.979,18.935,20.649,17.994,20.059,15.929,18.398,17.957,15.634,15.634,21.893,21.893,4a,9.145,4c,11.504
DQ911221,4,7.080,21.302,11.799,13.274,13.274,15.385,15.385,17.699,16.224,16.224,13.274,12.684,17.751,19.174,16.519,15.929,15.044,17.211,17.812,14.749,14.749,19.822,19.822,4a,7.080,4c,11.799
DQ911222,4,7.965,19.741,12.389,13.569,13.569,14.793,14.793,16.250,17.941,17.941,15.634,14.159,19.527,19.174,18.584,19.174,15.044,17.507,17.647,15.339,15.339,20.414,20.414,4a,7.965,4c,12.389
DQ911223,4,8.260,21.893,11.504,12.979,12.979,17.160,17.160,19.764,14.159,14.159,14.159,11.504,15.385,19.764,15.044,17.109,15.634,16.320,16.099,15.634,15.634,19.527,19.527,4a,8.260,4m,11.504
DQ911224,4,17.109,19.481,15.634,15.929,15.929,17.751,17.751,18.824,15.929,15.929,6.785,15.339,16.568,17.404,12.684,12.094,15.634,15.134,15.312,12.979,12.979,18.639,18.639,4l,6.785,4q,12.094
DQ911225,4,10.029,22.189,11.799,15.339,15.339,17.751,17.751,17.994,17.699,17.699,17.404,13.569,18.879,20.944,17.404,18.584,17.404,18.398,18.266,15.044,15.044,19.764,19.764,4a,10.029,4c,11.799
DQ911226,4,10.154,21.034,15.123,13.889,13.889,17.901,17.901,19.231,16.987,16.987,14.154,15.741,18.462,18.650,16.000,17.538,18.462,16.077,19.136,17.901,17.901,20.615,20.615,4a,10.154,4d,13.889
DQ911227,4,10.386,20.475,12.693,12.693,12.693,16.617,16.617,17.134,15.888,15.888,15.430,13.650,19.585,17.188,18.101,16.914,14.375,17.699,16.413,15.727,15.727,17.507,17.507,4a,10.386,4m,13.650
DQ911228,4,9.145,21.006,11.799,13.864,13.864,15.680,15.680,17.134,17.404,17.404,15.044,14.454,18.935,20.649,19.174,17.699,18.289,16.914,17.647,14.749,14.749,18.935,18.935,4a,9.145,4c,11.799
DQ911229,4,10.324,21.598,12.389,14.159,14.159,16.272,16.272,18.069,15.576,15.576,15.634,14.454,19.527,21.239,19.764,18.289,18.289,17.211,17.957,15.634,15.634,19.231,19.231,4a,10.324,4c,12.389
DQ911230,4,8.902,20.475,12.760,13.314,13.314,16.024,16.024,17.445,15.265,15.265,15.430,13.650,18.694,17.500,17.500,17.211,15.727,17.109,15.789,14.837,14.837,18.101,18.101,4a,8.902,4c,12.760
DQ911231,4,9.735,21.893,10.619,15.634,15.634,16.320,16.320,18.289,16.519,16.519,13.864,13.569,17.160,17.109,17.699,16.519,15.339,16.914,18.125,13.274,13.274,20.118,20.118,4a,9.735,4c,10.619
DQ911233,4,16.519,20.710,18.235,17.404,17.404,14.837,14.837,20.312,16.250,16.250,14.749,7.670,18.047,21.239,16.814,18.879,17.404,19.881,18.263,15.929,15.929,19.822,19.822,4m,7.670,4l,14.749
DQ911234,4,18.212,23.494,19.156,16.558,16.558,19.578,19.578,21.429,18.212,18.212,17.470,19.205,16.887,9.639,16.556,18.212,18.976,18.976,18.182,16.887,16.887,19.536,19.536,4o,9.639,4l,17.470
DQ911235,4,14.749,21.598,16.519,14.749,14.749,15.385,15.385,18.750,14.688,14.688,12.979,6.785,18.047,19.174,14.159,16.519,16.224,17.804,17.365,12.684,12.684,18.879,18.879,4m,6.785,4v,12.684
DQ911236,4,8.555,22.485,12.094,14.749,14.749,15.134,15.134,16.519,17.404,17.404,14.749,13.864,18.343,18.289,16.814,18.879,15.634,18.694,18.885,16.519,16.519,20.414,20.414,4a,8.555,4c,12.094
DQ911237,4,9.145,20.710,10.914,15.634,15.634,16.617,16.617,17.500,17.404,17.404,17.404,15.044,19.231,19.174,18.289,19.469,16.814,18.694,18.266,15.339,15.339,20.059,20.059,4a,9.145,4c,10.914
DQ911238,4,12.684,21.302,14.159,13.864,13.864,14.243,14.243,19.375,13.750,13.750,11.209,4.720,16.568,18.289,12.684,16.519,15.339,17.507,15.269,12.389,12.389,19.231,19.231,4m,4.720,4l,11.209
DQ911239,4,18.879,20.710,20.354,19.174,19.174,20.772,20.772,21.829,19.469,19.469,16.224,19.764,17.456,5.900,16.556,19.469,20.059,18.694,17.799,17.404,17.404,18.935,18.935,4o,5.900,4l,16.224
DQ911240,4,12.684,19.626,15.044,14.454,14.454,14.497,14.497,19.062,15.312,15.312,12.389,5.605,18.343,19.469,14.454,15.929,16.224,17.804,15.569,13.864,13.864,20.118,20.118,4m,5.605,4l,12.389
DQ911563,4,10.101,22.896,14.381,14.716,14.716,16.835,16.835,19.595,19.064,19.064,17.508,16.054,19.728,19.529,17.726,19.192,16.722,18.519,19.231,18.182,18.182,20.202,20.202,4a,10.101,4c,14.381
DQ988073,4,7.459,21.306,10.297,15.135,15.135,16.609,16.609,18.094,16.000,16.000,13.891,15.953,16.655,17.277,16.240,15.964,18.219,15.549,17.023,15.204,15.204,19.820,19.820,4a,7.459,4c,10.297
DQ988074,4,10.142,20.995,12.217,17.130,17.130,16.742,16.742,18.992,17.161,17.161,16.031,16.290,18.293,18.552,17.259,17.195,20.155,17.518,17.324,15.643,15.643,20.207,20.207,4a,10.142,4c,12.217
DQ988075,4,9.748,21.097,11.765,16.160,16.160,16.871,16.871,18.669,17.032,17.032,15.255,15.956,18.100,17.571,17.324,17.001,19.303,17.324,17.647,15.514,15.514,19.444,19.444,4a,9.748,4c,11.765
DQ988076,4,8.021,19.961,10.363,15.091,15.091,15.479,15.479,17.346,15.479,15.479,13.731,15.385,16.192,15.534,16.516,15.718,17.853,15.609,16.516,14.166,14.166,18.952,18.952,4a,8.021,4c,10.363
DQ988077,4,7.757,20.456,11.488,15.144,15.144,16.514,16.514,17.547,16.091,16.091,14.099,15.395,16.841,16.319,16.057,16.188,18.721,16.123,16.536,14.034,14.034,19.739,19.739,4a,7.757,4c,11.488
DQ988078,4,9.573,20.039,11.140,15.479,15.479,17.358,17.358,17.841,15.772,15.772,15.479,15.609,18.005,17.411,16.775,16.580,18.641,16.688,16.710,15.026,15.026,19.276,19.276,4a,9.573,4c,11.140
DQ988079,4,7.481,21.644,10.997,14.639,14.639,16.426,16.426,18.132,15.739,15.739,15.258,15.934,16.896,16.701,16.289,16.289,18.063,16.426,17.135,14.708,14.708,19.342,19.342,4a,7.481,4c,10.997
EF116093,4,12.941,20.649,13.529,14.412,14.412,14.454,14.454,19.938,14.019,14.019,12.353,5.588,17.109,19.469,13.529,16.471,15.882,17.456,14.627,11.176,11.176,18.824,18.824,4m,5.588,4v,11.176
EF116094,4,14.706,21.739,16.471,15.294,15.294,16.814,16.814,21.495,16.822,16.822,13.529,6.176,17.109,17.763,13.622,17.134,18.529,18.639,15.432,14.412,14.412,20.370,20.370,4m,6.176,4l,13.529
EF116095,4,14.706,20.872,13.529,3.529,3.529,17.699,17.699,19.565,13.529,13.529,14.412,13.824,17.109,18.879,15.588,17.059,17.059,16.272,14.328,13.824,13.824,18.584,18.584,4d,3.529,4k,13.529
EF116096,4,21.829,16.765,22.124,21.534,21.534,19.412,19.412,20.414,19.315,19.315,18.879,20.944,20.882,20.710,18.584,19.764,20.059,21.893,21.257,18.824,18.824,17.059,17.059,4b,16.765,4w,17.059
EF116097,4,17.109,23.235,17.699,16.814,16.814,17.059,17.059,20.561,17.445,17.445,12.684,15.044,8.235,17.456,14.454,18.289,17.109,18.047,17.028,15.044,15.044,21.176,21.176,4n,8.235,4l,12.684
EF116098,4,14.706,19.469,15.588,14.118,14.118,14.749,14.749,18.824,12.941,12.941,16.176,15.588,18.584,19.764,16.176,18.824,3.824,18.343,17.337,17.647,17.647,19.764,19.764,4r,3.824,4k,12.941
EF116099,4,18.879,21.893,19.764,18.584,18.584,19.585,19.585,20.944,19.469,19.469,17.109,20.059,17.751,0.294,19.469,18.289,18.584,19.288,21.622,16.519,16.519,18.935,18.935,4o,0.294,4v,16.519
EF116100,4,15.882,20.944,16.765,13.529,13.529,16.224,16.224,21.176,16.765,16.765,6.176,14.412,16.814,17.994,14.706,12.941,15.588,13.905,14.907,12.353,12.353,19.764,19.764,4l,6.176,4v,12.353
EF116101,4,21.176,16.422,22.941,19.412,19.412,19.355,19.355,22.485,19.118,19.118,18.235,19.706,21.701,20.710,19.706,18.824,18.824,19.822,19.195,19.941,19.941,16.765,16.765,4w,16.765,4b,16.422
EF116102,4,22.353,15.205,22.059,18.824,18.824,19.648,19.648,22.189,18.235,18.235,18.529,19.706,21.408,20.118,18.824,19.118,17.941,19.822,19.195,19.648,19.648,16.176,16.176,4b,15.205,4w,16.176
EF116103,4,17.059,21.534,17.941,15.588,15.588,15.616,15.616,15.588,12.941,12.941,14.706,17.647,17.059,19.469,15.588,18.235,14.706,16.864,14.907,17.059,17.059,19.764,19.764,4k,12.941,4r,14.706
EF116104,4,16.814,19.822,17.994,15.634,15.634,13.855,13.855,16.224,12.979,12.979,14.159,16.224,16.814,18.529,16.224,17.994,13.274,16.024,15.576,15.588,15.588,19.527,19.527,4k,12.979,4r,13.274
EF116105,4,17.353,20.059,19.412,17.647,17.647,17.404,17.404,19.315,16.822,16.822,13.529,16.176,16.814,19.469,13.529,7.941,18.529,17.751,14.072,9.706,9.706,20.354,20.354,4q,7.941,4v,9.706
EF116106,4,17.941,17.994,17.941,17.353,17.353,17.109,17.109,15.000,12.647,12.647,16.176,18.824,18.529,17.994,17.941,17.647,15.294,18.047,18.069,18.824,18.824,19.469,19.469,4k,12.647,4g,15.000
EF116107,4,16.176,21.239,17.647,14.706,14.706,16.766,16.766,12.461,10.294,10.294,15.294,14.706,18.529,20.059,16.471,18.235,15.000,17.456,16.099,16.765,16.765,20.354,20.354,4k,10.294,4g,12.461
EF116108,4,18.824,20.882,16.471,16.471,16.471,17.109,17.109,18.380,17.757,17.757,13.529,15.882,16.224,19.174,15.000,11.765,17.353,18.639,14.925,5.588,5.588,21.176,21.176,4v,5.588,4q,11.765
EF116109,4,17.751,22.124,18.935,15.976,15.976,19.822,19.822,20.807,17.702,17.702,14.793,17.160,14.497,18.750,15.385,13.314,17.751,17.059,19.461,11.834,11.834,20.354,20.354,4v,11.834,4q,13.314
EF116110,4,16.471,19.764,16.471,13.235,13.235,13.396,13.396,15.294,11.176,11.176,12.353,15.882,15.929,17.404,15.000,16.471,15.000,15.089,15.576,14.412,14.412,19.174,19.174,4k,11.176,4l,12.353
EF116111,4,18.529,23.304,18.529,15.265,15.265,16.822,16.822,16.049,6.471,6.471,16.176,16.822,20.000,19.469,17.445,19.412,16.471,18.293,18.692,16.511,16.511,18.944,18.944,4k,6.471,4l,16.176
EF116112,4,16.765,20.649,19.412,17.009,17.009,17.445,17.445,16.176,8.824,8.824,18.529,18.529,18.824,20.354,16.471,19.118,15.294,20.118,18.069,17.647,17.647,19.174,19.174,4k,8.824,4r,15.294
EF116113,4,17.059,22.124,14.412,12.647,12.647,16.519,16.519,17.702,16.471,16.471,12.353,13.529,15.634,17.219,16.765,16.176,17.059,16.568,16.119,12.353,12.353,20.944,20.944,4v,12.353,4l,12.353
EF116114,4,18.289,18.529,17.109,17.109,17.109,8.580,8.580,15.576,16.519,16.519,15.634,17.109,17.941,18.343,14.970,18.289,16.224,16.864,17.702,15.929,15.929,17.941,17.941,4f,8.580,4p,14.970
EF116115,4,18.235,20.059,20.882,19.118,19.118,16.517,16.517,15.882,13.235,13.235,16.765,18.235,20.000,20.354,17.647,19.118,14.706,17.751,16.770,18.529,18.529,19.118,19.118,4k,13.235,4r,14.706
EF116116,4,10.882,24.118,6.176,15.294,15.294,17.404,17.404,18.263,19.118,19.118,15.000,14.706,18.289,20.944,17.059,19.412,15.588,18.047,15.224,15.588,15.588,22.124,22.124,4c,6.176,4a,10.882
EF116117,4,8.235,20.294,10.588,15.588,15.588,17.404,17.404,19.706,16.471,16.471,13.824,14.412,16.224,18.289,16.765,17.059,14.706,18.047,17.757,15.588,15.588,20.294,20.294,4a,8.235,4c,10.588
EF116118,4,15.588,22.419,16.176,14.118,14.118,16.467,16.467,18.692,14.412,14.412,16.176,15.000,18.879,20.649,16.119,19.118,7.941,17.560,16.975,16.471,16.471,20.944,20.944,4r,7.941,4d,14.118
EF116119,4,16.471,19.174,16.176,13.235,13.235,16.814,16.814,18.692,15.888,15.888,10.882,15.294,15.929,19.469,13.824,15.588,17.941,15.976,15.269,12.059,12.059,20.354,20.354,4l,10.882,4v,12.059
EF116120,4,10.588,22.714,12.353,14.370,14.370,17.160,17.160,19.062,14.412,14.412,15.000,14.412,18.584,21.829,16.176,19.118,16.765,17.751,16.467,16.176,16.176,19.118,19.118,4a,10.588,4c,12.353
EF116121,4,14.749,19.706,13.864,12.684,12.684,15.000,15.000,18.380,15.339,15.339,15.044,12.684,16.471,19.822,14.371,17.109,13.864,16.568,15.821,14.454,14.454,20.000,20.000,4m,12.684,4d,12.684
EF116122,4,18.529,22.714,16.765,15.000,15.000,17.994,17.994,20.872,18.069,18.069,13.824,15.000,15.339,17.699,15.588,12.059,17.353,18.639,14.328,5.882,5.882,21.176,21.176,4v,5.882,4q,12.059
EF116123,4,11.471,20.944,5.294,13.824,13.824,15.929,15.929,19.219,17.647,17.647,12.941,13.824,18.584,20.059,16.765,18.824,15.588,17.160,15.522,13.529,13.529,19.764,19.764,4c,5.294,4a,11.471
EF116124,4,9.412,22.124,10.588,15.588,15.588,16.519,16.519,17.647,17.941,17.941,16.176,14.412,19.174,21.534,18.235,17.941,15.588,17.456,16.975,17.059,17.059,19.764,19.764,4a,9.412,4c,10.588
EF116125,4,18.235,22.430,18.018,19.315,19.315,16.199,16.199,0.588,15.294,15.294,18.529,19.315,20.433,21.239,18.069,21.176,17.353,20.178,20.249,18.069,18.069,20.807,20.807,4g,0.588,4k,15.294
EF116126,4,9.412,21.829,10.588,15.000,15.000,16.224,16.224,18.529,17.059,17.059,14.118,13.235,17.647,21.829,18.235,19.118,16.765,17.456,15.741,14.706,14.706,18.584,18.584,4a,9.412,4c,10.588
EF116127,4,16.817,21.021,15.315,16.199,16.199,16.216,16.216,18.619,14.907,14.907,12.312,15.265,16.817,19.408,13.514,15.015,15.569,17.365,14.953,12.150,12.150,17.028,17.028,4l,12.312,4v,12.150
