Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
MN316877,1,94.379,1a,94.675,,
MN316878,1,93.491,1a,93.195,,
MN316879,1,93.491,1a,92.941,,
MN316880,1,92.308,1a,92.059,,
MN316881,1,93.195,1a,92.899,,
MN316882,1,93.195,1a,93.491,,
MN316883,1,92.308,1a,92.059,,
MN316884,1,93.787,1a,93.491,,
MN316885,1,94.083,1a,93.787,,
MN316886,1,92.604,1a,92.308,,
MN316887,1,93.787,1a,93.491,,
MN316888,1,93.787,1a,93.491,,
MN316889,1,90.828,1a,90.533,,
MN316890,1,93.824,1a,93.529,,
MN316891,1,94.083,1a,93.529,,
MN316892,1,93.787,1a,93.491,,
MN316893,1,94.083,1a,93.787,,
MN316894,1,93.195,1a,92.941,,
MN316895,1,93.787,1a,93.491,,
MN316896,1,93.787,1a,93.491,,
MN316897,1,91.716,1a,91.471,,
MN316898,1,92.899,1a,92.604,,
MN316899,1,92.899,1a,92.604,,
MN316900,1,92.012,1a,91.765,,
MN316901,1,93.787,1a,93.824,,
MN316902,1,93.491,1a,93.491,,
MN316903,1,93.787,1a,93.491,,
MN316904,1,93.787,1a,93.491,,
MN316905,1,94.083,1a,94.379,,
MN316906,1,93.491,1a,93.787,,
MN316907,1,94.379,1a,94.083,,
MN316908,1,93.195,1a,93.491,,
MN316909,1,92.604,1a,92.604,,
MN316910,1,93.787,1a,94.083,,
MN316911,1,93.491,1a,93.787,,
MN316912,1,93.491,1a,93.787,,
MN316913,1,85.498,1b,91.176,,
MN316914,1,84.384,1b,94.412,,
MN316915,1,82.583,1b,91.176,,
MN316916,1,85.196,1b,92.582,,
MN316917,1,84.384,1b,93.235,,
MN316918,1,84.911,1b,91.765,,
MN316919,1,82.544,1b,91.765,,
MN316920,1,85.586,1b,93.529,,
MN316921,1,84.685,1b,95.000,,
MN316922,1,85.285,1b,92.647,,
MN316923,1,85.207,1b,93.805,,
MN316924,1,81.982,1b,90.882,,
MN316925,1,83.686,1b,92.582,,
MN316926,1,83.483,1b,93.824,,
MN316927,1,83.784,1b,93.529,,
MN316928,1,83.483,1b,93.235,,
MN316929,1,83.483,1b,92.941,,
MN316930,1,82.544,1b,92.941,,
MN316931,1,83.183,1b,92.941,,
MN316932,1,83.183,1b,92.353,,
MN316933,1,84.290,1b,93.175,,
MN316934,1,83.082,1b,91.691,,
MN316935,1,82.583,1b,92.059,,
MN316936,1,83.136,1b,92.941,,
MN316937,1,83.483,1b,94.412,,
MN316938,1,83.483,1b,93.529,,
MN316939,1,84.592,1b,92.604,,
MN316940,1,82.883,1b,92.941,,
MN316941,4,84.118,4d,95.882,,
MN316942,4,84.706,4d,94.412,,
MN316943,4,85.000,4d,96.471,,
MN316944,4,85.588,4d,94.706,,
MN316945,4,84.412,4d,96.471,,
MN316946,4,84.412,4d,94.706,,
MN316947,4,85.588,4d,93.824,,
MN316948,4,85.000,4d,95.000,,
MN316949,4,84.706,4d,95.000,,
MN316950,4,83.824,4d,95.882,,
MN316951,4,85.588,4d,94.706,,
MN316952,4,84.706,4d,93.824,,
MN316953,4,85.588,4d,94.118,,
MN316954,4,85.000,4d,94.412,,
MN316955,4,85.588,4d,94.412,,
MN316956,4,85.000,4d,94.118,,
MN316957,4,82.840,4d,95.858,,
MN316958,4,85.000,4d,94.118,,
MN316959,4,84.412,4d,96.765,,
MN316960,4,84.706,4d,94.706,,
MN316961,4,85.294,4d,93.824,,
MN316962,4,84.118,4d,97.353,,
MN316963,4,83.824,4d,96.176,,
MN316964,4,84.412,4d,97.647,,
MN316965,4,83.824,4d,95.882,,
MN316966,4,84.412,4d,96.765,,
MN316967,4,84.706,4d,96.471,,
MN316968,4,85.000,4d,97.647,,
MN316969,4,83.824,4d,97.059,,
MN316970,4,84.412,4d,97.647,,
MN316971,4,84.706,4d,96.765,,
MN316972,4,84.706,4d,96.471,,
MN316973,4,83.824,4d,96.765,,
MN316974,4,85.294,4d,97.059,,
MN316975,4,83.824,4d,96.471,,
MN316976,4,84.412,4d,97.353,,
MN316977,4,83.824,4d,96.176,,
MN316978,4,84.706,4d,97.941,,
MN316979,4,84.706,4d,97.941,,
MN316980,4,84.412,4d,97.353,,
MN316981,4,84.706,4d,97.353,,
MN316982,4,84.706,4d,97.353,,
MN316983,4,85.000,4d,97.059,,
MN316984,4,85.294,4d,97.353,,
MN316985,4,84.706,4d,97.353,,
MN316986,4,84.412,4d,97.353,,
MN316987,4,84.706,4d,97.941,,
MN316988,4,84.706,4d,97.353,,
MN316989,4,84.118,4d,96.471,,
MN316990,4,84.412,4d,97.059,,
MN316991,4,84.118,4d,96.765,,
MN316992,4,85.588,4d,95.294,,
MN316993,4,85.294,4d,93.824,,
MN316994,4,83.824,4d,96.765,,
MN316995,4,84.118,4d,96.176,,
MN316996,4,84.706,4d,97.059,,
MN316997,4,83.235,4d,95.294,,
MN316998,4,84.118,4d,95.882,,
MN316999,4,83.529,4d,95.294,,
MN317000,4,84.118,4d,96.176,,
MN317001,4,84.412,4d,96.471,,
MN317002,4,85.294,4d,94.706,,
MN317003,4,83.824,4d,95.588,,
MN317004,4,84.118,4d,94.706,,
MN317005,4,83.529,4d,95.588,,
MN317006,4,84.118,4d,96.471,,
MN317007,4,85.588,4d,95.000,,
MN317008,4,84.706,4d,96.765,,
MN317009,4,85.000,4d,97.059,,
MN317010,4,84.412,4d,97.059,,
MN317011,4,83.529,4d,95.588,,
MN317012,4,84.412,4d,94.412,,
MN317013,4,83.824,4d,96.176,,
MN317014,4,84.706,4d,96.176,,
MN317015,4,83.529,4d,95.000,,
MN317016,4,84.118,4d,94.706,,
MN317017,4,84.412,4d,93.824,,
MN317018,4,84.706,4d,94.118,,
MN317019,4,84.412,4d,96.765,,
MN317020,4,84.412,4d,97.059,,
MN317021,4,84.412,4d,95.000,,
MN317022,4,84.118,4d,94.706,,
MN317023,4,83.824,4d,97.059,,
MN317024,4,84.412,4d,95.000,,
MN317025,4,83.824,4d,95.882,,
MN317026,4,84.118,4d,96.471,,
MN317027,4,83.529,4d,96.471,,
MN317028,4,84.118,4d,96.176,,
MN326295,1,82.852,1l,94.805,150-321,Yes
MN328243,,,,,,
MN328245,,,,,,
MN385563,2,81.953,2b,93.839,150-321,Yes
MN385564,2,81.716,2b,93.048,150-321,Yes
MN385583,3,82.619,3b,91.709,150-321,Yes
MN528387,1,96.486,1a,95.847,237-321,
MN528388,1,95.765,1a,95.114,239-321,
MN528389,1,94.175,1a,93.528,238-321,
MN528390,1,95.208,1a,94.569,237-321,
MN528391,1,95.847,1a,95.208,237-321,
MN528392,1,94.249,1a,94.888,237-321,
MN528393,1,97.125,1a,95.847,237-321,
MN528394,1,96.166,1a,96.166,237-321,
MN528395,1,94.888,1a,94.249,237-321,
MN528396,1,97.764,1a,97.125,237-321,
MN528397,1,98.083,1a,97.444,237-321,
MN528398,1,82.109,1b,94.888,237-321,
MN528399,1,81.789,1b,94.569,237-321,
MN528400,1,80.831,1b,92.332,237-321,
MN528401,1,83.067,1b,93.610,237-321,
MN528402,1,82.748,1b,92.971,237-321,
MN528403,1,81.789,1b,92.971,237-321,
MN528404,1,82.109,1b,95.208,237-321,
MN528405,1,82.428,1b,95.527,237-321,
MN528406,1,81.150,1b,94.249,237-321,
MN528407,1,81.150,1b,94.569,237-321,
MN528408,1,82.428,1b,94.249,237-321,
MN528409,1,81.150,1b,89.776,237-321,
MN528410,1,82.109,1b,92.652,237-321,
MN528411,1,82.109,1b,95.847,237-321,
MN528412,1,81.230,1b,92.652,238-321,
MN528413,3,95.847,3a,92.357,237-321,
MN528414,3,92.971,3a,89.490,237-321,
MN528415,3,93.930,3a,90.446,237-321,
MN528416,3,95.527,3a,92.675,237-321,
MN528417,3,96.166,3a,92.675,237-321,
MN528418,3,77.316,3b,88.498,237-321,
MN528419,,,,,,
MN528420,,,,,,
MN528421,,,,,,
MN528422,,,,,,
MN528423,,,,,,
MN528424,,,,,,
MN528425,,,,,,
MN528426,,,,,,
MN528427,,,,,,
MN528428,,,,,,
MN528429,,,,,,
MN528430,,,,,,
MN528431,,,,,,
MN528432,,,,,,
MN528433,,,,,,
MN528434,,,,,,
MN528435,,,,,,
MN528436,,,,,,
MN528437,,,,,,
MN528438,,,,,,
MN528439,,,,,,
MN528440,,,,,,
MN528441,,,,,,
MN528442,,,,,,
MN528443,,,,,,
MN528444,,,,,,
LC773634,4,85.970,4a,85.970,227-321,
LC773635,4,86.567,4a,86.567,227-321,
LC773636,4,87.273,4a,87.273,226-321,
LC773637,4,82.967,4f,93.063,150-321,Yes
LC773638,4,83.305,4k,94.529,150-321,Yes
LC773639,4,85.803,4f,89.278,150-321,Yes
LC773640,4,85.465,4c,87.197,150-321,Yes
LC831107,2,91.760,2a,94.737,150-218,
LC831108,1,79.767,1b,93.156,150-217,
LC831109,2,80.228,2b,93.609,150-218,
LC831110,1,79.245,1b,93.985,150-218,
LC831111,2,94.007,2a,96.992,150-218,
LC831112,1,80.303,1b,91.954,150-218,
LC831113,2,82.625,2c,92.105,150-218,
LC831114,1,80.620,1b,89.888,150-217,
LC831115,1,81.923,1b,92.509,150-218,
LC831116,2,80.989,2b,93.985,150-218,
LC831117,2,92.884,2a,95.113,150-218,
LC831118,1,78.544,1b,92.857,150-218,
LC831119,1,94.757,1a,94.007,150-218,
LC831120,2,82.239,2c,91.729,150-218,
LC831121,1,78.544,1b,92.857,150-218,
LC831122,1,82.308,1b,95.131,150-218,
LC831123,2,91.386,2a,94.361,150-218,
LC831124,1,78.409,1b,92.884,150-218,
LC831125,2,92.884,2a,94.361,150-218,
LC831126,1,80.385,1b,90.262,150-218,
LC831127,1,79.615,1b,91.386,150-218,
LC831128,2,79.231,2b,94.382,150-218,
LC831129,2,87.970,2a,90.189,150-218,
LC831130,1,79.231,1b,92.135,150-218,
LC831131,1,81.061,1b,93.487,150-218,
LC831132,1,81.923,1b,92.830,150-218,
LC831133,1,80.682,1b,91.386,150-218,
LC831134,2,83.012,2c,91.353,150-218,
LC831135,2,79.087,2b,91.386,150-218,
LC831136,2,80.769,2b,93.609,150-218,
LC831137,1,81.439,1b,92.337,150-218,
LC831138,1,79.924,1b,95.506,150-218,
LC831139,1,80.303,1b,91.954,150-218,
LC831140,2,80.534,2b,93.609,150-218,
LC831141,2,83.784,2c,91.729,150-218,
LC831142,2,81.226,2b,93.962,150-218,
LC831143,1,80.682,1b,92.720,150-218,
LC831144,1,81.538,1b,92.424,150-218,
LC831145,1,81.132,1b,90.977,150-218,
LC831146,1,95.865,1a,95.785,150-218,
LC831147,1,80.755,1b,94.737,150-218,
LC831148,2,91.011,2a,93.985,150-218,
LC831149,1,80.303,1b,91.386,150-218,
LC831150,2,93.233,2a,93.208,150-218,
LC831151,2,81.369,2b,94.361,150-218,
LC831152,2,82.625,2c,92.105,150-218,
LC831153,1,80.460,1b,92.509,150-218,
LC831154,1,79.167,1b,92.135,150-218,
LC831155,1,81.439,1b,92.337,150-218,
LC831156,1,79.615,1b,91.353,150-218,
LC831157,1,78.788,1b,93.258,150-218,
LC831158,1,80.303,1b,91.954,150-218,
LC831159,2,92.509,2a,95.489,150-218,
LC831160,2,92.857,2a,95.506,150-218,
LC831161,2,78.077,2b,90.262,150-218,
LC831162,1,79.615,1b,90.262,150-218,
LC831163,2,93.609,2a,96.604,150-218,
LC831164,1,93.962,1a,93.208,150-218,
LC831165,1,79.167,1b,93.258,150-218,
LC831166,2,80.608,2b,94.361,150-218,
LC831167,1,79.767,1b,92.996,150-217,
LC831168,1,79.767,1b,91.635,150-217,
LC831169,1,81.061,1b,93.103,150-218,
LC831170,1,79.615,1b,94.007,150-218,
LC831171,2,91.386,2a,94.361,150-218,
LC831172,2,80.228,2b,93.609,150-218,
LC831173,1,80.233,1b,92.135,150-217,
LC831174,1,78.906,1b,92.395,150-217,
LC831175,1,78.409,1b,92.509,150-218,
LC831176,1,79.377,1b,89.313,150-217,
LC831177,1,80.000,1b,94.382,150-218,
LC831178,2,80.916,2b,94.737,150-218,
LC831179,1,80.000,1b,92.509,150-218,
LC831180,2,92.135,2a,95.865,150-218,
LC831181,2,91.386,2a,95.019,150-218,
LC831182,1,80.303,1b,92.337,150-218,
LC831183,2,86.891,2a,89.850,150-218,
LC831184,2,87.640,2a,90.602,150-218,
LC831185,2,89.474,2a,92.453,150-218,
LC831186,2,89.139,2a,91.353,150-218,
LC831187,2,93.233,2a,94.340,150-218,
LC831188,2,91.011,2a,92.481,150-218,
LC831189,1,79.231,1b,94.007,150-218,
LC831190,2,92.135,2a,96.241,150-218,
LC831191,2,90.262,2a,93.985,150-218,
LC831192,2,91.760,2a,94.737,150-218,
LC831193,2,92.884,2a,96.617,150-218,
LC831194,2,79.468,2b,92.857,150-218,
LC831195,2,91.760,2a,94.737,150-218,
LC831196,2,92.135,2a,95.865,150-218,
LC831197,2,93.258,2a,94.737,150-218,
LC831198,2,78.067,2b,91.667,150-218,
LC831199,1,80.385,1b,92.884,150-218,
LC831200,2,80.989,2b,94.361,150-218,
LC831201,1,79.615,1b,93.258,150-218,
LC831202,1,79.245,1b,93.985,150-218,
LC831203,1,80.385,1b,92.884,150-218,
LC831204,1,80.303,1b,93.633,150-218,
LC831205,1,79.615,1b,92.135,150-218,
LC831206,1,80.620,1b,92.509,150-217,
LC831207,1,80.000,1b,94.382,150-218,
LC831208,1,81.008,1b,92.509,150-217,
LC831209,1,81.679,1b,94.382,150-217,
LC831210,2,90.637,2a,94.361,150-218,
LC831211,1,78.295,1b,92.135,150-217,
LC831212,1,79.615,1b,92.509,150-218,
LC831213,1,78.927,1b,93.182,150-218,
LC831214,1,80.303,1b,91.954,150-218,
LC831215,1,80.233,1b,90.637,150-217,
LC831216,1,79.615,1b,91.760,150-218,
LC831217,1,80.682,1b,92.720,150-218,
LN555582,3,96.558,3a,95.152,150-321,Yes
LN808727,,,,,,
LN808728,,,,,,
LN808729,,,,,,
LN808730,,,,,,
LN808731,,,,,,
LN808732,,,,,,
LN808733,,,,,,
LN808734,,,,,,
LN808735,,,,,,
LN808736,,,,,,
LN808737,,,,,,
LN808738,,,,,,
LN808739,,,,,,
LN808740,,,,,,
LN808741,,,,,,
LN808742,,,,,,
LN808743,,,,,,
LN808744,,,,,,
LN845875,3,77.165,3k,94.474,220-321,
LN845876,3,95.538,3a,92.408,220-321,
LN845877,3,93.701,3a,91.099,220-321,
LN845878,3,77.428,3k,97.368,220-321,
LN845879,3,97.354,3a,93.438,221-321,
LN845880,3,79.265,3k,95.000,220-321,
LN845881,3,92.593,3a,90.814,221-321,
LN845882,3,93.701,3a,91.623,220-321,
LN845883,3,94.974,3a,92.126,221-321,
LT623776,1,81.250,1b,92.614,224-321,
LT623777,1,79.747,1b,93.103,236-321,
LT623778,1,81.818,1b,93.750,224-321,
LT623779,1,82.229,1b,94.578,224-321,
LT623780,3,92.614,3a,88.952,224-321,
LT623781,3,93.466,3a,90.085,224-321,
LT623782,1,81.534,1b,93.182,224-321,
LT623783,1,82.386,1b,93.750,224-321,
LT623784,1,81.534,1b,92.898,224-321,
LT623785,1,79.545,1b,92.898,224-321,
LT623786,1,80.682,1b,91.761,224-321,
LT623787,1,82.102,1b,94.318,224-321,
LT623788,1,80.682,1b,89.489,224-321,
LT623789,1,82.102,1b,92.898,224-321,
LT623790,1,82.102,1b,92.898,224-321,
LT623791,1,80.966,1b,92.330,224-321,
LT623792,1,82.955,1b,92.045,224-321,
LT623793,1,80.398,1b,92.898,224-321,
LT623794,1,81.250,1b,92.614,224-321,
LT623795,1,82.386,1b,92.898,224-321,
LT623796,1,81.534,1b,93.466,224-321,
LT623797,1,82.955,1b,93.750,224-321,
LT623798,1,84.091,1b,93.182,224-321,
LT623799,1,78.693,1b,90.057,224-321,
LT623800,1,80.114,1b,93.182,224-321,
LT623801,1,82.102,1b,91.761,224-321,
LT623802,1,79.830,1b,92.614,224-321,
LT623803,1,80.682,1b,92.045,224-321,
LT623804,1,81.250,1b,92.614,224-321,
LT623805,1,80.682,1b,90.625,224-321,
LT623806,1,80.398,1b,91.477,224-321,
LT623807,1,81.250,1b,92.898,224-321,
LT623808,1,82.386,1b,94.034,224-321,
LT623809,1,80.398,1b,92.898,224-321,
LT623810,1,79.545,1b,91.477,224-321,
LT623811,1,81.250,1b,92.045,224-321,
LT623812,1,80.398,1b,92.330,224-321,
LT623813,1,80.114,1b,94.886,224-321,
LT623814,1,81.534,1b,92.045,224-321,
LT623815,1,81.534,1b,93.750,224-321,
LT623816,1,81.818,1b,92.614,224-321,
LT623817,1,82.670,1b,91.761,224-321,
LT623818,1,79.261,1b,91.193,224-321,
LT623819,1,82.102,1b,94.318,224-321,
LT623820,1,82.670,1b,92.898,224-321,
LT623821,1,82.670,1b,92.898,224-321,
LT623822,1,82.102,1b,94.318,224-321,
LT623823,1,82.102,1b,94.034,224-321,
LT623824,1,80.114,1b,91.761,224-321,
LT623825,1,82.670,1b,93.182,224-321,
LT623826,1,79.545,1b,92.614,224-321,
LT623827,1,81.250,1b,92.898,224-321,
LT623828,1,79.830,1b,92.045,224-321,
LT623829,1,80.398,1b,93.750,224-321,
LT623830,1,81.534,1b,94.318,224-321,
LT623831,1,81.534,1b,93.750,224-321,
LT623832,2,91.193,2a,91.477,224-321,
LT623833,1,80.398,1b,93.182,224-321,
LT623834,1,82.670,1b,94.318,224-321,
LT623835,1,81.818,1b,94.886,224-321,
LT623836,1,81.818,1b,93.466,224-321,
LT623837,1,81.534,1b,92.614,224-321,
M32084,1,96.710,1a,100.000,150-321,Yes
M55973,,,,,,
M55974,1,99.123,1a,99.123,,
M58335,1,82.459,1b,100.000,150-321,Yes
M60220,,,,,,
M60221,,,,,,
M62321,1,97.011,1a,100.000,150-321,Yes
M62383,1,99.903,1a,99.028,150-321,Yes
M62384,1,97.959,1a,97.182,150-321,Yes
M62385,,,,,,
M62386,,,,,,
M63714,1,85.496,1b,100.000,288-321,
M63715,1,85.606,1b,92.364,288-321,
M63716,1,87.405,1b,93.091,288-321,
M63719,1,85.227,1b,93.091,288-321,
M63720,1,85.878,1b,92.727,288-321,
M63722,1,83.636,1b,94.526,288-321,
M63723,1,87.879,1b,93.818,288-321,
M63726,1,86.260,1b,93.091,288-321,
M63727,1,85.496,1b,97.091,288-321,
M63728,1,86.641,1b,93.818,288-321,
M63729,,,,,,
M63735,1,86.364,1b,93.091,288-321,
M63736,1,86.641,1b,92.754,288-321,
M63737,1,85.878,1b,93.455,288-321,
M63738,1,86.641,1b,93.818,288-321,
M63739,1,85.878,1b,92.336,288-321,
M63740,1,85.878,1b,92.364,288-321,
M63741,1,85.878,1b,92.364,288-321,
M63742,1,85.878,1b,94.909,288-321,
M67463,1,98.872,1a,100.000,150-321,Yes
M84754,1,81.229,1b,93.514,150-321,Yes
M86766,,,,,,
M86767,,,,,,
M86768,,,,,,
M86770,,,,,,
M86772,,,,,,
M86773,,,,,,
M86774,,,,,,
M86775,,,,,,
M86776,,,,,,
M86777,,,,,,
M86778,,,,,,
M87630,1,80.110,1b,92.455,150-321,Yes
M94400,,,,,,
M94401,,,,,,
M94402,,,,,,
M94411,,,,,,
M94449,,,,,,
M94451,,,,,,
M94452,,,,,,
M94469,,,,,,
M95104,,,,,,
M95105,,,,,,
M96362,1,81.726,1b,93.909,150-321,Yes
MF000444,4,85.222,4k,95.320,224-321,
MF000445,4,83.290,4k,93.490,224-321,
MF000446,4,84.834,4r,91.232,224-321,
MF000447,4,83.149,4v,87.017,224-321,
MF000448,4,82.949,4k,94.470,224-321,
MF000449,4,85.117,4r,93.995,224-321,
MF000450,4,85.253,4k,94.009,224-321,
MF000451,4,84.658,4k,92.350,224-321,
MF000452,4,83.967,4q,90.761,224-321,
MF000453,4,82.432,4l,88.649,224-321,
MF000454,4,84.597,4k,93.128,224-321,
MF000455,4,83.060,4q,91.507,224-321,
MF000456,4,85.000,4r,92.500,224-321,
MF075259,1,82.591,1b,96.761,259-321,
MF075260,3,76.703,3b,91.039,245-321,
MF075262,3,94.615,3a,93.077,254-321,
MF075263,3,77.642,3b,88.618,257-321,
MF075264,3,79.476,3b,90.638,262-321,
MF075265,3,93.822,3a,93.436,255-321,
MF075266,1,96.356,1a,95.951,259-321,
MF075267,3,79.070,3b,91.694,243-321,
MF075268,3,77.912,3b,91.667,256-321,
MF075269,3,92.075,3a,91.321,258-321,
MF075270,3,92.926,3a,92.308,243-321,
MF075271,3,78.058,3b,91.367,248-321,
MF075272,3,76.241,3b,89.362,244-321,
MF075273,3,93.396,3a,91.536,236-321,
MF075274,3,92.835,3a,91.925,234-321,
MF075275,1,82.168,1b,93.728,246-321,
MF075276,3,94.393,3a,91.615,234-321,
MF075277,3,77.636,3b,90.127,237-321,
MF075278,3,93.210,3a,91.077,233-321,
MF075279,3,94.242,3a,91.843,231-321,
MF075280,3,92.994,3a,91.111,236-321,
MF075281,3,92.994,3a,91.111,236-321,
MF075282,3,93.231,3a,91.718,233-321,
MF075283,3,92.945,3a,91.437,232-321,
MF075284,3,75.618,3b,87.986,245-321,
MF109840,,,,,,
MF109841,,,,,,
MF109842,,,,,,
MF109843,,,,,,
MF109844,,,,,,
MF109845,,,,,,
MF109846,,,,,,
MF109847,,,,,,
MF109848,,,,,,
MF109849,,,,,,
MF109850,,,,,,
MF109851,,,,,,
MF109852,,,,,,
MF109853,,,,,,
MF109854,,,,,,
MF109855,,,,,,
MF109856,,,,,,
MF109857,,,,,,
MF109858,,,,,,
MF109859,,,,,,
MF109860,,,,,,
MF109861,,,,,,
MF109862,,,,,,
MF109863,,,,,,
MF109864,,,,,,
MF109865,,,,,,
MF109866,,,,,,
MF109867,,,,,,
MF109868,,,,,,
MF109869,,,,,,
MF109870,,,,,,
MF109871,,,,,,
MF109872,,,,,,
MF109873,,,,,,
MF109874,,,,,,
MF109875,,,,,,
MF109876,,,,,,
MF109877,,,,,,
MF109878,,,,,,
MF109879,,,,,,
MF109880,,,,,,
MF109881,,,,,,
MF109882,,,,,,
MF109883,,,,,,
MF109884,,,,,,
MF109885,,,,,,
MF109886,,,,,,
MF109887,,,,,,
MF109888,,,,,,
MF109889,,,,,,
MF114237,,,,,,
MF114238,,,,,,
MF114239,,,,,,
MF114240,,,,,,
MF114241,,,,,,
MF114242,,,,,,
MF114243,,,,,,
MF114244,,,,,,
MF114245,,,,,,
MF136918,,,,,,
MF136919,,,,,,
MF136920,,,,,,
MF136921,,,,,,
MF136922,,,,,,
MF136923,,,,,,
MF136924,,,,,,
MF136925,,,,,,
MF136926,,,,,,
MF136927,,,,,,
MF136928,,,,,,
MF136929,,,,,,
MF136930,,,,,,
MF136931,,,,,,
MF136932,,,,,,
MF136933,,,,,,
MF136934,,,,,,
MF136935,,,,,,
MF136936,,,,,,
MF136937,,,,,,
MF136938,,,,,,
MF136939,,,,,,
MF136940,,,,,,
MF136941,,,,,,
MF136942,,,,,,
MF136943,,,,,,
MF136944,,,,,,
MF136945,,,,,,
MF136946,,,,,,
MF136947,,,,,,
MF136948,,,,,,
MF136949,,,,,,
MF136950,,,,,,
MF136951,,,,,,
MF136952,,,,,,
MF136953,,,,,,
MF136954,,,,,,
MF136955,,,,,,
MF136956,,,,,,
MF136957,,,,,,
MF136958,,,,,,
MF136959,,,,,,
MF136960,,,,,,
MF136961,,,,,,
MF136962,,,,,,
MF136963,,,,,,
MF136964,,,,,,
MF136965,,,,,,
MF136966,,,,,,
MF136967,,,,,,
MF136968,,,,,,
MF136969,,,,,,
MF136970,,,,,,
MF136971,,,,,,
MF136972,,,,,,
MF136973,,,,,,
MF136974,,,,,,
MF136975,,,,,,
MF136976,,,,,,
MF136977,,,,,,
MF136978,,,,,,
MF136979,,,,,,
MF136980,,,,,,
MF136981,,,,,,
MF136982,,,,,,
MF136983,,,,,,
MF136984,,,,,,
MF136985,,,,,,
MF136986,,,,,,
MF136987,,,,,,
MF136988,,,,,,
MF136989,,,,,,
MF136990,,,,,,
MF136991,,,,,,
MF136992,,,,,,
MF136993,,,,,,
MF136994,,,,,,
MF136995,,,,,,
MF136996,,,,,,
MF136997,,,,,,
MF136998,,,,,,
MF136999,,,,,,
MF137000,,,,,,
MF137001,,,,,,
MF137002,,,,,,
MF137003,,,,,,
MF137004,,,,,,
MF137005,,,,,,
MF137006,,,,,,
MF137007,,,,,,
MF137008,,,,,,
MF137009,,,,,,
MF137010,,,,,,
MF137011,,,,,,
MF137012,,,,,,
MF137013,,,,,,
MF137014,,,,,,
MF137015,,,,,,
MF137016,,,,,,
MF137017,,,,,,
MF137018,,,,,,
MF137019,,,,,,
MF137020,,,,,,
MF137021,,,,,,
MF137022,,,,,,
MF137023,,,,,,
MF137024,,,,,,
MF137025,,,,,,
MF137026,,,,,,
MF137027,,,,,,
MF137028,,,,,,
MF137029,,,,,,
MF137030,,,,,,
MF137031,,,,,,
MF137032,,,,,,
MF137033,,,,,,
MF137034,,,,,,
MF137035,,,,,,
MF137036,,,,,,
MF137037,,,,,,
MF137038,,,,,,
MF137039,,,,,,
MF137040,,,,,,
MF137041,,,,,,
MF137042,,,,,,
MF137043,,,,,,
MF137044,,,,,,
MF137045,,,,,,
MF137046,,,,,,
MF137047,,,,,,
MF137048,,,,,,
MF137049,,,,,,
MF137050,,,,,,
MF137051,,,,,,
MF137052,,,,,,
MF137053,,,,,,
MF137054,,,,,,
MF137055,,,,,,
MF137056,,,,,,
MF137057,,,,,,
MF137058,,,,,,
MF137059,,,,,,
MF137060,,,,,,
MF137061,,,,,,
MF137062,,,,,,
MF137063,,,,,,
MF137064,,,,,,
MF137065,,,,,,
MF137066,,,,,,
MF137067,,,,,,
MF137068,,,,,,
MF137069,,,,,,
MF137070,,,,,,
MF137071,,,,,,
MF137072,,,,,,
MF137073,,,,,,
MF137074,,,,,,
MF137075,,,,,,
MF137076,,,,,,
MF137077,,,,,,
MF137078,,,,,,
MF137079,,,,,,
MF137080,,,,,,
MF137081,,,,,,
MF137082,,,,,,
MF137083,,,,,,
MF137084,,,,,,
MF137085,,,,,,
MF137086,,,,,,
MF137087,,,,,,
MF137088,,,,,,
MF137089,,,,,,
MF137090,,,,,,
MF137091,,,,,,
MF137092,,,,,,
MF137093,,,,,,
MF137094,,,,,,
MF137095,,,,,,
MF137096,,,,,,
MF137097,,,,,,
MF137098,,,,,,
MF137099,,,,,,
MF137100,,,,,,
MF137101,,,,,,
MF137102,,,,,,
MF137103,,,,,,
MF137104,,,,,,
MF137105,,,,,,
MF137106,,,,,,
MF137107,,,,,,
MF137108,,,,,,
MF137109,,,,,,
MF137110,,,,,,
MF137111,,,,,,
MF137112,,,,,,
MF137113,,,,,,
MF137114,,,,,,
MF137115,,,,,,
MF137116,,,,,,
MF137117,,,,,,
MF137118,,,,,,
MF137119,,,,,,
MF137120,,,,,,
MF137121,,,,,,
MF137122,,,,,,
MF137123,,,,,,
MF137124,,,,,,
MF137125,,,,,,
MF137126,,,,,,
MF137127,,,,,,
MF137128,,,,,,
MF137129,,,,,,
MF137130,,,,,,
MF137131,,,,,,
MF137132,,,,,,
MF137133,,,,,,
MF137134,,,,,,
MF137135,,,,,,
MF137136,,,,,,
MF137137,,,,,,
MF137138,,,,,,
MF137139,,,,,,
MF137140,,,,,,
MF137141,,,,,,
MF137142,,,,,,
MF137143,,,,,,
MF137144,,,,,,
MF137145,,,,,,
MF137146,,,,,,
MF137147,,,,,,
MF137148,,,,,,
MF137149,,,,,,
MF137150,,,,,,
MF137151,,,,,,
MF137152,,,,,,
MF137153,,,,,,
MF137154,,,,,,
MF137155,,,,,,
MF137156,,,,,,
MF137157,,,,,,
MF137158,,,,,,
MF137159,,,,,,
MF137160,,,,,,
MF137161,,,,,,
MF137162,,,,,,
MF137163,,,,,,
MF137164,,,,,,
MF182660,,,,,,
