Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KY460572,4,20.495,22.197,19.556,4.889,4.889,20.267,20.267,24.444,22.000,22.000,17.556,18.667,21.111,18.931,18.222,19.111,20.889,22.889,16.444,18.889,18.889,20.542,20.542,4d,4.889,4t,16.444
KY460573,4,20.225,22.727,18.667,5.778,5.778,19.778,19.778,24.444,22.667,22.667,18.222,18.889,21.111,18.040,17.556,18.000,21.333,22.000,16.222,18.404,18.404,21.670,21.670,4d,5.778,4t,16.222
KY460574,4,20.667,22.297,17.117,7.778,7.778,19.599,19.599,24.222,22.222,22.222,18.667,19.556,20.852,17.528,17.333,19.778,20.852,22.000,15.556,18.243,18.243,20.957,20.957,4d,7.778,4t,15.556
KY460575,4,20.000,22.748,18.468,6.444,6.444,20.713,20.713,25.333,22.444,22.444,19.556,19.111,22.870,18.202,18.222,20.222,21.525,21.951,17.333,18.694,18.694,22.323,22.323,4d,6.444,4t,17.333
KY460576,4,18.919,20.682,18.667,5.333,5.333,19.376,19.376,25.111,21.556,21.556,18.444,18.667,22.444,18.708,17.778,17.333,21.333,21.556,17.778,18.444,18.444,21.111,21.111,4d,5.333,4q,17.333
KY460577,4,10.000,21.136,14.444,17.111,17.111,17.149,17.149,21.111,20.404,20.404,16.444,21.556,20.667,18.040,19.274,19.333,18.851,23.318,18.610,17.778,17.778,23.702,23.702,4a,10.000,4c,14.444
KY460578,4,18.243,22.045,18.889,4.222,4.222,19.376,19.376,26.000,22.444,22.444,17.778,18.222,22.444,18.931,17.753,18.889,20.460,22.222,18.222,18.444,18.444,21.333,21.333,4d,4.222,4l,17.778
KY460579,4,19.369,21.525,17.778,8.889,8.889,20.490,20.490,24.444,22.889,22.889,17.778,20.000,21.556,17.372,18.444,16.444,22.000,21.111,16.889,18.222,18.222,20.000,20.000,4d,8.889,4q,16.444
KY460580,4,20.222,21.778,19.144,6.444,6.444,20.045,20.045,24.000,21.111,21.111,18.667,19.333,21.076,17.753,17.333,18.444,21.300,21.556,17.556,20.045,20.045,20.852,20.852,4d,6.444,4p,17.333
KY460581,4,20.721,21.300,18.444,6.222,6.222,20.713,20.713,26.000,22.667,22.667,17.333,18.889,21.556,19.822,18.427,19.111,21.556,21.778,18.222,19.111,19.111,22.222,22.222,4d,6.222,4l,17.333
KY460582,4,20.721,21.300,18.444,6.000,6.000,20.490,20.490,24.444,22.222,22.222,18.000,19.333,20.889,19.154,17.303,19.111,21.556,21.333,18.000,18.889,18.889,20.000,20.000,4d,6.000,4p,17.303
KY460583,4,20.946,20.852,19.111,6.222,6.222,20.045,20.045,26.444,22.444,22.444,18.222,19.778,23.111,19.376,19.326,19.111,21.556,22.000,18.667,18.889,18.889,21.333,21.333,4d,6.222,4l,18.222
KY460584,4,18.493,20.690,17.580,7.333,7.333,20.267,20.267,24.889,22.603,22.603,17.556,19.556,21.689,17.849,17.580,16.667,22.146,22.889,17.778,17.352,17.352,21.495,21.495,4d,7.333,4q,16.667
KY460585,4,19.820,21.300,18.000,6.667,6.667,18.931,18.931,24.444,22.000,22.000,17.778,18.444,22.444,18.263,17.333,18.222,21.111,22.222,17.556,19.778,19.778,21.333,21.333,4d,6.667,4p,17.333
KY460586,4,11.556,23.767,14.889,17.333,17.333,19.551,19.551,22.000,21.300,21.300,19.333,20.000,20.889,19.154,20.408,21.778,19.080,22.422,18.610,19.111,19.111,24.889,24.889,4a,11.556,4c,14.889
KY460587,4,19.556,22.748,19.369,7.778,7.778,19.822,19.822,24.222,22.000,22.000,19.556,19.111,21.525,17.528,18.000,18.667,22.422,22.222,16.889,19.595,19.595,20.957,20.957,4d,7.778,4t,16.889
KY460588,4,19.369,21.300,18.444,5.111,5.111,19.822,19.822,25.111,21.778,21.778,17.111,19.333,21.778,18.708,17.079,18.444,20.889,21.778,18.000,18.667,18.667,20.667,20.667,4d,5.111,4l,17.111
KY460589,4,20.000,20.920,18.721,5.936,5.936,20.366,20.366,26.168,22.374,22.374,17.273,18.037,21.233,19.222,17.321,18.721,21.461,22.146,18.950,19.635,19.635,20.920,20.920,4d,5.936,4l,17.273
KY460590,4,20.000,22.222,17.342,4.889,4.889,20.713,20.713,24.444,21.333,21.333,17.333,18.444,20.852,17.303,17.556,17.778,20.628,22.444,16.000,18.243,18.243,20.273,20.273,4d,4.889,4t,16.000
KY460591,4,21.333,24.444,18.243,8.444,8.444,21.381,21.381,24.889,22.889,22.889,18.444,18.889,21.749,18.876,18.889,19.333,22.422,22.889,18.667,20.270,20.270,22.646,22.646,4d,8.444,4l,18.444
KY460592,4,20.667,22.889,19.369,7.778,7.778,19.822,19.822,25.111,22.444,22.444,18.222,18.444,21.973,18.202,17.556,18.444,21.973,21.111,18.222,18.694,18.694,22.197,22.197,4d,7.778,4p,17.556
KY460593,4,19.144,22.197,18.222,3.556,3.556,20.935,20.935,25.778,21.778,21.778,18.000,18.667,21.333,18.708,17.978,19.111,22.222,22.000,18.000,18.444,18.444,22.000,22.000,4d,3.556,4t,18.000
KY460594,4,20.444,23.333,18.694,7.556,7.556,20.713,20.713,25.556,22.889,22.889,18.222,19.333,22.197,18.652,18.652,19.333,22.274,24.000,17.556,19.144,19.144,21.640,21.640,4d,7.556,4t,17.556
KY460595,4,19.595,21.300,19.111,4.444,4.444,20.267,20.267,26.000,22.222,22.222,18.000,18.222,20.889,18.708,17.978,18.000,22.444,22.444,18.444,18.667,18.667,21.333,21.333,4d,4.444,4q,18.000
KY460596,4,19.144,21.818,19.556,8.444,8.444,20.490,20.490,25.111,22.222,22.222,18.222,20.889,22.222,17.595,18.444,17.778,22.222,22.444,16.667,18.889,18.889,21.778,21.778,4d,8.444,4t,16.667
KY460597,4,20.270,20.628,19.369,5.830,5.830,20.225,20.225,24.664,21.951,21.951,16.856,18.386,21.749,19.775,17.937,18.243,22.197,22.616,17.960,17.793,17.793,20.852,20.852,4d,5.830,4l,16.856
KY460598,4,19.333,21.396,18.919,7.333,7.333,20.045,20.045,25.556,22.222,22.222,17.778,18.889,22.197,18.652,17.528,18.889,21.525,22.444,17.556,19.595,19.595,21.525,21.525,4d,7.333,4t,17.556
KY460599,4,20.090,20.230,19.178,5.556,5.556,20.935,20.935,24.444,22.000,22.000,17.333,18.444,22.222,19.822,17.753,20.000,20.889,22.889,18.889,19.178,19.178,21.333,21.333,4d,5.556,4l,17.333
KY460600,4,20.046,21.379,18.950,6.874,6.874,20.000,20.000,25.499,21.918,21.918,17.295,18.493,20.776,19.680,18.014,18.493,20.091,22.374,18.493,19.406,19.406,20.920,20.920,4d,6.874,4l,17.295
KY460601,4,20.444,22.444,19.144,7.111,7.111,19.599,19.599,23.778,21.778,21.778,18.000,20.667,22.197,17.978,17.778,19.111,22.870,23.556,17.111,18.243,18.243,22.323,22.323,4d,7.111,4t,17.111
KY460602,4,19.635,21.445,18.265,5.322,5.322,20.366,20.366,24.444,22.000,22.000,17.580,18.721,21.640,17.391,16.222,17.352,21.185,22.616,16.408,18.265,18.265,20.872,20.872,4d,5.322,4p,16.222
KY460603,4,19.595,21.525,18.889,5.111,5.111,20.713,20.713,24.222,20.667,20.667,18.222,18.444,21.333,18.708,17.778,18.222,20.889,21.556,18.667,18.000,18.000,21.778,21.778,4d,5.111,4p,17.778
KY460604,4,19.595,20.852,19.556,5.333,5.333,20.713,20.713,24.222,21.111,21.111,17.556,18.667,22.222,19.822,17.528,19.333,21.111,22.667,18.667,19.111,19.111,20.667,20.667,4d,5.333,4l,17.556
KY460605,4,18.919,20.404,18.889,4.444,4.444,20.935,20.935,25.333,20.889,20.889,17.333,17.556,20.444,18.708,17.333,18.000,20.667,21.778,17.333,18.444,18.444,20.222,20.222,4d,4.444,4m,17.556
KY460606,4,19.820,21.076,18.889,4.667,4.667,20.267,20.267,25.333,21.778,21.778,16.889,18.444,20.667,18.486,16.629,18.000,22.000,20.889,18.222,19.111,19.111,20.889,20.889,4d,4.667,4l,16.889
KY460607,4,19.362,21.028,19.187,4.900,4.900,20.320,20.320,26.726,21.896,21.896,16.856,18.736,20.993,18.326,16.930,17.833,22.374,21.689,19.413,17.833,17.833,22.348,22.348,4d,4.900,4l,16.856
KY460608,4,19.333,23.333,18.468,7.111,7.111,20.267,20.267,23.778,21.219,21.219,17.333,20.000,20.852,16.629,17.778,17.778,21.525,22.000,17.778,18.468,18.468,21.749,21.749,4d,7.111,4o,16.629
KY460609,4,19.333,21.778,17.793,5.778,5.778,19.822,19.822,24.000,21.111,21.111,18.667,18.667,21.076,18.652,16.889,18.000,20.852,21.556,16.667,18.694,18.694,20.273,20.273,4d,5.778,4t,16.667
KY460610,4,20.667,22.667,17.117,5.556,5.556,21.381,21.381,24.444,21.556,21.556,17.778,18.667,21.300,18.876,17.111,19.111,21.973,22.222,17.333,19.144,19.144,21.300,21.300,4d,5.556,4p,17.111
KY460611,4,20.273,20.230,18.721,4.677,4.677,20.089,20.089,25.167,21.461,21.461,17.372,18.040,21.005,19.222,16.859,18.721,20.776,21.918,18.493,18.950,18.950,21.029,21.029,4d,4.677,4l,17.372
KY460612,4,19.820,21.300,19.111,4.667,4.667,21.604,21.604,25.556,21.556,21.556,18.222,18.444,21.333,19.376,18.427,18.889,21.556,22.667,18.222,19.111,19.111,21.111,21.111,4d,4.667,4m,18.444
KY460613,4,20.399,22.667,18.919,7.778,7.778,21.778,21.778,24.889,21.778,21.778,18.667,19.111,22.870,19.101,17.528,20.667,21.749,23.556,18.222,20.225,20.225,22.870,22.870,4d,7.778,4p,17.528
KY460614,4,22.788,25.000,20.628,9.292,9.292,22.494,22.494,26.667,23.778,23.778,19.469,21.239,24.215,21.348,20.358,21.903,22.545,24.444,18.805,21.525,21.525,23.356,23.356,4d,9.292,4t,18.805
KY460615,4,20.091,21.445,21.005,9.111,9.111,21.896,21.896,25.000,23.928,23.928,19.863,19.556,23.007,18.907,19.683,18.493,22.506,22.889,18.736,18.950,18.950,22.500,22.500,4d,9.111,4q,18.493
KY460616,4,19.778,22.072,18.919,7.111,7.111,19.376,19.376,25.333,22.889,22.889,17.333,18.667,21.749,17.303,17.556,18.000,20.628,21.333,16.000,18.243,18.243,21.185,21.185,4d,7.111,4t,16.000
KY460617,4,19.820,20.852,18.889,6.000,6.000,20.267,20.267,24.222,20.667,20.667,17.333,18.667,21.556,18.040,18.222,18.222,21.556,21.556,17.778,17.556,17.556,21.778,21.778,4d,6.000,4l,17.333
KY460618,4,20.616,23.333,19.540,8.407,8.407,19.524,19.524,23.358,22.683,22.683,18.009,19.540,23.005,18.433,18.805,19.194,20.331,21.634,18.363,19.118,19.118,22.651,22.651,4d,8.407,4t,18.363
KY460619,4,19.111,22.444,19.595,7.111,7.111,20.713,20.713,24.889,20.889,20.889,17.556,20.000,22.422,18.652,17.753,19.778,21.300,23.111,17.333,19.820,19.820,21.525,21.525,4d,7.111,4t,17.333
KY460620,4,19.333,20.444,18.919,4.222,4.222,20.935,20.935,25.333,20.667,20.667,18.000,18.667,21.525,19.101,17.303,18.444,21.300,22.222,18.000,18.243,18.243,21.300,21.300,4d,4.222,4p,17.303
KY460621,4,21.333,23.111,19.595,8.889,8.889,20.490,20.490,25.778,23.111,23.111,19.333,19.333,22.870,18.202,17.556,18.889,22.646,22.173,17.333,19.369,19.369,21.412,21.412,4d,8.889,4t,17.333
KY697852,4,21.111,22.905,17.827,22.222,22.222,23.677,23.677,17.270,18.384,18.384,20.000,20.168,20.334,20.000,21.448,19.832,7.778,24.302,22.222,20.391,20.391,23.677,23.677,4r,7.778,4g,17.270
KY697853,4,21.111,22.905,17.827,22.222,22.222,23.677,23.677,17.270,18.384,18.384,20.000,20.168,20.334,20.000,21.448,19.832,7.778,24.302,22.222,20.391,20.391,23.677,23.677,4r,7.778,4g,17.270
KY697854,4,23.056,24.022,19.499,22.778,22.778,25.348,25.348,18.663,18.663,18.663,21.667,21.289,20.613,20.000,23.120,21.229,9.444,24.860,24.722,22.067,22.067,25.070,25.070,4r,9.444,4k,18.663
KY697855,4,23.056,23.743,20.891,22.778,22.778,22.841,22.841,18.106,17.827,17.827,21.667,21.849,21.448,22.222,21.727,21.788,7.222,26.536,,21.788,21.788,23.398,23.398,4r,7.222,4k,17.827
KY697856,4,18.889,21.727,12.813,17.270,17.270,15.000,15.000,22.284,20.613,20.613,17.778,19.328,19.777,17.500,16.156,16.480,20.278,17.598,17.500,18.156,18.156,19.444,19.444,4c,12.813,4f,15.000
KY697857,4,11.944,22.067,14.763,18.663,18.663,15.556,15.556,21.727,18.106,18.106,15.833,21.008,18.384,16.111,15.599,16.760,19.444,21.508,18.611,17.039,17.039,22.006,22.006,4a,11.944,4c,14.763
KY697858,4,17.827,20.670,14.167,16.156,16.156,17.270,17.270,17.222,18.056,18.056,16.713,17.778,16.389,15.877,13.370,16.760,20.891,18.994,8.357,17.039,17.039,20.056,20.056,4t,8.357,4p,13.370
KY697859,4,20.891,22.284,18.333,23.398,23.398,20.891,20.891,20.222,18.889,18.889,20.613,20.278,9.722,17.827,21.448,19.553,21.448,20.391,20.334,18.436,18.436,23.398,23.398,4n,9.722,4o,17.827
KY697860,4,18.663,22.626,18.384,20.056,20.056,18.384,18.384,22.284,19.777,19.777,8.357,21.614,18.942,18.663,17.270,16.716,21.727,21.788,20.334,16.480,16.480,21.727,21.727,4l,8.357,4v,16.480
KY697861,4,20.334,21.448,17.778,21.389,21.389,18.384,18.384,19.167,17.500,17.500,18.942,19.722,6.111,16.156,18.942,18.156,20.613,20.950,20.056,18.715,18.715,21.170,21.170,4n,6.111,4o,16.156
KY697862,4,18.384,22.346,17.827,19.499,19.499,17.827,17.827,22.006,19.499,19.499,8.357,20.749,18.663,18.384,16.992,16.129,21.727,21.229,19.777,16.201,16.201,21.448,21.448,4l,8.357,4v,16.201
KY697863,4,9.444,22.905,14.763,19.114,19.114,16.944,16.944,24.513,20.056,20.056,15.000,21.008,17.270,17.778,15.599,18.715,22.222,18.994,16.944,18.156,18.156,23.120,23.120,4a,9.444,4c,14.763
KY697864,4,12.500,22.346,15.877,18.056,18.056,18.889,18.889,24.234,22.284,22.284,17.778,21.008,18.106,16.667,17.827,18.156,22.500,20.950,19.167,18.994,18.994,24.444,24.444,4a,12.500,4c,15.877
LC368356,4,9.773,20.074,14.535,17.653,17.653,17.865,17.865,19.662,20.085,20.085,16.702,20.032,18.288,18.023,18.129,17.380,19.968,19.926,18.605,17.653,17.653,20.190,20.190,4a,9.773,4c,14.535
LC368357,4,11.041,20.983,15.116,17.336,17.336,17.759,17.759,19.556,19.450,19.450,17.230,19.387,18.849,18.288,17.812,17.918,19.926,19.345,18.076,18.235,18.235,20.349,20.349,4a,11.041,4c,15.116
LC368414,4,10.460,20.455,14.958,17.433,17.433,18.182,18.182,19.397,19.873,19.873,17.230,19.715,19.027,18.975,18.321,17.485,19.704,19.820,18.436,18.215,18.215,20.402,20.402,4a,10.460,4c,14.958
LC642115,4,11.905,22.698,15.103,17.965,17.965,19.524,19.524,23.333,22.063,22.063,16.667,21.270,20.000,18.571,19.078,18.095,21.587,21.746,18.571,18.760,18.760,22.540,22.540,4a,11.905,4c,15.103
KT233294,4,19.397,22.240,18.975,19.229,19.229,19.493,19.493,20.919,20.697,20.697,20.285,10.829,18.816,18.110,19.186,18.753,20.655,20.972,19.662,19.757,19.757,21.723,21.723,4m,10.829,4o,18.110
KT735185,4,10.195,20.391,14.323,16.913,16.913,17.759,17.759,19.080,19.609,19.609,16.649,19.027,17.970,18.393,17.548,17.327,19.863,19.503,18.658,18.076,18.076,19.979,19.979,4a,10.195,4c,14.323
KU180713,4,14.897,21.882,14.369,18.340,18.340,17.653,17.653,20.349,19.556,19.556,17.169,19.229,17.961,17.706,17.908,17.970,19.133,19.345,18.235,17.644,17.644,19.915,19.915,4c,14.369,4a,14.897
KU180715,4,19.440,19.810,19.186,4.332,4.332,18.648,18.648,20.908,19.546,19.546,16.790,18.700,19.017,18.196,17.116,17.961,20.021,20.950,18.975,18.321,18.321,18.806,18.806,4d,4.332,4l,16.790
KU871283,4,18.965,20.391,18.499,5.494,5.494,18.489,18.489,20.866,20.127,20.127,16.799,18.119,18.499,18.648,16.490,17.485,19.599,20.116,18.605,18.163,18.163,18.816,18.816,4d,5.494,4p,16.490
KU871284,4,18.965,20.285,18.552,5.547,5.547,18.436,18.436,20.919,19.968,19.968,16.852,18.225,18.552,18.595,16.438,17.433,19.599,20.116,18.605,18.110,18.110,18.869,18.869,4d,5.547,4p,16.438
KU871285,4,19.229,20.814,19.186,5.335,5.335,18.806,18.806,20.814,19.863,19.863,17.538,18.331,18.975,18.648,17.019,17.591,20.180,20.655,19.027,18.427,18.427,19.292,19.292,4d,5.335,4p,17.019
KU871286,4,19.334,19.915,18.763,4.226,4.226,18.489,18.489,20.011,19.123,19.123,17.265,18.912,19.229,17.774,17.433,17.485,20.180,20.106,19.609,18.057,18.057,19.450,19.450,4d,4.226,4q,17.485
KU871287,4,19.176,20.391,19.292,4.279,4.279,18.753,18.753,21.067,19.757,19.757,17.159,18.965,19.493,18.278,17.010,17.750,20.127,20.633,19.239,18.215,18.215,19.292,19.292,4d,4.279,4p,17.010
KU871288,4,17.961,20.919,17.759,18.331,18.331,18.595,18.595,18.595,19.588,19.588,19.229,7.501,17.970,17.318,18.446,18.014,19.863,20.327,18.278,18.912,18.912,20.655,20.655,4m,7.501,4o,17.318
KU871289,4,9.768,20.666,14.958,18.393,18.393,17.230,17.230,20.296,19.292,19.292,17.019,18.816,18.658,18.648,17.178,17.802,19.926,19.915,18.806,17.653,17.653,20.243,20.243,4a,9.768,4c,14.958
KU871290,4,9.979,20.983,15.011,18.331,18.331,17.336,17.336,20.455,19.503,19.503,17.178,18.975,19.186,18.859,17.653,17.908,20.243,19.968,18.965,17.918,17.918,20.507,20.507,4a,9.979,4c,15.011
KU871291,4,10.560,20.772,15.169,18.288,18.288,17.706,17.706,20.137,19.345,19.345,16.860,18.552,19.080,18.965,17.548,17.697,20.455,19.863,19.123,17.759,17.759,20.137,20.137,4a,10.560,4c,15.169
KU871292,4,9.504,20.877,14.641,17.961,17.961,17.548,17.548,19.503,20.032,20.032,16.543,19.176,18.076,17.759,17.072,17.433,19.979,18.922,18.859,18.129,18.129,19.556,19.556,4a,9.504,4c,14.641
KU871293,4,10.037,20.655,14.641,17.600,17.600,17.072,17.072,19.609,19.767,19.767,16.966,18.489,18.340,18.393,18.182,17.063,19.767,19.133,17.865,18.743,18.743,20.021,20.021,4a,10.037,4c,14.641
KX159174,4,20.573,21.754,19.224,4.040,4.040,19.697,19.697,24.242,20.742,20.742,18.718,19.024,20.911,19.224,18.212,18.044,21.585,21.886,18.381,19.192,19.192,21.212,21.212,4d,4.040,4q,18.044
KX159175,4,21.222,22.260,19.591,4.259,4.259,20.102,20.102,24.361,21.465,21.465,18.676,19.864,21.222,19.591,18.166,18.336,21.732,22.071,18.676,19.007,19.007,21.222,21.222,4d,4.259,4q,18.336
KX159176,4,20.573,21.754,19.224,3.704,3.704,19.697,19.697,23.906,20.742,20.742,18.550,19.024,20.911,19.224,18.212,18.044,21.417,21.717,18.381,19.192,19.192,20.875,20.875,4d,3.704,4q,18.044
KX159177,4,20.405,21.585,19.056,3.872,3.872,19.529,19.529,24.074,20.573,20.573,18.718,18.855,20.742,19.056,18.044,17.875,21.585,21.886,18.212,19.024,19.024,21.044,21.044,4d,3.872,4q,17.875
KX159178,4,21.244,22.318,19.344,4.491,4.491,20.553,20.553,25.043,21.934,21.934,18.307,19.171,21.244,19.204,18.307,18.826,21.762,22.280,18.135,19.171,19.171,21.071,21.071,4d,4.491,4t,18.135
KX159179,4,21.306,22.165,19.449,4.296,4.296,20.103,20.103,24.570,21.306,21.306,18.729,19.416,21.306,19.588,18.557,18.213,21.649,22.165,18.729,19.105,19.105,20.998,20.998,4d,4.296,4q,18.213
KX159180,4,21.170,22.375,19.793,4.131,4.131,20.138,20.138,23.924,21.343,21.343,18.761,19.621,21.515,19.621,18.417,18.417,21.515,22.031,18.761,18.933,18.933,21.343,21.343,4d,4.131,4q,18.417
KX159181,4,10.788,23.630,15.582,19.521,19.521,19.349,19.349,23.630,21.575,21.575,18.151,21.404,20.205,20.034,18.664,17.979,22.603,22.260,19.863,17.466,17.466,24.658,24.658,4a,10.788,4c,15.582
KX159182,4,11.433,22.089,15.017,18.942,18.942,18.601,18.601,22.432,22.432,22.432,17.436,21.502,20.719,19.349,18.601,17.918,22.696,21.843,18.430,17.295,17.295,23.801,23.801,4a,11.433,4c,15.017
KX159183,4,10.847,22.526,14.746,18.983,18.983,18.475,18.475,22.203,21.864,21.864,17.627,20.847,20.000,19.153,18.136,17.627,22.542,21.525,18.305,16.610,16.610,23.729,23.729,4a,10.847,4c,14.746
KX159184,4,11.054,23.459,15.332,19.728,19.728,18.569,18.569,22.998,22.147,22.147,17.517,20.918,20.748,19.250,18.537,18.027,22.789,22.109,19.388,17.637,17.637,24.320,24.320,4a,11.054,4c,15.332
KX159185,4,11.092,23.630,15.358,20.307,20.307,18.942,18.942,22.945,22.089,22.089,17.436,21.160,20.719,19.521,18.771,18.430,22.867,22.184,19.625,17.637,17.637,23.973,23.973,4a,11.092,4c,15.358
KX159186,4,11.205,22.945,15.503,19.525,19.525,18.058,18.058,22.828,21.976,21.976,17.997,21.562,20.883,19.932,18.506,17.827,23.090,20.883,19.525,17.979,17.979,24.958,24.958,4a,11.205,4c,15.503
KX159187,4,10.678,23.630,15.763,20.339,20.339,18.814,18.814,23.220,22.034,22.034,18.136,21.695,21.017,20.169,18.983,17.966,22.881,22.034,20.169,18.151,18.151,24.746,24.746,4a,10.678,4c,15.763
KX159188,4,20.990,22.089,19.454,3.754,3.754,19.795,19.795,23.973,21.062,21.062,18.462,19.454,21.062,19.349,18.089,18.259,21.331,21.843,18.430,18.836,18.836,20.890,20.890,4d,3.754,4p,18.089
KX159189,4,10.239,23.116,15.529,19.113,19.113,18.089,18.089,22.774,22.089,22.089,17.778,21.160,20.719,19.692,18.771,17.918,23.038,22.696,19.795,16.952,16.952,24.658,24.658,4a,10.239,4c,15.529
OK001629,4,12.935,23.754,15.423,20.266,20.266,18.439,18.439,22.554,22.886,22.886,17.608,21.891,20.398,19.071,19.601,19.900,22.222,23.179,18.905,19.767,19.767,24.585,24.585,4a,12.935,4c,15.423
OK001630,4,18.533,22.967,14.836,18.462,18.462,19.186,19.186,23.745,22.780,22.780,18.701,22.780,21.622,20.270,19.846,20.617,22.266,22.763,18.112,20.617,20.617,22.201,22.201,4c,14.836,4t,18.112
OK001631,4,20.295,21.731,19.188,5.157,5.157,21.033,21.033,24.354,21.033,21.033,18.232,19.188,21.731,19.557,17.159,18.081,21.667,21.956,18.081,18.819,18.819,21.218,21.218,4d,5.157,4p,17.159
OK001632,4,11.974,23.825,15.696,19.741,19.741,18.285,18.285,23.987,22.042,22.042,17.666,20.227,20.097,18.932,18.285,18.639,23.015,23.339,20.908,17.828,17.828,23.825,23.825,4a,11.974,4c,15.696
OK001633,4,10.841,23.663,15.372,20.097,20.097,18.801,18.801,24.635,22.366,22.366,17.666,22.654,20.421,19.256,19.194,19.125,21.880,21.556,20.259,19.935,19.935,23.825,23.825,4a,10.841,4c,15.372
OK001634,4,10.859,24.188,15.721,19.156,19.156,19.287,19.287,22.476,19.805,19.805,18.669,19.449,20.847,17.886,18.639,19.968,21.987,21.916,18.831,19.643,19.643,24.104,24.104,4a,10.859,4c,15.721
OK001635,4,8.960,23.040,14.767,18.780,18.780,18.620,18.620,23.274,20.640,20.640,16.854,20.064,20.225,18.459,17.978,18.400,22.793,20.385,19.262,18.560,18.560,24.800,24.800,4a,8.960,4c,14.767
OK001636,4,19.968,21.900,18.710,18.680,18.680,20.984,20.984,22.787,19.807,19.807,19.355,20.484,21.475,12.721,19.355,19.807,23.387,22.544,19.180,18.035,18.035,22.623,22.623,4o,12.721,4v,18.035
OK001637,4,12.763,25.608,15.670,20.908,20.908,19.709,19.709,25.608,24.311,24.311,18.152,22.617,21.232,19.709,20.194,21.232,22.204,23.987,20.259,20.421,20.421,24.797,24.797,4a,12.763,4c,15.670
OK001638,4,11.974,24.149,16.181,20.227,20.227,19.256,19.256,23.339,22.366,22.366,18.152,20.388,20.908,20.388,19.256,18.963,24.149,23.177,21.070,17.666,17.666,24.635,24.635,4a,11.974,4c,16.181
OK001639,4,20.069,22.399,18.718,8.463,8.463,18.544,18.544,22.664,21.416,21.416,17.241,19.435,20.451,18.339,15.862,17.108,20.069,21.071,17.586,18.310,18.310,19.550,19.550,4d,8.463,4p,15.862
OK001640,4,11.812,24.311,16.505,21.556,21.556,18.801,18.801,24.635,23.015,23.015,18.314,21.845,20.421,18.770,19.741,19.773,23.663,23.339,19.935,19.935,19.935,24.086,24.086,4a,11.812,4c,16.505
OK001641,4,11.360,22.203,16.007,20.654,20.654,18.933,18.933,22.031,21.515,21.515,18.244,19.793,19.793,19.105,17.900,18.244,23.236,22.547,19.966,16.151,16.151,24.096,24.096,4a,11.360,4c,16.007
OK001642,4,12.882,23.349,15.806,19.163,19.163,19.516,19.516,23.710,22.061,22.061,17.581,20.806,20.968,20.129,19.032,17.713,22.258,21.900,20.000,19.002,19.002,25.161,25.161,4a,12.882,4c,15.806
OK001643,4,20.550,22.042,18.639,8.428,8.428,19.417,19.417,23.177,22.690,22.690,16.532,21.880,21.880,18.314,17.018,19.287,21.556,22.204,18.639,19.125,19.125,20.712,20.712,4d,8.428,4l,16.532
OK001644,4,11.327,23.663,16.181,21.232,21.232,19.773,19.773,23.339,22.366,22.366,17.666,22.330,20.583,19.417,20.388,19.287,24.473,23.501,20.746,18.801,18.801,,,4a,11.327,4c,16.181
OK001645,4,11.812,24.149,16.828,21.394,21.394,18.801,18.801,24.473,23.015,23.015,18.476,21.683,20.097,18.932,19.579,20.097,23.339,23.339,19.773,19.773,19.773,24.252,24.252,4a,11.812,4c,16.828
OM811664,4,18.935,21.183,17.274,18.340,18.340,17.970,17.970,18.499,18.393,18.393,16.808,18.532,6.550,17.433,18.278,16.332,19.556,18.975,18.076,17.274,17.274,19.123,19.123,4n,6.550,4q,16.332
OM811665,4,10.354,21.247,16.385,18.753,18.753,17.918,17.918,19.556,20.032,20.032,17.230,19.662,19.345,18.658,18.340,17.970,20.296,20.560,18.552,18.129,18.129,20.402,20.402,4a,10.354,4c,16.385
OM811666,4,9.926,20.560,14.958,18.393,18.393,17.918,17.918,19.397,19.556,19.556,17.072,19.080,18.763,18.110,17.706,17.812,19.651,19.450,18.700,17.918,17.918,19.979,19.979,4a,9.926,4c,14.958
OM884317,4,19.430,20.560,17.125,17.961,17.961,18.446,18.446,19.503,19.397,19.397,16.490,19.186,17.970,18.859,17.759,16.279,21.617,20.402,18.753,8.245,8.245,19.662,19.662,4v,8.245,4q,16.279
OM884318,4,19.440,20.021,20.243,19.704,19.704,19.176,19.176,15.628,8.980,8.980,19.493,20.074,19.503,18.215,19.239,19.704,19.387,21.976,20.137,19.440,19.440,19.609,19.609,4k,8.980,4g,15.628
OM884319,4,20.708,20.814,20.455,19.915,19.915,20.444,20.444,19.387,19.282,19.282,20.338,20.708,20.455,20.972,20.507,20.655,10.354,21.964,21.247,21.670,21.670,20.137,20.137,4r,10.354,4k,19.282
