Accession,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MK439200,6,26.198,26.198,28.834,23.148,23.313,10.123,23.547,24.923,31.788,30.225,30.249,31.511,30.462,28.939,29.167,29.167,23.151,23.148,25.000,26.780,31.111,22.222,22.222,18.827,29.260,29.260,25.688,25.688,23.077,23.077,30.671,30.671,19.753,27.759,27.759,31.090,31.090,21.843,21.843,30.449,30.449,25.231,29.582,29.582,29.487,6e,10.123,6u,18.827
MK439201,6,28.754,28.754,29.141,23.692,25.460,11.656,22.531,25.000,33.968,32.698,29.880,30.547,30.573,29.904,27.402,27.402,22.186,23.397,26.235,26.235,30.877,20.988,20.988,19.136,30.547,30.547,23.926,23.926,25.000,25.000,30.128,30.128,21.605,27.759,27.759,29.167,29.167,24.333,24.333,30.769,30.769,27.385,28.939,28.939,28.632,6e,11.656,6u,19.136
MK439202,6,26.349,26.349,27.304,23.457,23.006,9.509,23.457,23.457,30.249,30.225,29.893,30.717,27.986,29.936,27.564,27.564,21.222,22.531,25.926,27.160,31.273,20.679,20.679,18.210,29.260,29.260,25.153,25.153,24.038,24.038,30.696,30.696,20.370,25.850,25.850,28.846,28.846,21.667,21.667,27.437,27.437,27.077,28.939,28.939,31.111,6e,9.509,6u,18.210
MK439203,6,26.923,26.923,25.617,22.393,22.293,21.296,22.086,26.074,28.477,29.260,29.073,28.525,25.000,,24.204,24.204,19.632,8.589,21.472,21.472,,19.632,19.632,21.779,29.141,29.141,25.460,25.460,24.159,24.159,24.576,24.576,23.313,25.352,25.352,26.752,26.752,24.290,24.290,26.433,26.433,27.914,29.448,29.448,24.473,6p,8.589,6t,19.632
MK439204,6,30.255,30.255,29.693,24.691,23.313,11.656,24.074,24.308,32.028,32.154,31.206,30.717,30.272,31.511,30.573,30.573,25.617,25.000,25.962,25.085,31.636,20.679,20.679,20.062,30.547,30.547,26.606,26.606,22.930,22.930,29.073,29.073,23.148,29.831,29.831,32.484,32.484,24.000,24.000,33.121,33.121,29.321,29.582,29.582,32.484,6e,11.656,6u,20.062
MK439205,6,27.815,27.815,27.157,20.552,17.284,24.308,16.564,25.076,32.155,26.872,24.742,26.056,22.642,28.956,23.885,23.885,21.886,21.166,22.968,4.601,27.607,23.006,23.006,22.074,27.914,27.914,25.688,25.688,25.962,25.962,23.849,23.849,25.418,24.415,24.415,25.352,25.352,24.522,24.522,27.389,27.389,23.547,29.755,29.755,24.651,6r,4.601,6f,16.564
MK439206,6,27.302,27.302,28.834,25.309,23.620,11.350,22.154,23.692,30.605,32.476,30.961,29.352,29.693,30.547,28.344,28.344,22.293,24.691,26.282,24.308,30.909,20.370,20.370,19.136,29.487,29.487,26.074,26.074,23.642,23.642,30.159,30.159,20.679,27.891,27.891,31.847,31.847,24.444,24.444,30.892,30.892,27.077,27.389,27.389,27.004,6e,11.350,6u,19.136
MK439208,6,26.603,26.603,26.280,23.620,22.840,16.049,23.171,28.221,31.868,31.457,31.136,32.390,30.034,30.868,28.344,28.344,25.153,22.086,22.086,24.540,32.770,23.926,23.926,16.871,29.393,29.393,27.301,27.301,25.460,25.460,32.727,32.727,13.497,27.645,27.645,32.166,32.166,24.667,24.667,31.429,31.429,24.771,31.864,31.864,33.758,6xc,13.497,6e,16.049
MK439209,6,25.321,25.321,25.368,23.313,23.457,22.840,24.847,27.914,30.132,29.582,30.032,29.836,30.032,27.974,25.159,25.159,19.427,11.656,21.583,23.313,27.157,22.086,22.086,24.233,27.468,27.468,26.380,26.380,26.380,26.380,27.532,27.532,25.153,26.690,26.690,28.025,28.025,26.690,26.690,27.070,27.070,29.141,31.595,31.595,,6p,11.656,6o,19.427
MK439210,6,26.923,26.923,29.141,21.605,21.779,8.589,21.605,22.840,30.961,30.868,29.787,28.475,29.808,28.296,27.389,27.389,22.611,22.840,24.359,25.309,31.250,20.679,20.679,17.901,27.331,27.331,23.926,23.926,23.642,23.642,29.618,29.618,19.753,26.780,26.780,29.936,29.936,21.270,21.270,29.618,29.618,25.231,29.618,29.618,30.476,6e,8.589,6u,17.901
MK439211,6,27.152,27.152,25.879,19.325,18.210,25.000,16.258,23.242,32.372,29.712,23.711,26.056,23.585,28.221,23.885,23.885,24.540,20.552,23.794,4.601,26.606,22.086,22.086,23.620,25.704,25.704,25.382,25.382,26.518,26.518,26.524,26.524,25.753,24.667,24.667,23.509,23.509,24.841,24.841,26.752,26.752,22.324,27.914,27.914,23.256,6r,4.601,6f,16.258
MK439212,6,9.202,9.202,19.936,26.911,24.490,27.974,26.752,27.244,28.115,27.707,29.968,29.260,28.115,27.532,30.225,30.225,26.380,26.994,31.288,27.523,28.053,27.551,27.551,27.331,27.653,27.653,26.198,26.198,25.321,25.321,28.169,28.169,30.201,20.570,20.570,31.090,31.090,27.551,27.551,29.808,29.808,25.962,29.582,29.582,24.359,6a,9.202,6b,19.936
MK439213,6,27.483,27.483,27.796,20.859,17.901,25.926,17.485,25.382,33.333,30.351,26.289,27.465,28.053,29.448,25.478,25.478,24.233,22.393,25.723,6.748,27.673,22.699,22.699,23.926,27.113,27.113,25.382,25.382,26.518,26.518,27.439,27.439,27.914,26.333,26.333,27.619,27.619,25.796,25.796,28.025,28.025,24.465,30.982,30.982,25.581,6r,6.748,6f,17.485
MK439214,6,26.433,26.433,26.962,21.914,20.552,8.282,19.753,22.154,29.893,29.904,30.249,27.645,27.304,28.981,27.244,27.244,22.186,22.222,22.840,23.457,28.169,18.827,18.827,16.667,27.974,27.974,22.018,22.018,23.077,23.077,27.796,27.796,20.062,26.871,26.871,28.846,28.846,20.000,20.000,28.159,28.159,26.462,27.331,27.331,30.794,6e,8.282,6u,16.667
MK439216,6,26.032,26.032,28.912,24.691,23.313,12.577,23.765,25.000,30.249,32.797,31.915,31.633,29.054,30.868,27.653,27.653,23.473,22.611,27.160,27.160,32.673,21.605,21.605,19.444,32.154,32.154,25.846,25.846,24.915,24.915,30.169,30.169,20.988,26.761,26.761,30.255,30.255,22.667,22.667,30.573,30.573,,29.932,29.932,27.966,6e,12.577,6u,19.444
MK439217,6,27.707,27.707,28.221,23.457,23.620,11.350,24.847,26.769,32.384,32.797,32.624,32.154,31.090,29.260,28.617,28.617,24.759,23.765,26.235,26.852,29.043,22.840,22.840,20.062,29.260,29.260,26.074,26.074,25.000,25.000,30.449,30.449,20.062,27.119,27.119,31.847,31.847,26.349,26.349,31.529,31.529,28.395,31.511,31.511,30.380,6e,11.350,6xc,20.062
MK439218,6,26.752,26.752,24.345,24.691,21.779,10.429,22.222,24.000,30.249,30.547,29.289,28.912,30.032,27.707,28.846,28.846,21.865,22.222,25.926,25.926,31.353,19.444,19.444,19.136,28.296,28.296,24.540,24.540,22.867,22.867,29.808,29.808,20.370,25.597,25.597,31.090,31.090,22.667,22.667,30.128,30.128,26.543,29.260,29.260,30.794,6e,10.429,6u,19.136
MK439219,6,27.152,27.152,26.198,21.166,18.210,24.691,16.564,24.465,32.051,29.712,24.742,27.619,24.057,28.571,25.159,25.159,23.926,21.472,24.437,4.908,26.300,23.006,23.006,23.620,24.199,24.199,25.076,25.076,25.879,25.879,24.268,24.268,26.994,25.753,25.753,26.667,26.667,24.841,24.841,27.389,27.389,22.324,28.814,28.814,25.116,6r,4.908,6f,16.564
MK439221,6,26.462,26.462,28.834,23.385,23.313,8.896,22.222,23.385,30.961,30.159,32.492,29.904,30.573,29.260,28.205,28.205,23.794,23.077,24.074,25.617,31.023,19.753,19.753,19.136,28.939,28.939,24.847,24.847,23.962,23.962,29.167,29.167,21.605,27.797,27.797,29.808,29.808,22.333,22.333,29.167,29.167,25.846,28.617,28.617,31.410,6e,8.896,6u,19.136
MK439222,6,25.159,25.159,24.232,22.086,18.519,15.432,19.512,24.540,28.467,29.618,29.455,29.592,24.057,28.571,27.215,27.215,22.699,20.245,19.293,22.393,28.740,19.018,19.018,15.031,28.526,28.526,22.561,22.561,24.490,24.490,27.027,27.027,17.485,26.087,26.087,27.273,27.273,24.000,24.000,30.696,30.696,23.313,30.282,30.282,28.261,6u,15.031,6e,15.432
MK439223,6,26.923,26.923,27.914,22.154,21.166,7.362,21.914,21.846,30.272,31.013,28.372,28.669,29.010,28.754,26.241,26.241,23.077,21.605,22.531,26.543,28.521,18.519,18.519,16.049,28.846,28.846,25.231,25.231,20.423,20.423,29.712,29.712,20.062,25.850,25.850,30.868,30.868,21.667,21.667,28.159,28.159,26.462,26.603,26.603,31.833,6e,7.362,6u,16.049
MK439224,6,26.380,26.380,25.436,23.620,23.457,22.293,21.472,28.981,32.781,30.449,30.351,30.795,28.435,25.321,23.885,23.885,9.816,22.393,24.847,26.074,30.915,24.233,24.233,23.006,29.703,29.703,25.256,25.256,25.610,25.610,29.293,29.293,24.233,24.739,24.739,28.025,28.025,27.302,27.302,25.159,25.159,26.433,28.618,28.618,28.390,6o,9.816,6f,21.472
MK439226,6,26.984,26.984,26.316,23.457,20.859,8.896,22.840,23.148,30.605,30.868,27.103,29.693,28.328,28.939,27.070,27.070,21.296,21.975,24.679,25.617,29.961,19.444,19.444,17.593,28.939,28.939,24.847,24.847,24.383,24.383,30.159,30.159,20.679,28.528,28.528,29.618,29.618,20.064,20.064,29.299,29.299,26.769,28.344,28.344,27.542,6e,8.896,6u,17.593
MK439227,6,27.152,27.152,26.837,21.779,18.210,24.062,15.951,26.687,32.692,30.990,27.313,26.642,24.312,29.841,23.885,23.885,23.567,21.019,24.116,7.055,26.282,22.713,22.713,23.313,27.046,27.046,23.311,23.311,25.559,25.559,23.554,23.554,26.994,25.418,25.418,23.387,23.387,25.796,25.796,27.707,27.707,24.465,28.777,28.777,24.312,6r,7.055,6f,15.951
MK439229,6,27.622,27.622,25.175,22.630,22.531,16.049,21.341,27.301,30.508,30.671,30.657,32.390,30.375,29.073,24.820,24.820,23.313,23.006,22.086,26.074,31.179,23.006,23.006,13.804,29.393,29.393,26.606,26.606,25.460,25.460,32.209,32.209,6.135,26.190,26.190,29.618,29.618,25.000,25.000,28.159,28.159,24.465,30.982,30.982,33.051,6xc,6.135,6u,13.804
MK439230,6,28.526,28.526,29.755,22.840,22.699,9.202,22.222,24.615,32.028,32.476,31.673,30.717,29.592,30.547,26.335,26.335,23.885,23.765,24.679,25.085,,21.296,21.296,16.975,31.190,31.190,26.687,26.687,23.642,23.642,29.524,29.524,20.370,29.755,29.755,31.210,31.210,23.810,23.810,31.210,31.210,26.462,29.618,29.618,30.794,6e,9.202,6u,16.975
MK439231,6,28.834,28.834,28.704,22.086,23.148,20.900,21.543,26.603,29.299,28.239,27.698,27.986,28.528,26.688,24.359,24.359,21.222,19.018,4.908,24.116,29.373,22.186,22.186,22.508,27.119,27.119,26.994,26.994,26.687,26.687,22.791,22.791,22.086,28.475,28.475,27.564,27.564,26.087,26.087,28.526,28.526,25.080,25.746,25.746,26.977,6q,4.908,6p,19.018
MK439232,6,27.707,27.707,28.939,23.765,25.153,12.577,25.000,24.922,31.317,31.746,30.818,29.260,29.618,30.547,27.974,27.974,24.437,22.756,25.796,27.119,32.343,22.531,22.531,20.062,29.904,29.904,24.768,24.768,25.000,25.000,31.410,31.410,21.296,27.458,27.458,30.769,30.769,24.333,24.333,30.769,30.769,29.062,28.296,28.296,31.410,6e,12.577,6u,20.062
MK439233,6,27.010,27.010,27.607,24.074,21.779,9.202,22.531,25.000,29.893,29.524,31.673,30.375,29.693,28.754,27.402,27.402,22.115,21.543,25.000,25.309,30.909,20.062,20.062,16.049,28.205,28.205,25.153,25.153,22.789,22.789,28.279,28.279,19.753,25.418,25.418,28.322,28.322,21.000,21.000,27.707,27.707,26.235,30.128,30.128,32.476,6e,9.202,6u,16.049
MK439234,6,27.483,27.483,28.115,19.018,18.827,21.695,14.724,25.460,30.627,29.712,28.826,26.277,25.118,30.159,24.465,24.465,21.053,19.018,23.794,6.135,26.282,21.166,21.166,23.006,28.155,28.155,25.402,25.402,23.239,23.239,23.643,23.643,26.380,26.333,26.333,24.211,24.211,25.796,25.796,27.070,27.070,24.159,27.698,27.698,23.305,6r,6.135,6f,14.724
MK439235,6,26.159,26.159,27.817,27.301,26.190,26.367,27.010,27.914,26.780,28.475,27.986,27.888,30.667,28.421,26.752,26.752,28.221,24.847,28.846,26.415,7.055,26.056,26.056,26.367,27.703,27.703,27.152,27.152,27.607,27.607,26.199,26.199,31.081,29.333,29.333,25.382,25.382,30.634,30.634,28.025,28.025,26.994,28.947,28.947,27.442,6s,7.055,6p,24.847
MK439236,6,27.707,27.707,27.986,23.765,22.699,10.429,24.465,23.385,29.893,31.511,30.961,31.741,30.272,30.225,29.808,29.808,24.116,23.077,25.309,26.102,29.455,22.531,22.531,17.901,30.225,30.225,26.074,26.074,24.679,24.679,31.111,31.111,18.827,28.912,28.912,31.731,31.731,22.333,22.333,30.325,30.325,26.154,29.904,29.904,29.915,6e,10.429,6u,17.901
MK439237,6,28.146,28.146,26.837,21.472,19.444,24.000,15.644,25.994,32.028,26.852,24.103,29.206,27.393,28.889,24.159,24.159,24.841,21.779,25.000,6.135,25.743,23.313,23.313,23.313,28.528,28.528,25.000,25.000,27.244,27.244,27.744,27.744,28.834,25.753,25.753,25.478,25.478,25.159,25.159,26.433,26.433,24.233,29.755,29.755,22.685,6r,6.135,6f,15.644
MK439238,6,25.879,25.879,28.528,23.148,21.166,10.123,22.699,25.309,30.132,29.167,29.181,31.210,29.167,26.923,26.752,26.752,22.840,21.914,24.437,24.383,29.801,20.370,20.370,18.210,27.796,27.796,26.462,26.462,22.508,22.508,27.801,27.801,21.605,26.756,26.756,28.662,28.662,22.184,22.184,28.662,28.662,24.691,29.524,29.524,31.111,6e,10.123,6u,18.210
MK439239,6,28.025,28.025,27.914,23.148,22.086,9.509,21.605,24.308,31.317,32.268,31.673,30.449,29.808,28.981,28.205,28.205,22.436,22.222,25.000,23.729,,20.062,20.062,16.049,29.487,29.487,24.159,24.159,24.116,24.116,30.255,30.255,20.370,27.458,27.458,31.511,31.511,23.000,23.000,30.868,30.868,25.538,,,,6e,9.509,6u,16.049
MK439240,6,28.662,28.662,28.669,24.691,24.233,10.123,25.000,25.309,31.633,31.511,31.560,31.058,29.010,29.936,28.526,28.526,25.000,22.531,25.559,28.086,31.338,22.222,22.222,18.210,30.547,30.547,26.994,26.994,25.641,25.641,30.769,30.769,21.914,27.891,27.891,31.090,31.090,22.667,22.667,30.351,30.351,29.321,28.939,28.939,31.429,6e,10.123,6u,18.210
MK439241,6,29.630,29.630,27.986,22.819,25.926,19.136,25.000,28.528,30.472,32.372,31.752,32.143,31.298,29.787,28.981,28.981,25.767,25.153,24.847,27.914,33.670,25.153,25.153,17.791,31.833,31.833,28.440,28.440,27.607,27.607,34.663,34.663,8.589,27.551,27.551,31.847,31.847,26.433,26.433,31.847,31.847,28.135,30.916,30.916,33.475,6xc,8.589,6u,17.791
MK439242,6,27.301,27.301,27.160,22.393,21.975,22.222,23.006,26.380,29.470,29.582,30.671,25.940,30.061,,22.930,22.930,19.325,8.589,24.540,22.393,27.301,20.859,20.859,22.699,26.613,26.613,25.153,25.153,24.159,24.159,28.254,28.254,23.620,26.280,26.280,26.433,26.433,24.921,24.921,26.433,26.433,28.528,29.448,29.448,25.316,6p,8.589,6o,19.325
MK439243,6,28.136,28.136,27.476,19.939,19.753,24.000,16.258,25.460,31.349,26.667,25.238,22.430,23.902,30.982,24.204,24.204,24.159,19.939,22.968,6.135,27.760,21.779,21.779,23.547,28.528,28.528,26.074,26.074,27.885,27.885,27.744,27.744,25.753,25.597,25.597,24.561,24.561,26.032,26.032,26.433,26.433,24.540,29.664,29.664,23.445,6r,6.135,6f,16.258
MK439244,6,27.476,27.476,28.221,23.457,21.779,8.896,22.222,23.148,30.961,30.159,31.861,28.939,29.936,29.582,26.923,26.923,22.508,22.115,23.765,25.309,32.013,20.062,20.062,17.901,28.296,28.296,24.540,24.540,23.962,23.962,28.754,28.754,20.988,26.780,26.780,29.167,29.167,21.667,21.667,27.885,27.885,27.160,27.974,27.974,30.769,6e,8.896,6u,17.901
MK439245,6,25.828,25.828,25.828,21.166,18.827,24.383,18.098,25.767,30.249,30.363,25.510,27.817,26.066,29.524,25.478,25.478,23.620,19.018,25.402,4.908,26.911,22.699,22.699,23.926,25.352,25.352,23.729,23.729,25.246,25.246,27.900,27.900,27.607,24.415,24.415,26.667,26.667,26.433,26.433,26.433,26.433,23.313,30.508,30.508,24.074,6r,4.908,6f,18.098
MK439246,6,28.025,28.025,28.169,22.840,23.313,10.123,21.914,24.615,32.028,32.476,28.372,30.225,30.032,29.299,27.331,27.331,23.473,24.074,24.074,25.617,31.353,20.679,20.679,18.210,30.868,30.868,24.847,24.847,24.679,24.679,29.808,29.808,20.679,27.797,27.797,29.808,29.808,24.000,24.000,30.449,30.449,27.077,29.904,29.904,28.632,6e,10.123,6u,18.210
MK439247,6,27.077,27.077,29.323,24.691,23.620,9.968,24.691,22.045,30.605,31.190,30.142,30.034,29.846,29.582,29.487,29.487,24.383,23.077,26.235,27.119,30.247,22.222,22.222,19.293,29.260,29.260,24.233,24.233,25.000,25.000,29.808,29.808,22.222,28.873,28.873,32.051,32.051,23.333,23.333,29.964,29.964,25.000,28.939,28.939,29.060,6e,9.968,6u,19.293
MK439248,6,27.619,27.619,28.328,25.617,23.620,11.656,24.308,24.923,30.961,30.868,30.249,29.010,27.891,30.255,28.846,28.846,22.840,24.127,26.518,27.458,30.797,22.531,22.531,20.370,29.904,29.904,26.380,26.380,24.359,24.359,30.351,30.351,22.531,27.341,27.341,30.128,30.128,22.333,22.333,29.603,29.603,29.012,29.904,29.904,31.111,6e,11.656,6u,20.370
MK439249,6,,,29.393,19.939,17.901,24.383,18.098,23.242,31.410,30.769,25.641,26.761,22.642,30.061,23.885,23.885,24.540,20.552,25.402,7.669,28.746,23.620,23.620,24.233,26.056,26.056,24.771,24.771,26.837,26.837,26.220,26.220,27.301,27.425,27.425,23.387,23.387,24.204,24.204,28.025,28.025,24.159,30.675,30.675,25.463,6r,7.669,6f,18.098
MK439250,6,24.359,24.359,25.617,24.540,25.617,23.457,23.006,27.914,27.974,29.688,29.787,28.931,,29.487,27.707,27.707,26.074,22.699,21.192,20.245,,21.166,21.166,24.233,27.010,27.010,24.465,24.465,26.300,26.300,,,23.620,25.478,25.478,28.344,28.344,26.280,26.280,27.707,27.707,22.393,27.076,27.076,26.582,6r,20.245,6t,21.166
MK439252,6,26.115,26.115,27.974,22.531,21.472,9.202,20.795,24.383,30.961,31.190,28.372,30.547,29.393,28.662,27.402,27.402,22.830,21.605,24.691,25.000,29.455,19.444,19.444,18.519,28.939,28.939,23.620,23.620,22.756,22.756,30.128,30.128,19.753,26.190,26.190,30.449,30.449,22.526,22.526,30.449,30.449,25.231,29.904,29.904,31.429,6e,9.202,6u,18.519
MK439253,6,25.879,25.879,28.169,22.840,22.393,11.043,22.936,22.769,30.795,29.582,30.605,28.939,28.221,28.617,27.402,27.402,24.116,23.077,25.309,26.780,29.167,23.457,23.457,20.988,28.617,28.617,25.538,25.538,25.000,25.000,30.225,30.225,20.370,28.094,28.094,30.128,30.128,20.819,20.819,30.769,30.769,24.308,27.974,27.974,26.923,6e,11.043,6xc,20.370
MK439254,6,26.518,26.518,26.224,22.840,21.166,9.202,20.988,24.074,29.932,31.111,30.284,29.010,28.981,28.939,25.623,25.623,21.543,21.154,22.840,25.309,28.873,19.753,19.753,16.049,28.296,28.296,23.620,23.620,22.436,22.436,30.449,30.449,18.519,25.850,25.850,29.487,29.487,21.333,21.333,27.798,27.798,26.543,28.617,28.617,31.731,6e,9.202,6u,16.049
MK439255,6,28.025,28.025,29.260,23.457,23.313,7.975,21.914,25.000,31.673,30.547,31.673,31.833,30.351,28.662,28.526,28.526,22.508,21.605,24.074,27.469,30.033,20.370,20.370,17.593,28.296,28.296,24.847,24.847,22.436,22.436,30.769,30.769,19.444,27.458,27.458,30.449,30.449,22.000,22.000,30.769,30.769,26.543,29.904,29.904,29.114,6e,7.975,6u,17.593
MK439256,6,28.025,28.025,27.820,23.765,23.620,9.509,23.148,23.692,30.249,31.190,30.496,29.693,29.693,29.936,28.846,28.846,23.473,22.531,25.309,25.763,31.338,21.914,21.914,17.284,29.582,29.582,25.767,25.767,23.962,23.962,30.769,30.769,20.370,27.817,27.817,30.769,30.769,21.739,21.739,29.412,29.412,29.012,28.939,28.939,32.063,6e,9.509,6u,17.284
MK439258,6,27.974,27.974,30.061,23.765,23.006,10.429,23.457,25.231,30.249,31.410,30.605,31.058,27.645,30.449,26.837,26.837,24.691,23.148,23.794,25.763,29.091,21.296,21.296,17.284,28.435,28.435,27.157,27.157,21.695,21.695,29.618,29.618,19.753,27.211,27.211,29.577,29.577,22.667,22.667,28.881,28.881,27.077,30.351,30.351,30.043,6e,10.429,6u,17.284
MK439259,6,,,29.693,24.847,23.148,11.728,24.233,28.135,32.721,34.219,31.176,35.154,34.557,33.121,30.961,30.961,25.460,25.460,26.994,28.283,,23.620,23.620,17.791,34.405,34.405,27.744,27.744,27.914,27.914,33.945,33.945,21.166,30.435,30.435,34.084,34.084,24.333,24.333,33.333,33.333,30.275,33.742,33.742,,6e,11.728,6u,17.791
MK439260,6,28.025,28.025,26.962,24.074,22.393,9.816,23.148,23.765,30.249,30.868,27.000,28.912,27.551,29.299,27.564,27.564,22.186,22.222,26.543,26.543,31.518,19.136,19.136,16.975,28.939,28.939,25.153,25.153,23.077,23.077,29.167,29.167,21.296,26.531,26.531,30.128,30.128,21.000,21.000,27.437,27.437,26.769,27.885,27.885,30.794,6e,9.816,6u,16.975
MK439261,6,28.981,28.981,27.444,25.000,23.926,11.656,25.617,23.692,30.496,30.769,30.851,30.034,28.912,30.476,29.808,29.808,24.116,25.000,27.160,27.778,30.275,21.296,21.296,20.062,29.582,29.582,25.076,25.076,25.641,25.641,32.372,32.372,21.914,27.891,27.891,31.731,31.731,22.000,22.000,30.686,30.686,28.704,30.225,30.225,32.698,6e,11.656,6u,20.062
MK439262,6,28.025,28.025,28.440,25.309,21.472,10.123,22.840,23.148,29.537,28.115,28.114,28.328,29.010,28.344,28.205,28.205,22.756,23.765,25.309,25.000,31.636,20.988,20.988,18.210,29.487,29.487,24.847,24.847,22.449,22.449,30.769,30.769,21.296,24.407,24.407,29.225,29.225,20.000,20.000,28.159,28.159,25.309,27.564,27.564,28.571,6e,10.123,6u,18.210
MK439263,6,,,27.551,24.127,22.611,21.333,24.290,25.397,28.470,29.755,28.826,29.252,27.211,30.034,27.160,27.160,26.263,23.824,28.025,25.796,,25.316,25.316,25.084,26.280,26.280,27.551,27.551,27.645,27.645,30.612,30.612,26.667,26.962,26.962,28.395,28.395,7.362,7.362,28.395,28.395,28.254,29.010,29.010,30.183,6xf,7.362,6e,21.333
MK439264,6,26.073,26.073,26.518,20.552,18.210,24.691,15.644,24.771,31.410,29.712,29.893,28.467,23.944,30.061,25.478,25.478,24.233,19.939,24.116,5.521,27.987,22.393,22.393,22.393,26.687,26.687,26.300,26.300,25.329,25.329,25.523,25.523,27.301,25.753,25.753,27.302,27.302,26.752,26.752,28.344,28.344,23.926,27.338,27.338,25.110,6r,5.521,6f,15.644
MK439265,6,28.662,28.662,28.669,23.457,22.699,10.429,22.840,24.923,32.740,33.119,31.206,30.375,31.058,30.225,28.617,28.617,25.080,23.148,24.691,26.441,30.282,22.222,22.222,18.519,28.617,28.617,25.382,25.382,24.038,24.038,30.990,30.990,19.136,27.891,27.891,31.529,31.529,24.127,24.127,31.847,31.847,28.395,30.868,30.868,30.802,6e,10.429,6u,18.519
MK439266,6,26.490,26.490,26.518,19.325,16.975,24.383,16.258,24.465,31.731,30.351,24.742,26.761,28.383,29.448,24.841,24.841,23.926,19.018,24.437,3.988,27.217,20.859,20.859,23.313,24.911,24.911,25.382,25.382,25.879,25.879,27.439,27.439,26.421,25.084,25.084,25.175,25.175,24.204,24.204,28.025,28.025,22.018,29.141,29.141,24.651,6r,3.988,6f,16.258
MK439267,6,28.808,28.808,27.796,20.859,21.296,24.691,16.258,25.153,31.410,28.444,25.778,27.817,24.171,29.755,24.204,24.204,25.460,20.245,25.080,5.521,29.448,23.313,23.313,24.233,26.761,26.761,26.380,26.380,27.244,27.244,26.829,26.829,25.418,25.000,25.000,22.984,22.984,26.433,26.433,26.433,26.433,25.076,29.448,29.448,22.222,6r,5.521,6f,16.258
MK439268,6,26.837,26.837,27.914,25.000,23.006,11.043,24.074,24.383,31.317,32.063,31.861,31.293,30.892,29.260,27.653,27.653,19.936,22.436,26.852,26.852,,19.753,19.753,18.827,30.547,30.547,23.313,23.313,23.549,23.549,30.041,30.041,20.370,27.113,27.113,29.808,29.808,20.667,20.667,28.846,28.846,27.778,29.582,29.582,31.731,6e,11.043,6u,18.827
MK439269,6,25.000,25.000,26.000,19.011,16.667,23.755,15.769,25.475,29.817,27.397,24.873,24.891,25.118,27.935,22.672,22.672,21.212,17.742,25.475,4.943,25.600,19.392,19.392,23.194,21.579,21.579,25.475,25.475,24.031,24.031,24.380,24.380,26.996,23.182,23.182,24.082,24.082,23.171,23.171,25.101,25.101,24.715,27.481,27.481,22.936,6r,4.943,6f,15.769
MK439270,6,30.132,30.132,30.132,22.699,24.759,21.865,23.151,28.846,30.892,29.667,29.137,28.814,28.528,28.296,25.641,25.641,24.847,21.166,6.748,25.402,29.123,23.794,23.794,24.437,27.797,27.797,28.528,28.528,29.755,29.755,28.333,28.333,23.313,29.938,29.938,28.205,28.205,25.418,25.418,29.808,29.808,26.367,27.817,27.817,31.186,6q,6.748,6p,21.166
MK439271,6,,,26.871,23.885,21.656,22.000,24.051,26.032,27.402,29.538,29.630,28.231,26.871,30.375,25.926,25.926,25.170,24.765,26.349,24.204,,25.237,25.237,23.411,25.623,25.623,26.871,26.871,27.304,27.304,30.272,30.272,25.159,26.621,26.621,27.469,27.469,8.282,8.282,27.469,27.469,26.984,29.010,29.010,28.287,6xf,8.282,6d,21.656
