Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MG601778,2,16.740,16.740,17.688,17.688,6.900,15.600,17.745,16.112,16.112,14.536,14.886,14.886,15.197,19.858,19.858,17.293,17.293,15.520,15.520,15.721,18.945,16.608,16.112,2c,6.900,2i,14.536
MG821780,2,16.043,16.043,16.578,16.578,16.845,17.380,21.925,18.667,18.667,19.086,16.845,16.845,17.426,20.856,20.856,18.717,18.717,17.520,17.520,16.310,15.508,17.112,17.647,2t,15.508,2a,16.043
MG821781,2,16.043,16.043,16.578,16.578,16.845,17.380,21.925,18.667,18.667,19.086,16.845,16.845,17.426,20.856,20.856,18.449,18.449,17.520,17.520,16.310,15.508,16.845,17.647,2t,15.508,2a,16.043
MG821782,2,17.213,17.213,17.486,17.486,19.945,18.306,21.798,19.074,19.074,20.492,17.760,17.760,18.630,23.433,23.433,21.038,21.038,18.356,18.356,19.672,18.306,17.760,18.579,2a,17.213,2b,17.486
MG821783,2,9.626,9.626,18.984,18.984,17.380,14.706,20.321,17.600,17.600,16.129,15.241,15.241,15.550,23.733,23.733,14.973,14.973,15.364,15.364,14.439,19.519,15.508,17.914,2a,9.626,2r,14.439
MG821784,2,9.115,9.115,18.767,18.767,17.426,13.941,18.499,16.578,16.578,15.054,14.209,14.209,15.323,23.529,23.529,15.282,15.282,15.364,15.364,14.209,19.571,14.745,16.086,2a,9.115,2d,13.941
MG821785,2,16.086,16.086,18.231,18.231,9.115,17.158,17.962,15.508,15.508,14.016,14.745,14.745,15.013,21.448,21.448,15.818,15.818,16.981,16.981,16.622,19.839,18.231,14.477,2c,9.115,2i,14.016
MG821786,2,16.905,16.905,19.198,19.198,8.596,17.479,19.484,16.332,16.332,16.046,15.473,15.473,15.473,22.571,22.571,17.192,17.192,18.911,18.911,19.771,21.490,19.771,15.473,2c,8.596,2v,15.473
ON156334,2,27.632,27.632,30.855,30.855,29.836,29.889,,29.934,29.934,29.339,28.431,28.431,30.921,30.597,30.597,30.769,30.769,31.716,31.716,,33.000,29.180,,2a,27.632,2j,28.431
PP111728,2,9.091,9.091,19.805,19.805,18.506,13.961,18.506,18.447,18.447,15.584,13.115,13.115,15.909,24.430,24.430,13.311,13.311,16.558,16.558,14.610,19.293,14.935,15.260,2a,9.091,2j,13.115
PP111729,2,7.143,7.143,19.805,19.805,18.182,14.286,17.208,17.799,17.799,15.260,12.131,12.131,14.610,24.510,24.510,12.969,12.969,15.584,15.584,14.935,19.156,15.260,15.260,2a,7.143,2j,12.131
PP111730,2,7.468,7.468,20.455,20.455,17.532,13.636,17.532,14.563,14.563,15.584,14.754,14.754,14.286,22.635,22.635,12.287,12.287,14.286,14.286,14.610,21.104,13.312,15.260,2a,7.468,2u,13.312
PP111731,2,5.844,5.844,18.182,18.182,19.156,13.961,17.208,15.534,15.534,17.208,13.072,13.072,14.935,23.856,23.856,13.993,13.993,14.935,14.935,14.286,20.455,14.286,14.286,2a,5.844,2j,13.072
PP111732,2,16.558,16.558,19.156,19.156,10.714,19.156,21.104,16.883,16.883,13.652,16.066,16.066,14.610,21.769,21.769,17.208,17.208,19.156,19.156,19.156,21.262,16.883,17.532,2c,10.714,2k,14.610
PP111733,2,8.766,8.766,17.747,17.747,18.182,14.286,17.857,16.505,16.505,16.234,15.410,15.410,16.234,21.073,21.073,16.234,16.234,17.208,17.208,17.532,21.104,14.676,15.584,2a,8.766,2d,14.286
PP111734,2,7.468,7.468,21.429,21.429,18.831,14.286,18.182,19.094,19.094,16.234,12.459,12.459,14.935,22.635,22.635,12.628,12.628,15.260,15.260,13.961,19.481,15.260,16.558,2a,7.468,2j,12.459
MG890638,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG890639,2,0.241,0.241,18.524,18.524,17.028,16.384,18.123,16.087,16.087,17.510,16.077,16.077,16.064,21.812,21.812,15.981,15.981,15.341,15.341,15.913,19.370,16.422,15.994,2a,0.241,2q,15.341
MG890640,2,0.080,0.080,18.364,18.364,17.028,16.384,17.803,15.764,15.764,17.269,15.916,15.916,16.064,21.652,21.652,16.061,16.061,15.341,15.341,15.832,19.370,16.176,15.832,2a,0.080,2q,15.341
MG890641,2,0.241,0.241,18.524,18.524,17.189,16.465,17.963,15.926,15.926,17.430,15.916,15.916,16.305,21.732,21.732,16.142,16.142,15.181,15.181,16.074,19.532,16.340,15.994,2a,0.241,2q,15.181
MG890642,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG890643,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890644,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG890645,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890646,2,0.241,0.241,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.503,15.994,2a,0.241,2q,15.341
MG890647,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890648,2,0.080,0.080,18.364,18.364,17.028,16.384,17.992,15.764,15.764,17.269,15.756,15.756,16.064,21.652,21.652,15.981,15.981,15.181,15.181,15.832,19.370,16.176,15.832,2a,0.080,2q,15.181
MG890649,2,0.241,0.241,18.685,18.685,17.349,16.707,18.123,16.087,16.087,17.590,16.077,16.077,16.386,22.071,22.071,16.303,16.303,15.502,15.502,16.155,19.693,16.503,15.994,2a,0.241,2q,15.502
MG890650,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.258,16.074,2a,0.161,2q,15.422
MG890651,2,0.080,0.080,18.364,18.364,17.189,16.384,17.803,15.764,15.764,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.832,19.532,16.176,15.832,2a,0.080,2q,15.341
MG890652,2,0.241,0.241,18.524,18.524,17.349,16.707,18.123,16.087,16.087,17.590,16.077,16.077,16.225,21.973,21.973,16.303,16.303,15.341,15.341,16.155,19.532,16.503,16.155,2a,0.241,2q,15.341
MG890653,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890654,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890655,2,0.161,0.161,18.605,18.605,16.948,16.465,17.723,16.006,16.006,17.189,15.836,15.836,15.984,21.910,21.910,16.142,16.142,15.261,15.261,15.913,19.451,16.176,16.074,2a,0.161,2q,15.261
MG890656,2,0.080,0.080,18.364,18.364,17.028,16.384,17.803,15.764,15.764,17.269,15.916,15.916,16.064,21.652,21.652,16.061,16.061,15.341,15.341,15.832,19.370,16.176,15.832,2a,0.080,2q,15.341
MG890657,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.893,21.893,16.223,16.223,15.422,15.422,16.074,19.613,16.422,16.074,2a,0.161,2q,15.422
MG890658,2,0.241,0.241,18.685,18.685,17.349,16.707,18.123,16.087,16.087,17.590,16.077,16.077,16.386,21.973,21.973,16.303,16.303,15.502,15.502,16.155,19.693,16.503,16.155,2a,0.241,2q,15.502
MG890659,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG890660,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.832,19.532,16.340,15.994,2a,0.080,2q,15.341
MG890661,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890662,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890663,2,0.241,0.241,18.444,18.444,17.108,16.465,17.803,15.845,15.845,17.349,15.836,15.836,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.451,16.258,15.913,2a,0.241,2q,15.341
MG890664,2,0.241,0.241,18.444,18.444,17.108,16.465,17.803,15.845,15.845,17.349,15.836,15.836,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.451,16.258,15.913,2a,0.241,2q,15.341
MG890665,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.732,21.732,16.142,16.142,15.341,15.341,15.994,19.370,16.340,15.832,2a,0.080,2q,15.341
MG890666,2,0.321,0.321,18.364,18.364,17.028,16.384,17.723,15.926,15.926,17.269,15.756,15.756,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.370,16.340,15.832,2a,0.321,2q,15.261
MG890667,2,0.161,0.161,18.605,18.605,17.269,16.626,18.043,16.006,16.006,17.510,15.997,15.997,16.305,21.812,21.812,16.223,16.223,15.422,15.422,16.074,19.451,16.422,15.913,2a,0.161,2q,15.422
MG890668,2,0.321,0.321,18.364,18.364,17.028,16.384,17.723,15.926,15.926,17.269,15.756,15.756,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.370,16.340,15.832,2a,0.321,2q,15.261
MG890669,2,0.321,0.321,18.364,18.364,17.028,16.384,17.723,15.926,15.926,17.269,15.756,15.756,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.370,16.340,15.832,2a,0.321,2q,15.261
MG890670,2,0.321,0.321,18.364,18.364,17.028,16.384,17.723,15.926,15.926,17.269,15.756,15.756,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.370,16.340,15.832,2a,0.321,2q,15.261
MG890671,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.258,15.994,2a,0.080,2q,15.341
MG890672,2,0.321,0.321,18.364,18.364,17.028,16.384,17.723,15.926,15.926,17.269,15.756,15.756,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.370,16.340,15.832,2a,0.321,2q,15.261
MG890673,2,0.161,0.161,18.444,18.444,17.108,16.465,17.883,16.006,16.006,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.422,15.913,2a,0.161,2q,15.261
MG890674,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.732,21.732,16.142,16.142,15.341,15.341,15.994,19.370,16.340,15.832,2a,0.080,2q,15.341
MG890675,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890676,2,0.321,0.321,18.685,18.685,17.349,16.626,18.043,16.087,16.087,17.510,15.997,15.997,16.386,22.151,22.151,16.303,16.303,15.502,15.502,16.155,19.693,16.340,16.155,2a,0.321,2q,15.502
MG890677,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890678,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890679,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890680,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890681,2,0.080,0.080,18.364,18.364,17.028,16.384,17.963,15.926,15.926,17.349,15.916,15.916,16.064,21.812,21.812,15.981,15.981,15.341,15.341,15.913,19.370,16.340,15.832,2a,0.080,2q,15.341
MG890682,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890683,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890684,2,0.241,0.241,18.635,18.635,17.189,16.546,18.043,16.087,16.087,17.510,16.077,16.077,16.225,21.830,21.830,16.142,16.142,15.341,15.341,15.994,19.451,16.258,15.913,2a,0.241,2q,15.341
MG890685,2,0.080,0.080,18.524,18.524,17.028,16.384,17.803,15.764,15.764,17.269,15.756,15.756,16.064,21.652,21.652,15.981,15.981,15.181,15.181,15.832,19.532,16.340,15.832,2a,0.080,2q,15.181
MG890686,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890687,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890688,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890689,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890690,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890691,2,0.321,0.321,18.364,18.364,17.028,16.384,17.723,15.926,15.926,17.269,15.756,15.756,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.370,16.340,15.832,2a,0.321,2q,15.261
MG890692,2,0.241,0.241,18.284,18.284,16.948,16.465,17.723,15.845,15.845,17.269,15.675,15.675,16.064,21.732,21.732,16.142,16.142,15.261,15.261,15.832,19.290,16.258,15.751,2a,0.241,2q,15.261
MG890693,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG890694,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890695,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.732,21.732,16.142,16.142,15.341,15.341,15.994,19.370,16.340,15.832,2a,0.080,2q,15.341
MG890696,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.732,21.732,16.142,16.142,15.341,15.341,15.994,19.370,16.340,15.832,2a,0.080,2q,15.341
MG890697,2,0.402,0.402,18.284,18.284,16.948,16.465,17.642,15.845,15.845,17.189,15.675,15.675,16.064,21.812,21.812,16.142,16.142,15.341,15.341,15.832,19.290,16.258,15.751,2a,0.402,2q,15.341
MG890698,2,0.241,0.241,18.524,18.524,17.189,16.546,17.883,15.926,15.926,17.349,15.916,15.916,16.225,21.893,21.893,16.142,16.142,15.422,15.422,15.994,19.532,16.340,15.994,2a,0.241,2q,15.422
MG890699,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.732,21.732,16.142,16.142,15.341,15.341,15.994,19.370,16.340,15.832,2a,0.080,2q,15.341
MG890700,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.732,21.732,16.142,16.142,15.341,15.341,15.994,19.370,16.340,15.832,2a,0.080,2q,15.341
MG890701,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890702,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG890703,2,0.080,0.080,18.364,18.364,17.028,16.384,17.992,15.764,15.764,17.269,15.756,15.756,16.064,21.652,21.652,15.981,15.981,15.181,15.181,15.832,19.370,16.176,15.832,2a,0.080,2q,15.181
MG890704,2,0.080,0.080,18.524,18.524,17.028,16.546,17.963,15.926,15.926,17.430,15.756,15.756,16.064,21.652,21.652,16.142,16.142,15.181,15.181,15.832,19.532,16.176,15.994,2a,0.080,2q,15.181
MG890705,2,0.161,0.161,18.364,18.364,17.028,16.626,17.883,16.006,16.006,17.349,15.756,15.756,16.305,21.652,21.652,15.981,15.981,15.261,15.261,16.074,19.451,16.422,16.074,2a,0.161,2q,15.261
MG890706,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890707,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890708,2,0.080,0.080,18.524,18.524,17.028,16.546,17.788,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.451,16.340,15.994,2a,0.080,2q,15.341
MG890709,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890710,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890711,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890712,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890713,2,0.080,0.080,18.444,18.444,17.108,16.546,17.883,15.926,15.926,17.349,15.836,15.836,16.145,21.812,21.812,16.061,16.061,15.261,15.261,15.994,19.532,16.340,15.913,2a,0.080,2q,15.261
MG890714,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890715,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890716,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890717,2,0.161,0.161,18.605,18.605,17.189,16.384,17.963,15.845,15.845,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.451,16.340,16.074,2a,0.161,2q,15.341
MG890718,2,0.161,0.161,18.524,18.524,17.108,16.626,18.043,16.006,16.006,17.510,15.836,15.836,16.145,21.732,21.732,16.223,16.223,15.261,15.261,15.913,19.532,16.258,16.074,2a,0.161,2q,15.261
MG890719,2,0.080,0.080,18.364,18.364,17.028,16.546,17.803,15.926,15.926,17.269,15.756,15.756,16.225,21.652,21.652,15.981,15.981,15.341,15.341,15.994,19.370,16.340,15.994,2a,0.080,2q,15.341
MG890720,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890721,2,0.080,0.080,18.444,18.444,17.108,16.546,17.883,15.926,15.926,17.349,15.836,15.836,16.145,21.812,21.812,16.061,16.061,15.261,15.261,15.994,19.532,16.340,15.913,2a,0.080,2q,15.261
MG890722,2,0.080,0.080,18.524,18.524,17.028,16.546,17.803,15.764,15.764,17.430,15.756,15.756,16.064,21.652,21.652,16.142,16.142,15.181,15.181,15.832,19.370,16.176,15.832,2a,0.080,2q,15.181
MG890723,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890724,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.451,16.340,15.994,2a,0.080,2q,15.341
MG890725,2,0.080,0.080,18.444,18.444,17.028,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.732,21.732,16.142,16.142,15.341,15.341,15.994,19.451,16.340,15.994,2a,0.080,2q,15.341
MG890726,2,0.080,0.080,18.524,18.524,17.189,16.546,17.963,15.926,15.926,17.430,15.916,15.916,16.225,21.812,21.812,16.142,16.142,15.341,15.341,15.994,19.532,16.340,15.994,2a,0.080,2q,15.341
MG890727,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890728,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890729,2,0.080,0.080,18.364,18.364,17.028,16.384,17.803,15.764,15.764,17.269,15.756,15.756,16.064,21.652,21.652,15.981,15.981,15.181,15.181,15.832,19.370,16.176,15.832,2a,0.080,2q,15.181
MG890730,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890731,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890732,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890733,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890734,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890735,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890736,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890737,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
MG890738,2,0.000,0.000,18.444,18.444,17.108,16.465,17.883,15.845,15.845,17.349,15.836,15.836,16.145,21.732,21.732,16.061,16.061,15.261,15.261,15.913,19.451,16.258,15.913,2a,0.000,2q,15.261
