Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
OK503664,3,6.049,20.344,19.507,19.678,20.976,20.976,28.433,21.245,21.245,23.362,23.362,3a,6.049,3d,19.507
OK503665,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503666,3,5.996,20.290,19.453,19.625,20.976,20.976,28.380,21.084,21.084,23.308,23.308,3a,5.996,3d,19.453
OK503667,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503668,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503669,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503670,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503671,3,5.996,20.236,19.400,19.678,20.976,20.976,28.380,21.030,21.030,23.255,23.255,3a,5.996,3d,19.400
OK503672,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503673,3,5.996,20.290,19.453,19.732,20.976,20.976,28.433,21.191,21.191,23.362,23.362,3a,5.996,3d,19.453
OK503674,3,5.996,20.290,19.453,19.625,20.923,20.923,28.380,21.191,21.191,23.308,23.308,3a,5.996,3d,19.453
OK503675,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503676,3,5.996,20.236,19.400,19.678,20.976,20.976,28.433,21.191,21.191,23.308,23.308,3a,5.996,3d,19.400
OK503677,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503678,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503679,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503680,3,5.996,20.290,19.400,19.625,20.976,20.976,28.380,21.084,21.084,23.255,23.255,3a,5.996,3d,19.400
OK503681,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503682,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503683,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503684,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503685,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503686,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503687,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503688,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503689,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503690,3,5.996,20.183,19.400,19.732,20.923,20.923,28.326,21.084,21.084,23.362,23.362,3a,5.996,3d,19.400
OK503691,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503692,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503693,3,5.996,20.183,19.400,19.678,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.996,3d,19.400
OK503694,3,5.942,20.290,19.346,19.625,21.030,21.030,28.380,21.084,21.084,23.255,23.255,3a,5.942,3d,19.346
OK503695,3,6.049,20.344,19.507,19.786,21.030,21.030,28.433,21.137,21.137,23.416,23.416,3a,6.049,3d,19.507
OK503696,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503697,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503698,3,5.996,20.183,19.400,19.678,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.996,3d,19.400
OK503699,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503700,3,5.942,20.290,19.346,19.625,21.030,21.030,28.380,21.084,21.084,23.255,23.255,3a,5.942,3d,19.346
OK503701,3,5.942,20.290,19.346,19.625,21.030,21.030,28.380,21.084,21.084,23.255,23.255,3a,5.942,3d,19.346
OK503702,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503703,3,5.942,20.290,19.346,19.625,21.030,21.030,28.380,21.084,21.084,23.255,23.255,3a,5.942,3d,19.346
OK503704,3,5.996,20.236,19.400,19.678,21.084,21.084,28.433,21.030,21.030,23.201,23.201,3a,5.996,3d,19.400
OK503705,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503706,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503707,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503708,3,5.942,20.236,19.400,19.678,20.923,20.923,28.380,21.137,21.137,23.308,23.308,3a,5.942,3d,19.400
OK503709,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503710,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503711,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503712,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503713,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503714,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503715,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503716,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503717,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503718,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503719,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503720,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503721,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503722,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503723,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503724,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503725,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503726,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503727,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503728,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503729,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503730,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503731,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503732,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503733,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503734,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503735,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503736,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503737,3,8.333,21.374,15.152,21.374,25.191,25.191,29.545,21.374,21.374,25.600,25.600,3a,8.333,3d,15.152
OK503738,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503739,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503740,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503741,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503742,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503743,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503744,3,5.996,20.236,19.346,19.732,20.815,20.815,28.380,21.084,21.084,23.201,23.201,3a,5.996,3d,19.346
OK503745,3,5.835,20.236,19.346,19.732,20.815,20.815,28.433,21.137,21.137,23.308,23.308,3a,5.835,3d,19.346
OK503746,3,5.996,20.129,19.400,19.571,20.869,20.869,28.380,20.923,20.923,23.308,23.308,3a,5.996,3d,19.400
OK503747,3,5.996,20.290,19.453,19.732,20.869,20.869,28.273,21.084,21.084,23.362,23.362,3a,5.996,3d,19.453
OK503748,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503749,3,5.835,20.236,19.293,19.678,20.815,20.815,28.326,21.137,21.137,23.255,23.255,3a,5.835,3d,19.293
OK503750,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503751,3,5.942,20.344,19.400,19.786,20.923,20.923,28.433,21.137,21.137,23.362,23.362,3a,5.942,3d,19.400
OK503752,3,5.835,20.344,19.400,19.786,20.923,20.923,28.380,21.137,21.137,23.362,23.362,3a,5.835,3d,19.400
OK503753,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503754,3,5.889,20.236,19.400,19.678,20.815,20.815,28.380,21.137,21.137,23.255,23.255,3a,5.889,3d,19.400
OK503755,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503756,3,5.942,20.344,19.400,19.678,20.815,20.815,28.433,21.245,21.245,23.362,23.362,3a,5.942,3d,19.400
OK503757,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503758,3,5.942,20.344,19.400,19.786,20.815,20.815,28.433,21.245,21.245,23.255,23.255,3a,5.942,3d,19.400
OK503759,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503760,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503761,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503762,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503763,3,5.942,20.344,19.400,19.786,20.815,20.815,28.433,21.245,21.245,23.255,23.255,3a,5.942,3d,19.400
OK503764,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503765,3,5.889,20.183,19.293,19.732,20.869,20.869,28.326,21.084,21.084,23.255,23.255,3a,5.889,3d,19.293
OK503766,3,5.942,20.290,19.400,19.839,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.942,3d,19.400
OK503767,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503768,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503769,3,5.942,20.344,19.400,19.786,20.923,20.923,28.326,21.245,21.245,23.362,23.362,3a,5.942,3d,19.400
OK503770,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503771,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503772,3,6.049,20.344,19.400,19.786,20.815,20.815,28.273,21.245,21.245,23.308,23.308,3a,6.049,3d,19.400
OK503773,3,6.049,20.236,19.293,19.571,20.923,20.923,28.326,20.976,20.976,23.201,23.201,3a,6.049,3d,19.293
OK503774,3,5.996,20.290,19.453,19.625,20.976,20.976,28.273,20.976,20.976,23.362,23.362,3a,5.996,3d,19.453
OK503775,3,5.996,20.290,19.453,19.625,20.869,20.869,28.273,20.976,20.976,23.255,23.255,3a,5.996,3d,19.453
OK503776,3,5.996,20.290,19.453,19.625,20.923,20.923,28.326,21.084,21.084,23.375,23.375,3a,5.996,3d,19.453
OK503777,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503778,3,5.942,20.344,19.400,19.786,20.923,20.923,28.433,21.245,21.245,23.362,23.362,3a,5.942,3d,19.400
OK503779,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503780,3,5.942,20.236,19.400,19.786,20.815,20.815,28.326,21.245,21.245,23.362,23.362,3a,5.942,3d,19.400
OK503781,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503782,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503783,3,5.889,20.290,19.346,19.732,20.869,20.869,28.380,21.191,21.191,23.308,23.308,3a,5.889,3d,19.346
OK503784,3,5.996,20.290,19.346,19.625,20.976,20.976,28.380,21.084,21.084,23.255,23.255,3a,5.996,3d,19.346
OK503785,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503786,3,5.942,20.236,19.400,19.678,20.923,20.923,28.326,21.030,21.030,23.308,23.308,3a,5.942,3d,19.400
OK503787,3,5.942,20.236,19.400,19.786,20.815,20.815,28.433,21.245,21.245,23.362,23.362,3a,5.942,3d,19.400
OK503788,3,5.942,20.344,19.400,19.678,20.934,20.934,28.326,21.137,21.137,23.362,23.362,3a,5.942,3d,19.400
OK503789,3,6.103,20.236,19.400,19.668,20.804,20.804,28.380,21.202,21.202,23.416,23.416,3a,6.103,3d,19.400
OK503790,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503791,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503792,3,6.210,20.183,19.453,19.839,20.923,20.923,28.365,21.298,21.298,23.416,23.416,3a,6.210,3d,19.453
OK503793,3,6.210,20.129,19.453,19.678,20.869,20.869,28.433,21.245,21.245,23.362,23.362,3a,6.210,3d,19.453
OK503794,3,6.156,20.236,19.346,19.732,20.976,20.976,28.380,21.137,21.137,23.416,23.416,3a,6.156,3d,19.346
OK503795,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503796,3,6.049,20.129,19.453,19.839,20.869,20.869,28.487,21.245,21.245,23.416,23.416,3a,6.049,3d,19.453
OK503797,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503798,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503799,3,6.049,20.183,19.400,19.786,20.923,20.923,28.380,21.191,21.191,23.308,23.308,3a,6.049,3d,19.400
OK503800,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503801,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503802,3,6.210,20.236,19.346,19.786,20.976,20.976,28.433,21.245,21.245,23.362,23.362,3a,6.210,3d,19.346
OK503803,3,6.049,20.183,19.400,19.786,20.923,20.923,28.380,21.191,21.191,23.308,23.308,3a,6.049,3d,19.400
OK503804,3,6.049,20.183,19.400,19.786,20.923,20.923,28.380,21.191,21.191,23.308,23.308,3a,6.049,3d,19.400
OK503805,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503806,3,6.156,20.236,19.453,19.839,20.976,20.976,28.487,21.245,21.245,23.416,23.416,3a,6.156,3d,19.453
OK503807,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503808,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503809,3,6.156,20.236,19.453,19.732,20.900,20.900,28.487,21.245,21.245,23.416,23.416,3a,6.156,3d,19.453
OK503810,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503811,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503812,3,6.210,20.075,19.507,19.786,20.923,20.923,28.380,21.245,21.245,23.416,23.416,3a,6.210,3d,19.507
OK503813,3,6.103,20.183,19.346,19.839,20.923,20.923,28.380,21.191,21.191,23.308,23.308,3a,6.103,3d,19.346
OK503814,3,6.156,20.236,19.453,19.786,20.869,20.869,28.380,21.245,21.245,23.362,23.362,3a,6.156,3d,19.453
OK503815,3,5.999,20.344,19.561,19.732,20.976,20.976,28.579,21.298,21.298,23.308,23.308,3a,5.999,3d,19.561
OK503816,3,6.103,20.183,19.400,19.732,20.923,20.923,28.380,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503817,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503818,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503819,3,6.156,20.183,19.453,19.839,20.976,20.976,28.487,21.245,21.245,23.416,23.416,3a,6.156,3d,19.453
OK503820,3,6.156,20.236,19.453,19.839,20.976,20.976,28.487,21.245,21.245,23.416,23.416,3a,6.156,3d,19.453
OK503821,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503822,3,6.106,20.344,19.561,19.732,21.084,21.084,28.686,21.298,21.298,23.308,23.308,3a,6.106,3d,19.561
OK503823,3,6.049,20.290,19.400,19.678,21.030,21.030,28.242,21.202,21.202,23.308,23.308,3a,6.049,3d,19.400
OK503824,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503825,3,6.210,20.183,19.507,19.786,21.030,21.030,28.541,21.298,21.298,23.362,23.362,3a,6.210,3d,19.507
OK503826,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503827,3,6.103,20.290,19.453,19.786,21.030,21.030,28.380,21.298,21.298,23.469,23.469,3a,6.103,3d,19.453
OK503828,3,6.156,20.236,19.453,19.839,20.869,20.869,28.380,21.245,21.245,23.416,23.416,3a,6.156,3d,19.453
OK503829,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503830,3,6.049,20.183,19.400,19.786,20.923,20.923,28.380,21.191,21.191,23.308,23.308,3a,6.049,3d,19.400
OK503831,3,6.156,20.236,19.453,19.839,20.923,20.923,28.487,21.245,21.245,23.362,23.362,3a,6.156,3d,19.453
OK503832,3,6.049,20.129,19.400,19.786,20.869,20.869,28.380,21.137,21.137,23.362,23.362,3a,6.049,3d,19.400
OK503833,3,6.103,20.183,19.346,19.839,20.923,20.923,28.380,21.191,21.191,23.308,23.308,3a,6.103,3d,19.346
OK503834,3,6.156,20.129,19.453,19.732,20.976,20.976,28.433,21.137,21.137,23.362,23.362,3a,6.156,3d,19.453
OK503835,3,6.210,20.183,19.507,19.893,21.030,21.030,28.433,21.298,21.298,23.469,23.469,3a,6.210,3d,19.507
OK503836,3,6.156,20.129,19.400,19.786,20.869,20.869,28.380,21.245,21.245,23.308,23.308,3a,6.156,3d,19.400
OK503837,3,6.210,20.183,19.400,19.839,20.954,20.954,28.380,21.137,21.137,23.416,23.416,3a,6.210,3d,19.400
OK503838,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503839,3,5.999,20.344,19.561,19.732,20.976,20.976,28.579,21.298,21.298,23.308,23.308,3a,5.999,3d,19.561
OK503840,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503841,3,6.156,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.156,3d,19.400
OK503842,3,6.103,20.183,19.400,19.786,20.923,20.923,28.433,21.191,21.191,23.362,23.362,3a,6.103,3d,19.400
OK503843,3,6.156,20.236,19.453,19.839,20.976,20.976,28.433,21.245,21.245,23.362,23.362,3a,6.156,3d,19.453
OK503844,3,6.156,20.236,19.453,19.732,20.976,20.976,28.487,21.245,21.245,23.308,23.308,3a,6.156,3d,19.453
OK503845,3,6.156,20.236,19.453,19.839,20.869,20.869,28.487,21.137,21.137,23.416,23.416,3a,6.156,3d,19.453
OK503846,3,6.156,20.236,19.453,19.732,20.923,20.923,28.433,21.245,21.245,23.428,23.428,3a,6.156,3d,19.453
OK503847,3,6.156,20.236,19.453,19.839,20.976,20.976,28.487,21.245,21.245,23.416,23.416,3a,6.156,3d,19.453
OK503848,3,6.052,20.290,19.507,19.678,20.923,20.923,28.633,21.352,21.352,23.255,23.255,3a,6.052,3d,19.507
OK503849,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503850,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503851,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503852,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503853,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503854,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503855,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503856,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503857,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503858,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503859,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503860,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503861,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503862,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503863,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503864,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503865,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503866,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503867,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503868,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503869,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503870,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503871,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503872,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503873,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503874,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
OK503875,3,7.576,20.611,14.394,20.611,24.427,24.427,28.788,20.611,20.611,24.800,24.800,3a,7.576,3d,14.394
