Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
MK438993,6,71.906,299,6e,91.411,326,2780-2855,
MK438994,6,72.843,313,6r,95.092,326,2771-2855,
MK438995,6,71.906,299,6e,95.399,326,2780-2855,
MK438996,6,71.672,293,6e,92.025,326,2771-2855,
MK438997,6,72.843,313,6r,93.558,326,2771-2855,
MK438998,6,74.834,302,6r,96.319,326,2771-2855,
MK438999,8,69.683,221,8a,69.683,221,2794-2855,
MK439000,6,71.779,326,6e,90.184,326,2771-2855,
MK439001,6,73.720,293,6xc,92.025,326,2771-2855,
MK439002,6,70.740,311,6e,88.037,326,2771-2855,
MK439003,8,71.041,221,8a,71.041,221,2794-2855,
MK439004,6,74.074,324,6p,92.945,326,2771-2855,
MK439005,6,73.482,313,6p,91.718,326,2771-2855,
MK439006,6,74.074,324,6o,91.104,326,2771-2855,
MK439007,8,73.043,230,8a,73.043,230,2795-2855,
MK439008,6,71.779,326,6e,90.798,326,2771-2855,
MK439009,1,72.043,279,1a,70.508,295,2762-2855,
MK439010,3,68.070,285,3d,68.952,248,2782-2855,
MK439011,6,73.179,302,6r,93.865,326,2771-2855,
MK439012,6,70.859,326,6e,91.104,326,2771-2855,
MK439013,6,74.121,313,6r,94.172,326,2771-2855,
MK439014,6,73.802,313,6r,94.479,326,2771-2855,
MK439015,6,72.910,299,6e,90.184,326,2780-2855,
MK439016,8,70.136,221,8a,70.136,221,2794-2855,
MK439017,6,80.064,311,6a,89.877,326,2771-2855,
MK439018,6,74.834,302,6r,94.479,326,2771-2855,
MK439019,6,72.531,324,6p,91.411,326,2771-2855,
MK439020,6,72.355,293,6e,91.718,326,2771-2855,
MK439021,6,72.843,313,6r,95.092,326,2771-2855,
MK439022,6,72.696,293,6e,92.331,326,2771-2855,
MK439023,6,72.575,299,6e,91.411,326,2780-2855,
MK439024,1,70.648,293,1a,69.831,295,2762-2855,
MK439025,6,73.379,293,6e,89.815,324,2771-2855,
MK439026,6,72.843,313,6r,92.331,326,2771-2855,
MK439027,6,73.379,293,6e,89.877,326,2771-2855,
MK439028,6,71.672,293,6s,92.945,326,2774-2855,
MK439029,6,73.179,302,6r,95.092,326,2771-2855,
MK439030,6,71.479,284,6e,91.718,326,2780-2855,
MK439031,6,71.331,293,6e,91.358,324,2771-2855,
MK439032,6,71.237,299,6e,92.025,326,2780-2855,
MK439033,6,73.482,313,6r,95.092,326,2771-2855,
MK439034,6,73.802,313,6r,96.319,326,2771-2855,
MK439035,6,71.061,311,6e,91.411,326,2771-2855,
MK439036,6,70.903,299,6e,91.411,326,2780-2855,
MK439037,6,73.510,302,6r,95.706,326,2771-2855,
MK439038,6,73.684,266,6e,89.571,326,2780-2855,
MK439039,6,78.413,315,6a,90.032,311,2771-2855,
MK439040,6,72.727,297,6e,92.331,326,2780-2855,
MK439041,6,74.061,293,6e,91.104,326,2771-2855,
MK439042,6,73.469,294,6e,92.025,326,2771-2855,
MK439043,6,74.233,326,6e,88.037,326,2771-2855,
MK439044,6,73.802,313,6r,95.092,326,2771-2855,
MK439045,6,72.109,294,6xf,94.479,326,2771-2855,
MK439046,6,73.482,313,6r,94.479,326,2771-2855,
MK439047,6,73.559,295,6r,96.012,326,2771-2855,
MK439048,6,72.524,313,6r,92.331,326,2771-2855,
MK439049,8,79.137,139,8a,79.137,139,2795-2840,
MK439050,6,70.859,326,6e,90.491,326,2771-2855,
MK439051,6,69.900,299,6e,90.184,326,2780-2855,
MK439052,6,73.482,313,6r,94.479,326,2771-2855,
MK439053,6,73.006,326,6e,91.411,326,2771-2855,
MK439054,6,68.827,324,6q,94.785,326,2771-2855,
MK439055,6,78.395,324,6a,91.104,326,2771-2855,
MK439056,1,71.127,284,1a,69.401,317,2762-2855,
MK439057,6,70.927,313,6n,94.479,326,2771-2855,
MK439058,6,77.492,311,6a,90.032,311,2771-2855,
MK439059,6,72.393,326,6e,88.650,326,2771-2855,
MK439060,6,72.696,293,6e,90.491,326,2771-2855,
MK439061,6,72.840,324,6p,88.650,326,2771-2855,
MK439062,6,73.469,294,6u,84.356,326,2771-2855,
MK439063,8,71.493,221,8a,71.493,221,2794-2855,
MK439064,6,74.074,324,6p,91.718,326,2771-2855,
MK439065,6,74.121,313,6r,94.479,326,2771-2855,
MK439066,6,73.038,293,6u,82.822,326,2771-2855,
MK439067,6,73.148,324,6p,89.877,326,2771-2855,
MK439068,6,73.239,284,6r,94.172,326,2780-2855,
MK439069,6,71.805,266,6e,91.262,309,2780-2855,
MK439070,6,72.449,294,6xf,92.945,326,2771-2855,
MK439071,1,72.887,284,1a,71.525,295,2762-2855,
MK439072,6,80.386,311,6a,91.718,326,2771-2855,
MK439073,6,72.026,311,6e,91.358,324,2771-2855,
MK439074,8,70.588,221,8a,70.588,221,2794-2855,
MK439075,6,72.910,299,6e,92.638,326,2780-2855,
MK439076,6,74.060,266,6e,90.798,326,2780-2855,
MK439077,6,72.014,293,6e,89.877,326,2771-2855,
MK439078,6,74.436,266,6e,91.304,299,2780-2855,
MK439079,6,72.524,313,6r,93.865,326,2771-2855,
MK439080,6,73.129,294,6xf,93.865,326,2771-2855,
MK439081,6,73.163,313,6r,95.706,326,2771-2855,
MK439082,6,70.861,302,6q,94.172,326,2771-2855,
MK439083,6,73.510,302,6r,95.399,326,2771-2855,
MK439084,1,69.716,317,1a,69.085,317,2762-2855,
MK439085,6,73.720,293,6e,91.975,324,2771-2855,
MK439086,6,71.429,294,6xf,89.264,326,2771-2855,
MK439087,6,72.575,299,6e,90.798,326,2780-2855,
MK439088,1,69.401,317,1a,68.770,317,2762-2855,
MK439089,6,72.014,293,6xf,94.785,326,2771-2855,
MK439090,6,72.449,294,6xf,92.638,326,2771-2855,
MK439091,6,71.088,294,6xf,93.558,326,2771-2855,
MK439092,8,69.231,221,8a,69.231,221,2794-2855,
MK439093,6,71.088,294,6xf,92.331,326,2771-2855,
MK439094,6,71.385,325,6r,84.049,326,2771-2855,
MK439095,6,71.331,293,6xf,91.411,326,2771-2855,
MK439096,6,73.308,266,6e,91.104,326,2780-2855,
MK439097,6,72.014,293,6e,88.580,324,2771-2855,
MK439098,6,69.967,303,6q,93.865,326,2771-2855,
MK439099,6,73.163,313,6r,96.012,326,2771-2855,
MK439100,6,72.039,304,6s,93.865,326,2774-2855,
MK439101,6,75.510,294,6xc,93.558,326,2771-2855,
MK439102,8,72.247,227,8a,72.247,227,2800-2855,
MK439103,6,70.418,311,6e,89.877,326,2771-2855,
MK439104,6,70.859,326,6e,89.571,326,2771-2855,
MK439105,6,72.783,327,6f,86.196,326,2771-2855,
MK439106,6,76.109,293,6xc,93.865,326,2771-2855,
MK439107,6,74.296,284,6e,91.104,326,2780-2855,
MK439108,6,73.684,323,6p,90.798,326,2771-2855,
MK439109,6,72.183,284,6e,90.184,326,2780-2855,
MK439110,6,74.121,313,6r,95.706,326,2771-2855,
MK439111,1,69.085,317,1a,68.454,317,2762-2855,
MK439112,6,71.572,299,6e,91.104,326,2780-2855,
MK439113,6,72.393,326,6e,91.718,326,2771-2855,
MK439114,6,73.179,302,6r,94.479,326,2771-2855,
MK439115,6,69.939,326,6e,88.344,326,2771-2855,
MK439116,1,68.269,312,1d,71.025,283,2762-2855,
MK439117,6,71.704,311,6e,92.331,326,2771-2855,
MK439118,8,70.925,227,8a,70.925,227,2795-2855,
MK439119,6,73.482,313,6r,93.865,326,2771-2855,
MK439120,6,72.109,294,6e,91.358,324,2771-2855,
MK439121,6,73.802,313,6r,94.172,326,2771-2855,
MK439122,6,70.418,311,6e,88.650,326,2771-2855,
MK439123,6,78.778,311,6a,90.184,326,2771-2855,
MK439124,6,73.163,313,6r,94.479,326,2771-2855,
MK439125,6,71.061,311,6e,91.104,326,2771-2855,
MK439126,6,71.914,324,6q,95.399,326,2771-2855,
MK439127,8,73.913,230,8a,73.913,230,2795-2855,
MK439128,1,68.954,306,1e,70.227,309,2765-2855,
MK439129,6,72.524,313,6r,95.399,326,2771-2855,
MK439130,8,70.588,221,8a,70.588,221,2794-2855,
MK439131,8,70.588,221,8a,70.588,221,2794-2855,
MK439132,6,68.942,293,6e,87.423,326,2771-2855,
MK439133,6,71.382,304,6s,93.865,326,2774-2855,
MK439134,6,71.885,313,6r,92.025,326,2771-2855,
MK439135,6,73.163,313,6r,95.092,326,2771-2855,
MK439136,6,74.121,313,6r,96.012,326,2771-2855,
MK439137,6,74.296,284,6e,90.798,326,2780-2855,
MK439138,6,75.427,293,6xc,95.092,326,2771-2855,
MK439139,8,70.588,221,8a,70.588,221,2794-2855,
MK439140,6,71.246,313,6r,94.172,326,2771-2855,
MK439141,6,71.572,299,6e,91.104,326,2780-2855,
MK439142,6,69.625,293,6e,88.957,326,2771-2855,
MK439143,8,70.588,221,8a,70.588,221,2794-2855,
MK439144,1,67.647,306,1e,69.625,293,2765-2855,
MK439145,6,73.313,326,6e,92.025,326,2771-2855,
MK439146,6,73.163,313,6r,95.399,326,2771-2855,
MK439147,7,67.007,294,7a,67.007,294,2764-2855,
MK439148,6,71.429,294,6xf,92.331,326,2771-2855,
MK439149,6,73.913,299,6e,93.558,326,2780-2855,
MK439150,6,73.179,302,6r,94.479,326,2771-2855,
MK439151,6,74.296,284,6e,92.025,326,2780-2855,
MK439152,6,71.331,293,6e,90.123,324,2771-2855,
MK439153,6,72.789,294,6xf,91.718,326,2771-2855,
MK439154,6,74.744,293,6xc,93.558,326,2771-2855,
MK439155,8,70.909,330,8a,70.909,330,2767-2855,
MK439156,6,73.163,313,6r,94.785,326,2771-2855,
MK439157,6,73.148,324,6r,93.865,326,2771-2855,
MK439158,6,69.775,311,6e,88.957,326,2771-2855,
MK439159,8,68.571,245,8a,68.571,245,2794-2855,
MK439160,6,72.840,324,6r,95.399,326,2771-2855,
MK439161,6,73.379,293,6xc,93.558,326,2771-2855,
MK439162,6,73.482,313,6r,96.319,326,2771-2855,
MK439163,6,73.592,284,6e,91.104,326,2780-2855,
MK439164,6,72.109,294,6xf,92.945,326,2771-2855,
MK439165,6,73.333,300,6e,90.184,326,2780-2855,
MK439166,6,73.510,302,6r,96.012,326,2771-2855,
MK439167,6,72.932,266,6e,89.571,326,2780-2855,
MK439168,6,72.204,313,6r,92.025,326,2771-2855,
MK439169,1,70.775,284,1a,69.492,295,2762-2855,
MK439170,6,74.121,313,6r,94.479,326,2771-2855,
MK439171,6,70.648,293,6e,88.037,326,2771-2855,
MK439172,6,74.915,295,6p,92.638,326,2771-2855,
MK439173,6,73.482,313,6r,96.933,326,2771-2855,
MK439174,6,72.556,266,6e,90.184,326,2780-2855,
MK439175,6,74.121,313,6r,96.933,326,2771-2855,
MK439176,6,75.080,313,6r,93.252,326,2771-2855,
MK439177,7,70.260,269,7a,70.260,269,2772-2855,
MK439178,6,74.540,326,6p,92.025,326,2771-2855,
MK439179,8,69.683,221,8a,69.683,221,2794-2855,
MK439180,1,68.710,310,1a,69.032,310,2765-2855,
MK439181,6,72.524,313,6r,92.331,326,2771-2855,
MK439182,6,70.903,299,6e,88.037,326,2771-2855,
MK439183,1,71.831,284,1a,71.579,285,2762-2855,
MK439184,6,72.204,313,6r,95.092,326,2771-2855,
MK439185,6,71.166,326,6e,89.264,326,2771-2855,
MK439186,6,71.565,313,6r,92.945,326,2771-2855,
MK439187,6,73.163,313,6r,96.626,326,2771-2855,
MK439188,6,72.932,266,6e,89.571,326,2780-2855,
MK439189,6,74.247,299,6e,91.718,326,2780-2855,
MK439190,6,72.575,299,6e,91.104,326,2780-2855,
MK439191,8,70.588,221,8a,70.588,221,2794-2855,
MK439192,6,74.121,313,6r,94.479,326,2771-2855,
MK439193,6,70.423,284,6e,89.877,326,2780-2855,
MK439194,6,74.760,313,6r,94.479,326,2771-2855,
MK439195,6,72.393,326,6e,89.571,326,2771-2855,
MK439196,6,74.441,313,6r,94.172,326,2771-2855,
MK439197,6,70.245,326,6e,92.025,326,2771-2855,
MK439198,6,72.667,300,6e,89.571,326,2780-2855,
MK439199,6,72.054,297,6e,91.411,326,2780-2855,
MK439200,6,71.166,326,6e,89.877,326,2771-2855,
MK439201,6,70.859,326,6e,88.344,326,2771-2855,
MK439202,6,72.696,293,6e,90.491,326,2771-2855,
MK439203,6,74.383,324,6p,91.411,326,2771-2855,
MK439204,6,70.307,293,6e,88.344,326,2771-2855,
MK439205,6,72.843,313,6r,95.399,326,2771-2855,
MK439206,6,71.166,326,6e,88.650,326,2771-2855,
MK439207,1,68.506,308,1m,68.831,308,2765-2855,
MK439208,6,73.720,293,6xc,86.503,326,2771-2855,
MK439209,6,74.632,272,6p,88.344,326,2771-2855,
MK439210,6,70.859,326,6e,91.411,326,2771-2855,
MK439211,6,74.121,313,6r,95.399,326,2771-2855,
MK439212,6,80.064,311,6a,90.798,326,2771-2855,
MK439213,6,72.204,313,6r,93.252,326,2771-2855,
MK439214,6,73.038,293,6e,91.718,326,2771-2855,
MK439215,8,73.160,231,8a,73.160,231,2794-2855,
MK439216,6,71.088,294,6e,87.423,326,2771-2855,
MK439217,6,71.779,326,6e,88.650,326,2771-2855,
MK439218,6,75.655,267,6e,89.571,326,2780-2855,
MK439219,6,73.802,313,6r,95.092,326,2771-2855,
MK439220,8,69.955,223,8a,69.955,223,2794-2855,
MK439221,6,71.166,326,6e,91.104,326,2771-2855,
MK439222,6,75.768,293,6u,84.969,326,2771-2855,
MK439223,6,72.086,326,6e,92.638,326,2771-2855,
MK439224,6,74.564,287,6o,90.184,326,2771-2855,
MK439225,1,67.974,306,1d,68.301,306,2765-2855,
MK439226,6,73.684,266,6e,91.104,326,2780-2855,
MK439227,6,73.163,313,6r,92.945,326,2771-2855,
MK439228,8,75.641,234,8a,75.641,234,2799-2855,
MK439229,6,74.825,286,6xc,93.865,326,2771-2855,
MK439230,6,70.245,326,6e,90.798,326,2771-2855,
MK439231,6,71.296,324,6q,95.092,326,2771-2855,
MK439232,6,71.061,311,6e,87.423,326,2771-2855,
MK439233,6,72.393,326,6e,90.798,326,2771-2855,
MK439234,6,71.885,313,6r,93.865,326,2771-2855,
MK439235,6,72.183,284,6s,92.945,326,2771-2855,
MK439236,6,72.014,293,6e,89.571,326,2771-2855,
MK439237,6,73.163,313,6r,93.865,326,2771-2855,
MK439238,6,71.472,326,6e,89.877,326,2771-2855,
MK439239,6,72.086,326,6e,90.491,326,2771-2855,
MK439240,6,71.331,293,6e,89.877,326,2771-2855,
MK439241,6,72.014,293,6xc,91.411,326,2771-2855,
MK439242,6,72.840,324,6p,91.411,326,2771-2855,
MK439243,6,72.524,313,6r,93.865,326,2771-2855,
MK439244,6,71.779,326,6e,91.104,326,2771-2855,
MK439245,6,74.172,302,6r,95.092,326,2771-2855,
MK439246,6,71.831,284,6e,89.877,326,2780-2855,
MK439247,6,70.677,266,6e,90.032,311,2780-2855,
MK439248,6,71.672,293,6e,88.344,326,2771-2855,
MK439249,6,70.607,313,6r,92.331,326,2771-2855,
MK439250,6,74.383,324,6r,79.755,326,2771-2855,
MK439251,8,70.588,221,8a,70.588,221,2794-2855,
MK439252,6,72.026,311,6e,90.798,326,2771-2855,
MK439253,6,71.831,284,6e,88.957,326,2780-2855,
MK439254,6,73.776,286,6e,90.798,326,2771-2855,
MK439255,6,70.740,311,6e,92.025,326,2771-2855,
MK439256,6,72.180,266,6e,90.491,326,2780-2855,
MK439257,8,70.204,245,8a,70.204,245,2794-2855,
MK439258,6,69.939,326,6e,89.571,326,2771-2855,
MK439259,6,70.307,293,6e,88.272,324,2771-2855,
MK439260,6,73.038,293,6e,90.184,326,2771-2855,
MK439261,6,72.556,266,6e,88.344,326,2780-2855,
MK439262,6,71.560,327,6e,89.877,326,2771-2855,
MK439263,6,72.449,294,6xf,92.638,326,2771-2855,
MK439264,6,73.482,313,6r,94.479,326,2771-2855,
MK439265,6,71.331,293,6e,89.571,326,2771-2855,
MK439266,6,73.482,313,6r,96.012,326,2771-2855,
MK439267,6,72.204,313,6r,94.479,326,2771-2855,
MK439268,6,72.086,326,6e,88.957,326,2771-2855,
MK439269,6,74.000,250,6r,95.057,263,2792-2855,
MK439270,6,69.868,302,6q,93.252,326,2771-2855,
MK439271,6,73.129,294,6xf,91.718,326,2771-2855,
MK439272,6,79.421,311,6a,93.210,324,2771-2855,
MK439273,6,77.885,312,6a,88.344,326,2771-2855,
MK439274,6,72.696,293,6e,91.411,326,2771-2855,
MK439275,6,73.510,302,6r,94.785,326,2771-2855,
MK439276,6,71.331,293,6e,90.123,324,2771-2855,
MK439277,6,69.231,299,6e,90.798,326,2780-2855,
MK439278,8,70.435,230,8a,70.435,230,2795-2855,
MK439279,6,72.477,327,6e,90.184,326,2771-2855,
MK439280,6,72.000,275,6s,92.331,326,2774-2855,
MK439281,1,69.085,317,1a,68.770,317,2762-2855,
MK439282,8,72.642,212,8a,72.642,212,2794-2855,
MK439283,8,68.980,245,8a,68.980,245,2794-2855,
MK439284,3,66.330,297,3b,68.670,233,2782-2855,
MK439285,2,68.519,216,2u,68.056,216,2810-2855,
MK439286,6,71.605,324,6p,91.104,326,2771-2855,
MK439287,8,71.041,221,8a,71.041,221,2794-2855,
MK439288,6,72.524,313,6r,93.252,326,2771-2855,
MK439289,6,72.910,299,6e,91.411,326,2780-2855,
MK439290,6,72.449,294,6xf,93.558,326,2771-2855,
MK439291,6,72.028,286,6e,92.025,326,2780-2855,
MK439292,6,70.307,293,6e,90.491,326,2771-2855,
MK439293,6,72.204,313,6r,95.092,326,2771-2855,
MK439294,6,72.696,293,6e,90.798,326,2771-2855,
MK439295,6,73.482,313,6r,94.785,326,2771-2855,
MK439296,6,70.418,311,6l,93.252,326,2771-2855,
MK439297,6,72.575,299,6e,91.104,326,2780-2855,
MK439298,6,71.779,326,6e,91.411,326,2771-2855,
MK439299,6,70.648,293,6e,88.650,326,2771-2855,
MK439300,6,72.026,311,6e,89.571,326,2771-2855,
MK439301,6,71.779,326,6e,90.032,311,2771-2855,
MK439302,8,69.863,219,8a,69.863,219,2794-2855,
MK439303,6,71.865,327,6e,88.344,326,2771-2855,
MK439304,8,70.034,297,8a,70.034,297,2767-2855,
MK439305,6,78.778,311,6a,91.104,326,2771-2855,
MK439306,6,78.778,311,6a,90.491,326,2771-2855,
MK439307,6,72.932,266,6e,90.184,326,2780-2855,
MK439308,8,71.429,231,8a,71.429,231,2794-2855,
MK439309,6,72.575,299,6e,89.877,326,2780-2855,
MK439310,6,70.859,326,6e,88.650,326,2771-2855,
MK439311,6,74.441,313,6r,93.865,326,2771-2855,
MK439312,6,72.378,286,6e,91.104,326,2771-2855,
MK439313,6,71.672,293,6e,89.877,326,2771-2855,
MK439314,6,78.778,311,6a,90.798,326,2771-2855,
MK439315,6,73.244,299,6e,92.945,326,2780-2855,
MK439316,6,71.854,302,6q,93.558,326,2771-2855,
MK439317,6,71.429,294,6xf,90.798,326,2771-2855,
MK439318,6,72.699,326,6p,92.025,326,2771-2855,
MK439319,6,72.575,299,6e,92.331,326,2780-2855,
MK439320,8,71.493,221,8a,71.493,221,2794-2855,
MK439321,8,71.041,221,8a,71.041,221,2794-2855,
MK439322,6,71.672,293,6e,87.654,324,2771-2855,
MK439323,6,71.805,266,6e,88.957,326,2780-2855,
MK439324,6,72.783,327,6e,91.411,326,2771-2855,
MK439325,6,72.910,299,6e,90.184,326,2780-2855,
MK439326,6,72.109,294,6xf,94.479,326,2771-2855,
MK439327,6,72.887,284,6e,91.411,326,2780-2855,
MK439328,6,74.532,267,6e,92.025,326,2780-2855,
MK439329,8,71.041,221,8a,71.041,221,2794-2855,
MK439330,6,74.503,302,6r,95.706,326,2771-2855,
MK439331,3,72.101,276,3d,72.426,272,2775-2855,
MK439332,6,79.421,311,6a,91.718,326,2771-2855,
MK439333,6,71.383,311,6e,90.184,326,2771-2855,
MK439334,6,71.246,313,6s,92.945,326,2771-2855,
MK439335,6,78.457,311,6a,90.997,311,2771-2855,
MK439336,6,71.572,299,6e,89.877,326,2780-2855,
MK439337,1,67.974,306,1e,68.730,307,2765-2855,
MK439338,6,74.061,293,6xc,92.025,326,2771-2855,
MK439339,6,70.648,293,6e,88.957,326,2771-2855,
MK439340,8,71.041,221,8a,71.041,221,2794-2855,
MK439341,6,73.313,326,6e,90.184,326,2771-2855,
MK439342,6,75.000,284,6e,91.104,326,2780-2855,
MK439343,3,68.127,251,3d,68.548,248,2782-2855,
MK439344,6,71.672,293,6e,88.650,326,2771-2855,
MK439345,6,72.848,302,6r,94.785,326,2771-2855,
MK439346,6,74.061,293,6e,92.945,326,2771-2855,
MK439347,6,70.552,326,6e,91.411,326,2771-2855,
MK439348,6,72.524,313,6r,95.399,326,2771-2855,
MK439349,6,74.744,293,6xc,92.331,326,2771-2855,
MK439350,6,73.482,313,6r,96.319,326,2771-2855,
MK439351,6,72.524,313,6r,94.785,326,2771-2855,
MK439352,6,73.038,293,6e,91.667,324,2771-2855,
MK439353,6,74.760,313,6r,96.319,326,2771-2855,
MK439354,6,72.185,302,6r,92.945,326,2771-2855,
MK439355,6,69.649,313,6r,91.411,326,2771-2855,
MK439356,6,73.482,313,6r,94.479,326,2771-2855,
MK439357,6,70.859,326,6e,92.331,326,2771-2855,
MK439358,6,74.503,302,6r,95.706,326,2771-2855,
MK439359,6,71.672,293,6e,89.506,324,2771-2855,
MK439360,6,74.121,313,6r,96.933,326,2771-2855,
MK439361,1,69.716,317,1a,69.085,317,2762-2855,
MK439362,8,70.204,245,8a,70.204,245,2794-2855,
MK439363,6,71.769,294,6e,91.411,326,2771-2855,
MK439364,6,70.245,326,6e,90.491,326,2771-2855,
MK439365,7,71.329,286,7a,71.329,286,2767-2855,
MK439366,6,70.927,313,6s,92.025,326,2771-2855,
MK439367,6,68.942,293,6e,88.889,324,2771-2855,
MK439368,6,73.231,325,6r,94.785,326,2771-2855,
MK439369,6,72.204,313,6r,92.945,326,2771-2855,
MK439370,6,73.841,302,6r,94.785,326,2771-2855,
MK439371,8,67.421,221,8a,67.421,221,2794-2855,
MK439372,6,74.441,313,6r,94.479,326,2771-2855,
MK439373,6,73.841,302,6r,95.092,326,2771-2855,
MK439374,6,74.286,315,6r,94.479,326,2771-2855,
MK439375,6,74.916,299,6r,95.399,326,2771-2855,
MK439376,6,73.038,293,6e,89.571,326,2771-2855,
MK439377,6,72.355,293,6xc,91.718,326,2771-2855,
MK439378,6,78.135,311,6a,80.982,326,2771-2855,
MK439379,6,72.204,313,6r,93.558,326,2771-2855,
MK439380,6,73.163,313,6r,94.479,326,2771-2855,
MK468926,6,72.544,9142,6g,79.634,9118,2683-2855,
MK468927,6,72.318,9143,6g,79.301,9121,2683-2855,
MK468928,8,69.924,9170,8a,69.924,9170,2683-2855,
MK473174,1,94.003,4069,1a,94.102,4069,2683-2855,
MK473175,1,94.053,4069,1a,94.151,4069,2683-2855,
MK473176,1,93.977,4068,1a,94.125,4068,2683-2855,
MK473177,1,94.048,4066,1a,94.147,4066,2683-2855,
MK473178,1,93.950,4066,1a,94.097,4066,2683-2855,
MK473179,1,93.950,4066,1a,93.999,4066,2683-2855,
MK473180,1,94.122,4066,1a,94.220,4066,2683-2855,
MK473181,1,93.999,4066,1a,93.999,4066,2683-2855,
MK473182,1,94.024,4066,1a,94.073,4066,2683-2855,
MK473183,1,94.024,4066,1a,94.171,4066,2683-2855,
MK473184,1,94.048,4066,1a,94.147,4066,2683-2855,
MK473185,1,93.974,4066,1a,94.024,4066,2683-2855,
MK473186,1,94.048,4066,1a,94.048,4066,2683-2855,
MK473187,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473188,1,94.147,4066,1a,94.245,4066,2683-2855,
MK473189,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473190,1,93.974,4066,1a,94.048,4066,2683-2855,
MK473191,1,93.999,4066,1a,94.097,4066,2683-2855,
MK473192,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473193,1,93.802,4066,1a,94.048,4066,2683-2855,
MK473194,1,93.974,4066,1a,94.073,4066,2683-2855,
MK473195,1,94.024,4066,1a,94.122,4066,2683-2855,
MK473196,1,94.073,4066,1a,94.122,4066,2683-2855,
MK473197,1,93.999,4066,1a,94.048,4066,2683-2855,
MK473198,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473199,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473200,1,94.073,4066,1a,94.171,4066,2683-2855,
MK473201,1,93.901,4066,1a,93.999,4066,2683-2855,
MK473202,1,94.074,4067,1a,94.123,4067,2683-2855,
MK473203,1,94.048,4066,1a,94.147,4066,2683-2855,
MK473204,1,93.901,4066,1a,93.999,4066,2683-2855,
MK473205,1,94.073,4066,1a,94.171,4066,2683-2855,
MK473206,1,94.024,4066,1a,94.319,4066,2683-2855,
MK473207,1,94.024,4066,1a,94.122,4066,2683-2855,
MK473208,1,93.977,4068,1a,94.076,4068,2683-2855,
MK473209,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473210,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473211,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473212,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473213,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473214,1,93.901,4066,1a,93.999,4066,2683-2855,
MK473215,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473216,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473217,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473218,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473219,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473220,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473221,1,93.901,4066,1a,93.999,4066,2683-2855,
MK473222,1,93.876,4066,1a,93.974,4066,2683-2855,
MK473223,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473224,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473225,1,93.901,4066,1a,93.999,4066,2683-2855,
MK473226,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473227,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473228,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473229,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473230,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473231,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473232,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473233,1,93.974,4066,1a,94.024,4066,2683-2855,
MK473234,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473235,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473236,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473237,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473238,1,93.974,4066,1a,94.073,4066,2683-2855,
MK473239,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473240,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473241,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473242,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473243,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473244,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473245,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473246,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473247,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473248,1,93.925,4066,1a,94.024,4066,2683-2855,
MK473249,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473250,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473251,1,93.950,4066,1a,94.048,4066,2683-2855,
MK473252,1,93.921,4063,1a,94.019,4063,2683-2855,
MK473253,1,94.129,4071,1a,94.178,4071,2683-2855,
MK473254,1,93.687,4071,1a,93.884,4071,2683-2855,
