Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MG453669,2,17.972,17.972,5.471,5.471,18.300,17.183,19.865,17.992,17.992,18.987,19.211,19.211,18.951,20.970,20.970,17.521,17.521,17.090,17.090,18.310,16.187,18.412,18.307,2b,5.471,2t,16.187
MG453670,2,18.782,18.782,8.065,8.065,19.684,18.049,21.151,19.741,19.741,20.713,20.034,20.034,20.023,22.085,22.085,18.884,18.884,18.218,18.218,19.289,17.484,19.910,19.344,2b,8.065,2t,17.484
MG453671,2,17.634,17.634,6.881,6.881,17.173,17.127,19.944,17.541,17.541,18.966,19.109,19.109,18.613,20.631,20.631,17.521,17.521,17.090,17.090,16.958,16.244,18.556,18.318,2b,6.881,2t,16.244
MG453672,2,17.736,17.736,6.261,6.261,18.110,16.451,20.022,18.331,18.331,19.310,19.684,19.684,18.951,21.433,21.433,18.085,18.085,17.372,17.372,18.535,16.526,18.838,18.548,2b,6.261,2d,16.451
MG453673,2,17.352,17.352,5.922,5.922,18.131,16.789,20.113,17.766,17.766,18.678,18.771,18.771,19.007,21.433,21.433,17.634,17.634,16.864,16.864,17.972,16.582,19.120,18.606,2b,5.922,2t,16.582
MG453674,2,17.484,17.484,6.373,6.373,17.484,17.033,19.853,18.105,18.105,18.815,18.397,18.397,18.782,20.857,20.857,17.936,17.936,16.864,16.864,17.428,16.187,18.331,17.789,2b,6.373,2t,16.187
MG453675,2,18.141,18.141,8.235,8.235,18.468,17.296,20.338,18.782,18.782,19.908,19.289,19.289,19.515,21.590,21.590,19.155,19.155,17.660,17.660,18.817,16.404,18.443,17.674,2b,8.235,2t,16.404
MG453676,2,17.690,17.690,6.994,6.994,18.074,17.239,19.887,18.331,18.331,19.908,19.099,19.099,18.951,20.451,20.451,18.028,18.028,17.484,17.484,17.915,16.018,18.556,18.307,2b,6.994,2t,16.018
MG453677,2,18.535,18.535,6.881,6.881,18.187,17.803,20.022,18.095,18.095,19.253,19.786,19.786,19.628,21.928,21.928,18.423,18.423,17.428,17.428,18.423,16.920,19.459,18.952,2b,6.881,2t,16.920
MG453678,2,18.535,18.535,7.671,7.671,18.796,17.455,20.338,18.828,18.828,19.299,19.910,19.910,19.177,22.379,22.379,18.018,18.018,18.443,18.443,18.986,16.977,19.741,18.894,2b,7.671,2t,16.977
MG453679,2,8.178,8.178,19.007,19.007,17.136,16.638,17.286,16.742,16.742,17.376,17.664,17.664,16.356,21.376,21.376,16.469,16.469,16.460,16.460,16.300,18.725,15.736,17.156,2a,8.178,2u,15.736
MG453680,2,18.592,18.592,6.994,6.994,18.863,17.521,20.676,19.177,19.177,19.885,19.966,19.966,19.459,22.279,22.279,18.423,18.423,18.274,18.274,19.324,17.259,19.673,18.433,2b,6.994,2t,17.259
MG453681,2,18.704,18.704,7.501,7.501,19.302,17.915,21.147,18.951,18.951,20.735,19.966,19.966,20.530,22.548,22.548,19.437,19.437,18.613,18.613,19.155,16.864,20.079,19.643,2b,7.501,2t,16.864
MG453682,2,18.085,18.085,5.527,5.527,18.131,17.014,19.752,18.443,18.443,19.540,18.725,18.725,19.120,21.533,21.533,18.197,18.197,17.710,17.710,18.028,15.792,18.218,18.376,2b,5.527,2t,15.792
MG453683,2,17.465,17.465,6.599,6.599,17.408,16.225,19.831,17.541,17.541,18.276,17.869,17.869,18.725,21.038,21.038,17.803,17.803,16.638,16.638,17.577,16.187,18.725,18.088,2b,6.599,2d,16.225
MG453684,2,7.219,7.219,18.613,18.613,16.732,16.695,17.700,16.122,16.122,17.166,17.428,17.428,16.356,21.859,21.859,15.792,15.792,16.146,16.146,16.526,18.838,16.347,17.339,2a,7.219,2m,15.792
MG453685,2,17.972,17.972,6.261,6.261,17.577,17.183,19.809,17.541,17.541,19.310,19.402,19.402,18.895,20.913,20.913,17.239,17.239,17.315,17.315,17.352,15.905,18.725,18.203,2b,6.261,2t,15.905
MG453686,2,17.183,17.183,6.599,6.599,18.243,16.901,19.460,18.443,18.443,19.425,18.940,18.940,18.105,20.744,20.744,17.577,17.577,17.146,17.146,17.577,16.695,18.500,17.915,2b,6.599,2t,16.695
MG453687,2,19.402,19.402,8.065,8.065,18.715,18.613,21.151,19.684,19.684,20.598,20.260,20.260,20.023,22.335,22.335,18.951,18.951,18.331,18.331,19.459,17.992,19.684,19.355,2b,8.065,2t,17.992
MG453688,2,17.746,17.746,6.825,6.825,18.761,17.296,20.428,18.658,18.658,19.505,19.042,19.042,19.053,20.981,20.981,18.028,18.028,17.428,17.428,18.197,15.792,18.951,18.815,2b,6.825,2t,15.792
MG453689,2,19.380,19.380,8.291,8.291,19.099,18.085,21.127,19.493,19.493,20.460,20.180,20.180,20.011,22.153,22.153,19.211,19.211,18.105,18.105,19.380,17.823,19.966,19.344,2b,8.291,2t,17.823
MG453690,2,17.972,17.972,6.430,6.430,18.243,16.779,20.394,17.926,17.926,19.023,18.613,18.613,19.064,21.984,21.984,18.310,18.310,17.541,17.541,17.746,16.620,19.233,18.491,2b,6.430,2t,16.620
MG453691,2,17.915,17.915,6.825,6.825,17.849,16.676,19.887,18.613,18.613,19.425,19.177,19.177,18.951,22.448,22.448,18.197,18.197,17.428,17.428,18.085,16.018,19.177,18.491,2b,6.825,2t,16.018
MG453692,2,18.310,18.310,7.163,7.163,17.905,17.690,20.484,18.613,18.613,19.540,18.951,18.951,18.895,21.702,21.702,18.028,18.028,17.541,17.541,18.648,16.131,19.007,18.548,2b,7.163,2t,16.131
MG453693,2,18.085,18.085,7.050,7.050,17.230,17.296,20.090,18.567,18.567,19.770,18.704,18.704,18.387,21.026,21.026,18.423,18.423,17.597,17.597,18.817,16.404,18.161,17.684,2b,7.050,2t,16.404
MG453694,2,8.686,8.686,18.930,18.930,17.193,16.751,18.254,16.855,16.855,18.077,18.454,18.454,17.090,22.254,22.254,16.300,16.300,18.099,18.099,17.315,19.617,17.315,17.915,2a,8.686,2m,16.300
MG453695,2,18.761,18.761,7.671,7.671,20.000,18.141,21.103,19.853,19.853,20.172,20.124,20.124,19.402,22.109,22.109,18.817,18.817,18.331,18.331,19.324,17.146,19.797,19.355,2b,7.671,2t,17.146
MG453696,2,18.817,18.817,8.235,8.235,19.651,17.634,20.676,19.628,19.628,20.920,19.617,19.617,19.571,22.153,22.153,18.704,18.704,18.161,18.161,18.817,17.766,19.402,18.721,2b,8.235,2d,17.634
MG453697,2,18.623,18.623,7.562,7.562,19.177,18.454,20.316,19.074,19.074,20.287,20.260,20.260,20.034,21.953,21.953,18.905,18.905,18.341,18.341,18.962,16.582,19.808,19.297,2b,7.562,2t,16.582
MG453698,2,19.042,19.042,6.994,6.994,18.873,17.849,20.812,19.177,19.177,20.632,19.549,19.549,19.064,21.710,21.710,18.187,18.187,18.049,18.049,18.930,16.920,19.459,18.491,2b,6.994,2t,16.920
MG453699,2,19.233,19.233,8.065,8.065,19.482,17.972,21.489,19.560,19.560,21.149,20.812,20.812,20.406,22.661,22.661,19.268,19.268,18.387,18.387,19.380,17.372,20.417,19.470,2b,8.065,2t,17.372
MG453700,2,8.065,8.065,18.443,18.443,16.347,16.526,17.895,16.516,16.516,17.491,17.813,17.813,16.413,22.041,22.041,16.695,16.695,16.507,16.507,16.573,17.690,16.356,16.878,2a,8.065,2u,16.356
MG453701,2,18.535,18.535,7.727,7.727,18.468,18.197,20.878,19.018,19.018,20.057,20.023,20.023,19.684,21.759,21.759,18.817,18.817,17.597,17.597,18.592,16.338,19.684,19.182,2b,7.727,2t,16.338
MG453702,2,17.577,17.577,5.527,5.527,16.948,16.507,19.584,17.926,17.926,18.678,18.838,18.838,17.942,21.094,21.094,17.746,17.746,16.864,16.864,17.521,15.454,19.007,18.365,2b,5.527,2t,15.454
MG453703,2,18.986,18.986,7.896,7.896,19.200,17.521,21.103,19.007,19.007,20.747,20.349,20.349,20.135,22.379,22.379,18.986,18.986,18.218,18.218,18.873,16.920,20.135,19.528,2b,7.896,2t,16.920
MG453704,2,18.986,18.986,6.825,6.825,19.324,17.859,20.922,19.560,19.560,20.299,20.587,20.587,19.899,21.553,21.553,18.300,18.300,18.161,18.161,18.986,16.920,19.966,18.941,2b,6.825,2t,16.920
MG453705,2,18.423,18.423,6.317,6.317,18.064,17.690,20.338,18.951,18.951,19.633,19.007,19.007,18.895,21.533,21.533,18.197,18.197,17.372,17.372,18.423,16.526,18.895,18.376,2b,6.317,2t,16.526
MG453706,2,18.254,18.254,7.219,7.219,17.915,17.521,20.563,18.331,18.331,19.713,19.448,19.448,19.571,21.002,21.002,18.761,18.761,17.428,17.428,18.423,16.920,19.515,18.779,2b,7.219,2t,16.920
MG453707,2,18.761,18.761,7.558,7.558,19.482,18.254,21.115,19.166,19.166,20.230,20.756,20.756,19.120,22.279,22.279,18.423,18.423,18.331,18.331,18.592,17.484,19.797,19.297,2b,7.558,2t,17.484
MG453708,2,18.085,18.085,6.881,6.881,18.028,17.465,20.169,17.777,17.777,19.448,18.940,18.940,19.064,21.151,21.151,17.634,17.634,17.654,17.654,16.958,16.695,18.556,18.653,2b,6.881,2t,16.695
MG453709,2,17.746,17.746,6.204,6.204,17.389,16.273,20.361,17.362,17.362,19.321,19.064,19.064,18.725,21.364,21.364,18.218,18.218,17.146,17.146,17.690,15.003,17.992,18.307,2b,6.204,2t,15.003
MG453710,2,18.423,18.423,6.712,6.712,18.468,17.803,20.113,19.402,19.402,19.713,19.786,19.786,20.023,21.433,21.433,18.423,18.423,17.541,17.541,18.197,17.090,19.233,18.664,2b,6.712,2t,17.090
MG453711,2,18.613,18.613,6.881,6.881,17.813,18.443,20.507,18.454,18.454,19.401,19.741,19.741,19.120,21.545,21.545,18.151,18.151,17.372,17.372,18.151,16.629,19.459,18.941,2b,6.881,2t,16.629
MG453712,2,9.306,9.306,18.725,18.725,16.460,17.597,17.972,16.460,16.460,17.386,17.889,17.889,16.300,21.915,21.915,15.285,15.285,17.372,17.372,16.300,18.197,17.259,16.878,2a,9.306,2m,15.285
MG453713,2,19.042,19.042,7.614,7.614,18.694,18.535,21.216,19.853,19.853,20.575,20.023,20.023,19.797,22.097,22.097,19.099,19.099,18.331,18.331,19.099,17.033,20.135,19.528,2b,7.614,2t,17.033
MG453714,2,18.930,18.930,7.163,7.163,19.200,18.085,20.563,19.222,19.222,20.172,20.079,20.079,20.079,22.548,22.548,17.746,17.746,17.766,17.766,18.648,16.864,19.402,18.548,2b,7.163,2t,16.864
MG453715,2,17.793,17.793,6.937,6.937,18.074,17.014,19.629,17.813,17.813,18.736,18.739,18.739,19.233,21.376,21.376,17.624,17.624,17.090,17.090,17.521,15.680,18.613,18.145,2b,6.937,2t,15.680
MG453716,2,17.080,17.080,5.418,5.418,17.465,16.460,19.696,17.212,17.212,18.987,17.859,17.859,18.341,20.767,20.767,17.700,17.700,17.043,17.043,17.475,15.172,18.454,18.480,2b,5.418,2t,15.172
MG453717,2,7.163,7.163,17.972,17.972,16.432,16.018,17.773,16.009,16.009,16.638,16.986,16.986,16.187,20.293,20.293,15.389,15.389,15.879,15.879,15.454,18.049,15.775,16.935,2a,7.163,2r,15.454
MG453718,2,16.845,16.845,6.148,6.148,17.173,16.338,19.820,17.249,17.249,19.217,18.725,18.725,18.387,20.744,20.744,17.521,17.521,16.187,16.187,17.803,15.398,18.049,17.156,2b,6.148,2t,15.398
MG453719,2,17.521,17.521,6.035,6.035,18.514,16.563,20.338,18.377,18.377,19.321,18.782,18.782,18.895,21.590,21.590,17.849,17.849,17.315,17.315,17.859,16.131,18.443,18.250,2b,6.035,2t,16.131
MG453720,2,17.690,17.690,5.697,5.697,17.558,17.070,20.090,18.161,18.161,19.816,18.895,18.895,18.218,20.417,20.417,17.849,17.849,17.531,17.531,17.972,15.510,18.331,18.203,2b,5.697,2t,15.510
MG453721,2,8.235,8.235,17.915,17.915,16.234,16.977,17.710,16.582,16.582,16.993,17.494,17.494,15.849,21.296,21.296,16.018,16.018,16.714,16.714,16.187,18.500,16.582,17.627,2a,8.235,2k,15.849
MG453722,2,18.095,18.095,7.731,7.731,17.972,17.700,20.462,19.018,19.018,19.678,19.560,19.560,19.018,21.614,21.614,18.207,18.207,17.551,17.551,18.320,16.911,18.930,18.538,2b,7.731,2t,16.911
MG453723,2,17.746,17.746,6.430,6.430,18.018,17.408,20.225,18.736,18.736,19.195,18.613,18.613,18.613,21.702,21.702,17.465,17.465,17.484,17.484,18.535,16.413,17.936,18.088,2b,6.430,2t,16.413
MG453724,2,17.803,17.803,5.189,5.189,17.793,16.620,19.527,17.982,17.982,19.045,19.120,19.120,18.838,20.822,20.822,18.254,18.254,16.920,16.920,18.197,16.187,19.064,18.135,2b,5.189,2t,16.187
MG453725,2,19.380,19.380,7.332,7.332,19.200,17.746,20.822,19.966,19.966,20.735,20.631,20.631,20.643,22.492,22.492,19.211,19.211,18.613,18.613,19.944,17.992,20.079,19.816,2b,7.332,2d,17.746
MG453726,2,19.944,19.944,10.039,10.039,20.270,19.606,21.859,21.082,21.082,21.724,20.970,20.970,20.812,22.604,22.604,19.944,19.944,19.515,19.515,19.775,18.500,21.263,20.853,2b,10.039,2t,18.500
MG453727,2,18.197,18.197,7.445,7.445,18.919,17.803,20.709,18.951,18.951,19.943,20.293,20.293,19.910,21.871,21.871,18.761,18.761,17.992,17.992,18.648,16.695,19.402,19.528,2b,7.445,2t,16.695
MG453728,2,18.849,18.849,7.449,7.449,19.099,18.884,21.670,20.090,20.090,20.862,20.124,20.124,20.542,22.391,22.391,19.289,19.289,19.018,19.018,19.617,17.654,19.582,19.470,2b,7.449,2t,17.654
MG453729,2,19.099,19.099,8.573,8.573,19.538,17.577,20.946,19.775,19.775,21.264,20.270,20.270,19.786,22.604,22.604,20.000,20.000,18.274,18.274,19.549,18.613,20.305,19.344,2b,8.573,2d,17.577
MG453730,2,17.521,17.521,5.697,5.697,17.634,16.732,19.246,17.879,17.879,19.195,18.161,18.161,18.725,20.293,20.293,17.183,17.183,16.413,16.413,17.239,16.244,17.766,17.108,2b,5.697,2t,16.244
MG453731,2,17.259,17.259,5.866,5.866,18.038,16.356,19.775,17.710,17.710,18.908,18.658,18.658,18.387,21.139,21.139,17.136,17.136,16.638,16.638,18.274,15.962,17.766,17.396,2b,5.866,2t,15.962
MG453732,2,17.690,17.690,6.035,6.035,17.408,16.676,19.718,17.381,17.381,18.700,18.838,18.838,17.879,20.970,20.970,17.296,17.296,16.356,16.356,17.521,15.567,17.936,17.847,2b,6.035,2t,15.567
MG453733,2,20.169,20.169,8.517,8.517,19.707,18.873,21.376,19.695,19.695,20.977,20.587,20.587,20.530,22.561,22.561,19.233,19.233,18.895,18.895,19.718,17.597,20.248,19.528,2b,8.517,2t,17.597
MG453734,2,8.065,8.065,18.725,18.725,16.282,16.131,17.005,16.516,16.516,16.647,17.099,17.099,16.018,21.082,21.082,15.727,15.727,15.936,15.936,15.510,17.962,16.695,16.695,2a,8.065,2r,15.510
MG453735,2,17.859,17.859,6.317,6.317,18.028,17.859,19.977,18.895,18.895,19.655,19.628,19.628,19.289,21.408,21.408,17.859,17.859,17.259,17.259,18.197,16.356,18.951,18.721,2b,6.317,2t,16.356
MG453736,2,8.404,8.404,19.662,19.662,18.264,17.823,19.369,17.982,17.982,18.710,20.034,20.034,18.049,23.224,23.224,18.161,18.161,18.704,18.704,18.049,19.571,18.049,19.240,2a,8.404,2d,17.823
MG453737,2,19.549,19.549,7.727,7.727,19.741,19.211,22.116,20.316,20.316,20.920,20.417,20.417,20.756,22.899,22.899,19.549,19.549,19.120,19.120,19.437,18.274,20.643,20.161,2b,7.727,2t,18.274
MG454023,2,8.404,8.404,17.690,17.690,16.460,16.451,17.333,16.178,16.178,16.983,17.936,17.936,16.638,21.183,21.183,16.074,16.074,16.967,16.967,16.187,18.161,16.234,16.878,2a,8.404,2m,16.074
MG454024,2,17.494,17.494,6.941,6.941,17.465,17.325,19.651,18.567,18.567,19.045,18.905,18.905,18.658,20.711,20.711,17.381,17.381,16.930,16.930,17.777,15.905,17.720,18.020,2b,6.941,2t,15.905
MG454028,2,18.366,18.366,6.768,6.768,18.592,17.465,20.946,18.207,18.207,20.023,19.166,19.166,19.571,21.421,21.421,18.817,18.817,17.315,17.315,18.592,16.864,19.120,18.307,2b,6.768,2t,16.864
MG454039,2,8.065,8.065,17.915,17.915,16.845,17.033,18.038,17.587,17.587,17.972,18.331,18.331,16.864,21.678,21.678,15.887,15.887,17.758,17.758,16.751,18.782,17.362,18.135,2a,8.065,2m,15.887
MG454053,2,17.654,17.654,5.527,5.527,17.531,16.131,19.910,17.700,17.700,18.161,18.423,18.423,18.387,21.070,21.070,17.531,17.531,16.864,16.864,17.766,16.065,18.500,17.742,2b,5.527,2d,16.131
MG454081,2,17.982,17.982,6.885,6.885,17.926,17.306,20.237,18.510,18.510,19.885,19.617,19.617,18.613,21.106,21.106,18.141,18.141,17.823,17.823,18.489,17.202,18.228,18.548,2b,6.885,2d,17.306
MG454085,2,17.803,17.803,5.697,5.697,18.243,16.845,19.809,18.387,18.387,19.425,19.233,19.233,18.895,21.251,21.251,17.465,17.465,17.936,17.936,18.197,15.962,18.443,18.030,2b,5.697,2t,15.962
MG454101,2,18.782,18.782,6.768,6.768,18.863,18.423,21.014,19.233,19.233,20.575,20.203,20.203,19.966,22.210,22.210,18.782,18.782,18.331,18.331,18.817,17.090,19.233,19.113,2b,6.768,2t,17.090
MG454102,2,18.761,18.761,8.122,8.122,18.254,18.254,19.989,18.838,18.838,20.460,19.966,19.966,19.684,22.379,22.379,18.592,18.592,18.049,18.049,18.310,18.049,19.910,19.758,2b,8.122,2q,18.049
MG454121,2,17.521,17.521,6.261,6.261,17.389,16.620,19.211,17.982,17.982,18.667,18.049,18.049,19.064,21.026,21.026,17.803,17.803,17.484,17.484,18.254,16.018,17.936,17.742,2b,6.261,2t,16.018
MG454123,2,19.662,19.662,8.686,8.686,19.426,18.310,21.634,20.135,20.135,21.034,20.631,20.631,20.135,23.407,23.407,19.042,19.042,19.177,19.177,20.000,17.710,20.079,19.470,2b,8.686,2t,17.710
MG454143,2,7.501,7.501,17.634,17.634,16.563,16.356,17.926,17.193,17.193,17.600,17.043,17.043,16.300,21.026,21.026,16.526,16.526,16.394,16.394,16.187,17.766,16.526,16.647,2a,7.501,2r,16.187
MG454147,2,18.873,18.873,7.896,7.896,18.694,18.479,21.408,19.402,19.402,20.138,20.135,20.135,19.571,22.085,22.085,19.380,19.380,18.218,18.218,19.211,17.654,20.305,19.689,2b,7.896,2t,17.654
MG454150,2,17.915,17.915,5.753,5.753,17.859,16.451,19.437,17.813,17.813,18.563,18.884,18.884,19.177,21.207,21.207,17.746,17.746,16.695,16.695,17.690,15.905,18.669,18.548,2b,5.753,2t,15.905
MG454162,2,18.028,18.028,7.389,7.389,19.155,18.197,21.239,19.120,19.120,20.345,19.504,19.504,19.571,21.871,21.871,18.525,18.525,17.879,17.879,19.595,17.080,19.289,19.124,2b,7.389,2t,17.080
MG454163,2,17.465,17.465,18.658,18.658,17.475,17.372,19.437,17.043,17.043,18.229,18.284,18.284,17.484,22.635,22.635,17.033,17.033,16.122,16.122,15.727,18.940,14.930,17.261,2u,14.930,2r,15.727
MG454167,2,8.178,8.178,19.233,19.233,16.460,16.808,17.915,16.864,16.864,17.051,17.607,17.607,15.680,21.477,21.477,15.792,15.792,17.349,17.349,16.300,18.895,16.638,17.501,2a,8.178,2k,15.680
MG454171,2,18.930,18.930,7.163,7.163,19.200,18.074,21.115,19.109,19.109,20.345,20.587,20.587,19.966,22.548,22.548,18.873,18.873,18.443,18.443,19.549,16.638,19.853,19.067,2b,7.163,2t,16.638
MG454173,2,16.732,16.732,18.535,18.535,14.873,15.849,16.460,16.000,16.000,17.627,16.507,16.507,16.018,21.421,21.421,16.808,16.808,15.792,15.792,15.623,17.823,17.080,15.420,2c,14.873,2r,15.623
MG454194,2,17.033,17.033,17.813,17.813,8.911,15.962,18.049,15.623,15.623,16.868,17.156,17.156,15.623,22.097,22.097,17.080,17.080,16.413,16.413,16.695,19.064,17.541,16.590,2c,8.911,2k,15.623
MG454197,2,18.095,18.095,6.208,6.208,18.197,17.531,19.729,18.905,18.905,19.540,19.335,19.335,18.623,21.163,21.163,17.587,17.587,17.381,17.381,18.771,15.671,18.962,18.433,2b,6.208,2t,15.671
MG454207,2,16.732,16.732,17.690,17.690,8.009,15.567,17.146,14.673,14.673,16.408,17.202,17.202,15.558,21.746,21.746,16.356,16.356,16.526,16.526,16.404,17.644,17.259,15.765,2c,8.009,2f,14.673
MG454211,2,19.391,19.391,9.424,9.424,20.180,19.673,21.477,20.824,20.824,21.437,21.376,21.376,20.711,22.955,22.955,19.729,19.729,19.357,19.357,19.842,18.838,21.050,20.565,2b,9.424,2t,18.838
MG454212,2,18.592,18.592,5.753,5.753,17.962,17.296,20.315,18.951,18.951,19.310,19.628,19.628,19.007,21.489,21.489,17.859,17.859,17.372,17.372,18.592,16.244,19.007,18.606,2b,5.753,2t,16.244
MG454213,2,15.887,15.887,17.869,17.869,14.382,14.890,17.372,15.680,15.680,15.092,16.901,16.901,13.867,20.688,20.688,14.890,14.890,14.713,14.713,14.100,18.105,16.187,14.787,2k,13.867,2r,14.100
MG454223,2,7.219,7.219,18.782,18.782,16.178,16.300,17.879,16.685,16.685,16.868,16.648,16.648,15.680,21.239,21.239,15.680,15.680,16.202,16.202,16.469,18.049,16.526,16.935,2a,7.219,2m,15.680
MG454226,2,17.094,17.094,17.416,17.416,7.521,15.840,17.322,15.621,15.621,15.590,16.363,16.363,15.043,21.697,21.697,16.458,16.458,16.353,16.353,16.410,18.917,17.151,15.998,2c,7.521,2k,15.043
MG454247,2,18.074,18.074,5.866,5.866,18.873,17.352,20.394,18.951,18.951,19.874,19.053,19.053,19.853,21.815,21.815,18.085,18.085,17.597,17.597,18.197,16.300,19.391,18.606,2b,5.866,2t,16.300
MG454248,2,8.742,8.742,19.324,19.324,17.408,17.372,17.926,17.644,17.644,17.847,18.387,18.387,16.751,22.141,22.141,17.202,17.202,17.188,17.188,16.638,18.141,16.234,17.166,2a,8.742,2u,16.234
MG454251,2,19.155,19.155,8.573,8.573,19.257,18.479,21.658,19.966,19.966,20.805,20.643,20.643,20.079,22.492,22.492,19.120,19.120,18.725,18.725,19.662,18.049,19.741,19.470,2b,8.573,2t,18.049
MG454259,2,17.193,17.193,6.377,6.377,17.306,16.742,19.257,17.551,17.551,18.930,18.546,18.546,18.397,20.474,20.474,17.418,17.418,17.099,17.099,17.869,15.896,18.905,17.732,2b,6.377,2t,15.896
MG454261,2,18.028,18.028,6.655,6.655,17.849,17.521,19.380,18.095,18.095,18.757,19.402,19.402,18.884,21.646,21.646,17.408,17.408,17.428,17.428,18.648,15.736,18.782,18.642,2b,6.655,2t,15.736
MG454262,2,7.558,7.558,18.310,18.310,16.855,16.187,17.306,17.033,17.033,16.935,17.700,17.700,16.300,21.082,21.082,15.680,15.680,16.307,16.307,16.356,18.366,15.727,17.386,2a,7.558,2m,15.680
MG454265,2,14.205,14.205,17.372,17.372,15.962,15.745,17.269,15.878,15.878,18.067,16.845,16.845,16.253,20.643,20.643,16.018,16.018,15.801,15.801,16.742,19.166,17.212,16.676,2a,14.205,2d,15.745
MG454271,2,18.782,18.782,8.291,8.291,18.884,17.879,20.643,19.064,19.064,19.735,20.880,20.880,20.135,22.492,22.492,18.951,18.951,17.992,17.992,19.064,17.654,19.289,19.009,2b,8.291,2t,17.654
MG454277,2,17.634,17.634,5.415,5.415,17.849,17.239,19.640,17.587,17.587,18.908,18.602,18.602,18.940,20.699,20.699,17.239,17.239,17.033,17.033,17.408,15.792,18.613,18.250,2b,5.415,2t,15.792
MG454287,2,17.315,17.315,6.204,6.204,17.644,16.808,19.842,18.161,18.161,19.770,18.489,18.489,18.669,20.631,20.631,17.654,17.654,16.977,16.977,17.992,16.751,18.669,18.260,2b,6.204,2d,16.808
MG454297,2,19.380,19.380,7.953,7.953,19.211,18.197,21.159,19.515,19.515,20.345,20.293,20.293,19.571,21.940,21.940,18.761,18.761,18.556,18.556,19.268,18.161,19.571,19.643,2b,7.953,2d,18.197
MG454299,2,17.803,17.803,6.712,6.712,17.962,17.014,20.169,17.936,17.936,19.598,18.895,18.895,18.613,21.308,21.308,17.399,17.399,16.582,16.582,17.408,15.849,18.951,18.145,2b,6.712,2t,15.849
MG454306,2,8.691,8.691,19.335,19.335,18.341,18.059,19.053,17.992,17.992,18.499,18.679,18.679,17.833,22.786,22.786,17.269,17.269,17.861,17.861,17.551,20.124,17.664,18.491,2a,8.691,2m,17.269
MG454321,2,18.782,18.782,7.389,7.389,19.673,18.500,20.361,19.346,19.346,20.081,19.921,19.921,20.135,21.477,21.477,18.782,18.782,17.766,17.766,18.725,16.920,20.135,19.401,2b,7.389,2t,16.920
MG454325,2,19.268,19.268,8.291,8.291,19.099,18.535,20.845,18.838,18.838,20.287,20.192,20.192,19.853,22.561,22.561,19.211,19.211,18.218,18.218,19.155,16.582,19.595,19.009,2b,8.291,2t,16.582
MG454336,2,17.352,17.352,7.332,7.332,17.624,16.958,19.211,18.433,18.433,19.333,18.951,18.951,18.940,20.519,20.519,17.465,17.465,17.090,17.090,17.465,15.116,18.387,18.365,2b,7.332,2t,15.116
MG454338,2,9.199,9.199,19.131,19.131,17.587,17.494,18.895,17.484,17.484,18.664,18.715,18.715,17.494,22.717,22.717,17.551,17.551,17.918,17.918,17.777,19.391,18.049,18.307,2a,9.199,2d,17.494
MG454340,2,17.634,17.634,6.543,6.543,17.736,16.676,19.640,17.531,17.531,19.102,18.310,18.310,17.926,20.756,20.756,17.239,17.239,16.356,16.356,17.465,15.116,18.274,18.470,2b,6.543,2t,15.116
MG454346,2,18.669,18.669,7.050,7.050,18.356,17.859,20.079,18.838,18.838,20.057,19.402,19.402,19.515,21.308,21.308,17.634,17.634,17.823,17.823,18.197,16.469,19.064,18.779,2b,7.050,2t,16.469
MG454347,2,18.817,18.817,5.979,5.979,18.479,17.408,20.428,18.602,18.602,19.770,19.324,19.324,19.853,21.722,21.722,18.028,18.028,17.484,17.484,18.930,16.920,19.380,18.894,2b,5.979,2t,16.920
MG454354,2,17.654,17.654,7.276,7.276,17.972,17.014,19.966,18.331,18.331,19.080,18.838,18.838,18.556,21.477,21.477,17.484,17.484,17.202,17.202,17.746,16.187,19.515,18.145,2b,7.276,2t,16.187
