Accession,ClosestSubtypeAlignedNT,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
KF463168,315,27.742,31.930,29.338,16.825,28.655,32.245,,,4,16.825,1,27.742
KF463169,315,26.774,,,15.556,28.655,,,,4,15.556,1,26.774
KF463170,317,27.885,32.056,29.781,15.773,31.908,32.218,,,4,15.773,1,27.885
KF463171,317,,31.359,27.812,16.404,32.566,30.126,29.344,,4,16.404,3,27.812
KF463172,317,27.564,32.404,29.467,15.457,32.248,33.333,,26.667,4,15.457,1,27.564
KF463173,314,26.452,30.986,29.747,16.242,28.571,31.667,,,4,16.242,1,26.452
KF463174,314,27.097,30.070,30.063,16.561,29.310,33.054,,,4,16.561,1,27.097
KF463175,315,27.362,29.412,28.339,15.556,30.041,32.653,,,4,15.556,1,27.362
KF463176,313,26.974,32.281,30.820,17.252,27.485,31.799,,,4,17.252,1,26.974
KF463177,313,27.097,30.986,30.968,15.974,30.802,32.218,,28.090,4,15.974,1,27.097
KF463178,308,29.180,,,16.883,31.225,31.799,29.457,,4,16.883,1,29.180
KF463179,312,29.373,31.923,29.856,18.590,29.167,,,,4,18.590,1,29.373
KF463180,311,26.797,29.066,29.316,17.350,30.041,,29.921,,4,17.350,1,26.797
KF463181,315,27.157,29.965,28.754,14.921,30.921,31.985,29.804,,4,14.921,1,27.157
KF463182,315,26.710,30.662,29.642,15.873,31.579,31.381,30.588,,4,15.873,1,26.710
KF463183,312,26.774,30.986,30.000,16.026,30.172,32.222,,,4,16.026,1,26.774
KF463184,312,27.832,31.690,29.677,15.705,31.229,31.429,,,4,15.705,1,27.832
KF463185,315,27.010,31.579,30.915,15.873,29.741,31.535,,,4,15.873,1,27.010
KF463186,317,27.157,31.359,28.840,15.142,31.276,,29.730,,4,15.142,1,27.157
KF463187,318,27.444,31.559,29.032,18.239,31.250,,31.579,,4,18.239,1,27.444
KF524031,365,31.436,31.203,29.973,11.507,30.790,,,,4,11.507,3,29.973
KF686347,328,28.882,29.310,31.579,11.280,26.316,,,,4,11.280,1,28.882
KF686348,317,29.452,,29.338,12.063,29.114,32.804,28.669,30.544,4,12.063,3,29.338
KF686349,293,28.669,28.755,31.010,15.068,29.167,32.986,,,4,15.068,1,28.669
KF686350,312,28.146,30.620,26.961,16.346,29.924,,29.825,,4,16.346,1,28.146
KF686351,328,29.355,29.818,29.907,15.549,28.070,32.646,28.897,28.085,4,15.549,3,29.907
KF686352,245,30.802,,,15.918,,32.461,,,4,15.918,1,30.802
KF686353,328,29.391,29.130,28.963,8.841,31.818,,,,4,8.841,3,28.963
KF686354,322,,32.422,,17.081,30.159,,32.075,,4,17.081,5,30.159
KF686355,327,31.457,31.727,29.393,9.174,30.556,31.624,30.892,30.085,4,9.174,3,29.393
KF686356,328,29.749,30.172,30.000,7.927,30.000,31.624,,,4,7.927,3,30.000
KF686357,328,29.749,31.739,30.990,8.841,28.571,32.189,,31.496,4,8.841,1,29.749
KF686358,328,31.071,,29.268,9.451,30.435,31.330,,28.085,4,9.451,3,29.268
KF686359,327,31.148,28.448,30.000,10.398,29.537,30.342,,30.508,4,10.398,3,30.000
KF686360,310,28.669,,,16.129,30.058,,,,4,16.129,1,28.669
KF686361,310,28.669,,,16.129,30.058,,,,4,16.129,1,28.669
KF686362,341,27.405,26.855,29.240,16.265,30.651,33.033,32.070,29.617,4,16.265,1,27.405
KF686363,310,27.331,28.358,30.464,15.806,31.034,34.021,,,4,15.806,1,27.331
KF686364,321,30.142,31.092,30.537,16.207,31.349,31.379,31.274,,4,16.207,3,30.537
KF686365,309,28.767,,31.392,16.828,,33.103,,,4,16.828,1,28.767
KF686366,328,28.713,,30.868,8.841,28.854,,,,4,8.841,1,28.713
KF686367,301,26.962,29.185,31.864,14.950,28.070,,,,4,14.950,1,26.962
KF686368,300,27.986,29.614,32.069,16.611,32.035,33.793,,,4,16.611,1,27.986
KF686369,300,30.822,,30.795,15.000,30.453,32.520,,,4,15.000,1,30.822
KF686370,328,28.387,29.482,29.801,15.854,29.167,,29.577,25.957,4,15.854,1,28.387
KF686371,300,30.357,,,9.333,29.134,30.043,,27.660,4,9.333,8,27.660
KF686372,298,30.108,30.603,29.167,10.067,29.921,31.646,,,4,10.067,3,29.167
KF686373,300,28.767,,,16.333,29.825,34.375,,,4,16.333,1,28.767
KF686374,291,30.108,26.977,30.952,7.560,29.365,30.769,,,4,7.560,5,29.365
KF686375,300,28.425,,,16.107,,33.333,,26.809,4,16.107,1,28.425
KF686376,262,28.409,,,16.031,,32.530,30.798,,4,16.031,1,28.409
KF686377,325,28.086,30.034,29.012,15.077,30.503,,28.622,28.731,4,15.077,1,28.086
KF686378,328,30.795,28.837,29.260,8.232,30.717,,,,4,8.232,3,29.260
KF686379,323,27.740,,,15.238,,33.333,30.651,,4,15.238,1,27.740
KF686380,328,28.767,,,15.549,28.977,33.793,29.278,27.660,4,15.549,1,28.767
KF686381,328,27.742,,31.776,15.854,,34.021,,,4,15.854,1,27.742
KF686382,328,28.425,,,16.159,,33.793,,27.660,4,16.159,1,28.425
KF686383,317,30.108,28.505,29.874,8.517,29.365,,,,4,8.517,3,29.874
KF686384,328,27.055,,,15.549,,,,26.383,4,15.549,1,27.055
KF686385,327,28.155,,31.457,16.208,,34.021,29.545,,4,16.208,1,28.155
KF686386,328,28.065,30.909,30.341,14.329,30.603,33.054,,,4,14.329,1,28.065
KF686387,328,30.000,31.950,30.341,9.756,29.439,31.466,,,4,9.756,3,30.341
KF686388,328,28.387,30.924,30.841,15.888,29.825,34.828,29.502,,4,15.888,1,28.387
KF686389,328,29.773,,31.464,15.549,30.208,33.677,,27.234,4,15.549,1,29.773
KF686390,327,30.584,29.741,30.909,9.174,31.621,,,31.716,4,9.174,3,30.909
KF686391,328,29.032,,31.818,15.244,,32.990,,,4,15.244,1,29.032
KF686392,328,30.323,30.279,30.218,15.854,29.688,33.473,27.839,,4,15.854,3,30.218
KF686393,327,30.323,,30.293,8.869,29.310,,,,4,8.869,1,30.323
KF686394,328,28.750,,30.435,15.549,,34.364,,,4,15.549,1,28.750
KF686395,328,28.065,30.677,29.412,14.330,31.120,,,28.936,4,14.330,1,28.065
KF686396,328,27.742,,30.841,15.244,,33.677,29.278,,4,15.244,1,27.742
KF686397,328,28.065,29.880,30.841,15.549,28.655,33.562,,,4,15.549,1,28.065
KF686398,328,27.419,29.880,30.124,15.244,31.535,33.677,,,4,15.244,1,27.419
KF686399,328,28.082,,,15.854,,33.473,28.517,,4,15.854,1,28.082
KF686400,328,29.703,28.037,28.939,9.146,28.175,,30.070,30.962,4,9.146,3,28.939
KF686401,328,29.739,28.879,31.935,8.537,30.000,31.197,,,4,8.537,1,29.739
KF686402,328,28.803,,30.841,15.244,,34.138,28.517,,4,15.244,1,28.803
KF686403,327,30.592,28.685,30.395,7.034,28.125,,,,4,7.034,3,30.395
KF686404,316,29.210,,29.874,14.873,28.270,,,28.085,4,14.873,1,29.210
KF686405,314,30.928,,,11.783,27.273,,,28.936,4,11.783,1,30.928
KF686406,307,29.568,,31.596,15.961,31.818,,29.577,,4,15.961,1,29.568
KF686407,298,29.452,31.330,28.620,13.087,30.159,,,28.788,4,13.087,3,28.620
KF686408,312,29.276,31.783,28.125,15.705,29.924,33.448,29.630,29.412,4,15.705,1,29.276
KF686409,309,29.568,30.502,27.397,15.858,31.970,31.507,,,4,15.858,1,29.568
KF686410,305,29.391,,29.836,7.869,,,,,4,7.869,3,29.836
KF686411,310,28.618,29.487,28.431,16.774,29.811,,30.851,,4,16.774,1,28.618
KF686412,317,29.932,,,14.826,31.349,33.793,,,4,14.826,1,29.932
KF686413,328,27.742,,31.790,18.293,29.918,,31.104,,4,18.293,1,27.742
KF686414,328,,,29.773,7.927,27.083,,,,4,7.927,3,29.773
KF686415,302,31.560,32.171,31.313,16.968,30.000,30.418,32.184,,4,16.968,5,30.000
KF686416,316,28.571,,32.372,11.392,,32.906,,,4,11.392,1,28.571
KF686417,280,28.723,30.802,27.919,17.455,27.604,,,,4,17.455,1,28.723
KF686418,328,30.492,32.328,31.190,8.841,28.740,33.047,30.696,30.085,4,8.841,1,30.492
KF686419,260,29.389,28.899,27.000,13.462,28.324,,,,4,13.462,1,29.389
KF686420,328,29.276,,31.307,7.012,30.040,31.897,,,4,7.012,1,29.276
KF686421,328,30.464,28.017,29.787,10.061,27.604,33.333,28.070,29.661,4,10.061,7,28.070
KF686422,307,29.856,,29.508,15.309,29.644,30.928,,28.390,4,15.309,3,29.508
KF686423,313,30.249,31.250,30.314,11.182,26.772,30.769,29.667,,4,11.182,5,26.772
KF686424,308,28.808,31.538,27.670,16.883,29.057,,30.877,,4,16.883,1,28.808
KF686425,308,28.674,32.468,30.717,17.915,30.932,30.717,,28.470,4,17.915,8,28.470
KF686426,328,30.169,31.783,31.068,18.349,27.869,31.392,32.061,,4,18.349,3,31.068
KF686427,327,28.846,29.310,29.316,17.325,31.518,,29.897,29.020,4,17.325,3,29.316
KF686428,328,32.013,30.677,30.699,8.232,28.458,29.614,30.293,29.787,4,8.232,5,28.458
KF686429,328,27.055,,30.519,16.768,30.992,33.473,,,4,16.768,1,27.055
KF686430,273,,28.696,26.923,18.545,30.451,,,,4,18.545,3,26.923
KF686431,298,26.165,,29.720,9.732,28.137,,30.714,28.992,4,9.732,1,26.165
KF686432,298,28.378,30.469,26.341,16.892,29.924,,29.245,,4,16.892,1,28.378
KF686433,299,26.241,27.969,29.930,17.845,30.597,,30.605,,4,17.845,1,26.241
KF686434,299,27.957,29.577,29.758,10.033,27.843,30.043,,,4,10.033,1,27.957
KF686435,300,28.723,30.435,29.897,9.333,27.559,30.901,30.822,,4,9.333,1,28.723
KF686436,298,28.041,29.845,27.184,16.216,28.996,,30.851,,4,16.216,1,28.041
KF686437,317,27.798,29.958,30.000,18.612,29.098,,,30.040,4,18.612,3,30.000
KF686438,328,29.391,,31.090,8.537,28.017,28.369,,,4,8.537,1,29.391
KF686439,324,29.831,30.980,30.208,18.210,26.702,,30.153,26.606,4,18.210,3,30.208
KF686440,300,29.856,29.565,29.617,9.667,27.604,,28.522,,4,9.667,7,28.522
KF686441,328,31.677,30.233,26.887,16.768,27.604,31.915,,,4,16.768,3,26.887
KF686442,328,29.781,32.219,26.761,15.549,30.855,,,,4,15.549,1,29.781
KF686443,328,29.181,30.172,30.183,6.402,28.854,30.901,,,4,6.402,3,30.183
KF686444,328,30.216,,31.402,7.622,31.102,33.906,,31.356,4,7.622,1,30.216
KF686445,327,29.078,31.034,30.488,8.563,27.731,31.197,27.481,30.085,4,8.563,3,30.488
KF686446,328,28.662,29.461,30.183,9.451,29.352,33.553,29.032,29.661,4,9.451,1,28.662
KF686447,328,28.214,28.879,27.974,9.756,28.346,31.197,29.206,,4,9.756,3,27.974
KF686448,328,28.618,29.565,31.595,10.061,28.269,29.185,,,4,10.061,1,28.618
KF686449,328,29.801,30.000,31.098,9.451,29.210,30.342,30.573,30.380,4,9.451,1,29.801
KF686450,328,30.263,30.303,30.968,8.841,28.854,31.760,28.808,29.237,4,8.841,7,28.808
KF686451,328,29.316,29.310,30.488,11.890,29.889,33.443,,,4,11.890,3,30.488
KF686452,310,29.137,,30.314,7.419,28.448,,,,4,7.419,1,29.137
KF686453,327,30.744,30.047,31.212,9.480,30.172,,30.824,,4,9.480,1,30.744
KF686454,328,27.961,26.531,31.098,17.988,30.827,,30.164,,4,17.988,1,27.961
KF686455,328,27.303,28.352,29.878,17.073,28.958,,29.180,25.106,4,17.073,1,27.303
KF686456,328,28.852,32.271,31.915,9.146,29.434,,,29.661,4,9.146,1,28.852
KF686457,328,28.114,29.741,31.290,9.756,28.244,32.192,,,4,9.756,1,28.114
KF686458,327,30.164,30.279,31.003,10.398,30.345,33.200,,,4,10.398,1,30.164
KF686459,328,28.929,,31.707,9.756,29.339,,,,4,9.756,1,28.929
KF686460,309,29.236,31.429,27.184,15.858,31.481,,31.379,,4,15.858,1,29.236
KF686461,309,29.749,28.696,28.136,9.709,28.054,,,,4,9.709,3,28.136
KF686462,328,27.599,,30.247,19.207,30.041,,30.216,26.383,4,19.207,1,27.599
KF686463,328,29.355,30.303,30.341,16.208,29.588,,31.944,28.814,4,16.208,3,30.341
KF686464,309,29.137,,30.952,10.356,27.953,31.624,29.502,30.508,4,10.356,1,29.137
KF686465,328,28.710,30.279,31.153,14.634,28.655,34.483,,,4,14.634,1,28.710
KF686466,317,27.740,30.172,30.599,15.773,28.655,,,,4,15.773,1,27.740
KF686467,307,29.963,29.108,31.164,19.536,27.841,,31.892,28.511,4,19.536,8,28.511
KF686468,328,28.328,,30.097,14.329,28.655,32.218,,,4,14.329,1,28.328
KF686469,328,29.703,28.505,28.939,8.537,27.225,,,,4,8.537,3,28.939
KF686470,328,29.310,31.325,30.211,11.585,27.757,32.479,29.545,28.870,4,11.585,1,29.310
KF686471,328,29.373,27.570,28.296,8.841,28.854,,,,4,8.841,3,28.296
KF686472,319,27.986,32.061,29.126,14.734,32.937,33.793,,,4,14.734,1,27.986
KF686473,311,27.740,,,16.720,,,,,4,16.720,1,27.740
KF686474,319,28.720,,30.164,9.091,29.134,,30.142,29.707,4,9.091,1,28.720
KF686475,309,29.938,28.195,29.260,16.181,31.408,31.724,30.389,28.511,4,16.181,1,29.938
KF686476,310,29.252,29.688,29.667,16.399,30.980,31.020,30.142,29.237,4,16.399,1,29.252
KF686477,290,27.740,30.000,31.724,16.552,32.143,33.788,,,4,16.552,1,27.740
KF686478,328,29.373,,29.260,9.756,30.909,,,,4,9.756,3,29.260
KF686479,328,28.947,26.887,28.049,10.366,29.644,,29.712,,4,10.366,3,28.049
KF686480,300,27.473,,30.717,15.772,27.485,,28.636,,4,15.772,1,27.473
KF686481,300,27.473,,30.034,14.765,31.667,,,27.189,4,14.765,1,27.473
KF686482,299,27.372,30.137,30.717,17.114,31.169,32.979,,27.404,4,17.114,1,27.372
KF686483,300,28.425,,30.662,17.333,,,,28.936,4,17.333,1,28.425
KF686484,284,,30.233,28.409,16.901,27.604,,,,4,16.901,2,30.233
KF686485,291,25.843,30.043,31.379,18.121,27.273,,30.034,28.295,4,18.121,1,25.843
KF686486,300,29.545,,,15.436,28.740,31.707,30.847,,4,15.436,1,29.545
KF686487,300,27.055,,,15.772,,33.333,,,4,15.772,1,27.055
KF686488,300,27.645,29.614,32.404,15.667,28.977,33.101,,27.660,4,15.667,1,27.645
KF686489,316,29.393,28.346,29.355,16.883,28.788,,,,4,16.883,3,29.355
KF686490,317,27.304,30.182,30.915,15.142,29.741,32.646,,,4,15.142,1,27.304
KF686491,328,30.395,,30.000,18.349,,30.364,29.643,28.870,4,18.349,3,30.000
KF686492,328,28.479,,31.776,16.159,,33.677,,,4,16.159,1,28.479
KF686493,328,28.387,28.755,30.841,15.854,28.070,34.828,,,4,15.854,1,28.387
KF686494,328,28.387,28.755,30.218,15.549,27.485,33.677,,,4,15.549,1,28.387
KF686495,328,29.260,,30.341,16.768,30.682,,30.690,,4,16.768,1,29.260
KF686496,328,28.065,29.482,30.530,14.939,31.801,33.103,,,4,14.939,1,28.065
KF686497,328,29.607,,27.974,16.514,,29.960,28.723,27.119,4,16.514,3,27.974
KF686498,328,28.387,30.769,30.218,15.549,32.035,33.677,30.268,,4,15.549,1,28.387
KF686499,322,26.277,27.907,30.743,15.265,28.655,34.520,,,4,15.265,1,26.277
KF686500,328,26.645,29.502,27.523,16.159,31.338,,32.459,26.809,4,16.159,1,26.645
KF686501,326,30.841,30.043,26.222,18.712,31.349,,,28.936,4,18.712,3,26.222
KF686502,328,27.950,31.164,31.153,17.073,30.041,,28.182,,4,17.073,1,27.950
KF686503,328,29.712,29.348,28.571,10.976,26.370,30.488,28.669,28.452,4,10.976,3,28.571
KF686504,328,28.621,31.797,30.887,17.073,27.572,31.776,30.345,29.536,4,17.073,1,28.621
KF686505,328,26.257,30.859,29.878,18.654,27.322,32.792,29.008,,4,18.654,3,29.878
KF686506,328,30.795,28.837,29.260,8.232,30.717,,,,4,8.232,3,29.260
KF686507,328,29.773,27.826,30.341,10.671,29.433,31.197,30.065,31.356,4,10.671,1,29.773
KF686508,326,31.673,29.741,30.592,17.683,32.016,,30.714,31.092,4,17.683,3,30.592
KF686509,328,28.053,,30.488,9.146,28.854,,,,4,9.146,1,28.053
KF686510,328,29.126,,29.801,16.463,,,,28.936,4,16.463,1,29.126
KF686511,328,26.335,29.572,29.969,15.854,31.169,32.917,,25.957,4,15.854,1,26.335
KF686512,328,29.605,28.755,30.519,8.841,30.040,,,,4,8.841,1,29.605
KF686513,326,30.065,29.310,30.164,10.123,29.762,,,30.544,4,10.123,3,30.164
KF686514,328,30.363,30.000,30.514,9.756,29.528,,,,4,9.756,1,30.363
KF686515,328,31.629,27.700,30.968,15.902,31.061,30.000,,31.102,4,15.902,3,30.968
KF686516,328,27.419,29.880,30.218,15.549,29.240,33.677,,25.957,4,15.549,1,27.419
KF686517,328,28.617,29.880,28.793,15.549,30.208,32.984,,,4,15.549,3,28.793
KF686518,328,28.425,,30.841,15.549,,31.667,28.897,,4,15.549,1,28.425
KF686519,328,29.260,31.200,30.462,15.902,27.179,,,29.249,4,15.902,1,29.260
KF686520,328,29.703,26.636,28.963,9.756,30.822,31.624,28.671,30.350,4,9.756,3,28.963
KF686521,322,29.801,28.879,29.321,7.764,28.626,32.787,,,4,7.764,3,29.321
KF686522,327,29.260,30.153,30.693,16.208,30.556,34.483,,,4,16.208,1,29.260
KF686523,328,30.693,30.435,29.808,10.061,29.114,31.624,,29.707,4,10.061,3,29.808
KF686524,298,29.392,30.233,27.670,16.554,30.682,,,,4,16.554,1,29.392
KF686525,305,,27.969,30.634,19.000,30.451,,31.010,27.234,4,19.000,2,27.969
KF686526,325,30.132,,30.671,10.462,,33.333,,,4,10.462,1,30.132
KF686527,300,28.571,31.128,30.068,9.667,28.740,31.197,31.379,,4,9.667,1,28.571
KF686528,328,29.316,28.302,30.225,8.841,30.159,,30.070,,4,8.841,1,29.316
KF686529,292,29.066,31.615,30.822,15.411,32.601,32.753,29.758,,4,15.411,1,29.066
KF686530,328,28.328,30.279,30.887,15.244,27.485,35.172,,,4,15.244,1,28.328
KF686531,328,29.373,29.310,30.793,10.671,29.134,,,,4,10.671,1,29.373
KF686532,317,29.900,,,20.505,31.502,,31.673,,4,20.505,1,29.900
KF686533,328,29.688,32.031,28.947,16.463,29.249,,31.561,29.963,4,16.463,3,28.947
KF686534,328,,,31.889,14.024,29.442,32.051,30.824,30.672,4,14.024,7,30.824
KF686535,326,31.496,29.741,30.864,14.110,27.602,29.614,33.654,,4,14.110,3,30.864
KF686536,327,29.276,29.880,29.483,9.480,27.273,,28.664,30.213,4,9.480,3,29.483
KF686537,328,28.814,28.623,29.091,11.280,27.758,33.740,28.352,30.544,4,11.280,5,27.758
KF686538,328,28.803,,30.492,17.791,29.845,,,27.119,4,17.791,1,28.803
KF686539,328,26.071,29.119,29.787,20.427,31.801,,29.836,,4,20.427,1,26.071
KF686540,325,28.369,31.496,30.225,18.154,28.395,,31.597,30.645,4,18.154,1,28.369
KF686541,327,29.712,31.466,28.704,10.092,27.273,30.043,,29.661,4,10.092,1,29.712
KF686542,328,29.503,33.226,28.571,16.463,27.919,,31.802,,4,16.463,1,29.503
KF686543,328,30.363,30.435,29.487,10.366,28.692,32.051,,30.126,4,10.366,3,29.487
KF686544,301,28.571,29.130,28.374,20.570,31.148,,29.740,26.383,4,20.570,3,28.374
KF686545,325,29.085,28.017,29.316,8.308,28.384,,,,4,8.308,3,29.316
KF686546,307,28.425,,,15.436,,34.021,29.278,28.085,4,15.436,1,28.425
KF686547,328,28.710,29.880,30.132,14.329,31.349,32.990,,,4,14.329,1,28.710
KF686548,316,28.767,,31.013,16.456,,33.103,,,4,16.456,1,28.767
KF686549,305,29.352,30.620,27.404,16.054,31.439,,,,4,16.054,1,29.352
KF686550,327,29.085,29.310,28.526,8.563,29.249,,,,4,8.563,3,28.526
KF686551,296,29.514,,31.081,16.892,29.588,,,,4,16.892,1,29.514
KF686552,308,29.795,,30.537,16.883,,33.793,,,4,16.883,1,29.795
KF686553,307,29.779,,31.290,10.098,28.723,31.301,,,4,10.098,5,28.723
KF686554,315,27.213,29.588,27.523,16.774,30.634,,32.042,26.809,4,16.774,1,27.213
KF686555,328,28.082,,,15.854,30.165,33.333,,,4,15.854,1,28.082
KF686556,328,29.897,31.466,27.419,11.280,29.528,30.677,,31.461,4,11.280,3,27.419
KF686557,295,27.839,,,16.271,,34.375,,,4,16.271,1,27.839
KF686558,328,29.043,27.155,28.659,8.232,28.854,,,,4,8.232,3,28.659
KF686559,300,31.973,30.603,29.167,20.000,32.700,,30.483,,4,20.000,7,30.483
KF686560,300,26.962,29.185,32.056,15.333,26.901,33.681,,,4,15.333,1,26.962
KF686561,300,27.986,31.169,29.492,16.443,30.409,33.677,,27.119,4,16.443,1,27.986
KF686562,300,28.767,,31.010,17.000,,33.101,,,4,17.000,1,28.767
KF686563,300,26.190,29.572,31.186,15.436,31.034,33.677,,27.234,4,15.436,1,26.190
KF686564,300,28.425,,31.864,16.107,,34.364,,,4,16.107,1,28.425
KF686565,308,27.740,,,17.208,,33.103,29.389,,4,17.208,1,27.740
KF686566,327,29.703,27.103,28.205,8.869,29.365,,,,4,8.869,3,28.205
KF686567,293,31.757,28.926,28.866,19.048,29.183,30.131,30.292,30.698,4,19.048,3,28.866
KF686568,328,28.479,,31.153,15.854,29.240,33.677,,,4,15.854,1,28.479
KF686569,325,27.645,,30.530,16.000,,34.708,,28.511,4,16.000,1,27.645
KF686570,328,31.212,,27.974,17.431,,,29.749,26.778,4,17.431,3,27.974
KF686571,328,27.143,29.880,31.464,15.244,28.655,32.917,,,4,15.244,1,27.143
KF686572,328,29.450,,30.464,16.463,,34.021,29.658,27.234,4,16.463,1,29.450
KF686573,328,27.397,,31.498,14.329,28.655,33.677,,,4,14.329,1,27.397
KF686574,328,27.759,31.641,30.363,15.549,,,,28.992,4,15.549,1,27.759
KF686575,328,28.065,29.084,30.841,15.244,27.485,32.917,28.626,26.809,4,15.244,1,28.065
KF686576,308,27.986,28.287,30.719,15.260,29.240,33.449,28.137,,4,15.260,1,27.986
KF686577,328,27.742,31.136,31.153,15.244,30.172,33.793,,,4,15.244,1,27.742
KF686578,328,29.496,29.130,29.904,9.146,27.948,,28.981,,4,9.146,7,28.981
KF686579,327,29.433,30.435,29.967,9.786,29.658,28.261,31.208,30.085,4,9.786,3,29.967
KF686580,328,32.283,31.466,31.818,15.244,28.959,31.330,34.185,,4,15.244,3,31.818
KF686581,328,28.155,,31.153,15.854,,31.799,,27.660,4,15.854,1,28.155
KF686582,328,28.065,30.120,30.124,16.159,29.688,34.021,,,4,16.159,1,28.065
KF686583,328,28.479,,31.464,15.854,28.070,33.562,,,4,15.854,1,28.479
KF826150,360,30.387,,28.375,11.944,31.768,33.233,,,4,11.944,3,28.375
KF826151,219,30.233,29.817,28.037,12.785,30.909,35.407,,,4,12.785,3,28.037
KF826152,219,26.718,31.797,26.761,13.242,30.909,,,,4,13.242,3,26.761
KF826153,285,31.707,,29.323,11.579,29.832,,,,4,11.579,3,29.323
KF826154,224,25.954,32.751,27.830,12.444,30.088,,,,4,12.444,3,27.830
KF826155,357,28.412,30.278,30.252,17.598,32.123,32.024,30.982,28.736,4,17.598,1,28.412
KF826156,345,30.259,30.142,31.638,16.522,30.588,32.288,32.155,28.137,4,16.522,1,30.259
KF826157,339,30.816,28.125,29.769,16.224,32.143,33.010,31.313,29.528,4,16.224,3,29.769
KF826158,339,30.211,27.660,24.138,16.224,31.225,33.103,31.313,29.528,4,16.224,3,24.138
KF826159,219,30.698,29.817,28.505,13.699,30.909,35.407,,,4,13.699,3,28.505
KF826160,360,30.931,,28.809,11.111,31.768,32.114,,,4,11.111,3,28.809
KF826161,219,30.233,30.734,28.972,12.329,30.909,34.928,,,4,12.329,3,28.972
KF826162,360,29.558,31.129,27.072,13.056,31.215,32.114,29.290,32.700,4,13.056,3,27.072
KF826163,360,28.571,,27.901,10.278,30.939,29.379,29.586,30.932,4,10.278,3,27.901
KF826164,345,30.836,30.747,30.636,16.522,31.879,30.769,31.449,,4,16.522,2,30.747
KF826165,354,30.618,,28.933,11.582,,33.233,,,4,11.582,3,28.933
KF826166,360,28.729,30.303,29.086,16.620,32.964,,29.697,28.736,4,16.620,3,29.086
KF826167,360,28.729,30.579,29.042,15.833,32.390,32.827,30.303,27.197,4,15.833,1,28.729
KF826168,360,30.030,,28.255,10.278,30.939,31.707,,,4,10.278,3,28.255
KF826169,339,32.399,,,17.994,,31.076,31.271,,4,17.994,1,32.399
KF826170,345,30.259,29.787,31.594,17.971,32.215,,29.545,,4,17.971,1,30.259
KF826171,345,30.925,31.609,31.014,19.420,,31.984,31.923,29.502,4,19.420,3,31.014
KF826172,345,30.259,31.322,31.014,16.812,29.412,31.984,30.742,28.736,4,16.812,3,31.014
KF826173,345,30.548,29.433,26.606,17.101,31.879,30.769,32.862,,4,17.101,2,29.433
KF826174,360,29.863,30.055,25.895,11.389,29.282,35.152,29.326,30.075,4,11.389,3,25.895
KF826175,360,30.387,,28.650,12.778,31.215,33.233,,,4,12.778,3,28.650
KF826176,345,29.971,29.433,31.073,16.522,30.588,30.364,31.802,28.352,4,16.522,1,29.971
KF826177,339,32.399,,27.778,18.289,,30.677,32.110,,4,18.289,3,27.778
KF826178,255,31.907,,,23.922,,34.934,,30.736,4,23.922,8,30.736
KF826179,360,29.315,29.781,29.558,12.222,30.303,34.545,29.882,32.700,4,12.222,3,29.558
KF826180,360,30.387,,28.375,12.222,32.044,33.233,,,4,12.222,3,28.375
KF826181,360,30.110,,26.446,11.944,32.687,32.114,,,4,11.944,3,26.446
KF826182,308,29.677,28.975,32.362,16.558,30.472,,31.905,31.154,4,16.558,1,29.677
KF826183,330,31.132,30.395,28.916,11.515,29.537,30.682,30.189,,4,11.515,3,28.916
KF826184,329,29.907,,30.189,18.485,,29.555,30.035,26.778,4,18.485,3,30.189
KF826185,239,31.602,,,21.586,,32.751,29.756,28.571,4,21.586,8,28.571
KF826186,345,29.107,30.460,29.971,15.942,30.588,31.020,30.667,27.969,4,15.942,1,29.107
KF826187,360,28.809,30.939,29.640,15.556,32.188,,28.783,31.447,4,15.556,1,28.809
KF826188,345,28.324,28.369,30.145,17.971,31.875,32.192,32.184,28.352,4,17.971,1,28.324
KF826189,336,30.699,,29.091,19.149,,,,,4,19.149,3,29.091
KF826190,345,31.232,32.184,30.189,19.420,31.169,33.198,31.034,30.508,4,19.420,3,30.189
KF826191,360,28.453,31.215,29.670,15.556,32.087,,30.240,31.464,4,15.556,1,28.453
