Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
AM493659,3,6.858,26.529,22.754,22.181,24.026,24.026,28.704,24.171,24.171,28.335,28.335,3a,6.858,3e,22.181
AM493660,3,6.932,26.603,22.828,22.255,24.100,24.100,28.704,24.245,24.245,28.410,28.410,3a,6.932,3e,22.255
AM493661,3,7.006,26.676,22.901,22.330,24.173,24.173,28.909,24.318,24.318,28.485,28.485,3a,7.006,3e,22.330
AM493662,3,7.153,26.529,22.754,22.181,24.100,24.100,28.601,24.318,24.318,28.485,28.485,3a,7.153,3e,22.181
AM493663,3,6.932,26.308,22.607,22.015,24.026,24.026,28.395,24.318,24.318,28.259,28.259,3a,6.932,3e,22.015
AM493664,3,7.011,26.603,22.771,22.197,24.191,24.191,28.704,24.024,24.024,28.259,28.259,3a,7.011,3e,22.197
AM497558,3,6.809,20.799,20.146,20.633,21.130,21.130,28.052,21.373,21.373,24.805,24.805,3a,6.809,3d,20.146
AM497559,3,6.952,20.886,20.136,20.720,21.217,21.217,28.122,21.460,21.460,24.988,24.988,3a,6.952,3d,20.136
AM497560,3,6.809,20.896,20.341,20.584,21.178,21.178,28.087,21.422,21.422,24.951,24.951,3a,6.809,3d,20.341
AM497561,3,6.809,20.799,20.146,20.633,21.130,21.130,28.052,21.373,21.373,24.903,24.903,3a,6.809,3d,20.146
AM497562,3,6.907,20.896,20.243,20.730,21.227,21.227,28.149,21.470,21.470,24.805,24.805,3a,6.907,3d,20.243
AM497563,3,6.907,20.811,20.264,20.673,21.178,21.178,28.204,21.460,21.460,24.817,24.817,3a,6.907,3d,20.264
AM497564,3,6.955,20.945,20.292,20.681,21.276,21.276,28.149,21.470,21.470,24.951,24.951,3a,6.955,3d,20.292
AM497565,3,6.809,20.799,20.146,20.633,21.130,21.130,28.052,21.373,21.373,24.903,24.903,3a,6.809,3d,20.146
AM497566,3,6.809,20.701,20.243,20.487,20.983,20.983,28.004,21.324,21.324,24.757,24.757,3a,6.809,3d,20.243
AM497567,3,6.809,20.701,20.146,20.633,21.130,21.130,28.004,21.373,21.373,24.854,24.854,3a,6.809,3d,20.146
AM497568,3,6.712,20.604,20.146,20.487,20.983,20.983,28.004,21.324,21.324,24.660,24.660,3a,6.712,3d,20.146
AM497569,3,6.809,20.653,20.243,20.487,20.886,20.886,28.004,21.324,21.324,24.660,24.660,3a,6.809,3d,20.243
AM497570,3,6.858,20.848,20.195,20.681,21.178,21.178,28.101,21.422,21.422,24.951,24.951,3a,6.858,3d,20.195
AM497571,3,6.858,20.848,20.097,20.681,21.081,21.081,28.004,21.373,21.373,24.854,24.854,3a,6.858,3d,20.097
AM497572,3,7.004,20.848,20.292,20.681,21.178,21.178,28.052,21.422,21.422,24.951,24.951,3a,7.004,3d,20.292
AM497573,3,6.955,20.945,20.292,20.730,21.227,21.227,28.101,21.373,21.373,25.049,25.049,3a,6.955,3d,20.292
AM497574,3,6.761,20.848,20.195,20.681,21.178,21.178,28.052,21.422,21.422,24.854,24.854,3a,6.761,3d,20.195
AM497575,3,6.761,20.750,20.097,20.584,21.081,21.081,28.004,21.324,21.324,24.854,24.854,3a,6.761,3d,20.097
AM497576,3,6.809,20.653,20.195,20.438,20.935,20.935,27.955,21.276,21.276,24.757,24.757,3a,6.809,3d,20.195
AM497577,3,6.858,20.848,20.097,20.681,21.178,21.178,28.101,21.422,21.422,24.951,24.951,3a,6.858,3d,20.097
AM497578,3,6.518,20.312,19.367,20.545,21.529,21.529,28.122,21.616,21.616,24.332,24.332,3a,6.518,3d,19.367
AM497579,3,6.420,20.409,19.611,20.594,21.383,21.383,28.170,21.519,21.519,24.381,24.381,3a,6.420,3d,19.611
AM497580,3,6.177,20.409,19.562,20.448,21.383,21.383,28.122,21.519,21.519,24.284,24.284,3a,6.177,3d,19.562
AM497581,3,6.323,20.507,19.611,20.594,21.481,21.481,28.170,21.616,21.616,24.381,24.381,3a,6.323,3d,19.611
AM497582,3,6.420,20.360,19.416,20.341,21.432,21.432,27.963,21.411,21.411,24.235,24.235,3a,6.420,3d,19.416
AM497583,3,6.323,20.360,19.513,20.545,21.383,21.383,28.074,21.568,21.568,24.332,24.332,3a,6.323,3d,19.513
AM497584,3,6.274,20.360,19.513,20.399,21.383,21.383,28.267,21.568,21.568,24.332,24.332,3a,6.274,3d,19.513
AM497585,3,6.177,20.360,19.465,20.399,21.237,21.237,28.074,21.373,21.373,24.126,24.126,3a,6.177,3d,19.465
AM497586,3,6.177,20.312,19.465,20.399,21.286,21.286,28.025,21.422,21.422,24.186,24.186,3a,6.177,3d,19.465
AM497587,3,6.274,20.360,19.562,20.497,21.286,21.286,27.928,21.422,21.422,24.284,24.284,3a,6.274,3d,19.562
AM497588,3,6.226,20.458,19.562,20.448,21.432,21.432,28.074,21.519,21.519,24.235,24.235,3a,6.226,3d,19.562
AM497589,3,6.323,20.458,19.611,20.351,21.481,21.481,28.025,21.568,21.568,24.284,24.284,3a,6.323,3d,19.611
AM497590,3,6.323,20.312,19.416,20.253,21.383,21.383,28.267,21.519,21.519,24.332,24.332,3a,6.323,3d,19.416
AM497591,3,6.177,20.507,19.562,20.497,21.383,21.383,28.170,21.470,21.470,24.186,24.186,3a,6.177,3d,19.562
AM497592,3,6.420,20.458,19.562,20.448,21.286,21.286,28.074,21.422,21.422,24.186,24.186,3a,6.420,3d,19.562
AM497593,3,6.323,20.458,19.465,20.545,21.432,21.432,28.170,21.616,21.616,24.186,24.186,3a,6.323,3d,19.465
AM497594,3,6.323,20.360,19.513,20.545,21.335,21.335,28.122,21.568,21.568,24.284,24.284,3a,6.323,3d,19.513
AM497595,3,6.226,20.360,19.513,20.448,21.335,21.335,28.074,21.470,21.470,24.284,24.284,3a,6.226,3d,19.513
AM497596,3,6.274,20.360,19.465,20.497,21.335,21.335,28.074,21.363,21.363,24.284,24.284,3a,6.274,3d,19.465
AM497597,3,6.226,20.458,19.465,20.545,21.335,21.335,28.122,21.422,21.422,24.186,24.186,3a,6.226,3d,19.465
AM497598,3,6.469,20.360,19.465,20.448,21.578,21.578,28.170,21.665,21.665,24.235,24.235,3a,6.469,3d,19.465
AM497599,3,6.226,20.263,19.124,20.643,21.930,21.930,28.439,20.935,20.935,24.198,24.198,3a,6.226,3d,19.124
AM497600,3,6.420,20.409,19.173,20.643,21.881,21.881,28.537,21.178,21.178,24.295,24.295,3a,6.420,3d,19.173
AM497601,3,6.372,20.312,19.075,20.594,21.784,21.784,28.488,20.789,20.789,24.294,24.294,3a,6.372,3d,19.075
AM497602,3,6.566,20.312,19.027,20.789,21.930,21.930,28.433,21.276,21.276,24.343,24.343,3a,6.566,3d,19.027
AM497603,3,6.615,20.360,19.124,20.886,21.979,21.979,28.537,21.227,21.227,24.294,24.294,3a,6.615,3d,19.124
AM497604,3,6.615,20.409,19.124,20.789,22.027,22.027,28.585,21.276,21.276,24.343,24.343,3a,6.615,3d,19.124
AM497605,3,6.761,20.604,19.319,20.983,22.222,22.222,28.627,21.470,21.470,24.356,24.356,3a,6.761,3d,19.319
AM497606,3,6.323,20.360,19.221,20.740,22.027,22.027,28.537,21.032,21.032,24.295,24.295,3a,6.323,3d,19.221
AM497607,3,6.663,20.429,19.173,20.837,22.103,22.103,28.599,21.296,21.296,24.343,24.343,3a,6.663,3d,19.173
AM497608,3,6.323,20.360,19.221,20.740,22.027,22.027,28.537,21.032,21.032,24.295,24.295,3a,6.323,3d,19.221
AM497609,3,6.223,20.360,19.115,20.740,21.908,21.908,28.537,21.032,21.032,24.247,24.247,3a,6.223,3d,19.115
AM497610,3,6.420,20.458,19.319,20.837,22.125,22.125,28.634,21.130,21.130,24.391,24.391,3a,6.420,3d,19.319
AM497611,3,6.663,20.409,19.221,20.789,22.125,22.125,28.537,21.276,21.276,24.440,24.440,3a,6.663,3d,19.221
AM497612,3,6.761,20.507,19.221,20.935,22.125,22.125,28.585,21.373,21.373,24.440,24.440,3a,6.761,3d,19.221
AM497613,3,6.615,20.409,19.124,20.789,22.027,22.027,28.634,21.276,21.276,24.391,24.391,3a,6.615,3d,19.124
AM497614,3,6.323,20.360,19.221,20.740,22.027,22.027,28.537,21.032,21.032,24.295,24.295,3a,6.323,3d,19.221
AM497615,3,6.518,20.360,19.075,20.740,21.979,21.979,28.488,21.227,21.227,24.294,24.294,3a,6.518,3d,19.075
AM497616,3,6.420,20.360,19.319,20.837,22.125,22.125,28.537,21.130,21.130,24.393,24.393,3a,6.420,3d,19.319
AM497617,3,6.615,20.360,19.173,20.740,21.979,21.979,28.537,21.324,21.324,24.391,24.391,3a,6.615,3d,19.173
AM497618,3,6.663,20.360,19.075,20.886,22.027,22.027,28.537,21.373,21.373,24.343,24.343,3a,6.663,3d,19.075
AM497619,3,6.125,20.848,19.416,20.545,21.411,21.411,28.260,21.616,21.616,24.515,24.515,3a,6.125,3d,19.416
AM497620,3,5.980,20.896,19.513,20.399,21.460,21.460,28.245,21.665,21.665,24.369,24.369,3a,5.980,3d,19.513
AM497621,3,6.077,21.140,19.708,20.643,21.703,21.703,28.412,21.811,21.811,24.660,24.660,3a,6.077,3d,19.708
AM497622,3,5.931,20.896,19.659,20.497,21.655,21.655,28.460,21.762,21.762,24.612,24.612,3a,5.931,3d,19.659
AM497623,3,5.882,20.945,19.513,20.497,21.509,21.509,28.266,21.616,21.616,24.466,24.466,3a,5.882,3d,19.513
AM497624,3,6.320,21.042,19.708,20.497,21.557,21.557,28.363,21.714,21.714,24.563,24.563,3a,6.320,3d,19.708
AM497625,3,6.077,21.042,19.659,20.545,21.655,21.655,28.363,21.762,21.762,24.660,24.660,3a,6.077,3d,19.659
AM497626,3,6.125,21.091,19.708,20.691,21.655,21.655,28.460,21.811,21.811,24.709,24.709,3a,6.125,3d,19.708
AM497627,3,5.931,20.896,19.367,20.399,21.460,21.460,28.120,21.568,21.568,24.466,24.466,3a,5.931,3d,19.367
AM497628,3,6.028,20.945,19.465,20.351,21.460,21.460,28.023,21.714,21.714,24.417,24.417,3a,6.028,3d,19.465
AM497629,3,6.077,20.945,19.659,20.740,21.509,21.509,28.363,21.714,21.714,24.563,24.563,3a,6.077,3d,19.659
AM497630,3,5.980,20.994,19.513,20.545,21.557,21.557,28.211,21.762,21.762,24.515,24.515,3a,5.980,3d,19.513
AM497631,3,6.077,20.994,19.562,20.691,21.557,21.557,28.412,21.665,21.665,24.563,24.563,3a,6.077,3d,19.562
AM497632,3,6.028,20.945,19.465,20.545,21.606,21.606,28.363,21.762,21.762,24.563,24.563,3a,6.028,3d,19.465
AM497633,3,6.125,20.896,19.319,20.399,21.460,21.460,28.315,21.811,21.811,24.369,24.369,3a,6.125,3d,19.319
AM497634,3,6.125,21.042,19.562,20.594,21.557,21.557,28.266,21.714,21.714,24.563,24.563,3a,6.125,3d,19.562
AM497635,3,6.028,20.945,19.513,20.448,21.411,21.411,28.266,21.714,21.714,24.417,24.417,3a,6.028,3d,19.513
AM497636,3,6.125,21.091,19.659,20.497,21.655,21.655,28.391,21.811,21.811,24.563,24.563,3a,6.125,3d,19.659
AM497637,3,6.174,20.848,19.416,20.545,21.314,21.314,28.363,21.470,21.470,24.369,24.369,3a,6.174,3d,19.416
AM497638,3,6.077,20.994,19.562,20.545,21.655,21.655,28.169,21.616,21.616,24.515,24.515,3a,6.077,3d,19.562
AM497639,3,8.804,20.896,20.195,21.470,22.260,22.260,28.231,22.980,22.980,25.146,25.146,3a,8.804,3d,20.195
AM497641,3,8.609,20.799,20.000,21.276,22.065,22.065,27.940,22.687,22.687,25.049,25.049,3a,8.609,3d,20.000
AM497642,3,8.755,20.750,20.049,21.178,21.968,21.968,27.940,22.736,22.736,24.951,24.951,3a,8.755,3d,20.049
AM497643,3,8.755,20.848,20.146,21.227,22.017,22.017,28.086,22.833,22.833,25.097,25.097,3a,8.755,3d,20.146
AM497644,3,8.658,20.848,20.049,21.324,22.114,22.114,27.988,22.736,22.736,25.097,25.097,3a,8.658,3d,20.049
AM497645,3,8.901,20.994,20.292,21.470,22.260,22.260,28.231,22.980,22.980,25.243,25.243,3a,8.901,3d,20.292
AM497646,3,8.804,20.848,20.195,21.373,22.114,22.114,27.988,22.833,22.833,25.049,25.049,3a,8.804,3d,20.195
AM497647,3,8.949,20.945,20.341,21.422,22.211,22.211,28.183,22.931,22.931,25.194,25.194,3a,8.949,3d,20.341
AM497648,3,8.901,20.945,20.195,21.178,22.163,22.163,27.975,22.833,22.833,25.194,25.194,3a,8.901,3d,20.195
AM497649,3,8.804,20.750,20.195,21.276,22.114,22.114,27.988,22.931,22.931,24.951,24.951,3a,8.804,3d,20.195
AM497650,3,8.901,20.750,20.195,21.373,22.044,22.044,27.988,22.785,22.785,25.000,25.000,3a,8.901,3d,20.195
AM497651,3,8.706,20.799,20.097,21.276,22.065,22.065,28.037,22.785,22.785,25.049,25.049,3a,8.706,3d,20.097
AM497652,3,8.755,20.896,20.146,21.373,22.163,22.163,28.099,22.882,22.882,25.049,25.049,3a,8.755,3d,20.146
AM497653,3,8.706,20.945,20.146,21.324,22.065,22.065,27.988,22.639,22.639,25.000,25.000,3a,8.706,3d,20.146
AM497654,3,8.755,20.848,20.146,21.324,22.114,22.114,28.086,22.833,22.833,25.000,25.000,3a,8.755,3d,20.146
AM497655,3,8.755,20.750,20.146,21.324,22.065,22.065,28.037,22.833,22.833,25.049,25.049,3a,8.755,3d,20.146
AM497656,3,8.804,20.799,20.097,21.227,22.044,22.044,27.988,22.785,22.785,25.049,25.049,3a,8.804,3d,20.097
AM497657,3,8.852,20.750,20.243,21.324,22.141,22.141,28.037,22.931,22.931,25.000,25.000,3a,8.852,3d,20.243
AM497658,3,6.368,20.604,19.416,20.594,21.676,21.676,27.735,21.957,21.957,24.029,24.029,3a,6.368,3d,19.416
AM497659,3,6.417,20.448,19.319,20.789,21.676,21.676,27.625,21.860,21.860,24.175,24.175,3a,6.417,3d,19.319
AM497660,3,6.368,20.555,19.270,20.643,21.724,21.724,27.735,21.908,21.908,24.126,24.126,3a,6.368,3d,19.270
AM497661,3,6.368,20.604,19.173,20.497,21.491,21.491,27.638,21.519,21.519,23.981,23.981,3a,6.368,3d,19.173
AM497662,3,6.417,20.653,19.221,20.643,21.589,21.589,27.590,21.568,21.568,24.029,24.029,3a,6.417,3d,19.221
AM497663,3,6.417,20.848,19.173,20.351,21.529,21.529,27.735,22.055,22.055,24.223,24.223,3a,6.417,3d,19.173
AM497664,3,6.417,20.799,19.270,20.594,21.676,21.676,27.686,22.055,22.055,24.272,24.272,3a,6.417,3d,19.270
AM497665,3,6.417,20.701,19.465,20.837,21.773,21.773,27.783,21.957,21.957,24.103,24.103,3a,6.417,3d,19.465
AM497666,3,6.417,20.653,19.270,20.789,21.676,21.676,27.783,21.811,21.811,24.175,24.175,3a,6.417,3d,19.270
AM497667,3,6.368,20.653,19.270,20.691,21.578,21.578,27.832,21.762,21.762,24.223,24.223,3a,6.368,3d,19.270
AM497668,3,6.466,20.555,19.465,20.789,21.822,21.822,27.735,21.908,21.908,24.126,24.126,3a,6.466,3d,19.465
AM497669,3,6.514,20.896,19.513,20.691,21.724,21.724,27.783,22.152,22.152,24.223,24.223,3a,6.514,3d,19.513
AM497670,3,6.612,20.994,19.221,20.448,21.540,21.540,27.665,21.957,21.957,24.259,24.259,3a,6.612,3d,19.221
AM497671,3,6.514,20.653,19.221,20.740,21.686,21.686,27.638,21.762,21.762,24.175,24.175,3a,6.514,3d,19.221
AM497672,3,6.368,20.458,19.124,20.643,21.676,21.676,27.519,21.811,21.811,24.029,24.029,3a,6.368,3d,19.124
AM497673,3,6.368,20.750,19.173,20.594,21.529,21.529,27.708,21.860,21.860,24.223,24.223,3a,6.368,3d,19.173
AM497674,3,6.417,20.604,19.416,20.643,21.589,21.589,27.686,21.616,21.616,24.126,24.126,3a,6.417,3d,19.416
AM497675,3,6.125,20.604,19.075,20.545,21.286,21.286,27.692,21.519,21.519,23.932,23.932,3a,6.125,3d,19.075
AM497676,3,6.563,20.701,19.367,20.594,21.442,21.442,27.603,21.568,21.568,23.883,23.883,3a,6.563,3d,19.367
AM497677,3,6.271,20.701,19.319,20.497,21.589,21.589,27.541,21.811,21.811,24.078,24.078,3a,6.271,3d,19.319
AM497678,3,6.764,20.760,19.377,20.097,21.248,21.248,28.565,21.550,21.550,24.697,24.697,3a,6.764,3d,19.377
AM497679,3,6.667,20.604,19.377,20.000,21.150,21.150,28.468,21.453,21.453,24.600,24.600,3a,6.667,3d,19.377
AM497680,3,6.569,20.614,19.279,20.000,21.053,21.053,28.371,21.355,21.355,24.503,24.503,3a,6.569,3d,19.279
AM497681,3,6.959,20.848,19.620,20.243,21.394,21.394,28.661,21.697,21.697,24.842,24.842,3a,6.959,3d,19.620
AM497682,3,6.618,20.555,19.328,19.951,21.101,21.101,28.419,21.404,21.404,24.551,24.551,3a,6.618,3d,19.328
AM497683,3,6.667,20.809,19.377,20.097,21.150,21.150,28.468,21.453,21.453,24.575,24.575,3a,6.667,3d,19.377
AM497684,3,6.618,20.614,19.279,20.000,21.053,21.053,28.419,21.355,21.355,24.551,24.551,3a,6.618,3d,19.279
AM497685,3,6.715,20.760,19.426,20.146,21.199,21.199,28.516,21.502,21.502,24.648,24.648,3a,6.715,3d,19.426
AM497686,3,6.715,20.653,19.426,20.049,21.199,21.199,28.516,21.502,21.502,24.648,24.648,3a,6.715,3d,19.426
AM497687,3,6.764,20.701,19.377,20.097,21.248,21.248,28.565,21.453,21.453,24.697,24.697,3a,6.764,3d,19.377
AM497688,3,6.667,20.614,19.279,20.000,21.150,21.150,28.371,21.453,21.453,24.503,24.503,3a,6.667,3d,19.279
AM497689,3,6.667,20.712,19.377,20.097,21.150,21.150,28.468,21.453,21.453,24.600,24.600,3a,6.667,3d,19.377
AM497690,3,6.618,20.663,19.328,20.049,21.101,21.101,28.419,21.404,21.404,24.551,24.551,3a,6.618,3d,19.328
AM497691,3,6.715,20.604,19.426,20.049,21.101,21.101,28.468,21.453,21.453,24.600,24.600,3a,6.715,3d,19.426
AM497692,3,6.764,20.712,19.377,20.097,21.150,21.150,28.468,21.453,21.453,24.648,24.648,3a,6.764,3d,19.377
AM497693,3,6.715,20.663,19.426,20.049,21.004,21.004,28.419,21.307,21.307,24.757,24.757,3a,6.715,3d,19.426
AM497694,3,6.667,20.712,19.328,20.097,21.150,21.150,28.468,21.453,21.453,24.600,24.600,3a,6.667,3d,19.328
AM497695,3,6.757,20.896,19.854,20.935,22.211,22.211,27.427,22.055,22.055,24.976,24.976,3a,6.757,3d,19.854
AM497696,3,6.563,20.604,19.757,20.643,22.065,22.065,27.330,21.762,21.762,24.684,24.684,3a,6.563,3d,19.757
AM497697,3,6.563,20.653,19.757,20.740,21.870,21.870,27.268,21.762,21.762,24.733,24.733,3a,6.563,3d,19.757
AM497698,3,6.660,20.750,19.805,20.789,22.065,22.065,27.268,21.811,21.811,24.636,24.636,3a,6.660,3d,19.805
AM497699,3,6.563,20.653,19.757,20.740,21.968,21.968,27.268,21.762,21.762,24.733,24.733,3a,6.563,3d,19.757
AM497700,3,6.563,20.604,19.708,20.691,21.919,21.919,27.220,21.714,21.714,24.684,24.684,3a,6.563,3d,19.708
AM497701,3,6.563,20.653,19.805,20.691,22.017,22.017,27.379,21.762,21.762,24.781,24.781,3a,6.563,3d,19.805
AM497702,3,6.660,20.750,19.854,20.740,22.065,22.065,27.268,21.665,21.665,24.538,24.538,3a,6.660,3d,19.854
AM497703,3,6.660,20.653,19.757,20.837,21.968,21.968,27.268,21.860,21.860,24.830,24.830,3a,6.660,3d,19.757
AM497704,3,6.612,20.701,19.805,20.789,22.017,22.017,27.317,21.811,21.811,24.781,24.781,3a,6.612,3d,19.805
AM497705,3,6.466,20.555,19.659,20.643,21.870,21.870,27.171,21.665,21.665,24.636,24.636,3a,6.466,3d,19.659
AM497706,3,6.514,20.604,19.708,20.691,21.919,21.919,27.220,21.714,21.714,24.684,24.684,3a,6.514,3d,19.708
AM497707,3,6.563,20.701,19.854,20.740,22.065,22.065,27.427,21.762,21.762,24.781,24.781,3a,6.563,3d,19.854
AM497708,3,6.514,20.604,19.708,20.691,21.919,21.919,27.268,21.811,21.811,24.684,24.684,3a,6.514,3d,19.708
AM497709,3,6.660,20.750,19.805,20.789,22.065,22.065,27.268,21.811,21.811,24.636,24.636,3a,6.660,3d,19.805
AM497710,3,6.660,20.653,19.708,20.789,21.968,21.968,27.317,21.908,21.908,24.830,24.830,3a,6.660,3d,19.708
AM497711,3,6.660,20.750,19.805,20.789,21.968,21.968,27.171,21.811,21.811,24.441,24.441,3a,6.660,3d,19.805
AM497712,3,6.514,20.653,19.611,20.691,22.017,22.017,27.268,21.811,21.811,24.733,24.733,3a,6.514,3d,19.611
AM497713,3,6.709,20.701,19.757,20.691,21.968,21.968,27.171,21.714,21.714,24.587,24.587,3a,6.709,3d,19.757
AM497714,3,6.709,20.701,19.903,20.886,22.017,22.017,27.317,21.811,21.811,24.781,24.781,3a,6.709,3d,19.903
AY003970,3,8.955,21.393,17.706,17.327,19.202,19.202,26.173,17.122,17.122,22.693,22.693,3a,8.955,3i,17.122
AY003971,3,7.960,22.886,16.459,17.706,18.204,18.204,25.432,17.207,17.207,23.441,23.441,3a,7.960,3d,16.459
AY003972,3,8.955,22.333,16.459,18.317,18.703,18.703,26.173,18.204,18.204,23.632,23.632,3a,8.955,3d,16.459
AY003973,3,8.209,23.134,16.708,17.955,18.454,18.454,25.679,17.456,17.456,23.691,23.691,3a,8.209,3d,16.708
AY003974,3,8.209,23.134,16.958,17.456,18.204,18.204,25.000,17.910,17.910,23.383,23.383,3a,8.209,3d,16.958
AY003975,3,8.209,22.139,17.207,17.456,18.703,18.703,25.432,17.706,17.706,22.943,22.943,3a,8.209,3d,17.207
AY003976,3,8.209,22.637,16.958,17.456,18.204,18.204,25.432,17.955,17.955,23.691,23.691,3a,8.209,3d,16.958
AY004018,3,7.463,21.945,16.958,17.706,18.454,18.454,25.495,17.955,17.955,22.444,22.444,3a,7.463,3d,16.958
AY100024,3,6.725,20.644,17.489,19.006,17.810,17.810,23.633,16.520,16.520,24.012,24.012,3a,6.725,3i,16.520
AY100025,3,6.715,20.760,17.690,20.438,17.982,17.982,24.133,17.518,17.518,23.407,23.407,3a,6.715,3d,17.690
AY100026,3,5.994,19.444,17.251,19.737,16.157,16.157,23.748,16.667,16.667,21.373,21.373,3a,5.994,3g,16.157
AY100027,3,5.547,19.883,18.275,19.562,17.105,17.105,24.107,17.080,17.080,23.245,23.245,3a,5.547,3g,17.105
AY100028,3,5.547,19.737,17.544,18.978,16.934,16.934,23.263,17.810,17.810,23.246,23.246,3a,5.547,3g,16.934
AY100029,3,4.234,19.591,17.080,18.978,17.398,17.398,23.065,16.764,16.764,22.153,22.153,3a,4.234,3i,16.764
AY100030,3,7.153,19.202,16.396,19.350,17.105,17.105,24.036,16.496,16.496,22.953,22.953,3a,7.153,3d,16.396
AY100031,3,7.310,20.791,18.302,20.029,17.372,17.372,22.347,16.959,16.959,22.344,22.344,3a,7.310,3i,16.959
AY100032,3,5.263,19.619,17.277,18.805,17.716,17.716,23.263,18.129,18.129,22.500,22.500,3a,5.263,3d,17.277
AY100033,3,5.547,19.298,17.544,19.270,16.082,16.082,23.425,17.518,17.518,23.392,23.392,3a,5.547,3g,16.082
AY100034,3,9.122,25.448,19.388,20.608,21.622,21.622,29.286,23.649,23.649,27.273,27.273,3a,9.122,3d,19.388
AY100035,3,5.409,19.766,16.984,19.298,16.545,16.545,23.349,17.176,17.176,22.500,22.500,3a,5.409,3g,16.545
AY100036,3,5.848,19.180,17.862,19.444,17.226,17.226,24.590,17.226,17.226,23.125,23.125,3a,5.848,3g,17.226
AY100037,3,6.871,20.351,18.155,19.327,16.788,16.788,23.274,17.372,17.372,23.719,23.719,3a,6.871,3g,16.788
AY100038,3,5.848,19.327,17.130,18.421,15.620,15.620,23.263,16.520,16.520,22.840,22.840,3a,5.848,3g,15.620
AY100039,3,6.433,19.912,18.448,19.006,17.130,17.130,23.473,17.690,17.690,23.133,23.133,3a,6.433,3g,17.130
AY100040,3,5.556,20.059,17.862,19.152,16.691,16.691,22.508,16.959,16.959,23.280,23.280,3a,5.556,3g,16.691
AY100041,3,6.973,20.505,18.087,19.701,18.425,18.425,22.167,17.656,17.656,22.345,22.345,3a,6.973,3i,17.656
AY100042,3,6.433,19.298,17.423,19.912,17.277,17.277,23.463,17.130,17.130,22.987,22.987,3a,6.433,3i,17.130
AY100043,3,6.287,20.059,17.862,19.737,16.545,16.545,22.347,17.105,17.105,22.953,22.953,3a,6.287,3g,16.545
AY100044,3,5.848,18.860,18.009,19.737,17.716,17.716,22.456,17.690,17.690,22.812,22.812,3a,5.848,3g,17.716
AY100045,3,7.238,18.622,18.087,19.941,18.343,18.343,22.204,18.622,18.622,23.197,23.197,3a,7.238,3d,18.087
AY100046,3,6.725,20.089,17.012,19.793,18.302,18.302,22.779,18.713,18.713,23.572,23.572,3a,6.725,3d,17.012
AY100047,3,6.433,19.327,18.302,19.298,17.570,17.570,22.508,17.544,17.544,22.987,22.987,3a,6.433,3g,17.570
AY100048,3,7.994,21.212,19.091,20.941,18.939,18.939,22.705,18.825,18.825,23.684,23.684,3a,7.994,3g,18.939
AY100049,3,6.003,20.205,17.130,19.766,15.813,15.813,23.226,17.862,17.862,23.572,23.572,3a,6.003,3g,15.813
AY100050,3,8.715,20.958,18.882,20.654,19.675,19.675,24.834,19.941,19.941,25.185,25.185,3a,8.715,3d,18.882
AY100051,3,6.012,20.674,17.339,20.235,16.418,16.418,23.355,18.035,18.035,24.376,24.376,3a,6.012,3g,16.418
AY100052,3,6.735,18.887,18.182,20.146,17.889,17.889,23.139,18.328,18.328,23.318,23.318,3a,6.735,3g,17.889
AY100053,3,6.204,20.444,17.190,20.796,17.899,17.899,22.750,17.847,17.847,22.785,22.785,3a,6.204,3d,17.190
AY100054,3,6.376,20.872,17.713,18.760,18.012,18.012,22.182,18.168,18.168,23.027,23.027,3a,6.376,3g,18.012
AY100055,3,5.613,20.059,17.190,19.853,16.864,16.864,22.479,16.937,16.937,22.677,22.677,3a,5.613,3g,16.864
AY100056,3,5.702,19.883,18.302,19.444,17.716,17.716,23.910,17.398,17.398,22.656,22.656,3a,5.702,3i,17.398
AY100057,3,6.277,20.029,18.275,20.029,16.813,16.813,23.671,17.105,17.105,22.807,22.807,3a,6.277,3g,16.813
AY100058,3,6.433,18.860,18.275,19.591,17.105,17.105,23.188,17.055,17.055,23.719,23.719,3a,6.433,3g,17.105
AY100059,3,5.547,19.152,16.934,19.041,16.813,16.813,22.508,16.496,16.496,23.392,23.392,3a,5.547,3i,16.496
AY100060,3,6.579,19.912,17.862,18.486,17.277,17.277,24.551,16.959,16.959,23.280,23.280,3a,6.579,3i,16.959
AY100061,3,7.456,19.034,18.009,18.923,17.130,17.130,22.456,16.667,16.667,22.987,22.987,3a,7.456,3i,16.667
AY100062,3,6.140,19.473,17.489,18.486,17.130,17.130,24.102,16.520,16.520,23.133,23.133,3a,6.140,3i,16.520
AY100063,3,5.994,19.912,18.155,17.836,17.518,17.518,23.503,16.520,16.520,22.840,22.840,3a,5.994,3i,16.520
AY100064,3,5.848,19.327,17.489,18.777,16.984,16.984,24.102,16.813,16.813,23.426,23.426,3a,5.848,3g,16.984
AY100065,3,5.994,19.473,18.155,18.421,16.691,16.691,23.952,16.813,16.813,23.719,23.719,3a,5.994,3g,16.691
