Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MN208555,310,1,13.355,13.355,16.393,16.393,14.563,14.563,17.419,17.705,17.705,16.721,16.721,20.847,20.847,16.066,16.393,15.961,4.516,4.516,12.829,12.829,15.309,15.309,13.961,13.961,1l,4.516,1m,12.829
MN208556,310,1,14.658,14.658,17.049,17.049,16.181,16.181,17.742,17.705,17.705,18.033,18.033,19.870,19.870,17.049,17.049,16.287,3.871,3.871,13.158,13.158,15.309,15.309,14.935,14.935,1l,3.871,1m,13.158
MN208557,310,1,14.007,14.007,16.721,16.721,14.563,14.563,16.774,17.705,17.705,17.049,17.049,19.544,19.544,14.754,16.393,15.309,3.871,3.871,12.787,12.787,14.658,14.658,13.312,13.312,1l,3.871,1m,12.787
MN208558,310,1,14.984,14.984,16.721,16.721,16.181,16.181,17.419,17.705,17.705,18.361,18.361,20.000,20.000,16.393,17.049,16.612,3.871,3.871,13.816,13.816,14.984,14.984,15.584,15.584,1l,3.871,1m,13.816
MN208559,310,1,13.681,13.681,17.377,17.377,14.887,14.887,16.774,18.689,18.689,17.377,17.377,19.870,19.870,16.066,15.410,14.658,4.194,4.194,12.171,12.171,14.007,14.007,15.260,15.260,1l,4.194,1m,12.171
MN208560,310,1,12.704,12.704,15.738,15.738,15.210,15.210,15.484,16.721,16.721,15.082,15.082,20.000,20.000,13.770,14.098,13.681,5.484,5.484,12.829,12.829,12.378,12.378,12.662,12.662,1l,5.484,1n,12.378
MN208561,310,1,14.007,14.007,16.066,16.066,14.887,14.887,15.161,17.705,17.705,18.033,18.033,19.344,19.344,15.410,14.098,14.332,5.484,5.484,13.158,13.158,13.029,13.029,14.610,14.610,1l,5.484,1n,13.029
MN208562,310,1,12.378,12.378,16.066,16.066,15.858,15.858,15.806,17.377,17.377,17.377,17.377,18.567,18.567,15.082,15.738,15.961,5.161,5.161,12.829,12.829,14.658,14.658,14.935,14.935,1l,5.161,1a,12.378
MN208563,310,1,12.704,12.704,15.738,15.738,15.210,15.210,16.774,17.377,17.377,16.066,16.066,20.521,20.521,15.738,15.410,14.332,2.903,2.903,12.171,12.171,13.681,13.681,14.286,14.286,1l,2.903,1m,12.171
MN208564,310,1,12.704,12.704,15.082,15.082,13.592,13.592,14.839,17.705,17.705,17.049,17.049,20.328,20.328,14.754,13.770,14.984,4.839,4.839,12.171,12.171,13.681,13.681,13.312,13.312,1l,4.839,1m,12.171
MN208565,310,1,14.332,14.332,15.410,15.410,14.239,14.239,16.452,18.033,18.033,17.049,17.049,19.870,19.870,15.738,14.754,14.658,3.548,3.548,12.459,12.459,12.704,12.704,13.636,13.636,1l,3.548,1n,12.704
MN208566,310,1,14.984,14.984,17.049,17.049,15.858,15.858,17.097,17.705,17.705,17.377,17.377,21.173,21.173,16.393,16.066,16.612,6.452,6.452,13.816,13.816,15.635,15.635,14.286,14.286,1l,6.452,1o,14.286
MN208567,310,1,14.007,14.007,17.049,17.049,17.152,17.152,17.419,18.033,18.033,18.361,18.361,22.295,22.295,16.393,15.738,16.612,6.452,6.452,15.789,15.789,15.635,15.635,15.584,15.584,1l,6.452,1a,14.007
MN208568,310,1,15.635,15.635,18.361,18.361,18.447,18.447,19.355,19.672,19.672,19.016,19.016,21.311,21.311,18.361,17.049,17.264,5.484,5.484,14.145,14.145,15.635,15.635,16.234,16.234,1l,5.484,1m,14.145
MN208569,310,1,14.332,14.332,17.377,17.377,15.534,15.534,16.452,18.689,18.689,17.377,17.377,20.847,20.847,14.754,15.082,15.961,5.161,5.161,13.770,13.770,14.658,14.658,14.610,14.610,1l,5.161,1m,13.770
MN208570,310,1,13.029,13.029,16.721,16.721,15.210,15.210,17.097,18.033,18.033,17.705,17.705,21.824,21.824,16.393,16.721,14.658,4.839,4.839,13.158,13.158,14.658,14.658,12.662,12.662,1l,4.839,1o,12.662
MN208571,310,1,14.332,14.332,17.705,17.705,15.534,15.534,17.419,17.377,17.377,17.049,17.049,18.893,18.893,14.754,14.426,15.635,6.129,6.129,13.443,13.443,14.658,14.658,13.961,13.961,1l,6.129,1m,13.443
MN208572,310,1,13.681,13.681,16.393,16.393,15.534,15.534,17.419,18.033,18.033,17.377,17.377,20.847,20.847,15.410,15.738,16.612,5.484,5.484,12.829,12.829,14.984,14.984,14.286,14.286,1l,5.484,1m,12.829
MN208573,310,1,14.658,14.658,17.705,17.705,15.534,15.534,17.742,18.689,18.689,18.361,18.361,18.893,18.893,15.410,16.393,15.961,5.484,5.484,14.145,14.145,14.984,14.984,15.584,15.584,1l,5.484,1m,14.145
MN208574,292,1,15.088,15.088,18.151,18.151,17.808,17.808,18.836,19.649,19.649,19.298,19.298,22.945,22.945,16.438,18.151,18.836,7.192,7.192,16.609,16.609,16.781,16.781,17.466,17.466,1l,7.192,1a,15.088
MN208575,306,1,16.667,16.667,18.033,18.033,17.647,17.647,18.954,19.344,19.344,19.016,19.016,22.549,22.549,17.377,17.377,17.320,7.516,7.516,14.098,14.098,16.013,16.013,16.340,16.340,1l,7.516,1m,14.098
MN208576,310,1,15.309,15.309,18.361,18.361,16.505,16.505,18.710,19.344,19.344,19.016,19.016,21.498,21.498,18.033,17.377,16.287,6.129,6.129,13.487,13.487,15.961,15.961,16.558,16.558,1l,6.129,1m,13.487
MN208577,297,1,14.626,14.626,17.958,17.958,17.230,17.230,17.288,17.526,17.526,19.244,19.244,21.843,21.843,16.897,17.808,19.388,7.071,7.071,14.626,14.626,17.347,17.347,15.932,15.932,1l,7.071,1m,14.626
MN208578,308,1,19.805,19.805,19.481,19.481,17.049,17.049,18.065,19.677,19.677,21.613,21.613,6.169,6.169,17.685,20.195,22.078,19.344,19.344,20.065,20.065,21.104,21.104,21.569,21.569,1h,6.169,1c,17.049
MN208579,310,1,19.156,19.156,19.481,19.481,15.410,15.410,17.532,19.805,19.805,19.481,19.481,6.452,6.452,17.476,20.521,20.455,18.033,18.033,18.447,18.447,20.130,20.130,20.984,20.984,1h,6.452,1c,15.410
MN208580,310,1,19.156,19.156,20.455,20.455,15.738,15.738,18.831,19.805,19.805,20.455,20.455,5.806,5.806,17.857,19.870,22.078,19.344,19.344,18.770,18.770,20.779,20.779,20.328,20.328,1h,5.806,1c,15.738
MN208581,310,1,19.805,19.805,19.156,19.156,17.377,17.377,17.857,18.506,18.506,19.805,19.805,5.484,5.484,17.532,19.870,20.130,19.016,19.016,20.455,20.455,20.779,20.779,22.222,22.222,1h,5.484,1i,17.532
MN208582,310,1,18.831,18.831,19.156,19.156,17.590,17.590,17.208,18.831,18.831,19.805,19.805,4.516,4.516,17.799,18.361,21.104,17.915,17.915,19.935,19.935,21.104,21.104,20.455,20.455,1h,4.516,1d,17.208
MN208583,310,1,20.328,20.328,19.870,19.870,17.705,17.705,18.689,21.639,21.639,22.623,22.623,7.419,7.419,17.857,19.805,23.607,19.016,19.016,20.130,20.130,21.311,21.311,20.915,20.915,1h,7.419,1c,17.705
MN208584,310,1,21.429,21.429,20.130,20.130,18.033,18.033,18.182,21.104,21.104,21.753,21.753,5.806,5.806,18.831,19.870,21.753,19.344,19.344,21.429,21.429,21.429,21.429,21.242,21.242,1h,5.806,1c,18.033
MN208585,308,1,18.506,18.506,20.130,20.130,17.264,17.264,17.419,19.355,19.355,19.355,19.355,5.844,5.844,18.065,21.311,21.429,18.710,18.710,19.417,19.417,19.805,19.805,21.824,21.824,1h,5.844,1c,17.264
MN208586,310,1,20.455,20.455,21.753,21.753,17.915,17.915,16.883,22.078,22.078,22.727,22.727,6.774,6.774,18.506,20.328,20.130,19.544,19.544,21.429,21.429,20.130,20.130,20.521,20.521,1h,6.774,1d,16.883
MN208587,309,1,19.802,19.802,20.521,20.521,17.492,17.492,15.947,19.802,19.802,20.462,20.462,6.472,6.472,18.241,20.261,20.792,19.142,19.142,20.130,20.130,21.452,21.452,20.792,20.792,1h,6.472,1d,15.947
MN208588,301,1,18.937,18.937,17.940,17.940,16.279,16.279,15.947,20.270,20.270,21.927,21.927,7.309,7.309,18.919,18.605,19.932,17.940,17.940,19.661,19.661,19.934,19.934,20.266,20.266,1h,7.309,1d,15.947
MN208589,310,1,19.481,19.481,19.156,19.156,17.049,17.049,16.558,20.455,20.455,20.779,20.779,6.129,6.129,17.857,18.567,21.104,19.344,19.344,20.915,20.915,21.429,21.429,19.344,19.344,1h,6.129,1d,16.558
MN208590,308,1,18.361,18.361,20.984,20.984,18.123,18.123,17.705,20.656,20.656,20.000,20.000,21.639,21.639,16.721,18.361,17.705,17.419,17.419,18.212,18.212,18.361,18.361,15.584,15.584,1o,15.584,1i,16.721
MN208591,305,1,18.689,18.689,20.328,20.328,18.033,18.033,17.377,20.328,20.328,22.295,22.295,21.639,21.639,17.705,19.344,19.016,18.033,18.033,17.881,17.881,18.689,18.689,14.426,14.426,1o,14.426,1d,17.377
MN208592,305,1,19.344,19.344,20.000,20.000,18.361,18.361,18.033,21.311,21.311,22.295,22.295,20.984,20.984,17.377,20.656,19.672,17.742,17.742,19.205,19.205,19.016,19.016,16.066,16.066,1o,16.066,1l,17.742
MN208593,308,1,19.016,19.016,19.672,19.672,17.799,17.799,17.049,21.311,21.311,22.623,22.623,21.311,21.311,17.049,18.689,19.016,18.387,18.387,18.874,18.874,18.361,18.361,15.584,15.584,1o,15.584,1d,17.049
MN208594,304,1,19.737,19.737,21.311,21.311,20.066,20.066,19.802,21.382,21.382,22.951,22.951,22.368,22.368,18.361,21.382,19.737,19.079,19.079,19.737,19.737,19.737,19.737,15.789,15.789,1o,15.789,1i,18.361
MN208595,305,1,20.000,20.000,21.311,21.311,19.672,19.672,19.672,22.623,22.623,23.607,23.607,21.639,21.639,19.016,21.311,21.311,19.344,19.344,19.536,19.536,20.328,20.328,16.393,16.393,1o,16.393,1i,19.016
MN208596,308,1,19.805,19.805,19.281,19.281,15.909,15.909,15.584,20.779,20.779,21.242,21.242,21.104,21.104,17.974,20.261,19.481,18.182,18.182,19.935,19.935,18.241,18.241,16.883,16.883,1d,15.584,1c,15.909
MN208597,308,1,18.182,18.182,17.974,17.974,13.961,13.961,13.636,18.831,18.831,19.281,19.281,19.805,19.805,15.686,17.974,17.532,16.558,16.558,17.974,17.974,15.961,15.961,13.636,13.636,1d,13.636,1o,13.636
MN208598,308,1,13.961,13.961,20.261,20.261,12.013,12.013,14.286,17.974,17.974,19.281,19.281,19.805,19.805,16.013,18.301,17.208,13.961,13.961,17.434,17.434,15.961,15.961,13.312,13.312,1c,12.013,1o,13.312
MN208599,310,1,19.677,19.677,7.742,7.742,17.377,17.377,13.636,18.182,18.182,21.104,21.104,20.455,20.455,14.610,20.323,23.701,16.721,16.721,19.218,19.218,22.258,22.258,17.705,17.705,1b,7.742,1d,13.636
MN208600,307,1,17.915,17.915,22.150,22.150,20.395,20.395,21.104,14.658,14.658,12.052,12.052,21.824,21.824,22.727,19.608,18.770,17.763,17.763,16.612,16.612,16.287,16.287,18.750,18.750,1g,12.052,1e,14.658
MN208601,305,1,16.558,16.558,16.883,16.883,15.738,15.738,17.152,16.181,16.181,17.799,17.799,19.481,19.481,17.152,18.241,18.182,15.082,15.082,17.532,17.532,17.857,17.857,17.377,17.377,1l,15.082,1c,15.738
MN208602,310,1,17.742,17.742,22.951,22.951,20.130,20.130,21.498,21.311,21.311,20.656,20.656,25.407,25.407,19.344,18.689,19.218,15.584,15.584,17.049,17.049,18.387,18.387,7.419,7.419,1o,7.419,1l,15.584
MN316701,338,1,6.509,6.509,18.235,18.235,15.976,15.976,18.289,14.412,14.412,16.109,16.109,17.353,17.353,18.935,12.941,15.339,17.647,17.647,15.588,15.588,13.018,13.018,15.528,15.528,1a,6.509,1j,12.941
MN316702,338,1,7.101,7.101,19.118,19.118,16.272,16.272,18.879,15.000,15.000,14.570,14.570,17.647,17.647,19.527,13.824,15.929,18.235,18.235,16.176,16.176,13.018,13.018,14.851,14.851,1a,7.101,1n,13.018
MN316703,340,1,6.471,6.471,17.941,17.941,16.765,16.765,16.970,13.529,13.529,15.217,15.217,17.647,17.647,19.118,13.529,14.201,17.021,17.021,15.000,15.000,13.235,13.235,15.839,15.839,1a,6.471,1n,13.235
MN316704,338,1,4.438,4.438,17.941,17.941,15.089,15.089,17.699,12.941,12.941,14.907,14.907,16.471,16.471,18.047,12.647,14.159,16.176,16.176,14.118,14.118,12.059,12.059,14.596,14.596,1a,4.438,1n,12.059
MN316705,338,1,5.917,5.917,15.882,15.882,15.385,15.385,15.634,12.059,12.059,13.374,13.374,14.706,14.706,15.385,13.235,12.684,15.294,15.294,12.647,12.647,10.355,10.355,14.286,14.286,1a,5.917,1n,10.355
MN316706,338,1,5.917,5.917,19.118,19.118,15.089,15.089,18.289,13.529,13.529,17.021,17.021,16.765,16.765,18.047,13.824,15.339,17.059,17.059,15.160,15.160,12.426,12.426,15.839,15.839,1a,5.917,1n,12.426
MN316707,338,1,4.734,4.734,16.765,16.765,15.385,15.385,17.404,13.235,13.235,12.914,12.914,16.176,16.176,18.343,11.765,14.454,15.882,15.882,13.824,13.824,11.834,11.834,12.871,12.871,1a,4.734,1j,11.765
MN316708,338,1,7.692,7.692,19.118,19.118,15.976,15.976,18.879,15.294,15.294,16.717,16.717,18.529,18.529,20.118,13.824,15.929,18.824,18.824,15.882,15.882,13.905,13.905,16.460,16.460,1a,7.692,1j,13.824
MN316709,338,1,5.030,5.030,17.941,17.941,14.793,14.793,17.404,12.941,12.941,16.109,16.109,16.471,16.471,18.047,12.059,14.749,16.176,16.176,14.706,14.706,12.426,12.426,14.907,14.907,1a,5.030,1j,12.059
MN316710,338,1,5.621,5.621,17.941,17.941,15.089,15.089,17.994,14.118,14.118,16.717,16.717,17.059,17.059,19.231,12.353,14.749,17.059,17.059,15.000,15.000,11.834,11.834,14.907,14.907,1a,5.621,1n,11.834
MN316711,338,1,6.213,6.213,19.118,19.118,15.976,15.976,18.584,14.706,14.706,17.325,17.325,17.059,17.059,19.231,13.235,15.634,17.941,17.941,15.882,15.882,12.722,12.722,15.839,15.839,1a,6.213,1n,12.722
MN316712,338,1,6.213,6.213,19.118,19.118,14.201,14.201,18.289,14.118,14.118,16.149,16.149,17.059,17.059,18.935,12.647,15.339,17.941,17.941,15.743,15.743,13.609,13.609,14.907,14.907,1a,6.213,1j,12.647
MN316713,338,1,4.734,4.734,17.647,17.647,14.497,14.497,17.994,13.235,13.235,15.805,15.805,16.176,16.176,18.047,12.353,14.454,15.882,15.882,14.412,14.412,12.130,12.130,14.907,14.907,1a,4.734,1j,12.353
MN316714,338,1,4.438,4.438,17.353,17.353,14.497,14.497,17.699,12.941,12.941,15.502,15.502,15.882,15.882,18.047,12.059,14.159,16.176,16.176,14.118,14.118,11.834,11.834,14.596,14.596,1a,4.438,1j,12.059
MN316715,338,1,5.325,5.325,18.529,18.529,14.793,14.793,17.404,13.235,13.235,15.839,15.839,16.765,16.765,18.047,12.941,15.044,16.176,16.176,14.706,14.706,12.941,12.941,14.596,14.596,1a,5.325,1j,12.941
MN316716,338,1,6.805,6.805,17.647,17.647,16.864,16.864,17.994,13.529,13.529,15.502,15.502,16.176,16.176,15.976,13.235,14.159,16.765,16.765,13.994,13.994,12.130,12.130,16.149,16.149,1a,6.805,1n,12.130
MN316717,338,1,7.692,7.692,18.824,18.824,16.224,16.224,19.764,15.588,15.588,18.237,18.237,17.353,17.353,18.935,12.941,15.634,17.941,17.941,15.588,15.588,13.314,13.314,15.170,15.170,1a,7.692,1j,12.941
MN316718,338,1,6.509,6.509,19.118,19.118,15.976,15.976,19.174,14.412,14.412,17.021,17.021,16.765,16.765,19.231,12.941,15.634,17.941,17.941,15.294,15.294,12.722,12.722,15.528,15.528,1a,6.509,1j,12.941
MN316719,338,1,6.213,6.213,19.118,19.118,16.272,16.272,19.469,13.824,13.824,16.413,16.413,16.765,16.765,19.527,13.824,15.339,17.647,17.647,15.000,15.000,12.722,12.722,16.149,16.149,1a,6.213,1n,12.722
MN316720,338,1,5.030,5.030,18.235,18.235,14.497,14.497,17.109,12.941,12.941,15.528,15.528,16.471,16.471,17.751,12.647,14.749,15.882,15.882,14.412,14.412,12.647,12.647,14.286,14.286,1a,5.030,1j,12.647
MN316721,338,1,5.621,5.621,18.529,18.529,13.905,13.905,17.699,14.118,14.118,16.717,16.717,16.471,16.471,18.343,12.059,14.749,17.353,17.353,15.160,15.160,13.018,13.018,14.596,14.596,1a,5.621,1j,12.059
MN316722,338,1,6.213,6.213,19.118,19.118,14.201,14.201,18.289,14.706,14.706,17.325,17.325,17.059,17.059,18.935,12.647,15.339,17.941,17.941,15.743,15.743,12.805,12.805,14.286,14.286,1a,6.213,1j,12.647
MN316723,338,1,7.101,7.101,17.941,17.941,15.976,15.976,18.289,15.000,15.000,14.570,14.570,18.235,18.235,18.935,13.824,15.929,17.647,17.647,16.035,16.035,13.609,13.609,14.907,14.907,1a,7.101,1j,13.824
MN316724,338,1,5.325,5.325,17.353,17.353,15.089,15.089,18.584,13.824,13.824,16.413,16.413,16.176,16.176,18.935,12.353,15.044,17.059,17.059,14.412,14.412,11.538,11.538,14.907,14.907,1a,5.325,1n,11.538
MN316725,338,1,6.213,6.213,17.647,17.647,15.976,15.976,18.289,14.118,14.118,16.717,16.717,17.059,17.059,18.343,12.353,14.749,16.471,16.471,14.412,14.412,11.834,11.834,15.217,15.217,1a,6.213,1n,11.834
MN316726,340,1,2.059,2.059,15.588,15.588,14.497,14.497,15.044,12.647,12.647,13.374,13.374,15.588,15.588,17.160,12.353,13.569,14.706,14.706,11.471,11.471,8.580,8.580,12.422,12.422,1a,2.059,1n,8.580
MN316727,338,1,5.325,5.325,18.529,18.529,15.680,15.680,17.404,13.824,13.824,17.021,17.021,17.353,17.353,18.047,13.235,15.634,16.176,16.176,15.294,15.294,12.941,12.941,15.528,15.528,1a,5.325,1n,12.941
MN316728,340,1,6.176,6.176,15.361,15.361,14.706,14.706,15.152,12.426,12.426,14.412,14.412,15.680,15.680,17.059,13.314,13.018,14.590,14.590,13.314,13.314,12.202,12.202,13.043,13.043,1a,6.176,1n,12.202
MN316729,338,1,5.325,5.325,17.941,17.941,14.497,14.497,17.699,13.529,13.529,16.109,16.109,16.471,16.471,18.639,12.059,14.749,16.765,16.765,14.706,14.706,12.426,12.426,14.596,14.596,1a,5.325,1j,12.059
MN316730,338,1,4.142,4.142,16.765,16.765,15.089,15.089,14.454,12.353,12.353,13.374,13.374,16.463,16.463,16.272,12.610,12.353,14.956,14.956,12.317,12.317,12.059,12.059,13.354,13.354,1a,4.142,1n,12.059
MN316731,338,1,6.213,6.213,18.529,18.529,14.793,14.793,18.879,15.000,15.000,17.629,17.629,17.353,17.353,19.231,13.235,15.339,17.941,17.941,14.706,14.706,12.130,12.130,15.217,15.217,1a,6.213,1n,12.130
MN316732,340,1,6.471,6.471,17.941,17.941,15.680,15.680,17.699,12.941,12.941,14.907,14.907,15.588,15.588,17.160,13.824,13.274,17.353,17.353,14.412,14.412,11.243,11.243,14.286,14.286,1a,6.471,1n,11.243
MN316733,338,1,5.917,5.917,15.882,15.882,14.497,14.497,14.749,12.353,12.353,13.678,13.678,17.059,17.059,16.864,13.529,12.684,15.882,15.882,13.529,13.529,11.243,11.243,13.043,13.043,1a,5.917,1n,11.243
MN316734,338,1,5.917,5.917,17.647,17.647,15.976,15.976,17.404,14.118,14.118,13.070,13.070,17.353,17.353,17.456,11.471,13.569,15.588,15.588,13.824,13.824,10.947,10.947,15.217,15.217,1a,5.917,1n,10.947
MN316735,338,1,5.030,5.030,17.647,17.647,15.385,15.385,17.404,12.941,12.941,12.158,12.158,16.765,16.765,17.751,10.882,13.864,14.706,14.706,13.824,13.824,10.355,10.355,14.596,14.596,1a,5.030,1n,10.355
MN316736,338,1,5.030,5.030,16.176,16.176,12.722,12.722,15.044,11.471,11.471,13.975,13.975,15.588,15.588,15.680,12.353,12.389,14.706,14.706,13.235,13.235,10.651,10.651,13.354,13.354,1a,5.030,1n,10.651
MN316737,338,1,6.805,6.805,19.118,19.118,15.976,15.976,18.584,14.412,14.412,16.413,16.413,17.941,17.941,19.527,13.824,15.634,18.235,18.235,15.882,15.882,13.018,13.018,15.528,15.528,1a,6.805,1n,13.018
MN316738,338,1,5.917,5.917,16.176,16.176,15.680,15.680,15.929,12.059,12.059,13.043,13.043,16.176,16.176,18.047,13.824,13.274,16.765,16.765,13.529,13.529,11.243,11.243,13.975,13.975,1a,5.917,1n,11.243
MN316739,336,1,6.250,6.250,17.211,17.211,13.393,13.393,17.160,13.314,13.314,13.750,13.750,14.837,14.837,17.262,13.609,14.540,16.272,16.272,13.703,13.703,12.426,12.426,14.375,14.375,1a,6.250,1n,12.426
MN316740,338,1,6.509,6.509,16.471,16.471,15.385,15.385,18.289,13.824,13.824,15.502,15.502,15.588,15.588,17.456,13.235,13.569,17.353,17.353,14.118,14.118,11.834,11.834,15.839,15.839,1a,6.509,1n,11.834
MN316741,338,1,6.213,6.213,18.475,18.475,16.272,16.272,18.289,13.235,13.235,14.013,14.013,16.176,16.176,17.456,13.824,13.274,17.059,17.059,15.000,15.000,11.243,11.243,13.861,13.861,1a,6.213,1n,11.243
MN316742,338,1,6.213,6.213,17.059,17.059,14.497,14.497,15.634,13.529,13.529,15.502,15.502,16.159,16.159,17.160,13.235,13.274,16.765,16.765,14.412,14.412,10.947,10.947,15.217,15.217,1a,6.213,1n,10.947
MN316743,338,1,5.621,5.621,17.941,17.941,14.201,14.201,17.699,13.529,13.529,15.502,15.502,16.471,16.471,18.639,11.471,14.454,16.176,16.176,14.412,14.412,12.353,12.353,13.975,13.975,1a,5.621,1j,11.471
MN316744,338,1,6.509,6.509,19.118,19.118,15.089,15.089,18.289,15.000,15.000,17.021,17.021,17.647,17.647,19.231,12.941,15.339,17.941,17.941,15.588,15.588,12.722,12.722,15.528,15.528,1a,6.509,1j,12.941
MN316745,338,1,7.988,7.988,16.716,16.716,16.265,16.265,17.273,13.490,13.490,14.780,14.780,16.129,16.129,15.680,13.529,14.454,13.836,13.836,14.412,14.412,12.722,12.722,15.142,15.142,1a,7.988,1n,12.722
MN316746,340,1,7.647,7.647,15.182,15.182,16.864,16.864,19.207,14.118,14.118,16.864,16.864,16.765,16.765,18.047,14.412,13.864,17.353,17.353,15.294,15.294,12.130,12.130,14.851,14.851,1a,7.647,1n,12.130
MN316747,338,1,6.213,6.213,16.765,16.765,15.976,15.976,18.584,13.824,13.824,15.805,15.805,16.471,16.471,18.639,13.235,14.159,17.647,17.647,15.000,15.000,12.647,12.647,16.149,16.149,1a,6.213,1n,12.647
MN316748,338,1,7.396,7.396,19.412,19.412,15.976,15.976,19.174,15.588,15.588,18.237,18.237,18.235,18.235,20.118,13.529,16.224,18.529,18.529,16.765,16.765,13.314,13.314,16.149,16.149,1a,7.396,1j,13.529
MN316749,338,1,7.988,7.988,18.235,18.235,17.751,17.751,20.178,15.882,15.882,17.325,17.325,17.647,17.647,18.879,14.412,16.224,19.412,19.412,16.814,16.814,12.384,12.384,16.393,16.393,1a,7.988,1n,12.384
MN316750,340,1,7.647,7.647,17.941,17.941,17.160,17.160,19.174,14.706,14.706,16.717,16.717,17.647,17.647,19.527,13.824,14.454,18.235,18.235,15.000,15.000,12.130,12.130,16.770,16.770,1a,7.647,1n,12.130
MN316751,340,1,7.353,7.353,17.941,17.941,16.568,16.568,19.764,14.706,14.706,14.901,14.901,16.765,16.765,18.343,14.118,14.159,18.235,18.235,15.294,15.294,12.426,12.426,15.512,15.512,1a,7.353,1n,12.426
MN316752,340,1,6.765,6.765,17.353,17.353,16.568,16.568,18.584,14.118,14.118,16.149,16.149,16.176,16.176,17.751,14.118,13.569,17.647,17.647,14.706,14.706,12.426,12.426,14.851,14.851,1a,6.765,1n,12.426
MN316753,340,1,6.765,6.765,17.647,17.647,15.680,15.680,19.174,14.118,14.118,14.238,14.238,16.176,16.176,18.343,13.529,13.864,17.647,17.647,14.706,14.706,11.834,11.834,14.851,14.851,1a,6.765,1n,11.834
MN316754,338,1,6.213,6.213,16.765,16.765,15.680,15.680,17.994,13.235,13.235,15.805,15.805,17.059,17.059,18.639,13.235,13.569,17.353,17.353,14.412,14.412,11.538,11.538,15.217,15.217,1a,6.213,1n,11.538
MN316755,338,1,6.805,6.805,17.647,17.647,15.680,15.680,19.469,14.706,14.706,16.109,16.109,15.882,15.882,18.639,12.353,14.749,17.353,17.353,15.588,15.588,12.353,12.353,15.217,15.217,1a,6.805,1j,12.353
MN316756,340,1,7.647,7.647,17.059,17.059,15.976,15.976,19.174,15.000,15.000,14.238,14.238,15.882,15.882,18.343,14.118,14.454,18.529,18.529,14.706,14.706,12.722,12.722,15.512,15.512,1a,7.647,1n,12.722
MN316757,340,1,6.765,6.765,17.353,17.353,15.976,15.976,19.174,14.118,14.118,14.238,14.238,16.176,16.176,17.751,13.529,13.569,17.647,17.647,14.706,14.706,11.834,11.834,14.851,14.851,1a,6.765,1n,11.834
MN316758,340,1,6.765,6.765,17.353,17.353,16.272,16.272,19.469,14.412,14.412,14.238,14.238,16.471,16.471,18.047,13.824,13.864,17.941,17.941,15.000,15.000,12.130,12.130,16.149,16.149,1a,6.765,1n,12.130
MN316759,340,1,7.353,7.353,17.647,17.647,16.568,16.568,19.764,14.706,14.706,14.570,14.570,16.471,16.471,18.343,14.118,14.159,18.235,18.235,15.294,15.294,12.426,12.426,15.182,15.182,1a,7.353,1n,12.426
MN316760,340,1,7.941,7.941,15.182,15.182,17.160,17.160,19.207,14.412,14.412,17.160,17.160,17.059,17.059,18.639,14.706,13.864,17.647,17.647,15.000,15.000,12.426,12.426,15.182,15.182,1a,7.941,1n,12.426
MN316761,340,1,6.765,6.765,17.353,17.353,15.976,15.976,19.174,14.118,14.118,14.238,14.238,16.176,16.176,17.751,13.529,13.569,17.647,17.647,14.706,14.706,11.834,11.834,14.851,14.851,1a,6.765,1n,11.834
MN316762,338,1,6.509,6.509,16.765,16.765,15.976,15.976,18.584,13.824,13.824,16.109,16.109,15.882,15.882,17.751,12.941,14.159,17.059,17.059,14.412,14.412,11.538,11.538,15.839,15.839,1a,6.509,1n,11.538
MN316763,340,1,6.471,6.471,16.471,16.471,15.680,15.680,18.584,13.529,13.529,15.805,15.805,16.176,16.176,17.751,12.941,13.864,17.059,17.059,14.412,14.412,11.538,11.538,15.528,15.528,1a,6.471,1n,11.538
