Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
PQ442855,4,18.935,19.436,16.568,16.272,16.272,16.964,16.964,18.868,16.981,16.981,13.018,15.680,16.119,19.231,13.947,13.018,17.160,19.527,15.385,5.917,5.917,19.643,19.643,4v,5.917,4q,13.018
PQ442856,4,17.560,23.284,19.643,16.914,16.914,18.155,18.155,14.627,11.905,11.905,16.667,16.964,19.643,21.131,20.299,19.345,16.071,18.806,18.553,19.345,19.345,22.687,22.687,4k,11.905,4g,14.627
PQ442857,4,16.258,21.359,17.485,12.745,12.745,16.013,16.013,14.724,6.748,6.748,14.110,14.191,18.380,19.018,14.901,18.405,13.497,17.178,16.667,15.686,15.686,17.590,17.590,4k,6.748,4r,13.497
PQ442858,4,17.560,21.194,18.452,14.151,14.151,15.723,15.723,14.671,5.655,5.655,16.071,16.352,19.048,19.345,16.088,18.452,14.881,17.910,16.981,15.409,15.409,18.553,18.553,4k,5.655,4g,14.671
PQ442859,4,16.617,20.597,16.822,14.375,14.375,17.231,17.231,16.024,7.418,7.418,16.617,16.301,19.643,19.585,15.409,20.475,13.650,17.538,16.928,16.614,16.614,18.612,18.612,4k,7.418,4r,13.650
PQ442860,4,16.617,20.597,18.398,15.430,15.430,18.750,18.750,15.409,8.012,8.012,16.272,16.320,20.896,20.772,16.964,21.006,15.134,19.104,17.812,18.639,18.639,19.403,19.403,4k,8.012,4r,15.134
PQ442861,4,17.560,23.284,19.643,16.914,16.914,18.155,18.155,14.627,11.905,11.905,16.667,16.964,19.643,21.131,20.299,19.345,16.071,18.806,18.553,19.345,19.345,22.687,22.687,4k,11.905,4g,14.627
PQ442862,4,16.258,21.359,17.485,12.745,12.745,16.013,16.013,14.724,6.748,6.748,14.110,14.191,18.380,19.018,14.901,18.405,13.497,17.178,16.667,15.686,15.686,17.590,17.590,4k,6.748,4r,13.497
PQ442863,4,17.560,21.194,18.452,14.151,14.151,15.723,15.723,14.671,5.655,5.655,16.071,16.352,19.048,19.345,16.088,18.452,14.881,17.910,16.981,15.409,15.409,18.553,18.553,4k,5.655,4g,14.671
PQ442864,4,16.568,20.597,16.822,14.375,14.375,17.231,17.231,15.976,7.396,7.396,16.568,16.301,19.643,19.527,15.409,20.414,13.609,18.343,16.928,16.614,16.614,18.612,18.612,4k,7.396,4r,13.609
PQ442865,4,16.568,20.597,18.343,15.385,15.385,18.750,18.750,15.409,7.988,7.988,16.224,16.272,20.896,20.710,16.914,20.944,15.089,19.231,17.812,18.584,18.584,19.403,19.403,4k,7.988,4r,15.089
PQ442866,4,16.216,21.084,15.924,13.924,13.924,16.822,16.822,15.868,6.287,6.287,15.315,14.603,18.919,18.619,14.921,18.619,13.473,16.511,16.508,15.556,15.556,17.834,17.834,4k,6.287,4r,13.473
PQ442867,4,16.168,21.084,15.924,13.924,13.924,16.822,16.822,15.821,6.269,6.269,15.269,14.603,18.919,18.563,14.921,18.563,13.433,17.365,16.508,15.556,15.556,17.834,17.834,4k,6.269,4r,13.433
PQ442868,4,16.568,20.597,16.822,14.375,14.375,17.231,17.231,15.976,7.396,7.396,16.568,16.301,19.643,19.527,15.409,20.414,13.609,18.343,16.928,16.614,16.614,18.612,18.612,4k,7.396,4r,13.609
PQ442869,4,17.470,23.193,19.578,16.817,16.817,18.072,18.072,14.759,12.012,12.012,16.566,16.867,19.520,21.084,20.181,19.277,16.216,18.731,18.471,19.277,19.277,22.590,22.590,4k,12.012,4g,14.759
PQ442870,4,18.261,18.438,17.681,16.522,16.522,18.023,18.023,20.580,17.391,17.391,11.337,15.698,16.522,17.733,12.174,7.536,16.860,16.914,14.203,11.594,11.594,20.349,20.349,4q,7.536,4l,11.337
PQ442871,4,18.343,19.805,18.047,16.272,16.272,18.750,18.750,20.649,17.160,17.160,11.243,17.160,16.418,18.639,11.869,8.580,16.568,16.568,14.502,12.130,12.130,21.791,21.791,4q,8.580,4l,11.243
PQ442872,4,18.266,20.440,19.195,15.789,15.789,17.610,17.610,21.362,17.822,17.822,12.384,15.170,17.296,18.885,12.112,7.430,18.323,18.182,14.873,11.290,11.290,18.553,18.553,4q,7.430,4p,12.112
PQ442873,4,18.261,18.438,17.681,16.522,16.522,18.023,18.023,20.580,17.391,17.391,11.337,15.698,16.522,17.733,12.174,7.536,16.860,16.914,14.203,11.594,11.594,20.349,20.349,4q,7.536,4l,11.337
PQ442874,4,17.470,18.770,18.072,16.867,16.867,17.879,17.879,20.420,17.949,17.949,12.048,16.265,16.970,18.373,13.554,8.133,17.169,18.675,14.462,10.542,10.542,20.909,20.909,4q,8.133,4v,10.542
PQ442875,4,17.470,18.770,18.072,16.867,16.867,17.879,17.879,20.420,17.949,17.949,12.048,16.265,16.970,18.373,13.554,8.133,17.169,18.675,14.462,10.542,10.542,20.909,20.909,4q,8.133,4v,10.542
PQ442876,4,18.261,18.438,17.681,16.522,16.522,18.023,18.023,20.580,17.391,17.391,11.337,15.698,16.522,17.733,12.174,7.536,16.860,16.914,14.203,11.594,11.594,20.349,20.349,4q,7.536,4l,11.337
PQ442877,4,18.657,18.959,16.357,15.242,15.242,16.418,16.418,17.442,17.844,17.844,11.524,14.815,14.662,16.045,12.268,10.781,16.357,17.537,15.556,4.851,4.851,20.149,20.149,4v,4.851,4q,10.781
PQ442878,4,19.182,21.192,17.925,14.191,14.191,18.553,18.553,20.000,17.333,17.333,13.576,15.182,13.378,16.887,14.377,11.589,16.981,16.944,15.924,5.975,5.975,21.523,21.523,4v,5.975,4q,11.589
PQ442879,4,18.631,20.000,17.241,15.267,15.267,17.557,17.557,18.972,18.702,18.702,11.450,15.649,13.740,14.885,13.359,9.924,15.649,15.649,17.625,8.015,8.015,20.229,20.229,4v,8.015,4q,9.924
PQ442880,4,18.712,21.192,17.485,15.644,15.644,18.462,18.462,19.935,17.320,17.320,14.724,16.000,15.170,18.098,14.769,13.190,16.820,18.405,16.258,5.828,5.828,21.523,21.523,4v,5.828,4q,13.190
PQ442881,4,17.971,20.640,18.551,16.232,16.232,18.841,18.841,15.942,7.826,7.826,15.942,16.812,19.420,19.420,16.860,19.420,14.493,19.118,19.364,17.971,17.971,19.767,19.767,4k,7.826,4r,14.493
PQ442882,4,16.964,21.493,17.296,13.750,13.750,17.231,17.231,15.569,6.845,6.845,16.071,16.928,20.238,19.345,15.723,19.048,14.881,17.538,17.868,15.361,15.361,18.612,18.612,4k,6.845,4r,14.881
PQ442883,4,16.272,20.299,17.160,12.539,12.539,16.667,16.667,14.019,5.621,5.621,14.793,14.151,20.000,19.231,15.430,18.639,13.314,17.751,16.352,15.723,15.723,19.403,19.403,4k,5.621,4r,13.314
PQ442884,4,18.343,22.090,18.343,14.107,14.107,17.925,17.925,16.864,7.101,7.101,15.976,17.296,19.345,18.639,16.088,19.527,15.089,18.935,20.440,16.352,16.352,20.440,20.440,4k,7.101,4r,15.089
PQ442885,4,16.964,21.493,17.296,13.750,13.750,17.231,17.231,15.569,6.845,6.845,16.071,16.928,20.238,19.345,15.723,19.048,14.881,17.538,17.868,15.361,15.361,18.612,18.612,4k,6.845,4r,14.881
PQ442886,4,16.092,21.037,17.816,15.805,15.805,17.529,17.529,14.943,7.184,7.184,14.368,16.379,20.402,20.115,16.715,18.966,15.230,19.412,18.911,18.678,18.678,19.020,19.020,4k,7.184,4l,14.368
PQ442887,4,16.272,20.299,17.160,12.539,12.539,16.667,16.667,14.019,5.621,5.621,14.793,14.151,20.000,19.231,15.430,18.639,13.314,17.751,16.352,15.723,15.723,19.403,19.403,4k,5.621,4r,13.314
PQ442888,4,16.185,20.058,15.318,15.607,15.607,17.391,17.391,19.364,15.896,15.896,10.116,13.295,14.535,17.919,12.464,6.936,17.052,16.765,14.740,9.538,9.538,19.767,19.767,4q,6.936,4v,9.538
PQ442889,4,17.066,21.084,16.168,15.868,15.868,17.771,17.771,21.257,17.665,17.665,11.045,14.970,15.663,19.104,12.874,8.683,17.665,19.162,14.511,11.976,11.976,19.578,19.578,4q,8.683,4l,11.045
PQ442890,4,17.160,21.194,16.272,15.976,15.976,17.857,17.857,21.302,17.751,17.751,10.947,15.089,15.821,18.935,13.056,8.876,17.751,19.231,14.642,12.130,12.130,19.701,19.701,4q,8.876,4l,10.947
PQ442891,4,17.456,18.770,16.568,15.976,15.976,17.857,17.857,18.935,16.272,16.272,10.355,15.680,15.821,17.160,11.869,7.101,15.680,18.343,14.151,10.355,10.355,20.299,20.299,4q,7.101,4v,10.355
PQ442892,4,16.463,22.561,16.768,18.293,18.293,16.768,16.768,19.878,16.159,16.159,16.159,17.073,21.646,21.646,18.293,20.427,8.537,19.757,20.513,18.598,18.598,23.171,23.171,4r,8.537,4l,16.159
PQ442893,4,16.564,22.154,16.258,16.208,16.208,15.077,15.077,18.827,14.462,14.462,15.951,15.361,20.000,20.000,15.312,18.098,5.215,18.405,20.000,16.871,16.871,20.615,20.615,4r,5.215,4k,14.462
PQ442894,4,16.918,21.752,16.616,17.221,17.221,15.710,15.710,20.242,14.458,14.458,16.616,17.825,20.242,21.450,17.221,19.033,7.831,19.033,18.095,18.429,18.429,21.148,21.148,4r,7.831,4k,14.458
PQ442895,4,15.710,22.289,16.012,15.710,15.710,15.361,15.361,20.303,15.408,15.408,16.314,15.663,19.335,20.846,16.918,19.637,8.157,18.731,18.413,18.429,18.429,21.084,21.084,4r,8.157,4f,15.361
PQ442896,4,15.805,19.939,14.894,15.502,15.502,15.692,15.692,19.512,13.720,13.720,14.286,13.982,18.125,19.817,16.460,18.237,7.599,16.717,15.484,16.717,16.717,19.939,19.939,4r,7.599,4m,13.982
PQ442897,4,16.568,21.493,16.864,15.976,15.976,15.522,15.522,19.822,12.130,12.130,16.864,15.385,19.403,19.822,15.727,19.231,7.396,19.231,17.868,17.751,17.751,20.597,20.597,4r,7.396,4k,12.130
PQ442898,4,16.314,22.492,16.616,18.127,18.127,16.768,16.768,19.940,16.012,16.012,16.012,16.918,21.581,21.450,18.127,20.242,8.459,19.880,20.513,18.429,18.429,23.100,23.100,4r,8.459,4l,16.012
PQ442899,4,15.805,19.939,14.894,15.502,15.502,15.692,15.692,19.512,13.720,13.720,14.286,13.982,18.125,19.817,16.460,18.237,7.599,16.717,15.484,16.717,16.717,19.939,19.939,4r,7.599,4m,13.982
PQ442900,4,16.413,22.086,16.109,16.061,16.061,15.077,15.077,18.902,14.329,14.329,15.805,15.217,19.938,19.817,15.170,17.933,5.167,18.541,20.000,16.717,16.717,20.552,20.552,4r,5.167,4k,14.329
PQ442901,4,16.864,21.791,16.568,17.160,17.160,15.821,15.821,20.118,14.201,14.201,16.568,17.751,20.299,21.302,17.211,18.935,7.692,19.231,18.182,18.343,18.343,21.194,21.194,4r,7.692,4k,14.201
PQ442902,4,16.568,21.493,16.864,15.976,15.976,15.522,15.522,19.822,12.130,12.130,16.864,15.385,19.403,19.822,15.727,19.231,7.396,19.231,17.868,17.751,17.751,20.597,20.597,4r,7.396,4k,12.130
PQ442903,4,16.864,22.090,17.160,16.272,16.272,16.716,16.716,19.822,12.722,12.722,17.751,17.160,20.299,20.710,17.211,20.710,6.805,18.343,19.749,18.343,18.343,20.896,20.896,4r,6.805,4k,12.722
PQ442904,4,15.408,19.938,15.408,14.502,14.502,15.854,15.854,17.391,13.354,13.354,15.106,15.106,19.195,19.335,13.538,17.825,4.834,18.018,19.231,16.616,16.616,21.277,21.277,4r,4.834,4p,13.538
PQ442905,4,15.569,22.222,15.868,15.569,15.569,15.361,15.361,20.359,15.269,15.269,16.168,15.522,19.277,20.659,16.766,19.461,8.084,18.862,18.413,18.263,18.263,21.021,21.021,4r,8.084,4m,15.522
PQ442906,4,18.699,18.699,17.073,15.854,15.854,20.732,20.732,18.293,7.317,7.317,15.854,17.073,21.138,19.512,15.447,19.919,16.667,20.325,19.106,20.732,20.732,17.480,17.480,4k,7.317,4p,15.447
PQ442907,4,18.699,18.699,17.073,15.854,15.854,20.732,20.732,18.293,7.317,7.317,15.854,17.073,21.138,19.512,15.447,19.919,16.667,20.325,19.106,20.732,20.732,17.480,17.480,4k,7.317,4p,15.447
PQ442908,4,17.538,19.741,17.846,14.238,14.238,17.028,17.028,14.239,6.154,6.154,16.000,16.770,19.938,18.621,14.238,20.000,13.231,17.957,16.667,18.154,18.154,18.567,18.567,4k,6.154,4r,13.231
PQ442909,4,18.318,20.721,16.561,15.269,15.269,15.556,15.556,14.780,5.689,5.689,16.517,16.508,18.862,19.520,15.315,18.619,14.072,19.940,17.143,16.825,16.825,19.880,19.880,4k,5.689,4r,14.072
PQ442910,4,17.476,20.701,16.234,13.548,13.548,15.806,15.806,15.064,4.762,4.762,16.242,15.789,18.152,19.231,13.861,18.730,13.376,19.108,16.828,16.828,16.828,19.094,19.094,4k,4.762,4r,13.376
PQ442911,4,17.485,19.741,17.791,14.238,14.238,17.028,17.028,14.239,6.135,6.135,15.951,16.718,19.938,20.859,14.238,19.939,13.190,18.098,16.667,18.098,18.098,18.567,18.567,4k,6.135,4r,13.190
PQ442912,4,17.493,20.760,17.784,16.138,16.138,16.910,16.910,14.869,5.831,5.831,15.743,17.201,20.117,20.117,16.374,19.534,13.120,18.235,16.981,17.784,17.784,19.186,19.186,4k,5.831,4r,13.120
PQ442913,4,16.766,19.880,17.365,14.925,14.925,18.069,18.069,13.968,6.269,6.269,16.168,17.964,19.219,19.162,16.467,19.760,13.134,18.563,18.038,18.263,18.263,17.771,17.771,4k,6.269,4r,13.134
PQ442914,4,16.568,20.896,18.343,13.836,13.836,17.262,17.262,15.089,5.917,5.917,15.089,15.409,20.536,20.414,15.773,19.527,14.201,18.639,16.981,16.981,16.981,17.610,17.610,4k,5.917,4r,14.201
PQ442915,4,18.263,20.721,16.561,15.224,15.224,15.556,15.556,14.780,5.672,5.672,16.467,16.508,18.862,19.461,15.269,18.563,14.030,20.060,17.143,16.825,16.825,19.880,19.880,4k,5.672,4r,14.030
PQ442916,4,17.021,21.166,17.325,17.021,17.021,16.923,16.923,20.122,15.244,15.244,17.629,17.081,19.315,20.732,14.861,20.973,6.991,19.149,20.323,19.149,19.149,21.779,21.779,4r,6.991,4k,15.244
PQ442917,4,15.730,19.549,16.058,16.479,16.479,16.105,16.105,21.642,14.498,14.498,16.729,16.165,18.561,21.032,16.541,18.352,9.124,18.113,20.225,18.248,18.248,20.956,20.956,4r,9.124,4k,14.498
PQ442918,4,17.029,20.446,17.029,17.029,17.029,15.356,15.356,22.826,14.130,14.130,15.636,15.498,18.545,20.364,14.022,16.727,7.609,19.636,18.876,16.974,16.974,21.091,21.091,4r,7.609,4k,14.130
PQ442919,4,16.314,23.263,17.221,17.523,17.523,18.429,18.429,19.637,14.458,14.458,18.127,18.127,21.148,20.846,16.616,20.242,6.928,19.637,20.635,18.429,18.429,22.961,22.961,4r,6.928,4k,14.458
PQ442920,4,16.614,20.497,17.555,17.337,17.337,15.170,15.170,18.323,15.480,15.480,16.614,16.928,19.688,20.690,15.312,18.241,6.502,19.749,20.195,18.495,18.495,21.231,21.231,4r,6.502,4f,15.170
PQ442921,4,17.560,22.388,17.560,16.914,16.914,17.015,17.015,20.359,15.476,15.476,17.857,18.452,21.493,21.726,17.015,19.940,5.952,19.701,21.003,16.964,16.964,22.985,22.985,4r,5.952,4k,15.476
PQ442922,4,16.258,21.359,15.644,15.596,15.596,17.028,17.028,18.712,13.804,13.804,16.871,16.409,21.250,19.325,14.286,19.939,7.055,19.632,19.094,15.951,15.951,21.296,21.296,4r,7.055,4k,13.804
PQ442923,4,16.369,23.284,17.262,17.560,17.560,18.507,18.507,19.461,14.286,14.286,18.155,18.155,21.194,20.833,16.716,20.238,6.845,19.701,20.690,18.452,18.452,22.985,22.985,4r,6.845,4k,14.286
PQ442924,4,14.885,21.654,15.589,16.412,16.412,15.589,15.589,19.847,14.122,14.122,17.490,16.730,18.702,18.852,16.794,18.972,7.224,19.084,19.318,17.871,17.871,21.401,21.401,4r,7.224,4k,14.122
PQ442925,4,17.029,20.446,17.029,17.029,17.029,15.356,15.356,22.826,14.130,14.130,15.636,15.498,18.545,20.364,14.022,16.727,7.609,19.636,18.876,16.974,16.974,21.091,21.091,4r,7.609,4k,14.130
PQ442926,4,16.092,20.461,15.805,14.943,14.943,16.667,16.667,19.540,14.943,14.943,16.667,17.241,20.461,21.552,17.003,18.966,6.322,18.824,20.115,18.678,18.678,21.326,21.326,4r,6.322,4k,14.943
PQ442927,4,17.560,22.388,17.560,16.914,16.914,17.015,17.015,20.359,15.476,15.476,17.857,18.452,21.493,21.726,17.015,19.940,5.952,19.701,21.003,16.964,16.964,22.985,22.985,4r,5.952,4k,15.476
PQ442928,4,16.918,20.846,16.012,16.867,16.867,15.408,15.408,19.637,14.458,14.458,16.918,17.221,21.003,20.544,15.674,18.731,6.627,19.637,20.000,17.523,17.523,22.356,22.356,4r,6.627,4k,14.458
PQ442929,4,16.918,22.188,15.710,16.265,16.265,15.244,15.244,19.940,14.199,14.199,17.221,17.825,20.061,18.731,16.314,20.544,4.532,18.675,20.192,18.127,18.127,20.061,20.061,4r,4.532,4k,14.199
PQ442930,4,17.262,22.687,16.667,16.964,16.964,16.716,16.716,19.461,15.476,15.476,17.857,17.560,21.791,21.726,17.612,21.131,6.548,18.507,20.376,17.857,17.857,22.687,22.687,4r,6.548,4k,15.476
PQ442931,4,16.562,20.433,17.500,17.284,17.284,15.123,15.123,18.323,15.432,15.432,16.562,16.875,19.626,20.625,15.265,18.182,6.481,19.749,20.195,18.438,18.438,21.166,21.166,4r,6.481,4f,15.123
PQ442932,4,18.314,20.900,15.988,14.244,14.244,18.182,18.182,20.700,17.784,17.784,12.245,14.577,15.497,16.910,13.663,11.919,16.327,17.211,16.860,4.651,4.651,20.760,20.760,4v,4.651,4q,11.919
PQ442933,4,19.394,20.859,17.021,17.629,17.629,16.871,16.871,20.365,18.293,18.293,13.070,16.770,15.888,20.122,15.480,17.021,16.717,18.845,16.770,12.462,12.462,20.859,20.859,4v,12.462,4l,13.070
MT863882,4,21.359,22.494,20.244,5.797,5.797,21.359,21.359,26.650,21.951,21.951,19.024,17.778,21.130,19.277,18.689,19.118,21.602,22.705,18.932,19.268,19.268,22.113,22.113,4d,5.797,4m,17.778
MT863883,4,20.874,22.249,20.000,5.797,5.797,20.874,20.874,26.142,21.463,21.463,19.024,17.531,20.885,19.036,18.447,18.627,21.359,23.188,18.447,18.780,18.780,22.359,22.359,4d,5.797,4m,17.531
MT863884,4,20.388,21.760,20.000,5.556,5.556,21.845,21.845,25.316,21.951,21.951,19.024,18.069,21.867,19.417,18.204,18.627,21.359,22.222,18.447,18.537,18.537,21.867,21.867,4d,5.556,4p,18.204
MT863885,4,19.660,21.027,19.268,4.831,4.831,21.117,21.117,24.810,21.463,21.463,18.293,17.574,21.376,18.689,17.476,17.892,21.117,21.739,17.718,17.805,17.805,21.130,21.130,4d,4.831,4p,17.476
MT863888,4,20.874,21.516,19.024,5.556,5.556,20.874,20.874,25.750,21.463,21.463,18.293,17.718,21.324,18.072,17.476,17.936,20.874,22.947,17.718,18.537,18.537,21.130,21.130,4d,5.556,4p,17.476
MT863889,4,21.359,22.005,19.512,6.039,6.039,21.359,21.359,25.686,21.951,21.951,18.780,18.204,21.271,18.554,17.961,18.428,21.359,22.705,18.204,19.024,19.024,21.078,21.078,4d,6.039,4p,17.961
MT863896,4,20.146,22.249,20.488,5.797,5.797,20.631,20.631,25.381,22.683,22.683,18.293,19.506,21.867,20.388,20.388,18.873,22.573,22.947,19.903,18.293,18.293,22.359,22.359,4d,5.797,4v,18.293
MT863897,4,19.903,22.494,20.244,5.556,5.556,20.874,20.874,25.381,22.683,22.683,18.780,20.000,22.113,20.631,20.388,19.118,22.816,22.705,19.175,17.805,17.805,22.113,22.113,4d,5.556,4v,17.805
MT863900,4,19.175,20.782,18.780,4.831,4.831,21.117,21.117,24.138,21.220,21.220,18.049,17.531,20.639,18.932,17.961,17.402,21.117,21.981,17.233,18.049,18.049,20.885,20.885,4d,4.831,4t,17.233
MT863901,4,19.175,21.271,19.024,4.106,4.106,20.874,20.874,24.934,21.707,21.707,18.293,17.284,21.130,18.689,17.961,17.892,21.359,21.739,17.233,18.049,18.049,21.130,21.130,4d,4.106,4t,17.233
MT863906,4,21.359,22.494,20.488,5.797,5.797,21.359,21.359,26.650,21.951,21.951,19.024,17.778,21.130,19.277,18.932,19.118,21.602,22.947,18.932,19.268,19.268,22.359,22.359,4d,5.797,4m,17.778
MT863907,4,22.330,23.472,20.732,6.280,6.280,21.845,21.845,26.396,22.195,22.195,19.512,18.765,21.867,19.759,19.175,20.098,21.845,23.188,18.689,19.268,19.268,23.096,23.096,4d,6.280,4t,18.689
MT863918,4,20.339,21.027,19.756,0.966,0.966,20.097,20.097,24.304,21.707,21.707,17.805,17.574,20.885,18.204,17.476,18.627,20.631,22.222,16.505,17.561,17.561,21.130,21.130,4d,0.966,4t,16.505
MT863919,4,18.932,20.782,18.537,3.865,3.865,19.903,19.903,25.316,21.951,21.951,17.805,17.574,21.622,17.718,17.961,17.402,21.117,22.222,17.476,18.049,18.049,21.130,21.130,4d,3.865,4t,17.476
MT863944,4,21.223,20.641,17.082,4.982,4.982,17.314,17.314,21.352,17.438,17.438,16.370,19.217,17.082,16.370,17.794,14.591,20.285,19.929,19.573,16.370,16.370,19.217,19.217,4d,4.982,4q,14.591
MT863950,4,21.223,20.641,17.082,4.982,4.982,17.314,17.314,21.352,17.438,17.438,16.370,19.217,17.082,16.370,17.794,14.591,20.285,19.929,19.573,16.370,16.370,19.217,19.217,4d,4.982,4q,14.591
MT863951,4,21.942,19.217,18.861,6.406,6.406,18.861,18.861,21.908,18.861,18.861,16.726,20.285,17.794,18.861,16.370,16.014,20.996,20.641,19.217,18.440,18.440,20.285,20.285,4d,6.406,4q,16.014
MT863952,4,21.223,20.641,17.082,4.982,4.982,17.314,17.314,21.352,17.438,17.438,16.370,19.217,17.082,16.370,17.794,14.591,20.285,19.929,19.573,16.370,16.370,19.217,19.217,4d,4.982,4q,14.591
MT863953,4,20.504,21.352,16.726,5.755,5.755,18.861,18.861,21.986,15.302,15.302,16.014,18.505,17.082,15.302,18.149,13.167,20.285,18.505,18.149,16.014,16.014,20.285,20.285,4d,5.755,4q,13.167
MT863956,4,21.223,20.641,17.082,4.982,4.982,17.314,17.314,21.352,17.438,17.438,16.370,19.217,17.082,16.370,17.794,14.591,20.285,19.929,19.573,16.370,16.370,19.217,19.217,4d,4.982,4q,14.591
MT863957,4,21.612,18.861,18.505,4.626,4.626,18.505,18.505,20.755,16.726,16.726,16.370,18.149,17.438,17.438,17.082,15.658,20.285,17.794,17.438,16.014,16.014,18.505,18.505,4d,4.626,4q,15.658
MT863964,4,22.302,20.641,18.149,5.338,5.338,18.861,18.861,21.631,17.438,17.438,17.438,20.285,18.149,17.082,17.082,14.947,20.641,20.996,18.149,16.370,16.370,19.573,19.573,4d,5.338,4q,14.947
MT863965,4,21.223,19.929,17.794,3.559,3.559,18.149,18.149,22.695,16.370,16.370,16.014,18.505,17.438,16.014,17.082,13.879,19.573,18.861,18.149,16.370,16.370,20.285,20.285,4d,3.559,4q,13.879
MT863968,4,21.223,20.641,17.082,4.982,4.982,17.314,17.314,21.352,17.438,17.438,16.370,19.217,17.082,16.370,17.794,14.591,20.285,19.929,19.573,16.370,16.370,19.217,19.217,4d,4.982,4q,14.591
MT863969,4,21.583,20.996,17.438,5.338,5.338,17.668,17.668,21.708,17.794,17.794,16.726,19.573,17.438,16.726,18.149,14.947,20.641,20.285,19.929,16.726,16.726,19.573,19.573,4d,5.338,4q,14.947
MT863974,4,21.223,20.641,17.082,4.982,4.982,17.314,17.314,21.352,17.438,17.438,16.370,19.217,17.082,16.370,17.794,14.591,20.285,19.929,19.573,16.370,16.370,19.217,19.217,4d,4.982,4q,14.591
MT863975,4,20.863,18.861,17.794,3.915,3.915,18.149,18.149,22.340,18.149,18.149,16.370,20.285,16.726,17.082,16.370,14.947,20.641,20.285,17.438,16.370,16.370,19.573,19.573,4d,3.915,4q,14.947
MT863986,4,20.430,19.217,16.726,4.626,4.626,19.573,19.573,20.567,16.370,16.370,15.302,19.217,17.438,15.658,16.370,13.167,19.217,18.861,16.370,14.591,14.591,19.573,19.573,4d,4.626,4q,13.167
MT863987,4,21.091,19.424,15.827,6.050,6.050,17.626,17.626,20.789,17.626,17.626,13.669,18.345,17.626,15.468,15.827,12.230,18.705,19.424,15.827,13.669,13.669,18.705,18.705,4d,6.050,4q,12.230
MT893899,4,21.601,21.179,18.250,19.557,19.557,21.229,21.229,18.819,18.266,18.266,19.153,21.218,20.810,20.664,21.033,20.111,6.852,24.723,21.415,20.111,20.111,21.229,21.229,4r,6.852,4k,18.266
MT893900,4,19.724,23.482,8.679,18.036,18.036,17.589,17.589,22.133,20.990,20.990,19.368,20.356,19.170,19.208,18.182,17.589,19.919,19.960,17.391,17.984,17.984,19.115,19.115,4c,8.679,4t,17.391
MT893901,4,19.380,23.482,8.527,18.641,18.641,17.670,17.670,22.524,21.165,21.165,19.612,20.388,19.223,19.223,18.058,17.476,20.238,19.806,17.476,18.058,18.058,19.612,19.612,4c,8.527,4q,17.476
MT893902,4,21.739,22.379,19.368,20.833,20.833,22.134,22.134,15.717,7.480,7.480,21.063,23.425,20.276,19.450,17.913,22.835,19.527,24.803,19.565,19.960,19.960,22.530,22.530,4k,7.480,4g,15.717
MT893903,4,20.857,21.956,18.994,20.074,20.074,21.731,21.731,19.153,18.600,18.600,20.849,20.074,21.218,20.626,20.442,20.810,6.446,24.125,22.099,20.074,20.074,21.788,21.788,4r,6.446,4k,18.600
MT893904,4,16.387,23.164,8.007,19.181,19.181,18.657,18.657,22.575,21.642,21.642,19.590,20.522,19.590,17.351,17.844,19.517,19.774,21.828,17.472,19.776,19.776,20.896,20.896,4c,8.007,4a,16.387
MT893905,4,22.065,21.869,19.838,21.881,21.881,22.266,22.266,18.849,18.164,18.164,21.443,21.869,22.846,20.400,22.200,22.088,7.937,24.750,24.400,21.800,21.800,23.494,23.494,4r,7.937,4k,18.164
MT893906,4,22.065,22.863,18.563,20.158,20.158,21.400,21.400,18.343,18.164,18.164,20.751,20.907,21.643,21.600,21.302,20.316,8.481,22.880,22.880,20.800,20.800,22.555,22.555,4r,8.481,4g,18.343
MT893907,4,20.588,22.222,19.809,18.945,18.945,20.142,20.142,18.913,17.258,17.258,19.565,20.384,21.343,21.014,18.473,18.377,6.619,23.404,19.410,17.986,17.986,21.792,21.792,4r,6.619,4k,17.258
MT893908,4,15.311,19.858,10.165,16.547,16.547,19.431,19.431,22.302,19.298,19.298,14.493,18.225,17.026,16.627,16.827,16.229,20.286,20.567,18.225,14.388,14.388,19.807,19.807,4c,10.165,4v,14.388
