name,virus,subtype,bootstrap support
PQ335093|geneNS5B|query1-1317|h77_aa123-561|extracted_nt1317|aligned_aa439|pident77.904,HCV,4a,100.0
PX386759|geneNS5B|query7617-9389|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
PX386748|geneNS5B|query7517-9289|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
PX386776|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.973,HCV,3a,100.0
PX386762|geneNS5B|query7613-9385|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
PX386780|geneNS5B|query7594-9357|h77_aa1-588|extracted_nt1764|aligned_aa588|pident98.810,HCV,1a,100.0
PX386784|geneNS5B|query7595-9289|h77_aa1-565|extracted_nt1695|aligned_aa565|pident97.699,HCV,1a,100.0
PX386797|geneNS5B|query7616-9388|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.973,HCV,3a,100.0
PX386770|geneNS5B|query7595-9361|h77_aa1-589|extracted_nt1767|aligned_aa589|pident96.774,HCV,1a,100.0
PX386778|geneNS5B|query7565-9337|h77_aa1-591|extracted_nt1773|aligned_aa591|pident89.002,HCV,1b,100.0
PX386785|geneNS5B|query7547-9157|h77_aa1-537|extracted_nt1611|aligned_aa537|pident87.151,HCV,1b,100.0
PX386794|geneNS5B|query7550-9322|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.277,HCV,1a,100.0
PX386809|geneNS5B|query7620-9392|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
PX386812|geneNS5B|query7620-9392|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.281,HCV,3a,100.0
PX386814|geneNS5B|query7596-9368|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
PX386806|geneNS5B|query7524-9296|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.277,HCV,1a,100.0
PX386813|geneNS5B|query7611-9383|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
PX386819|geneNS5B|query7595-9367|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
PX386828|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386825|geneNS5B|query7524-9296|h77_aa1-591|extracted_nt1773|aligned_aa591|pident94.755,HCV,1a,100.0
PX386826|geneNS5B|query7631-9241|h77_aa1-537|extracted_nt1611|aligned_aa537|pident75.978,HCV,2b,100.0
PX386803|geneNS5B|query7550-9289|h77_aa1-580|extracted_nt1740|aligned_aa580|pident96.897,HCV,1a,100.0
PX386831|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
PX386844|geneNS5B|query7621-9393|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.450,HCV,3a,100.0
PX386834|geneNS5B|query7620-9392|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
PX386839|geneNS5B|query7595-9364|h77_aa1-590|extracted_nt1770|aligned_aa590|pident97.288,HCV,1a,100.0
PX386846|geneNS5B|query7631-9304|h77_aa1-558|extracted_nt1674|aligned_aa558|pident75.986,HCV,2b,100.0
PX386850|geneNS5B|query7628-9400|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386843|geneNS5B|query7621-9393|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
PX386851|geneNS5B|query7596-9362|h77_aa1-589|extracted_nt1767|aligned_aa589|pident98.132,HCV,1a,100.0
PX386847|geneNS5B|query7616-9388|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386857|geneNS5B|query7546-9246|h77_aa1-567|extracted_nt1701|aligned_aa567|pident85.714,HCV,1b,100.0
JQ717256|geneNS5B|query7632-9404|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386885|geneNS5B|query7547-9241|h77_aa1-565|extracted_nt1695|aligned_aa565|pident88.142,HCV,1b,100.0
PX386882|geneNS5B|query7547-9253|h77_aa1-569|extracted_nt1707|aligned_aa569|pident88.049,HCV,1b,100.0
PX386879|geneNS5B|query7530-9302|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.139,HCV,1a,100.0
PX386888|geneNS5B|query7620-9320|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.838,HCV,3a,100.0
PX386900|geneNS5B|query7550-9295|h77_aa1-582|extracted_nt1746|aligned_aa582|pident96.564,HCV,1a,100.0
PX386878|geneNS5B|query7519-9156|h77_aa1-546|extracted_nt1638|aligned_aa546|pident95.971,HCV,1a,100.0
JQ717260|geneNS5B|query7630-9402|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
PX386909|geneNS5B|query7550-9262|h77_aa1-571|extracted_nt1713|aligned_aa571|pident97.898,HCV,1a,100.0
PX386901|geneNS5B|query7620-9392|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,3a,100.0
PX386933|geneNS5B|query7620-9392|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
PX386920|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.635,HCV,3a,100.0
PX386928|geneNS5B|query7621-9393|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
PX386916|geneNS5B|query7624-9396|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
PX386861|geneNS5B|query7519-9282|h77_aa1-588|extracted_nt1764|aligned_aa588|pident97.279,HCV,1a,100.0
PX386919|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
PX386930|geneNS5B|query7550-9319|h77_aa1-590|extracted_nt1770|aligned_aa590|pident97.119,HCV,1a,100.0
PX386945|geneNS5B|query7615-9315|h77_aa1-567|extracted_nt1701|aligned_aa567|pident74.250,HCV,3a,100.0
PX386939|geneNS5B|query7458-9182|h77_aa1-575|extracted_nt1725|aligned_aa575|pident97.565,HCV,1a,100.0
PX386938|geneNS5B|query7550-9322|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
PX386948|geneNS5B|query7596-9368|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
PX386860|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386932|geneNS5B|query7511-9274|h77_aa1-588|extracted_nt1764|aligned_aa588|pident96.599,HCV,1a,100.0
PX386722|geneNS5B|query7621-9393|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386723|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
PX386733|geneNS5B|query7591-9363|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.450,HCV,3a,100.0
PX386738|geneNS5B|query7616-9388|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386734|geneNS5B|query7619-9391|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
PX386742|geneNS5B|query7626-9398|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.635,HCV,3a,100.0
PX386753|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386746|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
PX386754|geneNS5B|query7524-9290|h77_aa1-589|extracted_nt1767|aligned_aa589|pident95.925,HCV,1a,100.0
PX386765|geneNS5B|query7596-9368|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
PX386772|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.635,HCV,3a,100.0
PX386769|geneNS5B|query7550-9313|h77_aa1-588|extracted_nt1764|aligned_aa588|pident96.769,HCV,1a,100.0
PX386773|geneNS5B|query7624-9396|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.450,HCV,3a,100.0
PX386775|geneNS5B|query7524-9296|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.447,HCV,1a,100.0
PX386751|geneNS5B|query7616-9388|h77_aa1-591|extracted_nt1773|aligned_aa591|pident71.235,HCV,3a,100.0
PX386771|geneNS5B|query7619-9391|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,3a,100.0
PX386781|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,3a,100.0
PX386774|geneNS5B|query7523-9295|h77_aa1-591|extracted_nt1773|aligned_aa591|pident92.893,HCV,1a,100.0
PX386789|geneNS5B|query7530-9302|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
PX386792|geneNS5B|query7596-9368|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
PX386779|geneNS5B|query7595-9367|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
PX386854|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386852|geneNS5B|query7528-9291|h77_aa1-588|extracted_nt1764|aligned_aa588|pident97.619,HCV,1a,100.0
JQ717258|geneNS5B|query7632-9404|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
JQ717255|geneNS5B|query7630-9402|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
JQ717257|geneNS5B|query7630-9402|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
JQ717254|geneNS5B|query7630-9402|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
JQ717259|geneNS5B|query7632-9404|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386876|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
PX386874|geneNS5B|query7633-9405|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.635,HCV,3a,100.0
PX386875|geneNS5B|query7550-9322|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
PX386883|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
PX386880|geneNS5B|query7621-9393|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
PX386872|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
PX386887|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386884|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
PX386891|geneNS5B|query7536-9308|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
PX386908|geneNS5B|query7524-9296|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.785,HCV,1a,100.0
PX386917|geneNS5B|query7524-9251|h77_aa1-576|extracted_nt1728|aligned_aa576|pident96.528,HCV,1a,100.0
PX386918|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
PX386922|geneNS5B|query7595-9367|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
PX386921|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
PX386915|geneNS5B|query7595-9337|h77_aa1-581|extracted_nt1743|aligned_aa581|pident96.902,HCV,1a,100.0
PX386929|geneNS5B|query7605-9377|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386947|geneNS5B|query7536-9308|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
PX386949|geneNS5B|query7547-9232|h77_aa1-562|extracted_nt1686|aligned_aa562|pident86.833,HCV,1b,100.0
PX386942|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
PX386946|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386944|geneNS5B|query7507-9279|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.093,HCV,1a,100.0
PX386864|geneNS5B|query7611-9383|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
PX386865|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
PX386863|geneNS5B|query7620-9392|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
PX386782|geneNS5B|query7549-9321|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
PX386793|geneNS5B|query7566-9338|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.633,HCV,1b,100.0
PX386799|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386790|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
PX386808|geneNS5B|query7624-9396|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
PX386810|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
PX386815|geneNS5B|query7596-9368|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
PX386816|geneNS5B|query7536-9302|h77_aa1-589|extracted_nt1767|aligned_aa589|pident97.114,HCV,1a,100.0
PX386820|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
PX386807|geneNS5B|query7534-9306|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
PX386829|geneNS5B|query7498-9270|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.447,HCV,1a,100.0
PX386798|geneNS5B|query7537-9309|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.447,HCV,1a,100.0
PX386835|geneNS5B|query7620-9392|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
PX386837|geneNS5B|query7617-9389|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PX386845|geneNS5B|query7521-9293|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
PX386840|geneNS5B|query7595-9367|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
PX386848|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.635,HCV,3a,100.0
PX386855|geneNS5B|query7536-9140|h77_aa1-535|extracted_nt1605|aligned_aa535|pident90.280,HCV,1a,100.0
PX386841|geneNS5B|query7550-9313|h77_aa1-588|extracted_nt1764|aligned_aa588|pident97.279,HCV,1a,100.0
PX386856|geneNS5B|query7550-9322|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.970,HCV,1a,100.0
PX386899|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.635,HCV,3a,100.0
PX386898|geneNS5B|query7498-9255|h77_aa1-586|extracted_nt1758|aligned_aa586|pident97.099,HCV,1a,100.0
PX386907|geneNS5B|query7550-9322|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.785,HCV,1a,100.0
PX386911|geneNS5B|query7621-9393|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
PX386913|geneNS5B|query7516-9285|h77_aa1-590|extracted_nt1770|aligned_aa590|pident92.373,HCV,1a,100.0
PX386905|geneNS5B|query7620-9392|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,3a,100.0
PX386931|geneNS5B|query7530-9302|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
PX386925|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
PX386935|geneNS5B|query7523-9223|h77_aa1-567|extracted_nt1701|aligned_aa567|pident96.649,HCV,1a,100.0
PX386927|geneNS5B|query7595-9367|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
PX386934|geneNS5B|query7621-9393|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
PX386937|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
PX386859|geneNS5B|query7620-9392|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.112,HCV,3a,100.0
EU155236|geneNS5B|query7493-9265|h77_aa1-591|extracted_nt1773|aligned_aa591|pident99.154,HCV,1a,100.0
EU155237|geneNS5B|query7543-9315|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
EU155235|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
EU155242|geneNS5B|query7519-9291|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
EU155240|geneNS5B|query7520-9292|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
EU155239|geneNS5B|query7520-9292|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.816,HCV,1a,100.0
EU155246|geneNS5B|query7521-9293|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.646,HCV,1a,100.0
EU155245|geneNS5B|query7520-9292|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
EU155244|geneNS5B|query7543-9315|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.308,HCV,1a,100.0
EU155249|geneNS5B|query7519-9291|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
EU155250|geneNS5B|query7527-9299|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.139,HCV,1a,100.0
EU155248|geneNS5B|query7520-9292|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.985,HCV,1a,100.0
EU155252|geneNS5B|query7519-9291|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.816,HCV,1a,100.0
EU155254|geneNS5B|query7548-9320|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.832,HCV,1b,100.0
EU155253|geneNS5B|query7550-9322|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
EU155258|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
EU155256|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
EU155257|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
EU155262|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
EU155259|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
EU155264|geneNS5B|query7525-9297|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
EU155266|geneNS5B|query7471-9243|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
EU155268|geneNS5B|query7497-9269|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
EU155269|geneNS5B|query7521-9293|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
EU155267|geneNS5B|query7508-9280|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.985,HCV,1a,100.0
EU155274|geneNS5B|query7473-9245|h77_aa1-591|extracted_nt1773|aligned_aa591|pident99.154,HCV,1a,100.0
EU155271|geneNS5B|query7524-9296|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
EU155276|geneNS5B|query7521-9293|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.646,HCV,1a,100.0
EU155275|geneNS5B|query7522-9294|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
EU155277|geneNS5B|query7497-9269|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
EU155281|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
EU155282|geneNS5B|query7519-9291|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
EU155279|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident89.002,HCV,1b,100.0
EU155283|geneNS5B|query7535-9307|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
EU155286|geneNS5B|query7497-9269|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.308,HCV,1a,100.0
EU155284|geneNS5B|query7536-9308|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.277,HCV,1a,100.0
EU155290|geneNS5B|query7507-9279|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
EU155288|geneNS5B|query7519-9291|h77_aa1-591|extracted_nt1773|aligned_aa591|pident99.154,HCV,1a,100.0
EU155289|geneNS5B|query7528-9300|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
EU155291|geneNS5B|query7521-9293|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.985,HCV,1a,100.0
EU155294|geneNS5B|query7496-9268|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.970,HCV,1a,100.0
EU155293|geneNS5B|query7472-9244|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
EU155297|geneNS5B|query7518-9290|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.939,HCV,1a,100.0
EU155296|geneNS5B|query7518-9290|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
EU155298|geneNS5B|query7532-9304|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
EU155301|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
EU155299|geneNS5B|query7521-9293|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
EU155300|geneNS5B|query7546-9318|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
EU155306|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.140,HCV,1b,100.0
EU155303|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident89.340,HCV,1b,100.0
EU155304|geneNS5B|query7276-9048|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
EU155308|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
EU155310|geneNS5B|query7517-9289|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.970,HCV,1a,100.0
EU155307|geneNS5B|query7548-9320|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
EU155311|geneNS5B|query7528-9300|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.139,HCV,1a,100.0
EU155313|geneNS5B|query7510-9282|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.139,HCV,1a,100.0
EU155317|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.832,HCV,1b,100.0
EU155318|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
EU155315|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
EU155321|geneNS5B|query7476-9248|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.139,HCV,1a,100.0
EU155319|geneNS5B|query7480-9252|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
EU155322|geneNS5B|query7516-9288|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
EU155326|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
EU155324|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
EU155325|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
EU155329|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
EU155330|geneNS5B|query7569-9341|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
EU155327|geneNS5B|query7537-9309|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.832,HCV,1b,100.0
EU155331|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
EU155334|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
EU155333|geneNS5B|query7536-9308|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
EU155337|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
EU155336|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
EU155335|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
EU155341|geneNS5B|query7530-9302|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
EU155339|geneNS5B|query7497-9269|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.308,HCV,1a,100.0
EU155342|geneNS5B|query7497-9269|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
EU155344|geneNS5B|query7508-9280|h77_aa1-591|extracted_nt1773|aligned_aa591|pident99.323,HCV,1a,100.0
EU155346|geneNS5B|query7524-9296|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.277,HCV,1a,100.0
EU155343|geneNS5B|query7521-9293|h77_aa1-591|extracted_nt1773|aligned_aa591|pident99.154,HCV,1a,100.0
