name,virus,subtype,bootstrap support
MW205383|geneNS5A|query10-648|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4o,100.0
MH562117|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident95.699,HCV,1a,100.0
MH562114|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident95.699,HCV,1a,100.0
MH562118|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident96.774,HCV,1a,100.0
MH477426|geneNS5A|query6204-7529|h77_aa3-448|extracted_nt1326|aligned_aa450|pident69.778,HCV,4f,100.0
MH562123|geneNS5A|query35-280|h77_aa23-104|extracted_nt246|aligned_aa82|pident92.683,HCV,1a,100.0
MH562124|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident97.849,HCV,1a,100.0
MH562121|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident96.774,HCV,1a,100.0
MH562119|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident97.849,HCV,1a,100.0
MH492361|geneNS5A|query6192-7547|h77_aa1-448|extracted_nt1356|aligned_aa454|pident71.806,HCV,6n,100.0
MH562126|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident96.774,HCV,1a,100.0
MH562125|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident94.624,HCV,1a,100.0
MH562128|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident95.699,HCV,1a,100.0
MH562129|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident96.774,HCV,1a,100.0
MH562131|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident77.419,HCV,1b,100.0
MH492362|geneNS5A|query6192-7547|h77_aa1-448|extracted_nt1356|aligned_aa454|pident72.247,HCV,6n,100.0
MH562133|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident73.118,HCV,1b,100.0
MH492360|geneNS5A|query6192-7547|h77_aa1-448|extracted_nt1356|aligned_aa454|pident71.366,HCV,6n,100.0
MH562127|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident96.774,HCV,1a,100.0
MH562132|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident79.570,HCV,1b,100.0
MH562134|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident97.849,HCV,1a,100.0
MH477424|geneNS5A|query6153-7478|h77_aa3-448|extracted_nt1326|aligned_aa450|pident70.667,HCV,4f,100.0
MH562136|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident75.269,HCV,1b,100.0
MH562135|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident79.570,HCV,1b,100.0
MH562139|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident94.624,HCV,1a,100.0
MH562138|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident95.699,HCV,1a,100.0
MH562140|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident93.548,HCV,1a,100.0
MH562120|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident95.699,HCV,1a,100.0
MH733088|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733079|geneNS5A|query1-606|h77_aa1-202|extracted_nt606|aligned_aa202|pident82.178,HCV,1b,100.0
MH733092|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident79.602,HCV,1b,100.0
MH733086|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident80.100,HCV,1b,100.0
MH733094|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident80.597,HCV,1b,100.0
MH733100|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733081|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733101|geneNS5A|query1-594|h77_aa1-198|extracted_nt594|aligned_aa198|pident81.313,HCV,1b,100.0
MH733078|geneNS5A|query1-606|h77_aa1-202|extracted_nt606|aligned_aa202|pident84.158,HCV,1b,100.0
MH733091|geneNS5A|query1-582|h77_aa1-194|extracted_nt582|aligned_aa194|pident80.412,HCV,1b,100.0
MH733097|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident80.100,HCV,1b,100.0
MH733105|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident82.090,HCV,1b,100.0
MH733104|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident83.085,HCV,1b,100.0
MH733109|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733108|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733093|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733110|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.095,HCV,1b,100.0
MH733111|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident80.597,HCV,1b,100.0
MH733118|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733114|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.095,HCV,1b,100.0
MH733120|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.095,HCV,1b,100.0
MH733121|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733117|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident80.597,HCV,1b,100.0
MH733123|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident80.100,HCV,1b,100.0
MH733124|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident83.085,HCV,1b,100.0
MH733129|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident96.316,HCV,1a,100.0
MH733103|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733131|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident97.368,HCV,1a,100.0
MH733132|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident96.316,HCV,1a,100.0
MH733135|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident95.263,HCV,1a,100.0
MH733136|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident91.579,HCV,1a,100.0
MH733133|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident93.684,HCV,1a,100.0
MH733130|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident94.211,HCV,1a,100.0
MH733134|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident93.684,HCV,1a,100.0
MH733139|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident95.263,HCV,1a,100.0
MH733137|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident96.316,HCV,1a,100.0
MH733138|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident96.842,HCV,1a,100.0
MH733143|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident96.842,HCV,1a,100.0
MH733140|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident95.263,HCV,1a,100.0
MH733141|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident97.368,HCV,1a,100.0
MH733127|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.095,HCV,1b,100.0
MH733151|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident97.368,HCV,1a,100.0
MH733152|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident95.789,HCV,1a,100.0
MH733153|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident96.842,HCV,1a,100.0
MH733156|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident96.842,HCV,1a,100.0
MH733148|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident94.737,HCV,1a,100.0
MH742363|geneNS5A|query6243-7577|h77_aa3-448|extracted_nt1335|aligned_aa450|pident72.889,HCV,4q,99.0
MH742370|geneNS5A|query6149-7486|h77_aa3-448|extracted_nt1338|aligned_aa449|pident75.501,HCV,4k,100.0
MH742364|geneNS5A|query6235-7572|h77_aa3-448|extracted_nt1338|aligned_aa449|pident75.278,HCV,4k,100.0
MH885780|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident74.667,HCV,3a,100.0
MH885778|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident74.667,HCV,3a,100.0
MH885784|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident74.667,HCV,3a,100.0
MH885786|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident72.667,HCV,3a,100.0
MH885782|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident75.333,HCV,3a,100.0
MK092102|geneNS5A|query3343-4683|h77_aa1-448|extracted_nt1341|aligned_aa450|pident79.556,HCV,1b,100.0
MK092098|geneNS5A|query3343-4683|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.401,HCV,1b,100.0
MH940291|geneNS5A|query6238-7578|h77_aa1-448|extracted_nt1341|aligned_aa453|pident64.901,HCV,2j,67.0
MK092096|geneNS5A|query3343-4695|h77_aa1-448|extracted_nt1353|aligned_aa452|pident78.097,HCV,1b,100.0
MK134386|geneNS5A|query1-381|h77_aa1-127|extracted_nt381|aligned_aa127|pident74.803,HCV,3a,100.0
MK134388|geneNS5A|query1-381|h77_aa1-127|extracted_nt381|aligned_aa127|pident74.803,HCV,3a,100.0
MK134389|geneNS5A|query1-381|h77_aa1-127|extracted_nt381|aligned_aa127|pident76.378,HCV,3a,100.0
MK092110|geneNS5A|query3343-4683|h77_aa1-448|extracted_nt1341|aligned_aa449|pident81.737,HCV,1b,100.0
MK134390|geneNS5A|query1-381|h77_aa1-127|extracted_nt381|aligned_aa127|pident97.638,HCV,1a,100.0
MK143516|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident85.849,HCV,1b,100.0
MH733122|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.095,HCV,1b,100.0
MH733126|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident83.582,HCV,1b,100.0
MH733106|geneNS5A|query1-603|h77_aa1-201|extracted_nt603|aligned_aa201|pident81.592,HCV,1b,100.0
MH733155|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident97.368,HCV,1a,100.0
MH742361|geneNS5A|query6242-7579|h77_aa3-448|extracted_nt1338|aligned_aa449|pident74.610,HCV,4k,100.0
MH733154|geneNS5A|query1-570|h77_aa1-190|extracted_nt570|aligned_aa190|pident97.368,HCV,1a,100.0
MH742362|geneNS5A|query6252-7586|h77_aa3-448|extracted_nt1335|aligned_aa450|pident72.889,HCV,4q,100.0
MH742371|geneNS5A|query6242-7579|h77_aa3-448|extracted_nt1338|aligned_aa449|pident75.947,HCV,4k,100.0
MH742365|geneNS5A|query6255-7592|h77_aa3-448|extracted_nt1338|aligned_aa450|pident72.000,HCV,4v,100.0
MH885791|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident75.333,HCV,3a,100.0
MH885792|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident74.667,HCV,3a,100.0
MH885794|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident75.333,HCV,3a,100.0
MH885795|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident74.667,HCV,3a,100.0
MH885796|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident72.667,HCV,3a,100.0
MH885797|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident73.333,HCV,3a,100.0
MH885793|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident73.333,HCV,3a,100.0
MK134393|geneNS5A|query1-381|h77_aa1-127|extracted_nt381|aligned_aa127|pident96.850,HCV,1a,100.0
MK134397|geneNS5A|query1-381|h77_aa1-127|extracted_nt381|aligned_aa127|pident96.850,HCV,1a,100.0
MK134437|geneNS5A|query118-537|h77_aa1-140|extracted_nt420|aligned_aa140|pident97.857,HCV,1a,100.0
MK134395|geneNS5A|query1-381|h77_aa1-127|extracted_nt381|aligned_aa127|pident81.890,HCV,1b,100.0
MK134445|geneNS5A|query118-537|h77_aa1-140|extracted_nt420|aligned_aa140|pident97.857,HCV,1a,100.0
MK134454|geneNS5A|query118-537|h77_aa1-140|extracted_nt420|aligned_aa140|pident70.000,HCV,3i,100.0
MK134452|geneNS5A|query118-537|h77_aa1-140|extracted_nt420|aligned_aa140|pident73.571,HCV,3a,100.0
MK134442|geneNS5A|query118-537|h77_aa1-140|extracted_nt420|aligned_aa140|pident96.429,HCV,1a,100.0
MK135170|geneNS5A|query1-1338|h77_aa1-446|extracted_nt1338|aligned_aa446|pident94.170,HCV,1a,100.0
MK135172|geneNS5A|query1-1338|h77_aa1-446|extracted_nt1338|aligned_aa446|pident94.395,HCV,1a,100.0
MK134446|geneNS5A|query118-537|h77_aa1-140|extracted_nt420|aligned_aa140|pident94.286,HCV,1a,100.0
MK135179|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident93.995,HCV,1a,100.0
MK135171|geneNS5A|query1-1338|h77_aa1-446|extracted_nt1338|aligned_aa446|pident93.498,HCV,1a,100.0
MK135183|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident93.764,HCV,1a,100.0
MK135184|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident93.764,HCV,1a,100.0
MK135185|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident93.995,HCV,1a,100.0
MK135189|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident92.610,HCV,1a,100.0
MK135175|geneNS5A|query1-1338|h77_aa1-446|extracted_nt1338|aligned_aa446|pident89.910,HCV,1a,100.0
MK135190|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident94.919,HCV,1a,100.0
MK135193|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident95.381,HCV,1a,100.0
MK135196|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident93.764,HCV,1a,100.0
MK135187|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident92.841,HCV,1a,100.0
MK135203|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident94.688,HCV,1a,100.0
MK135201|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident94.457,HCV,1a,100.0
MK135205|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident93.533,HCV,1a,100.0
MK135208|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident89.838,HCV,1a,100.0
MK135220|geneNS5A|query1-1143|h77_aa1-381|extracted_nt1143|aligned_aa381|pident92.913,HCV,1a,100.0
MK135234|geneNS5A|query1-1188|h77_aa1-396|extracted_nt1188|aligned_aa396|pident93.939,HCV,1a,100.0
MK135228|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident81.203,HCV,1b,100.0
MK135212|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident95.150,HCV,1a,100.0
MK135224|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident92.841,HCV,1a,100.0
MK135240|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident81.203,HCV,1b,100.0
MK135236|geneNS5A|query1-1188|h77_aa1-396|extracted_nt1188|aligned_aa396|pident93.939,HCV,1a,100.0
MK135237|geneNS5A|query1-1182|h77_aa1-394|extracted_nt1182|aligned_aa394|pident91.878,HCV,1a,100.0
MK135245|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident80.201,HCV,1b,100.0
MK135235|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident79.198,HCV,1b,100.0
MK135217|geneNS5A|query1-1299|h77_aa1-433|extracted_nt1299|aligned_aa433|pident93.533,HCV,1a,100.0
MK135251|geneNS5A|query1-1188|h77_aa1-396|extracted_nt1188|aligned_aa396|pident93.434,HCV,1a,100.0
MK135241|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident80.952,HCV,1b,100.0
MK135253|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident82.206,HCV,1b,100.0
MK135250|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident82.456,HCV,1b,100.0
MK135244|geneNS5A|query1-1161|h77_aa1-387|extracted_nt1161|aligned_aa387|pident82.429,HCV,1b,100.0
MK135239|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident80.451,HCV,1b,100.0
MK135249|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident79.449,HCV,1b,100.0
MK135257|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident80.451,HCV,1b,100.0
MK135259|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident81.454,HCV,1b,100.0
MK135254|geneNS5A|query1-1149|h77_aa1-383|extracted_nt1149|aligned_aa383|pident93.734,HCV,1a,100.0
MK135255|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident80.201,HCV,1b,100.0
MK135265|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident82.206,HCV,1b,100.0
MK135243|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident81.454,HCV,1b,100.0
MK135271|geneNS5A|query1-1182|h77_aa1-394|extracted_nt1182|aligned_aa394|pident81.472,HCV,1b,100.0
MK135275|geneNS5A|query1-1164|h77_aa1-388|extracted_nt1164|aligned_aa388|pident81.701,HCV,1b,100.0
MK135264|geneNS5A|query1-1182|h77_aa1-394|extracted_nt1182|aligned_aa394|pident82.234,HCV,1b,100.0
MK135277|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident81.454,HCV,1b,100.0
MK135274|geneNS5A|query1-1188|h77_aa1-396|extracted_nt1188|aligned_aa396|pident80.303,HCV,1b,100.0
MK135262|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident80.451,HCV,1b,100.0
MK135281|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident79.950,HCV,1b,100.0
MK135280|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident81.454,HCV,1b,100.0
MK135279|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident80.702,HCV,1b,100.0
MK135278|geneNS5A|query1-1149|h77_aa1-383|extracted_nt1149|aligned_aa383|pident94.778,HCV,1a,100.0
MK135292|geneNS5A|query1-1299|h77_aa1-428|extracted_nt1299|aligned_aa436|pident71.101,HCV,3a,100.0
MK135296|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.079,HCV,3a,100.0
MK135286|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
MK143447|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident84.906,HCV,1b,100.0
MK135298|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
MK143449|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident80.189,HCV,1b,100.0
MK143453|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident80.189,HCV,1b,100.0
MK139018|geneNS5A|query6258-7613|h77_aa1-448|extracted_nt1356|aligned_aa454|pident72.026,HCV,6n,100.0
MK139021|geneNS5A|query6258-7613|h77_aa1-448|extracted_nt1356|aligned_aa454|pident72.247,HCV,6n,100.0
MK135301|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
MK143458|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident81.132,HCV,1b,100.0
MK143454|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident83.962,HCV,1b,100.0
MK143459|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident95.283,HCV,1a,100.0
MK143460|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident96.226,HCV,1a,100.0
MK143457|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident81.132,HCV,1b,100.0
MK135297|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.079,HCV,3a,100.0
MK143472|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident81.132,HCV,1b,100.0
MK143450|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident83.962,HCV,1b,100.0
MK143534|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident85.849,HCV,1b,100.0
MK143535|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident96.226,HCV,1a,100.0
MK143522|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident80.189,HCV,1b,100.0
MK143517|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident82.075,HCV,1b,100.0
MK143510|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident98.113,HCV,1a,100.0
MK143511|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident98.113,HCV,1a,100.0
MK143509|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident78.302,HCV,1b,100.0
MK143496|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident81.132,HCV,1b,100.0
MK143507|geneNS5A|query1-318|h77_aa1-106|extracted_nt318|aligned_aa106|pident97.170,HCV,1a,100.0
MH562148|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident96.774,HCV,1a,100.0
MH562143|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident90.323,HCV,1a,100.0
MH562145|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident94.624,HCV,1a,100.0
MH562150|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident88.172,HCV,1a,100.0
MH562149|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident89.247,HCV,1a,100.0
MH562147|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident95.699,HCV,1a,100.0
MH562184|geneNS5A|query1-288|h77_aa1-96|extracted_nt288|aligned_aa96|pident78.125,HCV,3a,100.0
MH562183|geneNS5A|query4-288|h77_aa2-96|extracted_nt285|aligned_aa95|pident74.737,HCV,3a,100.0
MH562144|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident94.624,HCV,1a,100.0
MH562179|geneNS5A|query1-288|h77_aa1-96|extracted_nt288|aligned_aa96|pident78.125,HCV,3a,100.0
MH562146|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident92.473,HCV,1a,100.0
MH562142|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident97.849,HCV,1a,100.0
MH562141|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident97.849,HCV,1a,100.0
MH562185|geneNS5A|query10-288|h77_aa4-96|extracted_nt279|aligned_aa93|pident75.269,HCV,3a,100.0
MH562130|geneNS5A|query2-280|h77_aa12-104|extracted_nt279|aligned_aa93|pident79.570,HCV,1b,100.0
MH562188|geneNS5A|query1-288|h77_aa1-96|extracted_nt288|aligned_aa96|pident78.125,HCV,3a,100.0
MH477423|geneNS5A|query6319-7716|h77_aa1-448|extracted_nt1398|aligned_aa473|pident54.968,HCV,2a,58.0
MH562187|geneNS5A|query1-288|h77_aa1-96|extracted_nt288|aligned_aa96|pident72.917,HCV,3a,100.0
MH562195|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident77.320,HCV,3a,100.0
MH562196|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident74.227,HCV,3a,100.0
MH562192|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident74.227,HCV,3a,100.0
MH562202|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident73.196,HCV,3a,100.0
MH562201|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident72.165,HCV,3a,100.0
MH562207|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident71.134,HCV,3a,100.0
MH562204|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident79.381,HCV,3a,100.0
MH562205|geneNS5A|query1-288|h77_aa1-96|extracted_nt288|aligned_aa96|pident72.917,HCV,3a,100.0
MH562210|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident68.041,HCV,3a,100.0
MH562211|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident74.227,HCV,3a,100.0
MH562206|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident72.165,HCV,3a,100.0
MH562212|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident78.351,HCV,3a,100.0
MH562203|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident78.351,HCV,3a,100.0
MH562213|geneNS5A|query1-291|h77_aa1-97|extracted_nt291|aligned_aa97|pident79.381,HCV,3a,100.0
