Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
MK438637,6,74.441,313,6r,95.399,326,2771-2855,
MK438638,6,73.482,313,6r,94.479,326,2771-2855,
MK438639,6,69.632,326,6e,88.957,326,2771-2855,
MK438640,6,71.704,311,6e,89.571,326,2771-2855,
MK438641,6,73.802,313,6r,93.865,326,2771-2855,
MK438642,6,74.074,324,6p,90.491,326,2771-2855,
MK438643,6,72.843,313,6r,95.399,326,2771-2855,
MK438644,6,72.185,302,6e,89.264,326,2771-2855,
MK438645,6,74.126,286,6xc,93.252,326,2771-2855,
MK438646,6,72.910,299,6e,91.411,326,2780-2855,
MK438647,6,74.441,313,6r,94.172,326,2771-2855,
MK438648,6,71.053,266,6e,90.798,326,2780-2855,
MK438649,6,74.920,311,6p,79.141,326,2771-2855,
MK438650,6,76.527,311,6a,88.344,326,2771-2855,
MK438651,6,69.966,293,6e,88.957,326,2771-2855,
MK438652,6,69.018,326,6e,89.571,326,2771-2855,
MK438653,8,71.041,221,8a,71.041,221,2794-2855,
MK438654,6,72.887,284,6e,90.491,326,2780-2855,
MK438655,6,73.313,326,6e,90.184,326,2771-2855,
MK438656,6,71.779,326,6e,89.264,326,2771-2855,
MK438657,8,73.478,230,8a,73.478,230,2800-2855,
MK438658,6,72.848,302,6r,94.479,326,2771-2855,
MK438659,6,74.760,313,6r,94.172,326,2771-2855,
MK438660,6,72.669,311,6e,87.730,326,2771-2855,
MK438661,6,71.672,293,6e,87.117,326,2771-2855,
MK438662,6,70.552,326,6e,90.491,326,2771-2855,
MK438663,6,72.699,326,6p,92.638,326,2771-2855,
MK438664,6,73.802,313,6r,95.706,326,2771-2855,
MK438665,6,72.355,293,6e,90.798,326,2771-2855,
MK438666,6,73.482,313,6r,96.626,326,2771-2855,
MK438667,6,74.121,313,6r,94.172,326,2771-2855,
MK438668,6,79.421,311,6a,94.534,311,2771-2855,
MK438669,6,72.848,302,6r,96.012,326,2771-2855,
MK438670,6,73.944,284,6e,91.104,326,2780-2855,
MK438671,6,71.906,299,6e,93.252,326,2780-2855,
MK438672,6,72.308,325,6e,89.815,324,2771-2855,
MK438673,6,73.720,293,6xc,87.346,324,2771-2855,
MK438674,6,71.246,313,6r,91.718,326,2771-2855,
MK438675,6,71.166,326,6e,91.718,326,2771-2855,
MK438676,6,75.564,266,6e,89.571,326,2780-2855,
MK438677,6,72.026,311,6e,89.264,326,2771-2855,
MK438678,6,72.355,293,6e,90.432,324,2771-2855,
MK438679,6,72.840,324,6r,96.319,326,2771-2855,
MK438680,6,72.109,294,6e,88.037,326,2771-2855,
MK438681,6,71.572,299,6e,92.945,326,2780-2855,
MK438682,6,78.457,311,6a,90.184,326,2771-2855,
MK438683,6,72.531,324,6o,91.718,326,2771-2855,
MK438684,6,72.990,311,6e,90.798,326,2771-2855,
MK438685,6,70.740,311,6e,89.877,326,2771-2855,
MK438686,6,73.163,313,6r,96.012,326,2771-2855,
MK438687,6,79.743,311,6a,91.411,326,2771-2855,
MK438688,6,71.885,313,6r,94.172,326,2771-2855,
MK438689,6,71.061,311,6e,89.571,326,2771-2855,
MK438690,6,71.565,313,6l,92.638,326,2771-2855,
MK438691,6,72.241,299,6e,92.025,326,2780-2855,
MK438692,6,73.720,293,6e,91.718,326,2771-2855,
MK438693,6,70.418,311,6e,90.798,326,2771-2855,
MK438694,6,71.831,284,6e,92.025,326,2780-2855,
MK438695,6,71.331,293,6e,88.272,324,2771-2855,
MK438696,6,71.805,266,6e,90.184,326,2780-2855,
MK438697,6,74.061,293,6xc,93.252,326,2771-2855,
MK438698,6,71.329,286,6e,88.037,326,2771-2855,
MK438699,6,70.418,311,6e,89.877,326,2771-2855,
MK438700,8,70.616,211,8a,70.616,211,2797-2855,
MK438701,6,72.843,313,6r,95.092,326,2771-2855,
MK438702,6,72.355,293,6e,89.264,326,2771-2855,
MK438703,6,73.469,294,6xf,89.877,326,2771-2855,
MK438704,6,73.379,293,6e,90.491,326,2771-2855,
MK438705,6,78.808,302,6a,81.595,326,2771-2855,
MK438706,3,67.003,297,3e,68.952,248,2782-2855,
MK438707,6,75.241,311,6p,82.051,312,2771-2855,
MK438708,6,71.383,311,6e,90.184,326,2771-2855,
MK438709,6,72.014,293,6e,89.264,326,2771-2855,
MK438710,6,73.482,313,6r,96.319,326,2771-2855,
MK438711,6,73.482,313,6r,94.785,326,2771-2855,
MK438712,6,73.841,302,6r,96.319,326,2771-2855,
MK438713,3,67.254,284,3d,68.548,248,2782-2855,
MK438714,6,73.038,293,6e,90.184,326,2771-2855,
MK438715,6,73.802,313,6r,95.399,326,2771-2855,
MK438716,6,73.408,267,6e,92.025,326,2780-2855,
MK438717,6,75.564,266,6e,92.025,326,2780-2855,
MK438718,6,74.462,325,6r,94.479,326,2771-2855,
MK438719,6,73.379,293,6e,91.104,326,2771-2855,
MK438720,6,71.672,293,6e,90.123,324,2771-2855,
MK438721,6,73.482,313,6r,96.319,326,2771-2855,
MK438722,6,73.379,293,6xc,92.025,326,2771-2855,
MK438723,8,70.870,230,8a,70.870,230,2795-2855,
MK438724,8,69.683,221,8a,69.683,221,2794-2855,
MK438725,6,80.386,311,6a,94.479,326,2771-2855,
MK438726,6,75.768,293,6xc,83.129,326,2771-2855,
MK438727,6,75.768,293,6xc,82.822,326,2771-2855,
MK438728,6,72.696,293,6e,90.798,326,2771-2855,
MK438729,6,70.927,313,6l,91.718,326,2771-2855,
MK438730,6,73.684,266,6e,92.025,326,2780-2855,
MK438731,1,67.823,317,1a,67.192,317,2762-2855,
MK438732,6,78.135,311,6a,90.997,311,2771-2855,
MK438733,6,72.887,284,6e,91.411,326,2780-2855,
MK438734,6,72.910,299,6e,91.104,326,2780-2855,
MK438735,6,74.061,293,6e,91.411,326,2771-2855,
MK438736,6,72.109,294,6xc,85.890,326,2771-2855,
MK438737,6,73.163,313,6r,92.945,326,2771-2855,
MK438738,6,71.472,326,6e,92.331,326,2771-2855,
MK438739,6,73.802,313,6r,93.558,326,2771-2855,
MK438740,8,73.504,234,8a,73.504,234,2799-2855,
MK438741,6,80.247,324,6a,90.184,326,2771-2855,
MK438742,6,74.051,316,6r,95.092,326,2771-2855,
MK438743,6,73.482,313,6r,95.399,326,2771-2855,
MK438744,6,71.779,326,6e,92.331,326,2771-2855,
MK438745,6,74.074,297,6r,94.801,327,2771-2855,
MK438746,6,74.403,293,6xc,91.718,326,2771-2855,
MK438747,6,74.441,313,6r,96.012,326,2771-2855,
MK438748,6,73.720,293,6r,94.172,326,2771-2855,
MK438749,6,73.163,313,6r,96.933,326,2771-2855,
MK438750,1,69.888,269,1n,71.284,296,2779-2855,
MK438751,1,71.672,293,1a,71.186,295,2762-2855,
MK438752,6,73.684,266,6e,91.411,326,2780-2855,
MK438753,6,73.313,326,6e,92.638,326,2771-2855,
MK438754,6,73.810,294,6e,90.798,326,2771-2855,
MK438755,6,70.648,293,6e,91.049,324,2771-2855,
MK438756,6,75.188,266,6e,90.491,326,2780-2855,
MK438757,6,72.524,313,6r,94.479,326,2771-2855,
MK438758,6,73.220,295,6xf,91.718,326,2771-2855,
MK438759,6,73.163,313,6r,95.399,326,2771-2855,
MK438760,8,69.683,221,8a,69.683,221,2794-2855,
MK438761,6,73.482,313,6r,93.252,326,2771-2855,
MK438762,6,70.245,326,6e,90.184,326,2771-2855,
MK438763,6,71.166,326,6e,92.331,326,2771-2855,
MK438764,6,72.524,313,6r,93.558,326,2771-2855,
MK438765,6,71.331,293,6e,90.184,326,2771-2855,
MK438766,6,73.148,324,6p,90.798,326,2771-2855,
MK438767,6,77.469,324,6a,92.025,326,2771-2855,
MK438768,6,73.163,313,6r,95.399,326,2771-2855,
MK438769,6,71.672,293,6e,88.957,326,2771-2855,
MK438770,8,70.909,330,8a,70.909,330,2767-2855,
MK438771,6,71.088,294,6e,90.432,324,2771-2855,
MK438772,8,71.493,221,8a,71.493,221,2794-2855,
MK438773,1,69.156,308,1e,69.818,275,2765-2855,
MK438774,6,72.355,293,6e,89.815,324,2771-2855,
MK438775,6,73.308,266,6e,89.264,326,2780-2855,
MK438776,6,70.307,293,6e,88.344,326,2771-2855,
MK438777,6,74.441,313,6r,93.865,326,2771-2855,
MK438778,6,74.490,294,6e,91.049,324,2771-2855,
MK438779,6,73.802,313,6r,96.012,326,2771-2855,
MK438780,6,71.472,326,6e,91.104,326,2771-2855,
MK438781,6,73.244,299,6e,91.718,326,2780-2855,
MK438782,6,72.204,313,6r,91.104,326,2771-2855,
MK438783,6,74.760,313,6r,95.399,326,2771-2855,
MK438784,8,69.231,221,8a,69.231,221,2794-2855,
MK438785,6,74.006,327,6o,90.491,326,2771-2855,
MK438786,6,73.129,294,6r,93.558,326,2771-2855,
MK438787,1,69.935,306,1e,72.696,293,2765-2855,
MK438788,6,71.331,293,6e,90.741,324,2771-2855,
MK438789,6,74.441,313,6r,93.558,326,2771-2855,
MK438790,8,70.588,221,8a,70.588,221,2794-2855,
MK438791,1,70.032,317,1a,69.401,317,2762-2855,
MK438792,6,71.472,326,6e,90.184,326,2771-2855,
MK438793,6,73.765,324,6r,93.252,326,2771-2855,
MK438794,6,70.740,311,6e,90.798,326,2771-2855,
MK438795,6,72.393,326,6e,91.411,326,2771-2855,
MK438796,6,73.684,266,6e,89.264,326,2780-2855,
MK438797,6,72.183,284,6e,89.877,326,2780-2855,
MK438798,6,72.355,293,6e,90.491,326,2771-2855,
MK438799,6,72.014,293,6e,90.491,326,2771-2855,
MK438800,6,72.355,293,6e,90.184,326,2771-2855,
MK438801,6,73.482,313,6r,95.706,326,2771-2855,
MK438802,6,70.199,302,6q,94.479,326,2771-2855,
MK438803,8,70.513,234,8a,70.513,234,2794-2855,
MK438804,8,68.326,221,8a,68.326,221,2794-2855,
MK438805,6,70.648,293,6e,91.104,326,2771-2855,
MK438806,6,78.135,311,6a,92.025,326,2771-2855,
MK438807,6,72.477,327,6e,90.184,326,2771-2855,
MK438808,6,72.932,266,6e,91.104,326,2780-2855,
MK438809,6,71.154,312,6e,90.184,326,2771-2855,
MK438810,1,68.954,306,1e,70.205,292,2765-2855,
MK438811,6,72.204,313,6r,93.865,326,2771-2855,
MK438812,6,71.333,300,6e,90.491,326,2780-2855,
MK438813,6,73.163,313,6r,95.092,326,2771-2855,
MK438814,6,71.704,311,6e,90.491,326,2771-2855,
MK438815,6,71.831,284,6e,89.571,326,2780-2855,
MK438816,6,73.038,293,6e,93.865,326,2771-2855,
MK438817,6,74.691,324,6r,92.945,326,2771-2855,
MK438818,6,73.313,326,6e,90.491,326,2771-2855,
MK438819,6,80.707,311,6a,92.926,311,2771-2855,
MK438820,6,72.887,284,6e,92.025,326,2780-2855,
MK438821,6,74.247,299,6e,91.718,326,2780-2855,
MK438822,6,72.843,313,6r,96.012,326,2771-2855,
MK438823,6,70.297,303,6q,95.399,326,2771-2855,
MK438824,6,73.482,313,6r,93.865,326,2771-2855,
MK438825,6,75.758,297,6p,90.491,326,2771-2855,
MK438826,6,73.038,293,6e,91.718,326,2771-2855,
MK438827,6,72.887,284,6e,91.718,326,2780-2855,
MK438828,6,75.000,312,6a,86.503,326,2771-2855,
MK438829,6,70.990,293,6e,88.344,326,2771-2855,
MK438830,6,71.472,326,6e,92.945,326,2771-2855,
MK438831,6,73.469,294,6xf,92.638,326,2771-2855,
MK438832,1,70.032,317,1a,70.032,317,2762-2855,
MK438833,6,71.769,294,6xf,91.718,326,2771-2855,
MK438834,6,72.000,300,6e,90.491,326,2780-2855,
MK438835,6,72.449,294,6xf,93.252,326,2771-2855,
MK438836,6,73.802,313,6r,94.785,326,2771-2855,
MK438837,6,73.457,324,6p,92.945,326,2771-2855,
MK438838,6,72.696,293,6e,91.718,326,2771-2855,
MK438839,6,74.277,311,6r,95.092,326,2771-2855,
MK438840,1,67.516,314,1d,68.153,314,2762-2855,
MK438841,6,72.014,293,6e,91.718,326,2771-2855,
MK438842,6,73.926,326,6e,91.718,326,2771-2855,
MK438843,6,72.696,293,6e,88.650,326,2771-2855,
MK438844,8,69.683,221,8a,69.683,221,2794-2855,
MK438845,6,72.180,266,6e,90.798,326,2780-2855,
MK438846,6,73.579,299,6r,94.479,326,2771-2855,
MK438847,6,72.355,293,6e,90.741,324,2771-2855,
MK438848,8,71.946,221,8a,71.946,221,2794-2855,
MK438849,6,70.748,294,6xf,94.172,326,2771-2855,
MK438850,6,73.955,311,6p,81.229,293,2771-2855,
MK438851,6,72.843,313,6r,94.479,326,2771-2855,
MK438852,8,73.684,228,8a,73.684,228,2800-2855,
MK438853,7,69.728,294,7a,69.728,294,2764-2855,
MK438854,6,73.333,300,6e,92.638,326,2780-2855,
MK438855,6,73.457,324,6p,91.411,326,2771-2855,
MK438856,6,72.204,313,6r,94.172,326,2771-2855,
MK438857,3,67.857,308,3k,69.737,304,2775-2855,
MK438858,6,72.843,313,6r,93.865,326,2771-2855,
MK438859,6,72.180,266,6e,92.025,326,2780-2855,
MK438860,6,79.421,311,6a,90.997,311,2771-2855,
MK438861,6,79.545,308,6a,90.909,308,2771-2855,
MK438862,6,72.109,294,6xf,96.319,326,2771-2855,
MK438863,6,72.204,313,6r,94.479,326,2771-2855,
MK438864,6,73.308,266,6e,91.104,326,2780-2855,
MK438865,6,72.222,324,6p,90.798,326,2771-2855,
MK438866,6,72.843,313,6r,94.785,326,2771-2855,
MK438867,8,70.435,230,8a,70.435,230,2794-2855,
MK438868,8,69.231,221,8a,69.231,221,2794-2855,
MK438869,6,72.183,284,6e,89.571,326,2780-2855,
MK438870,6,70.552,326,6e,91.104,326,2771-2855,
MK438871,6,74.121,313,6r,94.785,326,2771-2855,
MK438872,6,72.183,284,6e,88.037,326,2780-2855,
MK438873,6,72.910,299,6e,92.025,326,2780-2855,
MK438874,1,68.662,284,1a,67.797,295,2762-2855,
MK438875,6,71.779,326,6e,92.025,326,2771-2855,
MK438876,6,71.429,266,6e,92.638,326,2780-2855,
MK438877,6,73.171,328,6p,91.975,324,2771-2855,
MK438878,6,70.769,325,6e,89.506,324,2771-2855,
MK438879,6,72.575,299,6e,91.718,326,2780-2855,
MK438880,6,71.672,293,6e,90.184,326,2771-2855,
MK438881,6,72.789,294,6xf,92.945,326,2771-2855,
MK438882,1,68.506,308,1a,68.182,308,2765-2855,
MK438883,1,68.454,317,1a,67.823,317,2762-2855,
MK438884,6,73.148,324,6p,92.638,326,2771-2855,
MK438885,6,72.843,313,6r,94.479,326,2771-2855,
MK438886,1,71.127,284,1a,69.182,318,2762-2855,
MK438887,6,71.472,326,6e,89.877,326,2771-2855,
MK438888,6,71.237,299,6e,92.331,326,2780-2855,
MK438889,6,73.841,302,6r,94.172,326,2771-2855,
MK438890,6,72.355,293,6e,90.184,326,2771-2855,
MK438891,6,72.843,313,6r,97.239,326,2771-2855,
MK438892,6,72.843,313,6r,96.012,326,2771-2855,
MK438893,6,72.535,284,6e,92.331,326,2780-2855,
MK438894,8,70.136,221,8a,70.136,221,2794-2855,
MK438895,6,71.704,311,6e,90.798,326,2771-2855,
MK438896,6,72.347,311,6e,90.798,326,2771-2855,
MK438897,6,72.183,284,6e,91.104,326,2780-2855,
MK438898,6,70.068,294,6e,89.264,326,2771-2855,
MK438899,6,73.482,313,6r,95.092,326,2771-2855,
MK438900,1,70.032,317,1a,69.401,317,2762-2855,
MK438901,6,72.932,266,6e,91.718,326,2780-2855,
MK438902,6,73.129,294,6xf,92.638,326,2771-2855,
MK438903,6,70.990,293,6e,89.815,324,2771-2855,
MK438904,6,75.085,293,6xc,93.558,326,2771-2855,
MK438905,6,79.321,324,6a,92.638,326,2771-2855,
MK438906,6,71.331,293,6e,89.506,324,2771-2855,
MK438907,8,69.683,221,8a,69.683,221,2794-2855,
MK438908,6,71.565,313,6l,94.479,326,2771-2855,
MK438909,6,71.331,293,6e,89.264,326,2771-2855,
MK438910,6,75.080,313,6r,95.399,326,2771-2855,
MK438911,6,72.843,313,6r,93.558,326,2771-2855,
MK438912,3,68.403,288,3d,68.924,251,2781-2855,
MK438913,6,79.421,311,6a,92.926,311,2771-2855,
MK438914,6,80.064,311,6a,95.092,326,2771-2855,
MK438915,6,74.121,313,6r,96.319,326,2771-2855,
MK438916,6,72.308,325,6q,93.865,326,2771-2855,
MK438917,6,72.028,286,6e,91.104,326,2771-2855,
MK438918,6,70.740,311,6e,89.264,326,2771-2855,
MK438919,6,72.531,324,6p,89.877,326,2771-2855,
MK438920,6,73.802,313,6r,96.626,326,2771-2855,
MK438921,6,74.000,300,6e,91.411,326,2780-2855,
MK438922,6,72.014,293,6e,91.049,324,2771-2855,
MK438923,6,73.163,313,6r,95.706,326,2771-2855,
MK438924,6,74.060,266,6e,90.491,326,2780-2855,
MK438925,6,72.014,293,6e,87.117,326,2771-2855,
MK438926,6,70.408,294,6xf,91.104,326,2771-2855,
MK438927,6,73.684,266,6e,90.798,326,2780-2855,
MK438928,6,73.841,302,6r,94.172,326,2771-2855,
MK438929,6,72.086,326,6e,93.252,326,2771-2855,
MK438930,6,72.393,326,6e,90.184,326,2771-2855,
MK438931,6,73.308,266,6e,90.184,326,2780-2855,
MK438932,1,71.473,319,1a,70.846,319,2762-2855,
MK438933,8,73.478,230,8a,73.478,230,2800-2855,
MK438934,6,73.802,313,6r,95.092,326,2771-2855,
MK438935,6,70.748,294,6e,89.877,326,2771-2855,
MK438936,6,73.482,313,6r,94.785,326,2771-2855,
MK438937,6,73.038,293,6e,92.331,326,2771-2855,
MK438938,6,72.727,286,6e,89.877,326,2771-2855,
MK438939,6,72.204,313,6r,93.865,326,2771-2855,
MK438940,6,75.427,293,6xc,95.092,326,2771-2855,
MK438941,1,69.966,293,1a,69.085,317,2762-2855,
MK438942,8,68.750,304,8a,68.750,304,2767-2855,
MK438943,6,73.163,313,6r,94.479,326,2771-2855,
MK438944,6,72.086,326,6e,92.638,326,2771-2855,
MK438945,8,73.478,230,8a,73.478,230,2800-2855,
MK438946,1,69.401,317,1a,68.770,317,2762-2855,
MK438947,6,73.163,313,6r,94.172,326,2771-2855,
MK438948,6,71.885,313,6r,95.706,326,2771-2855,
MK438949,6,72.086,326,6e,92.331,326,2771-2855,
MK438950,6,73.841,302,6r,92.945,326,2771-2855,
MK438951,6,79.743,311,6a,93.558,326,2771-2855,
MK438952,6,74.172,302,6r,95.092,326,2771-2855,
MK438953,6,69.444,324,6p,86.503,326,2771-2855,
MK438954,6,73.408,267,6e,92.025,326,2780-2855,
MK438955,6,73.802,313,6r,94.172,326,2771-2855,
MK438956,6,69.649,313,6xc,81.250,320,2771-2855,
MK438957,6,73.148,324,6p,92.025,326,2771-2855,
MK438958,6,72.355,293,6e,89.571,326,2771-2855,
MK438959,8,72.489,229,8a,72.489,229,2796-2855,
MK438960,1,70.662,317,1a,70.032,317,2762-2855,
MK438961,6,70.408,294,6xf,94.785,326,2771-2855,
MK438962,6,72.014,293,6e,90.184,326,2771-2855,
MK438963,6,71.044,297,6e,87.423,326,2780-2855,
MK438964,6,71.672,293,6e,90.432,324,2771-2855,
MK438965,6,71.572,299,6e,93.252,326,2780-2855,
MK438966,8,69.683,221,8a,69.683,221,2794-2855,
MK438967,6,71.704,311,6e,88.957,326,2771-2855,
MK438968,6,71.636,275,6s,91.718,326,2774-2855,
MK438969,8,73.222,239,8a,73.222,239,2792-2855,
MK438970,1,66.667,306,1e,68.942,293,2765-2855,
MK438971,6,71.331,293,6e,91.104,326,2771-2855,
MK438972,8,69.796,245,8a,69.796,245,2794-2855,
MK438973,6,74.121,313,6r,93.865,326,2771-2855,
MK438974,1,68.571,315,1e,70.432,301,2762-2855,
MK438975,6,73.129,294,6xf,91.718,326,2771-2855,
MK438976,6,70.859,326,6e,88.957,326,2771-2855,
MK438977,6,73.379,293,6e,89.571,326,2771-2855,
MK438978,6,73.802,313,6r,96.626,326,2771-2855,
MK438979,6,71.831,284,6e,88.037,326,2780-2855,
MK438980,6,71.831,284,6e,91.104,326,2780-2855,
MK438981,6,72.575,299,6e,91.718,326,2780-2855,
MK438982,6,73.379,293,6xc,88.344,326,2771-2855,
MK438983,6,72.347,311,6e,92.025,326,2771-2855,
MK438984,6,70.740,311,6e,90.491,326,2771-2855,
MK438985,6,72.923,325,6xc,91.104,326,2771-2855,
MK438986,6,72.840,324,6p,90.798,326,2771-2855,
MK438987,6,73.312,311,6p,89.877,326,2771-2855,
MK438988,6,73.802,313,6r,92.945,326,2771-2855,
MK438989,1,69.906,319,1a,69.279,319,2762-2855,
MK438990,6,79.743,311,6a,92.331,326,2771-2855,
MK438991,6,70.245,326,6e,89.877,326,2771-2855,
MK438992,6,74.436,266,6e,91.104,326,2780-2855,
MK438993,6,71.906,299,6e,91.411,326,2780-2855,
MK438994,6,72.843,313,6r,95.092,326,2771-2855,
MK438995,6,71.906,299,6e,95.399,326,2780-2855,
MK438996,6,71.672,293,6e,92.025,326,2771-2855,
MK438997,6,72.843,313,6r,93.558,326,2771-2855,
MK438998,6,74.834,302,6r,96.319,326,2771-2855,
MK438999,8,69.683,221,8a,69.683,221,2794-2855,
MK439000,6,71.779,326,6e,90.184,326,2771-2855,
MK439001,6,73.720,293,6xc,92.025,326,2771-2855,
MK439002,6,70.740,311,6e,88.037,326,2771-2855,
MK439003,8,71.041,221,8a,71.041,221,2794-2855,
MK439004,6,74.074,324,6p,92.945,326,2771-2855,
MK439005,6,73.482,313,6p,91.718,326,2771-2855,
MK439006,6,74.074,324,6o,91.104,326,2771-2855,
MK439007,8,73.043,230,8a,73.043,230,2795-2855,
MK439008,6,71.779,326,6e,90.798,326,2771-2855,
MK439009,1,72.043,279,1a,70.508,295,2762-2855,
MK439010,3,68.070,285,3d,68.952,248,2782-2855,
MK439011,6,73.179,302,6r,93.865,326,2771-2855,
MK439012,6,70.859,326,6e,91.104,326,2771-2855,
MK439013,6,74.121,313,6r,94.172,326,2771-2855,
MK439014,6,73.802,313,6r,94.479,326,2771-2855,
MK439015,6,72.910,299,6e,90.184,326,2780-2855,
MK439016,8,70.136,221,8a,70.136,221,2794-2855,
MK439017,6,80.064,311,6a,89.877,326,2771-2855,
MK439018,6,74.834,302,6r,94.479,326,2771-2855,
MK439019,6,72.531,324,6p,91.411,326,2771-2855,
MK439020,6,72.355,293,6e,91.718,326,2771-2855,
MK439021,6,72.843,313,6r,95.092,326,2771-2855,
MK439022,6,72.696,293,6e,92.331,326,2771-2855,
MK439023,6,72.575,299,6e,91.411,326,2780-2855,
MK439024,1,70.648,293,1a,69.831,295,2762-2855,
MK439025,6,73.379,293,6e,89.815,324,2771-2855,
MK439026,6,72.843,313,6r,92.331,326,2771-2855,
MK439027,6,73.379,293,6e,89.877,326,2771-2855,
MK439028,6,71.672,293,6s,92.945,326,2774-2855,
MK439029,6,73.179,302,6r,95.092,326,2771-2855,
MK439030,6,71.479,284,6e,91.718,326,2780-2855,
MK439031,6,71.331,293,6e,91.358,324,2771-2855,
MK439032,6,71.237,299,6e,92.025,326,2780-2855,
MK439033,6,73.482,313,6r,95.092,326,2771-2855,
MK439034,6,73.802,313,6r,96.319,326,2771-2855,
MK439035,6,71.061,311,6e,91.411,326,2771-2855,
MK439036,6,70.903,299,6e,91.411,326,2780-2855,
MK439037,6,73.510,302,6r,95.706,326,2771-2855,
MK439038,6,73.684,266,6e,89.571,326,2780-2855,
MK439039,6,78.413,315,6a,90.032,311,2771-2855,
MK439040,6,72.727,297,6e,92.331,326,2780-2855,
MK439041,6,74.061,293,6e,91.104,326,2771-2855,
MK439042,6,73.469,294,6e,92.025,326,2771-2855,
MK439043,6,74.233,326,6e,88.037,326,2771-2855,
MK439044,6,73.802,313,6r,95.092,326,2771-2855,
MK439045,6,72.109,294,6xf,94.479,326,2771-2855,
MK439046,6,73.482,313,6r,94.479,326,2771-2855,
MK439047,6,73.559,295,6r,96.012,326,2771-2855,
MK439048,6,72.524,313,6r,92.331,326,2771-2855,
MK439049,8,79.137,139,8a,79.137,139,2795-2840,
MK439050,6,70.859,326,6e,90.491,326,2771-2855,
MK439051,6,69.900,299,6e,90.184,326,2780-2855,
MK439052,6,73.482,313,6r,94.479,326,2771-2855,
MK439053,6,73.006,326,6e,91.411,326,2771-2855,
MK439054,6,68.827,324,6q,94.785,326,2771-2855,
MK439055,6,78.395,324,6a,91.104,326,2771-2855,
MK439056,1,71.127,284,1a,69.401,317,2762-2855,
MK439057,6,70.927,313,6n,94.479,326,2771-2855,
MK439058,6,77.492,311,6a,90.032,311,2771-2855,
MK439059,6,72.393,326,6e,88.650,326,2771-2855,
MK439060,6,72.696,293,6e,90.491,326,2771-2855,
MK439061,6,72.840,324,6p,88.650,326,2771-2855,
MK439062,6,73.469,294,6u,84.356,326,2771-2855,
MK439063,8,71.493,221,8a,71.493,221,2794-2855,
MK439064,6,74.074,324,6p,91.718,326,2771-2855,
MK439065,6,74.121,313,6r,94.479,326,2771-2855,
MK439066,6,73.038,293,6u,82.822,326,2771-2855,
MK439067,6,73.148,324,6p,89.877,326,2771-2855,
MK439068,6,73.239,284,6r,94.172,326,2780-2855,
MK439069,6,71.805,266,6e,91.262,309,2780-2855,
MK439070,6,72.449,294,6xf,92.945,326,2771-2855,
MK439071,1,72.887,284,1a,71.525,295,2762-2855,
MK439072,6,80.386,311,6a,91.718,326,2771-2855,
MK439073,6,72.026,311,6e,91.358,324,2771-2855,
MK439074,8,70.588,221,8a,70.588,221,2794-2855,
MK439075,6,72.910,299,6e,92.638,326,2780-2855,
MK439076,6,74.060,266,6e,90.798,326,2780-2855,
MK439077,6,72.014,293,6e,89.877,326,2771-2855,
MK439078,6,74.436,266,6e,91.304,299,2780-2855,
MK439079,6,72.524,313,6r,93.865,326,2771-2855,
MK439080,6,73.129,294,6xf,93.865,326,2771-2855,
MK439081,6,73.163,313,6r,95.706,326,2771-2855,
MK439082,6,70.861,302,6q,94.172,326,2771-2855,
MK439083,6,73.510,302,6r,95.399,326,2771-2855,
MK439084,1,69.716,317,1a,69.085,317,2762-2855,
MK439085,6,73.720,293,6e,91.975,324,2771-2855,
MK439086,6,71.429,294,6xf,89.264,326,2771-2855,
MK439087,6,72.575,299,6e,90.798,326,2780-2855,
MK439088,1,69.401,317,1a,68.770,317,2762-2855,
MK439089,6,72.014,293,6xf,94.785,326,2771-2855,
MK439090,6,72.449,294,6xf,92.638,326,2771-2855,
MK439091,6,71.088,294,6xf,93.558,326,2771-2855,
MK439092,8,69.231,221,8a,69.231,221,2794-2855,
MK439093,6,71.088,294,6xf,92.331,326,2771-2855,
MK439094,6,71.385,325,6r,84.049,326,2771-2855,
MK439095,6,71.331,293,6xf,91.411,326,2771-2855,
MK439096,6,73.308,266,6e,91.104,326,2780-2855,
MK439097,6,72.014,293,6e,88.580,324,2771-2855,
MK439098,6,69.967,303,6q,93.865,326,2771-2855,
MK439099,6,73.163,313,6r,96.012,326,2771-2855,
MK439100,6,72.039,304,6s,93.865,326,2774-2855,
MK439101,6,75.510,294,6xc,93.558,326,2771-2855,
MK439102,8,72.247,227,8a,72.247,227,2800-2855,
MK439103,6,70.418,311,6e,89.877,326,2771-2855,
MK439104,6,70.859,326,6e,89.571,326,2771-2855,
MK439105,6,72.783,327,6f,86.196,326,2771-2855,
MK439106,6,76.109,293,6xc,93.865,326,2771-2855,
MK439107,6,74.296,284,6e,91.104,326,2780-2855,
MK439108,6,73.684,323,6p,90.798,326,2771-2855,
MK439109,6,72.183,284,6e,90.184,326,2780-2855,
MK439110,6,74.121,313,6r,95.706,326,2771-2855,
MK439111,1,69.085,317,1a,68.454,317,2762-2855,
MK439112,6,71.572,299,6e,91.104,326,2780-2855,
MK439113,6,72.393,326,6e,91.718,326,2771-2855,
MK439114,6,73.179,302,6r,94.479,326,2771-2855,
