Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
EU781806,1,93.907,9306,1a,93.810,9306,1175-1315,
EU781807,1,92.331,9297,1a,91.966,9298,1175-1315,
EU781808,1,92.001,9326,1a,92.189,9320,1175-1315,
EU781809,1,94.508,9323,1a,94.342,9315,1175-1315,
EU781810,1,92.833,9320,1a,92.511,9320,1175-1315,
EU781811,1,94.586,9327,1a,94.238,9320,1175-1315,
EU781812,1,95.134,9310,1a,94.651,9310,1175-1315,
EU781813,1,94.706,9312,1a,94.845,9312,1175-1315,
EU781814,1,95.461,9319,1a,95.137,9315,1175-1315,
EU781815,1,95.409,9322,1a,94.943,9314,1175-1315,
EU781816,1,92.687,9299,1a,92.645,9300,1175-1315,
EU781817,1,92.277,9323,1a,92.095,9311,1175-1315,
EU781818,1,91.975,9308,1a,91.976,9310,1175-1315,
EU781819,1,93.943,9312,1a,93.897,9307,1175-1315,
EU781820,1,95.375,9298,1a,95.182,9298,1175-1315,
EU781821,1,95.943,9317,1a,95.267,9317,1175-1315,
EU781822,1,94.072,9278,1a,94.192,9281,1175-1315,
EU781823,1,96.128,9350,1a,95.497,9350,1175-1315,
EU781824,1,90.383,9348,1a,90.382,9347,1175-1315,
EU781825,1,79.370,9365,1b,91.158,9342,1175-1315,
EU781826,1,78.908,9435,1b,91.365,9392,1175-1315,
EU781827,1,79.198,9427,1b,92.056,9391,1175-1315,
EU781828,1,79.428,9367,1b,91.345,9359,1175-1315,
EU781829,1,79.010,9357,1b,90.705,9349,1175-1315,
EU781830,1,78.988,9366,1b,91.108,9345,1175-1315,
EU781831,1,78.558,9304,1b,90.196,9292,1175-1315,
EU781832,1,78.642,9074,1b,91.372,9064,1175-1315,
EU798760,6,73.503,9522,6v,100.000,9461,1175-1315,
EU798761,6,73.353,9487,6v,99.576,9429,1175-1315,
EU853661,1,88.950,543,1a,90.424,543,1175-1315,
EU853662,1,88.582,543,1a,89.871,543,1175-1315,
EU853663,1,94.096,542,1a,93.542,542,1175-1315,
EU853664,1,76.994,539,1b,89.687,543,1175-1315,
EU853665,1,92.634,543,1a,92.634,543,1175-1315,
EU853666,1,78.501,507,1b,90.221,542,1175-1309,
EU853667,1,92.818,543,1a,92.818,543,1175-1315,
EU853668,1,89.319,543,1a,90.055,543,1175-1315,
EU853669,1,93.738,543,1a,93.923,543,1175-1315,
EU853670,1,94.475,543,1a,95.028,543,1175-1315,
EU980107,1,78.035,519,1b,95.956,544,1175-1313,
EU980108,1,78.035,519,1b,95.948,543,1175-1313,
EU980109,1,78.035,519,1b,95.956,544,1175-1313,
EU980110,1,78.035,519,1b,95.956,544,1175-1313,
EU980111,1,78.035,519,1b,95.956,544,1175-1313,
FJ025854,4,77.529,9292,4w,82.544,9275,1175-1315,
FJ025855,4,77.733,9265,4w,100.000,9242,1175-1315,
FJ025856,4,77.731,9300,4w,100.000,9271,1175-1315,
FJ407092,3,79.467,9453,3i,100.000,9433,1175-1315,
FJ435090,6,73.690,9521,6v,97.358,9461,1175-1315,
FJ462431,4,80.032,9355,4p,100.000,9475,1175-1315,
FJ462432,4,78.512,9396,4g,100.000,9435,1175-1315,
FJ462433,4,79.552,9385,4m,100.000,9425,1175-1315,
FJ462434,4,80.766,9379,4q,100.000,9433,1175-1315,
FJ462435,4,77.391,9399,4b,100.000,9440,1175-1315,
FJ462436,4,83.715,9420,4c,100.000,9468,1175-1315,
FJ462437,4,80.491,9375,4d,100.000,9421,1175-1315,
FJ462438,4,78.352,9396,4k,100.000,9438,1175-1315,
FJ462439,4,78.276,9386,4r,100.000,9440,1175-1315,
FJ462440,4,80.205,9366,4o,100.000,9422,1175-1315,
FJ462441,4,80.032,9370,4n,100.000,9435,1175-1315,
FJ775734,4,79.606,559,4d,95.170,559,1175-1306,
FJ775735,4,80.322,559,4d,94.991,559,1175-1306,
FJ775736,4,90.698,559,4a,90.698,559,1175-1306,
FJ775737,4,90.519,559,4a,90.519,559,1175-1306,
FJ775738,4,91.592,559,4a,91.592,559,1175-1306,
FJ775739,4,90.340,559,4a,90.340,559,1175-1306,
FJ775740,4,91.234,559,4a,91.234,559,1175-1306,
FJ775741,4,86.941,559,4a,86.941,559,1175-1306,
FJ775742,4,89.088,559,4a,89.088,559,1175-1306,
FJ775743,4,79.964,559,4d,95.170,559,1175-1306,
FJ775744,4,88.909,559,4a,88.909,559,1175-1306,
FJ775745,4,88.372,559,4a,88.372,559,1175-1306,
FJ775746,4,88.372,559,4a,88.372,559,1175-1306,
FJ775747,4,79.428,559,4f,91.055,559,1175-1306,
FJ775748,4,80.714,560,4d,93.023,559,1175-1306,
FJ775749,4,87.835,559,4a,87.835,559,1175-1306,
FJ775750,4,80.143,559,4d,95.170,559,1175-1306,
FJ775751,4,88.551,559,4a,88.551,559,1175-1306,
FJ775752,4,87.478,559,4a,87.478,559,1175-1306,
FJ775753,4,79.070,559,4r,93.178,557,1175-1306,
FJ775754,4,79.070,559,4f,90.340,559,1175-1306,
FJ775755,4,78.929,560,4r,93.537,557,1175-1306,
FJ775756,4,80.859,559,4q,84.079,559,1175-1306,
FJ775757,4,91.592,559,4a,91.592,559,1175-1306,
FJ775758,4,79.249,559,4f,91.771,559,1175-1306,
FJ775759,4,79.785,559,4v,82.648,559,1175-1306,
FJ775760,4,79.249,559,4f,91.413,559,1175-1306,
FJ775761,4,79.070,559,4d,94.097,559,1175-1306,
FJ775762,4,76.386,559,4q,81.216,559,1175-1306,
FJ775763,4,78.533,559,4k,92.308,559,1175-1306,
FJ775764,4,89.624,559,4a,89.624,559,1175-1306,
FJ775765,4,80.143,559,4f,90.698,559,1175-1306,
FJ775766,4,80.143,559,4d,94.454,559,1175-1306,
FJ775767,4,79.643,560,4d,93.739,559,1175-1306,
FJ775768,4,89.445,559,4a,89.445,559,1175-1306,
FJ775769,4,90.877,559,4a,90.877,559,1175-1306,
FJ775770,4,80.322,559,4p,92.308,559,1175-1306,
FJ775771,4,90.340,559,4a,90.340,559,1175-1306,
FJ775772,4,79.606,559,4d,94.097,559,1175-1306,
FJ775773,4,88.193,559,4a,88.193,559,1175-1306,
FJ775774,4,80.680,559,4d,94.454,559,1175-1306,
FJ775775,4,80.322,559,4d,94.991,559,1175-1306,
FJ775776,4,79.785,559,4d,94.991,559,1175-1306,
FJ830936,1,92.818,543,1a,93.923,543,1175-1315,
FJ830937,1,92.818,543,1a,93.923,543,1175-1315,
FJ830938,1,92.634,543,1a,92.449,543,1175-1315,
FJ830939,1,91.897,543,1a,92.081,543,1175-1315,
FJ830940,1,89.299,542,1a,91.144,542,1175-1315,
FJ830941,1,89.483,542,1a,91.144,542,1175-1315,
FJ830942,1,94.843,543,1a,95.580,543,1175-1315,
FJ830943,1,94.107,543,1a,94.843,543,1175-1315,
FJ830944,1,94.107,543,1a,95.948,543,1175-1315,
FJ830945,1,93.002,543,1a,95.396,543,1175-1315,
FJ830946,1,92.449,543,1a,92.818,543,1175-1315,
FJ830947,1,92.634,543,1a,92.634,543,1175-1315,
FJ830948,1,93.370,543,1a,94.659,543,1175-1315,
FJ830949,1,93.002,543,1a,93.923,543,1175-1315,
FJ830950,1,94.291,543,1a,94.291,543,1175-1315,
FJ830951,1,94.107,543,1a,94.107,543,1175-1315,
FJ830952,1,93.738,543,1a,94.843,543,1175-1315,
FJ830953,1,93.923,543,1a,94.659,543,1175-1315,
FJ830954,1,79.769,519,1b,91.897,543,1175-1313,
FJ830955,1,78.998,519,1b,91.160,543,1175-1313,
FJ830956,1,93.002,543,1a,94.659,543,1175-1315,
FJ830957,1,93.002,543,1a,94.291,543,1175-1315,
FJ830958,1,92.081,543,1a,92.449,543,1175-1315,
FJ830959,1,91.713,543,1a,92.081,543,1175-1315,
FJ830960,1,90.608,543,1a,92.265,543,1175-1315,
FJ830961,1,91.093,494,1a,92.105,494,1175-1305,
FJ830962,1,77.248,545,1b,90.959,542,1175-1315,
FJ830963,1,76.697,545,1b,90.590,542,1175-1315,
FJ830964,1,94.107,543,1a,93.923,543,1175-1315,
FJ830965,1,93.370,543,1a,93.738,543,1175-1315,
FJ830966,1,89.134,543,1a,90.239,543,1175-1315,
FJ830967,1,89.687,543,1a,90.608,543,1175-1315,
FJ830968,1,85.083,543,1a,86.004,543,1175-1315,
FJ830969,1,90.055,543,1a,91.713,543,1175-1315,
FJ830970,1,94.291,543,1a,94.843,543,1175-1315,
FJ830971,1,94.107,543,1a,94.659,543,1175-1315,
FJ830972,1,92.804,542,1a,93.727,542,1175-1315,
FJ830973,1,92.435,542,1a,93.358,542,1175-1315,
FJ830974,1,93.370,543,1a,93.738,543,1175-1315,
FJ830975,1,93.186,543,1a,93.554,543,1175-1315,
FJ830976,1,94.291,543,1a,94.843,543,1175-1315,
FJ830977,1,93.554,543,1a,94.107,543,1175-1315,
FJ830978,1,94.291,543,1a,94.843,543,1175-1315,
FJ830979,1,94.291,543,1a,95.212,543,1175-1315,
FJ830980,1,90.608,543,1a,92.634,543,1175-1315,
FJ830981,1,90.792,543,1a,92.265,543,1175-1315,
FJ830982,1,77.716,543,1b,91.328,542,1175-1315,
FJ830983,1,77.532,543,1b,91.344,543,1175-1315,
FJ830984,1,93.002,543,1a,94.475,543,1175-1315,
FJ830985,1,92.449,543,1a,93.923,543,1175-1315,
FJ830986,1,93.186,543,1a,93.554,543,1175-1315,
FJ830987,1,93.554,543,1a,93.923,543,1175-1315,
FJ830988,1,92.449,543,1a,92.818,543,1175-1315,
FJ830989,1,91.897,543,1a,93.002,543,1175-1315,
FJ830990,1,77.654,537,1b,92.265,543,1175-1315,
FJ830991,1,77.281,537,1b,91.713,543,1175-1315,
FJ830992,1,75.915,519,1b,88.582,543,1175-1313,
FJ830993,1,78.035,519,1b,90.239,543,1175-1313,
FJ830994,1,78.716,545,1b,88.930,542,1175-1315,
FJ830995,1,78.349,545,1b,89.114,542,1175-1315,
FJ830996,1,78.227,519,1b,92.804,542,1175-1313,
FJ830997,1,78.227,519,1b,92.435,542,1175-1313,
FJ830998,1,94.475,543,1a,95.396,543,1175-1315,
FJ830999,1,94.659,543,1a,95.212,543,1175-1315,
FJ831000,1,89.522,544,1a,91.176,544,1175-1315,
FJ831001,1,89.154,544,1a,90.441,544,1175-1315,
FJ831002,1,92.449,543,1a,94.291,543,1175-1315,
FJ831003,1,92.818,543,1a,94.659,543,1175-1315,
FJ831004,1,79.961,519,1b,90.976,543,1175-1313,
FJ831005,1,79.961,519,1b,90.976,543,1175-1313,
FJ831006,1,77.982,545,1b,90.037,542,1175-1315,
FJ831007,1,77.615,545,1b,90.037,542,1175-1315,
FJ831008,1,77.248,545,1b,91.144,542,1175-1315,
FJ831009,1,77.064,545,1b,90.959,542,1175-1315,
FJ831010,1,88.419,544,1a,90.257,544,1175-1315,
FJ831011,1,87.868,544,1a,89.706,544,1175-1315,
FJ831012,1,94.659,543,1a,95.764,543,1175-1315,
FJ831013,1,94.280,542,1a,94.280,542,1175-1315,
FJ831014,1,90.590,542,1a,92.066,542,1175-1315,
FJ831015,1,90.037,542,1a,91.513,542,1175-1315,
FJ831016,1,88.950,543,1a,90.074,544,1175-1315,
FJ831017,1,88.950,543,1a,89.687,543,1175-1315,
FJ831018,1,77.716,543,1b,90.037,542,1175-1315,
FJ831019,1,77.348,543,1b,89.483,542,1175-1315,
FJ831020,1,88.950,543,1a,90.424,543,1175-1315,
FJ831021,1,88.582,543,1a,90.055,543,1175-1315,
FJ831022,1,78.895,507,1b,90.792,543,1175-1309,
FJ831023,1,75.099,506,1b,88.704,540,1175-1309,
FJ831024,1,94.659,543,1a,95.212,543,1175-1315,
FJ831025,1,88.582,543,1a,89.871,543,1175-1315,
FJ831026,1,77.649,519,1b,90.590,542,1175-1313,
FJ831027,1,77.649,519,1b,90.590,542,1175-1313,
FJ831028,1,76.514,545,1b,91.513,542,1175-1315,
FJ831029,1,77.668,506,1b,90.959,542,1175-1309,
FJ831030,1,76.879,519,1b,89.483,542,1175-1313,
FJ831031,1,76.059,543,1b,89.114,542,1175-1315,
FJ831032,1,76.980,543,1b,90.590,542,1175-1315,
FJ831033,1,77.712,507,1b,90.037,542,1175-1309,
FJ831034,1,93.923,543,1a,95.212,543,1175-1315,
FJ831035,1,93.554,543,1a,94.843,543,1175-1315,
FJ831036,1,92.251,542,1a,93.173,542,1175-1315,
FJ831037,1,92.251,542,1a,92.620,542,1175-1315,
FJ831038,1,94.280,542,1a,95.018,542,1175-1315,
FJ831039,1,94.096,542,1a,94.834,542,1175-1315,
FJ831040,1,79.383,519,1b,93.923,543,1175-1313,
FJ831041,1,79.191,519,1b,93.554,543,1175-1313,
FJ831042,1,79.576,519,1b,90.809,544,1175-1313,
FJ831043,1,79.576,519,1b,90.441,544,1175-1313,
FJ831044,1,90.608,543,1a,92.265,543,1175-1315,
FJ831045,1,89.871,543,1a,91.160,543,1175-1315,
FJ831046,1,92.449,543,1a,92.818,543,1175-1315,
FJ831047,1,93.186,543,1a,93.923,543,1175-1315,
FJ831048,1,93.186,543,1a,93.554,543,1175-1315,
FJ831049,1,92.081,543,1a,92.449,543,1175-1315,
FJ831050,1,79.383,519,1b,91.513,542,1175-1313,
FJ831051,1,78.165,545,1b,91.513,542,1175-1315,
FJ831052,1,88.787,544,1a,90.441,544,1175-1315,
FJ831053,1,87.684,544,1a,89.154,544,1175-1315,
FJ831054,1,76.758,512,1b,91.344,543,1175-1311,
FJ831055,1,76.340,541,1b,90.185,540,1175-1315,
FJ831056,1,78.998,519,1b,91.513,542,1175-1313,
FJ831057,1,79.576,519,1b,91.328,542,1175-1313,
FJ831058,1,77.281,537,1b,90.055,543,1175-1315,
FJ831059,1,77.264,519,1b,89.687,543,1175-1313,
FJ831060,1,94.843,543,1a,95.028,543,1175-1315,
FJ831061,1,94.107,543,1a,94.475,543,1175-1315,
FJ831062,1,90.441,544,1a,90.993,544,1175-1315,
FJ831063,1,91.176,544,1a,91.360,544,1175-1315,
FJ831064,1,77.615,545,1b,91.697,542,1175-1315,
FJ831065,1,77.431,545,1b,91.513,542,1175-1315,
FJ831066,1,78.304,507,1b,88.192,542,1175-1309,
FJ831067,1,79.383,519,1b,89.852,542,1175-1313,
FJ831068,1,78.165,545,1b,90.037,542,1175-1315,
FJ831069,1,77.064,545,1b,88.930,542,1175-1315,
FJ831070,1,77.716,543,1b,91.144,542,1175-1315,
FJ831071,1,77.532,543,1b,90.959,542,1175-1315,
FJ831072,1,78.458,506,1b,91.160,543,1175-1309,
FJ831073,1,77.649,519,1b,90.959,542,1175-1313,
FJ831074,1,77.901,543,1b,89.483,542,1175-1315,
FJ831075,1,77.901,543,1b,88.745,542,1175-1315,
FJ831076,1,94.096,542,1a,95.018,542,1175-1315,
FJ831077,1,94.096,542,1a,95.018,542,1175-1315,
FJ831078,1,93.923,543,1a,94.475,543,1175-1315,
FJ831079,1,93.554,543,1a,94.107,543,1175-1315,
FJ831080,1,92.634,543,1a,93.738,543,1175-1315,
FJ831081,1,91.344,543,1a,91.897,543,1175-1315,
FJ831082,1,93.554,543,1a,95.396,543,1175-1315,
FJ831083,1,93.186,543,1a,95.028,543,1175-1315,
FJ831084,1,77.982,545,1b,92.620,542,1175-1315,
FJ831085,1,77.982,545,1b,91.882,542,1175-1315,
FJ831086,1,90.608,543,1a,91.897,543,1175-1315,
FJ831087,1,90.424,543,1a,91.713,543,1175-1315,
FJ831088,1,77.071,519,1b,91.513,542,1175-1313,
FJ831089,1,78.185,518,1b,91.328,542,1175-1313,
FJ831090,1,94.107,543,1a,95.028,543,1175-1315,
FJ831091,1,93.923,543,1a,95.212,543,1175-1315,
FJ831092,1,90.055,543,1a,91.344,543,1175-1315,
FJ831093,1,90.608,543,1a,91.897,543,1175-1315,
FJ831094,1,93.186,543,1a,93.554,543,1175-1315,
FJ831095,1,92.818,543,1a,93.186,543,1175-1315,
FJ831096,1,77.071,519,1b,91.160,543,1175-1313,
FJ831097,1,76.493,519,1b,90.976,543,1175-1313,
FJ831098,1,93.554,543,1a,94.843,543,1175-1315,
FJ831099,1,92.634,543,1a,94.291,543,1175-1315,
FJ831100,1,93.923,543,1a,94.291,543,1175-1315,
FJ831101,1,93.554,543,1a,93.923,543,1175-1315,
FJ831102,1,92.620,542,1a,93.727,542,1175-1315,
FJ831103,1,94.280,542,1a,94.280,542,1175-1315,
FJ831104,1,93.911,542,1a,94.649,542,1175-1315,
FJ831105,1,93.358,542,1a,93.173,542,1175-1315,
FJ831106,1,77.982,545,1b,91.144,542,1175-1315,
FJ831107,1,77.248,545,1b,90.406,542,1175-1315,
FJ831108,1,78.420,519,1b,92.435,542,1175-1313,
FJ831109,1,78.227,519,1b,91.882,542,1175-1313,
FJ831110,1,92.818,543,1a,93.002,543,1175-1315,
FJ831111,1,92.265,543,1a,93.015,544,1175-1315,
FJ831112,1,90.055,543,1a,91.912,544,1175-1315,
FJ831113,1,90.055,543,1a,91.529,543,1175-1315,
FJ831114,1,77.264,519,1b,82.136,543,1175-1313,
FJ831115,1,77.457,519,1b,83.241,543,1175-1313,
FJ831116,1,94.843,543,1a,95.764,543,1175-1315,
FJ831117,1,93.554,543,1a,95.037,544,1175-1315,
FJ831118,1,89.319,543,1a,90.055,543,1175-1315,
FJ831119,1,89.871,543,1a,90.608,543,1175-1315,
FJ831120,1,90.055,543,1a,91.529,543,1175-1315,
FJ831121,1,89.687,543,1a,91.160,543,1175-1315,
FJ831122,1,89.687,543,1a,90.608,543,1175-1315,
FJ831123,1,93.186,543,1a,94.107,543,1175-1315,
FJ831124,1,91.160,543,1a,92.634,543,1175-1315,
FJ831125,1,90.424,543,1a,91.897,543,1175-1315,
FJ831126,1,93.554,543,1a,94.291,543,1175-1315,
FJ831127,1,92.950,539,1a,93.554,543,1175-1315,
FJ831128,1,93.370,543,1a,93.738,543,1175-1315,
FJ831129,1,92.634,543,1a,93.002,543,1175-1315,
FJ831130,1,77.901,543,1b,91.513,542,1175-1315,
FJ831131,1,76.980,543,1b,91.144,542,1175-1315,
FJ831132,1,94.843,543,1a,95.212,543,1175-1315,
FJ831133,1,92.634,543,1a,93.554,543,1175-1315,
FJ831134,1,79.576,519,1b,91.513,542,1175-1313,
FJ831135,1,78.998,519,1b,92.804,542,1175-1313,
FJ831136,1,90.792,543,1a,91.713,543,1175-1315,
FJ831137,1,90.424,543,1a,91.344,543,1175-1315,
FJ831138,1,95.396,543,1a,95.764,543,1175-1315,
FJ831139,1,94.659,543,1a,94.659,543,1175-1315,
FJ831140,1,95.764,543,1a,95.580,543,1175-1315,
FJ831141,1,95.028,543,1a,94.659,543,1175-1315,
FJ831142,1,77.798,545,1b,91.882,542,1175-1315,
FJ831143,1,77.615,545,1b,91.697,542,1175-1315,
FJ831144,1,95.948,543,1a,97.238,543,1175-1315,
FJ831145,1,94.843,543,1a,95.764,543,1175-1315,
FJ831146,1,95.212,543,1a,95.212,543,1175-1315,
FJ831147,1,95.028,543,1a,95.028,543,1175-1315,
FJ831148,1,77.901,543,1b,90.037,542,1175-1315,
FJ831149,1,77.348,543,1b,90.037,542,1175-1315,
FJ831150,1,89.890,544,1a,90.809,544,1175-1315,
FJ831151,1,90.792,543,1a,91.344,543,1175-1315,
FJ831152,1,78.227,519,1b,90.608,543,1175-1313,
FJ831153,1,78.805,519,1b,90.424,543,1175-1313,
FJ831154,1,80.154,519,1b,91.513,542,1175-1313,
FJ831155,1,79.769,519,1b,91.328,542,1175-1313,
FJ831156,1,94.107,543,1a,93.923,543,1175-1315,
FJ831157,1,94.107,543,1a,94.291,543,1175-1315,
FJ831158,1,94.107,543,1a,93.738,543,1175-1315,
FJ831159,1,93.738,543,1a,93.370,543,1175-1315,
FJ831160,1,89.134,543,1a,90.424,543,1175-1315,
FJ831161,1,90.608,543,1a,92.463,544,1175-1315,
FJ831162,1,93.542,542,1a,94.465,542,1175-1315,
FJ831163,1,92.435,542,1a,94.096,542,1175-1315,
FJ831164,1,93.554,543,1a,94.659,543,1175-1315,
FJ831165,1,93.002,543,1a,94.107,543,1175-1315,
FJ831166,1,78.378,518,1b,90.055,543,1175-1313,
FJ831167,1,94.107,543,1a,95.212,543,1175-1315,
FJ831168,1,77.798,545,1b,90.959,542,1175-1315,
FJ831169,1,78.349,545,1b,92.804,542,1175-1315,
FJ831170,1,89.319,543,1a,90.976,543,1175-1315,
FJ831171,1,88.950,543,1a,90.608,543,1175-1315,
FJ831172,1,95.028,543,1a,95.948,543,1175-1315,
FJ831173,1,93.923,543,1a,95.396,543,1175-1315,
FJ831174,1,91.912,544,1a,92.081,543,1175-1315,
FJ831175,1,93.554,543,1a,93.923,543,1175-1315,
FJ831176,1,92.449,543,1a,93.002,543,1175-1315,
FJ831177,1,93.923,543,1a,94.843,543,1175-1315,
FJ831178,1,93.554,543,1a,94.843,543,1175-1315,
FJ831179,1,93.554,543,1a,94.843,543,1175-1315,
FJ831180,1,90.257,544,1a,91.544,544,1175-1315,
FJ831181,1,89.687,543,1a,90.792,543,1175-1315,
FJ831182,1,78.077,520,1b,90.959,542,1175-1313,
FJ831183,1,78.077,520,1b,91.144,542,1175-1313,
FJ831184,1,88.950,543,1a,89.319,543,1175-1315,
FJ831185,1,88.419,544,1a,88.971,544,1175-1315,
FJ831186,1,89.154,544,1a,90.074,544,1175-1315,
FJ831187,1,88.971,544,1a,89.890,544,1175-1315,
FJ831188,1,79.374,543,1b,90.959,542,1175-1315,
FJ831189,1,88.419,544,1a,89.706,544,1175-1315,
FJ831190,1,93.370,543,1a,93.738,543,1175-1315,
FJ831191,1,93.738,543,1a,94.107,543,1175-1315,
FJ831192,1,77.649,519,1b,92.449,543,1175-1313,
FJ831193,1,77.842,519,1b,92.634,543,1175-1313,
FJ831194,1,93.738,543,1a,94.475,543,1175-1315,
FJ831195,1,92.818,543,1a,93.923,543,1175-1315,
FJ831196,1,77.649,519,1b,92.449,543,1175-1313,
FJ831197,1,78.227,519,1b,93.186,543,1175-1313,
FJ831198,1,94.843,543,1a,95.212,543,1175-1315,
FJ831199,1,94.291,543,1a,95.028,543,1175-1315,
FJ831200,1,93.554,543,1a,93.554,543,1175-1315,
FJ831201,1,92.804,542,1a,92.804,542,1175-1315,
FJ831202,1,89.319,543,1a,90.976,543,1175-1315,
FJ831203,1,88.950,543,1a,90.608,543,1175-1315,
FJ831204,1,77.649,519,1b,92.449,543,1175-1313,
FJ831205,1,86.765,544,1a,88.007,542,1175-1315,
FJ831206,1,77.649,519,1b,90.959,542,1175-1313,
FJ831207,1,71.059,425,1b,81.432,447,1175-1282,
FJ831208,1,94.659,543,1a,95.212,543,1175-1315,
FJ831209,1,93.370,543,1a,94.659,543,1175-1315,
FJ831210,1,78.227,519,1b,91.529,543,1175-1313,
FJ831211,1,78.420,519,1b,91.344,543,1175-1313,
FJ831212,1,93.186,543,1a,93.186,543,1175-1315,
FJ831213,1,93.370,543,1a,93.370,543,1175-1315,
FJ831214,1,90.792,543,1a,91.713,543,1175-1315,
FJ831215,1,88.766,543,1a,90.993,544,1175-1315,
FJ831216,1,93.554,543,1a,93.738,543,1175-1315,
FJ831217,1,92.634,543,1a,92.634,543,1175-1315,
FJ831218,1,93.923,543,1a,95.212,543,1175-1315,
FJ831219,1,93.370,543,1a,93.923,543,1175-1315,
FJ831220,1,89.706,544,1a,91.360,544,1175-1315,
FJ831221,1,90.074,544,1a,91.728,544,1175-1315,
FJ831222,1,95.028,543,1a,94.291,543,1175-1315,
FJ831223,1,94.659,543,1a,93.923,543,1175-1315,
FJ831224,1,90.239,543,1a,92.265,543,1175-1315,
FJ831225,1,90.976,543,1a,92.634,543,1175-1315,
FJ831226,1,76.147,545,1b,88.745,542,1175-1315,
FJ831227,1,77.264,519,1b,89.483,542,1175-1313,
FJ831228,1,90.608,543,1a,91.529,543,1175-1315,
FJ831229,1,91.344,543,1a,92.265,543,1175-1315,
FJ831230,1,92.804,542,1a,93.911,542,1175-1315,
FJ831231,1,92.620,542,1a,93.727,542,1175-1315,
FJ831232,1,94.107,543,1a,94.659,543,1175-1315,
FJ831233,1,93.923,543,1a,94.107,543,1175-1315,
FJ831234,1,95.028,543,1a,95.764,543,1175-1315,
FJ831235,1,95.212,543,1a,95.948,543,1175-1315,
FJ831236,1,78.227,519,1b,90.590,542,1175-1313,
FJ831237,1,77.819,541,1b,89.074,540,1175-1315,
FJ831238,1,94.659,543,1a,95.028,543,1175-1315,
FJ831239,1,95.396,543,1a,95.764,543,1175-1315,
FJ831240,1,78.805,519,1b,88.930,542,1175-1313,
FJ831241,1,79.191,519,1b,89.668,542,1175-1313,
FJ831242,1,93.186,543,1a,94.107,543,1175-1315,
FJ831243,1,92.634,543,1a,93.934,544,1175-1315,
FJ831244,1,94.107,543,1a,94.843,543,1175-1315,
FJ831245,1,94.107,543,1a,94.843,543,1175-1315,
FJ831246,1,89.154,544,1a,90.809,544,1175-1315,
FJ831247,1,86.581,544,1a,88.235,544,1175-1315,
FJ831248,1,78.637,543,1b,91.513,542,1175-1315,
FJ831249,1,78.637,543,1b,90.406,542,1175-1315,
FJ831250,1,92.818,543,1a,93.370,543,1175-1315,
FJ831251,1,92.449,543,1a,93.002,543,1175-1315,
FJ831252,1,91.897,543,1a,92.634,543,1175-1315,
FJ831253,1,90.792,543,1a,91.529,543,1175-1315,
FJ831254,1,85.820,543,1a,86.740,543,1175-1315,
FJ831255,1,89.319,543,1a,91.344,543,1175-1315,
FJ831256,1,77.515,507,1b,89.668,542,1175-1309,
FJ831257,1,78.420,519,1b,90.775,542,1175-1313,
FJ831258,1,78.035,519,1b,91.328,542,1175-1313,
FJ831259,1,78.458,506,1b,91.144,542,1175-1309,
FJ831260,1,79.558,543,1b,90.959,542,1175-1315,
FJ831261,1,79.742,543,1b,90.775,542,1175-1315,
FJ831262,1,78.998,519,1b,90.221,542,1175-1313,
FJ831263,1,78.613,519,1b,90.221,542,1175-1313,
FJ831264,1,91.897,543,1a,92.265,543,1175-1315,
FJ831265,1,91.529,543,1a,91.897,543,1175-1315,
FJ831266,1,93.186,543,1a,95.212,543,1175-1315,
FJ831267,1,93.370,543,1a,95.212,543,1175-1315,
FJ831268,1,93.738,543,1a,94.291,543,1175-1315,
FJ831269,1,74.903,514,1a,75.292,514,1175-1311,
FJ831270,1,94.659,543,1a,95.212,543,1175-1315,
FJ831271,1,94.475,543,1a,95.028,543,1175-1315,
FJ831272,1,77.467,537,1b,90.000,540,1175-1315,
FJ831273,1,77.095,537,1b,90.370,540,1175-1315,
FJ831274,1,79.769,519,1b,91.697,542,1175-1313,
FJ831275,1,77.071,519,1b,89.852,542,1175-1313,
FJ831276,1,79.576,519,1b,91.328,542,1175-1313,
FJ831277,1,88.950,543,1a,89.871,543,1175-1315,
FJ831278,1,77.164,543,1b,90.221,542,1175-1315,
FJ831279,1,77.649,519,1b,91.513,542,1175-1313,
FJ831280,1,93.554,543,1a,94.107,543,1175-1315,
FJ831281,1,93.186,543,1a,93.738,543,1175-1315,
FJ831282,1,92.449,543,1a,93.554,543,1175-1315,
FJ831283,1,92.449,543,1a,93.554,543,1175-1315,
FJ831284,1,92.265,543,1a,92.634,543,1175-1315,
FJ831285,1,78.716,545,1b,91.697,542,1175-1315,
FJ831286,1,93.554,543,1a,95.028,543,1175-1315,
FJ831287,1,93.002,543,1a,94.659,543,1175-1315,
FJ831288,1,76.686,519,1b,88.745,542,1175-1313,
FJ831289,1,76.879,519,1b,89.114,542,1175-1313,
FJ831290,1,78.805,519,1b,91.513,542,1175-1313,
FJ831291,1,77.842,519,1b,91.697,542,1175-1313,
FJ831292,1,94.843,543,1a,95.212,543,1175-1315,
FJ831293,1,94.475,543,1a,94.843,543,1175-1315,
FJ831294,1,85.083,543,1a,85.451,543,1175-1315,
